Date,EURGBP,EURAUD,EURNZD,EURUSD,EURCAD,EURCHF,EURJPY,GBPAUD,GBPNZD,GBPUSD,GBPCAD,GBPCHF,GBPJPY,AUDNZD,AUDUSD,AUDCAD,AUDCHF,AUDJPY,NZDUSD,NZDCAD,NZDCHF,NZDJPY,USDCAD,USDCHF,USDJPY,CADCHF,CADJPY,CHFJPY
2013-05-15,0.8459758292620211,1.3007199794291593,1.563383903317048,1.2856775520699408,1.3079197737207509,1.2445358704037026,131.70480843404474,1.5375379939209726,1.8480243161094223,1.519756838905775,1.5460486322188451,1.47112462006079,155.68389057750758,1.2019373332015417,0.9884353069091627,1.0055352377186912,0.9568053770880693,101.25531283977463,0.8223684210526316,0.8365953947368423,0.7960526315789473,84.24342105263159,1.0173,0.9679999999999999,102.44,0.9515383859235228,100.69792588223729,105.82644628099175
2013-05-16,0.842899522765381,1.309944537598349,1.574874242228815,1.2898232942086933,1.310718431574874,1.2405520443699214,131.84573713401264,1.5540933435348128,1.8684009181331298,1.5302218821729152,1.5550114766641163,1.47176740627391,156.4192807957154,1.2022449783379285,0.9846396218983852,1.000590783773139,0.9470263883418669,100.64986215045293,0.8190008190008189,0.8322686322686321,0.7877149877149877,83.71826371826371,1.0162,0.9618000000000001,102.22,0.946467230860067,100.59043495374927,106.27989186941151
2013-05-17,0.8447833888746474,1.3163291463727247,1.5858754165598563,1.281722635221738,1.3160728018456804,1.2472442963342731,131.99179697513458,1.5581854043392505,1.8772568654225459,1.5172204521316948,1.557881960248824,1.476407221969352,156.24336216052194,1.2047711781889,0.9737098344693282,0.9998052580331063,0.9475170399221033,100.27263875365142,0.8082114281095935,0.8298714943829305,0.7864705406934454,83.22961286672594,1.0268,0.9731,102.98,0.9477015971951694,100.29216984807168,105.82673928681534
2013-05-20,0.845104850122218,1.3144217161970926,1.5778978515373727,1.2865045670912132,1.3214974913160942,1.244693168660749,131.918178309533,1.5553356675293042,1.867103059826457,1.5223017202009437,1.5637083269904093,1.472826914294413,156.09681838940477,1.2004502300088087,0.9787608887148869,1.0053831848879318,0.9469511598316531,100.36214152882451,0.8153281695882594,0.83750509580106,0.7888300040766411,83.60375050958012,1.0272,0.9675000000000001,102.54,0.9418808411214955,99.8247663551402,105.98449612403101
2013-05-21,0.8510198812290215,1.3173250710043893,1.5818486961012135,1.2909888974954815,1.3267492899561064,1.249677252775626,132.14562354763748,1.5479368932038833,1.858768203883495,1.5169902912621358,1.5590109223300972,1.4684466019417473,155.2791262135922,1.2008036064288516,0.9800078400627206,1.007154057232458,0.9486475891807135,100.31360250882007,0.8161266628580756,0.8387333714192443,0.7900106096466171,83.5387252101526,1.0277,0.9679999999999999,102.36,0.9419091174467256,99.60105089033763,105.74380165289257
2013-05-22,0.855415487522511,1.328016465140211,1.5912014406997685,1.2863390789812195,1.3289169024954977,1.2624131721121687,133.16182145613584,1.5524812030075188,1.8601503759398497,1.5037593984962405,1.553533834586466,1.4757894736842105,155.6691729323308,1.1981790003874468,0.9686168151879117,1.0006780317706314,0.9506005424254166,100.27121270825262,0.8084074373484236,0.8351657235246563,0.7933710590137429,83.68633791430881,1.0331,0.9814,103.52,0.9499564417771756,100.20327170651439,105.48196454045241
2013-05-23,0.8560704115972043,1.3263008024851153,1.585037535594098,1.2943308309603936,1.3351022521356462,1.2513590473725085,131.58167227543362,1.5492893861505896,1.851527063804052,1.5119443604475356,1.5595706078016331,1.4617478076806774,153.70426368309646,1.1950814872645652,0.9758953840148337,1.006636088611301,0.9434956572655412,99.20952473894799,0.8165931732810714,0.8423158582394252,0.7894822799281398,83.01486199575372,1.0315,0.9668,101.66,0.9372758119243819,98.55550169655841,105.15101365328921
2013-05-24,0.8541343669250646,1.3354005167958658,1.5954780361757108,1.2919896640826873,1.3335917312661498,1.2430232558139533,130.46511627906978,1.5634548479806385,1.8679473604598398,1.5126304643775526,1.5613371653305097,1.4553017697776431,152.74542429284526,1.1947561919504646,0.9674922600619195,0.9986455108359134,0.9308243034055727,97.69736842105263,0.8097821685966474,0.8358571544254595,0.7790914244068344,81.77180338488947,1.0322,0.9620999999999998,100.98,0.9320868048827745,97.8298779306336,104.95790458372312
2013-05-28,0.8545688545688547,1.3347490347490347,1.5900900900900903,1.287001287001287,1.3347490347490347,1.2527670527670527,131.36422136422138,1.5618975903614456,1.8606927710843373,1.506024096385542,1.5618975903614456,1.4659638554216865,153.71987951807228,1.1913026709092664,0.9642271719217048,1.0,0.9385787291485874,98.41866743804842,0.8093889113719142,0.8394172399838121,0.7878591663294212,82.61432618373128,1.0371,0.9734,102.07,0.9385787291485874,98.41866743804842,104.85925621532772
2013-05-29,0.8559409785141082,1.3437742687030807,1.591897488998188,1.2943308309603936,1.342091638622832,1.2442402278022264,130.6109241522133,1.5699380009073038,1.8598215635868744,1.5121729925903524,1.5679721760169363,1.4536518977771058,152.59337668229244,1.1846465035638607,0.9632055480639569,0.9987478327875168,0.9259294933538817,97.19707185513388,0.8130742336775347,0.8430766729002357,0.7816082608342142,82.04732092040003,1.0369,0.9613,100.91,0.9270903655125857,97.31893143022471,104.97243316342451
2013-05-30,0.8575899843505477,1.3497652582159623,1.6147626499739174,1.3041210224308815,1.3444183620239956,1.2464788732394365,131.7944705268649,1.573905109489051,1.8829075425790756,1.5206812652068127,1.5676703163017032,1.4534671532846717,153.6800486618005,1.196328502415459,0.9661835748792271,0.9960386473429952,0.9234782608695653,97.6425120772947,0.8076239702794379,0.8325795509610725,0.7719269907930868,81.61847843644,1.0309,0.9558,101.06,0.9271510330778931,98.0308468328645,105.73341703285206
2013-05-31,0.8553058838810234,1.3518638784257695,1.6290427328224444,1.2988699831146902,1.3426419015456552,1.2447071048188079,130.9650603974542,1.5805618830675778,1.9046317388003038,1.5186028853454823,1.569779802581625,1.4552771450265758,153.12072892938497,1.2050345887778633,0.9607993850883936,0.9931783243658725,0.9207340507302078,96.87740199846273,0.7973210014351778,0.8241907191835434,0.764072715675331,80.39387657470898,1.0337,0.9583000000000002,100.83,0.927058140659766,97.5428073909258,105.21757278514033
2013-06-03,0.8533071381794367,1.340537000654879,1.6171578258022263,1.309757694826457,1.3477406679764243,1.236673215455141,129.901768172888,1.5709900230237914,1.8951650038372985,1.5349194167306217,1.5794320798158097,1.4492709132770532,152.23330775134306,1.2063507572056666,0.9770395701025891,1.0053737176355642,0.9225207620908648,96.9027845627748,0.8099133392726979,0.8334008261116062,0.7647201749412814,80.32720498906619,1.029,0.9442000000000002,99.18,0.9175898931000973,96.38483965014578,105.04130480830332
2013-06-04,0.8543410041841003,1.3563023012552302,1.6361140167364017,1.307531380753138,1.353033472803347,1.2401935146443512,130.94926778242677,1.5875420875420878,1.9150596877869608,1.5304560759106214,1.583715947352311,1.4516375880012244,153.27517600244875,1.2063048298467174,0.9640412609659692,0.9975898968475849,0.9143931360262217,96.54873228574182,0.7991688643810436,0.826979940861504,0.7580116678654198,80.03676176776153,1.0348,0.9485,100.15,0.9166022419791264,96.78198685736375,105.58777016341594
2013-06-05,0.8502813767831435,1.372856955895825,1.6472974741525979,1.3087292239235702,1.3540112550713257,1.2330846747807878,129.7735898442612,1.6145913498537785,1.9373557026319839,1.5391719255040788,1.5924272741265197,1.4502077882099431,152.62428813298445,1.199904671115348,0.9532888465204957,0.9862726406101049,0.8981887511916111,94.52812202097236,0.7944704854214666,0.8219591642170493,0.7485500913641058,78.77969333439263,1.0346,0.9422,99.16,0.9106901217861976,95.8438043688382,105.2430481850987
2013-06-06,0.8492315845257021,1.3811605723370428,1.6535506094329624,1.3248542660307365,1.3566507684154743,1.232114467408585,129.5177530471648,1.626365054602184,1.9471138845553824,1.5600624024960998,1.5975039001560063,1.4508580343213728,152.51170046801874,1.1972182254196644,0.9592326139088729,0.9822541966426859,0.8920863309352519,93.77458033573143,0.8012178511337232,0.8204470795609325,0.7451326015543627,78.32705712683278,1.024,0.93,97.76,0.9082031250000001,95.46875000000001,105.11827956989248
2013-06-07,0.8511652542372883,1.394729872881356,1.6798199152542375,1.3241525423728815,1.3516949152542372,1.2370233050847461,128.70762711864407,1.6386123210952082,1.9735532047293092,1.5556938394523956,1.5880522713130054,1.453329184816428,151.21344119477286,1.204405202696288,0.949397132820659,0.9691445931833286,0.8869268014810597,92.28140131016805,0.7882705344474223,0.8046665615639287,0.7364023332807821,76.61989594828945,1.0208,0.9342000000000001,97.2,0.915164576802508,95.21943573667713,104.04624277456647
2013-06-10,0.8507146638433033,1.3976971942826892,1.6729751191106403,1.3234515616728426,1.3479354155637902,1.2383536262572787,130.86289041821067,1.642968263845675,1.9665525824517733,1.5556938394523956,1.5844741754822649,1.4556627255756065,153.82700684505286,1.1969510463024333,0.9468800303001609,0.9643973108607138,0.8859956443518605,93.62749739607989,0.7910766553279013,0.8057115734514674,0.7402104263903172,78.22165967882287,1.0185,0.9357,98.87999999999998,0.9187039764359353,97.0839469808542,105.67489579993587
2013-06-11,0.8519452927898021,1.409507369539238,1.687425308723941,1.327844907714779,1.353206745452131,1.2310450139423714,128.56194396494487,1.6544576059850378,1.9806733167082293,1.5586034912718205,1.5883728179551122,1.4449812967581048,150.90399002493766,1.197173810645313,0.9420631182289212,0.9600565237870935,0.8733867169100328,91.21055110692414,0.7869058860560277,0.8019357884796978,0.7295404469625433,76.18822788794459,1.0191,0.9270999999999999,96.82,0.9097242665096654,95.00539691884997,104.43317872937115
2013-06-12,0.8508279914529914,1.4038461538461535,1.674412393162393,1.3354700854700854,1.3624465811965811,1.2260950854700854,127.35042735042734,1.6499764558154133,1.967979908962486,1.5696123057604772,1.6013184743368387,1.4410610579186942,149.6782294773191,1.1927321156773212,0.9512937595129377,0.9705098934550991,0.8733828006088281,90.71537290715374,0.7975753708725475,0.8136863933641729,0.7322539479980859,76.05678736640613,1.0202,0.9181,95.36,0.8999215840031367,93.47186826112527,103.8666811894129
2013-06-13,0.848089468779124,1.386766076421249,1.6579683131407272,1.3313806417254694,1.3540141126348024,1.2293968845692984,125.53588070829453,1.6351648351648354,1.9549450549450553,1.5698587127158556,1.596546310832025,1.4496075353218212,148.02197802197804,1.1955645161290323,0.9600614439324116,0.9763824884792625,0.8865207373271888,90.52419354838709,0.8030193527664016,0.8166706817634304,0.7415080703444952,75.71669477234401,1.017,0.9234,94.29,0.9079646017699116,92.71386430678467,102.11176088369072
2013-06-14,0.8497733937616634,1.3904292188749665,1.6527592641962143,1.3329778725673154,1.3563049853372435,1.2292721940815783,125.75313249800054,1.636235294117647,1.9449411764705884,1.5686274509803924,1.5960784313725493,1.446588235294118,147.98431372549024,1.188668392292206,0.9586808551433229,0.9754577701083311,0.8840954846131724,90.44195187422109,0.8065166545689169,0.820630696023873,0.7437696588434551,76.08678119203162,1.0175,0.9222,94.34,0.9063390663390664,92.71744471744472,102.29885057471265
2013-06-17,0.8492529348986125,1.3982123799359658,1.6686232657417286,1.3340448239060831,1.3573906083244398,1.2345250800426895,126.56083244397011,1.6464027646874018,1.964813069431354,1.5708451146716933,1.598334904178448,1.453660069117185,149.02607602890356,1.1933975765671214,0.9541074324968991,0.970804312565595,0.8829310180326305,90.51617212098083,0.799488327470419,0.8134793732011514,0.7398464982411258,75.84745762711864,1.0175,0.9254,94.87,0.9094840294840294,93.23832923832923,102.51783012751243
2013-06-18,0.8580238637887116,1.4122536533047325,1.6755597265048934,1.340662287169862,1.368682128971712,1.231532376994235,127.63104973857087,1.6459374999999998,1.9528124999999998,1.5625,1.5951562499999998,1.4353124999999998,148.75,1.1864438959559522,0.9493070058857035,0.9691475223087146,0.8720334156066071,90.37402696031899,0.8001280204832774,0.8168506961113778,0.7349975996159385,76.172187550008,1.0209,0.9185999999999999,95.2,0.8997942991478107,93.25105299245764,103.63596777705206
2013-06-19,0.8561662198391422,1.405764075067024,1.6668900804289546,1.3404825737265416,1.3655495978552277,1.232171581769437,127.6407506702413,1.6419289181149206,1.9469234382339125,1.5656802880851728,1.5949585094723655,1.4391733208078907,149.08407703147017,1.1857537904071709,0.9535615523982074,0.9713931534280538,0.8765137789644322,90.79813101935731,0.8041817450743868,0.8192199437072778,0.7392038600723763,76.57418576598312,1.0187,0.9192,95.22000000000001,0.9023264945518799,93.47207224894474,103.59007832898173
2013-06-20,0.8542547568710358,1.4381606765327695,1.7100951374207187,1.321353065539112,1.37196088794926,1.2283298097251585,129.73044397463002,1.683526682134571,2.0018561484918793,1.5467904098994587,1.6060324825986079,1.437896365042537,151.86388244392887,1.189084895259096,0.9187798603454612,0.9539691289966924,0.8540977581771407,90.20580668871739,0.7726781023025807,0.8022716736207696,0.718281563900479,75.86153608406738,1.0383,0.9296,98.18,0.8953096407589329,94.55841279013772,105.61531841652324
2013-06-21,0.8530028848675584,1.4266981379491217,1.7001049042748493,1.3113034356150015,1.372541306058222,1.2265932336742724,127.82585890375034,1.6725595695618758,1.9930822444273637,1.5372790161414298,1.6090699461952345,1.4379707916986935,149.8539584934666,1.1916360294117645,0.9191176470588235,0.9620404411764705,0.8597426470588235,89.59558823529412,0.7713073659853452,0.8073274199768609,0.721480910142692,75.18704203625146,1.0467,0.9354,97.48,0.8936658068214389,93.13079201299323,104.21210177464187
2013-06-24,0.8498494567351748,1.4173321115329232,1.69367718287734,1.3090718680455558,1.3787144914255791,1.2233276606885717,127.8963215080508,1.6677449168207026,1.9929143561306226,1.5403573629081948,1.6223043746149106,1.4394639556377078,150.49291435613065,1.1949755241525815,0.9236168837166343,0.9727533019303591,0.8631199778331947,90.23736953911518,0.7729169887154119,0.8140361725150718,0.7222909259545524,75.51398979749575,1.0532,0.9344999999999999,97.70000000000002,0.8872958602354729,92.76490695024688,104.5478865703585
2013-06-25,0.8483976455199477,1.4143884892086331,1.6922171353826032,1.3080444735120995,1.3750163505559188,1.227992151733159,128.0183126226292,1.6671292013567685,1.994603761948813,1.5417823003391922,1.6207215541165587,1.4474252235584335,150.89423373419675,1.1964302228798671,0.9248127254231019,0.9721631369647646,0.868214186627208,90.51142143715899,0.7729767334003246,0.8125531421504211,0.7256705573162247,75.65123289788977,1.0512,0.9388,97.87,0.8930745814307459,93.10312024353122,104.25010651896038
2013-06-26,0.8482247366367538,1.3997919105215242,1.6648458837300038,1.3005592404734034,1.3614254129275587,1.226687475614514,126.7134867993237,1.6502606562404172,1.9627414903403861,1.5332720024532351,1.6050291321680465,1.4461821527138914,149.3866911990187,1.1893524110378146,0.9291089844838799,0.9725912849577254,0.8763355941651955,90.52308835826443,0.7811889696117491,0.8177486133895789,0.7368174361378017,76.11124130927273,1.0468,0.9431999999999999,97.43,0.9010317157050057,93.07413068398931,103.29728583545379
2013-06-27,0.8543537680593518,1.4023168033320317,1.67187296628921,1.3015749056358195,1.3639203436157754,1.2318104906937395,128.07497071456464,1.6413772090188907,1.9568860450944547,1.5234613040828764,1.5964351005484463,1.4418037781840343,149.90859232175504,1.1922220159643588,0.9281603861147207,0.9726192686096159,0.8784109894189717,91.33098199368852,0.7785130400934216,0.8158038147138965,0.7367847411444142,76.60568314519269,1.0479,0.9464,98.4,0.9031396125584502,93.90208989407385,103.97295012679628
2013-06-28,0.8554514702055687,1.4195940671350509,1.6777257351027846,1.3010668748373668,1.3678116055165237,1.2295081967213115,129.07884465261515,1.659467680608365,1.961216730038023,1.5209125475285172,1.59893536121673,1.4372623574144485,150.88973384030416,1.1818348455686922,0.9165062780680048,0.9635230501328933,0.8660984327742643,90.92658784712674,0.7754943776657619,0.8152772392400154,0.7328421868941449,76.93679720822023,1.0513,0.9449999999999998,99.20999999999998,0.898887092171597,94.3688766289356,104.98412698412699
2013-07-01,0.8566018022724304,1.4123024683296328,1.6678855948805011,1.3059945148230376,1.3711636411127073,1.2344260154107354,130.10317356667102,1.6487269400823295,1.947095593840524,1.5246226558926665,1.6007013264217107,1.4410733343497486,151.88290898002745,1.1809691141113372,0.9247272054743851,0.970871093027557,0.8740521546143889,92.12132420935826,0.7830240388379924,0.8220969383760083,0.7401143215096705,78.00485474904082,1.0499,0.9452,99.62000000000002,0.9002762167825508,94.88522716449187,105.39568345323741
2013-07-02,0.8581098672220776,1.4213746420203073,1.6775579276230146,1.3017443374121322,1.370606612861234,1.235615725071596,130.73418380630045,1.6564016990291262,1.9549453883495143,1.5169902912621358,1.5972390776699026,1.4399271844660195,152.35133495145632,1.1802362853741182,0.9158347834050736,0.9642824434472019,0.8693103764080959,91.97728729737156,0.775975789555366,0.8170249088228447,0.7365562194459534,77.9312485450454,1.0529,0.9492,100.43,0.9015101149206953,95.38417703485612,105.80488832701222
2013-07-03,0.8519963584341266,1.4312654441409804,1.6718689036285603,1.3005592404734034,1.368318376902068,1.2322798803485497,129.82182338405514,1.6798961990535797,1.9622958326972983,1.5264845061822623,1.6060143489543584,1.4463440696076935,152.37368340711342,1.1681054066333485,0.9086778736937755,0.9560199909132213,0.8609722853248523,90.70422535211267,0.777907429015947,0.8184364060676779,0.7370672889926098,77.65071956437183,1.0521,0.9475,99.82,0.9005797927953616,94.87691284098469,105.35092348284961
2013-07-05,0.8605337439055684,1.4145496535796769,1.6638439825506801,1.2830382345393894,1.3556581986143188,1.2347959969207083,129.50987939440594,1.643804979871776,1.9335023110183391,1.4909795735798421,1.5753690174444612,1.43491874161324,150.49947815714927,1.176235827664399,0.9070294784580498,0.9583673469387755,0.8729251700680271,91.55555555555554,0.7711289327575571,0.8147748303516348,0.742134484885873,77.83775447254781,1.0566,0.9623999999999999,100.94,0.9108461101646792,95.53284118871854,104.8836242726517
2013-07-08,0.8614612811937227,1.411371237458194,1.6485721636223312,1.2863390789812195,1.3606894777463339,1.240545407769488,130.01029071263184,1.6383455278482901,1.913692698223085,1.4932059130954158,1.579513214872331,1.4400477825892188,150.91832163655369,1.168064163324827,0.9114108640174992,0.9640904119577106,0.8789646372584762,92.11629602624863,0.780274656679151,0.8253745318352059,0.7524968789013732,78.86235955056179,1.0578,0.9643999999999999,101.07,0.9117035356400075,95.54736245036868,104.80091248444629
2013-07-09,0.8610117526826776,1.3944813490035766,1.6259580991313232,1.2774655084312723,1.3451711803781297,1.2437404190086867,129.126213592233,1.6195845697329374,1.8884272997032638,1.4836795252225519,1.562314540059347,1.4445103857566766,149.97032640949553,1.16599486991572,0.9160864785635765,0.964639061927446,0.8919017955294981,92.59802125320631,0.7856693903205532,0.8273098680075424,0.7649277184160906,79.41546197360151,1.053,0.9736,101.08,0.924596391263058,95.99240265906933,103.82087099424814
2013-07-10,0.8601156069364163,1.4046242774566473,1.6480411046885035,1.2845215157353886,1.3500321130378934,1.2436737315350033,128.5806037251124,1.633064516129032,1.916069295101553,1.4934289127837514,1.5695937873357226,1.4459378733572281,149.49223416965353,1.1732967535436671,0.9144947416552356,0.9611339734796526,0.8854138088705991,91.54092363968908,0.779423226812159,0.8191738113795791,0.7546375681995323,78.02026500389712,1.051,0.9682,100.1,0.9212178877259752,95.24262607040914,103.38772980789093
2013-07-11,0.8624918460534899,1.4259621656881931,1.6721461187214615,1.3046314416177431,1.3553816046966733,1.238878016960209,128.89758643183302,1.6533050975646648,1.9387384661927092,1.5126304643775526,1.5714717894418393,1.436393888972924,149.4478898805022,1.1726440988106133,0.9149130832570906,0.9505032021957914,0.8688014638609334,90.39341262580055,0.7802137785753296,0.8105640945619099,0.7408910041351331,77.08512132324256,1.0389,0.9496000000000001,98.8,0.914043700067379,95.10058715949562,104.04380791912384
2013-07-12,0.8636482254697286,1.4419363256784967,1.6769311064718162,1.3048016701461378,1.3560803757828808,1.2353862212943632,129.68423799582465,1.6695875509895755,1.9416830336908897,1.5108022359873092,1.5701767638616102,1.4304275570327842,150.15863423477867,1.162971676771333,0.904895484571532,0.9404578771151931,0.8567550447923264,89.93756221156457,0.7780890133831311,0.808667911609088,0.7366946778711485,77.3342670401494,1.0393,0.9468,99.39,0.9109977869720005,95.63167516597711,104.9746514575412
2013-07-15,0.8642587038727342,1.435128439170687,1.6708827748076671,1.3039509714434736,1.3576737514669446,1.2397965836484548,130.4472551832051,1.6605310802655404,1.9333132166566087,1.5087507543753773,1.5709112854556428,1.4345202172601088,150.93542546771275,1.164274032345993,0.9085953116481919,0.9460294384880973,0.8638924223151008,90.89587497728512,0.7803964413922272,0.8125487747775869,0.7420009364757296,78.07085999687841,1.0412,0.9508,100.04,0.9131771033422974,96.08144448713024,105.21665965502736
2013-07-16,0.869216614090431,1.424684542586751,1.668243953732913,1.3144058885383807,1.3654048370136698,1.2365930599369084,130.6125131440589,1.639044306668683,1.9192499621956756,1.5121729925903524,1.570845304702858,1.4226523514290035,150.26463027370335,1.1709567303256758,0.9225943352707814,0.9583909954792876,0.867976750622751,91.67819909585755,0.7878978884336589,0.8184683265048849,0.7412543334383862,78.2934131736527,1.0388,0.9407999999999999,99.37,0.9056603773584905,95.65845206006932,105.62287414965989
2013-07-17,0.8623805159093884,1.421893413644101,1.6587665313604816,1.30941469163284,1.364802933088909,1.2345161712714414,130.54864475579416,1.6488004858791379,1.9234740358335864,1.5183723048891589,1.5825994533859704,1.431521409049499,151.38171879744914,1.1665899254074958,0.9208951100469656,0.9598489732019523,0.8682199097522791,91.81324247168247,0.7893905904641617,0.8227818124407957,0.7442374486896116,78.70224186927693,1.0423,0.9428,99.7,0.9045380408711503,95.65384246378203,105.74883326262199
2013-07-18,0.8608422704682189,1.4291132618362545,1.6589066178393934,1.3078733978550878,1.359534397070364,1.238294533089197,131.57206382422183,1.6601336979641446,1.9270738377392889,1.5192950470981463,1.5793072014585232,1.438468550592525,152.8410817380735,1.1607943625880845,0.9151642719868216,0.9513132607303011,0.8664775327171227,92.06552576187426,0.7883948281299274,0.8195364238410596,0.7464522232734153,79.3125197098707,1.0395,0.9468,100.6,0.9108225108225108,96.77729677729677,106.25264047317279
2013-07-19,0.8612169798922328,1.4285714285714286,1.653962412932054,1.3142331449599158,1.361808384807465,1.235510579576817,131.81758443947956,1.6587822371432932,1.9204944300320463,1.5260186174271326,1.5812604913779948,1.4346101022432476,153.0596673279414,1.157773689052438,0.9199632014719411,0.9532658693652254,0.8648574057037719,92.27230910763569,0.7945967421533572,0.8233611442193087,0.7470003972983712,79.69805323798172,1.0362,0.9401,100.3,0.907257286238178,96.79598533101718,106.69077757685352
