date,USD,GBP,CHF
1990-10-03,7.88,11.971679834695976,6.793
1990-10-04,7.87,11.92117688787955,6.793
1990-10-05,7.81,11.01260864729116,6.793
1990-10-09,7.94,11.247345992593658,6.793
1990-10-10,7.99,11.273121146872548,6.793
1990-10-11,7.99,11.245247000566856,6.793
1990-10-12,7.94,11.234870025834553,6.793
1990-10-15,7.92,11.301318340112216,6.7265
1990-10-16,7.92,11.309192930341744,6.7265
1990-10-17,7.92,11.306186939003933,6.7265
1990-10-18,7.91,11.37536315352948,6.7265
1990-10-19,7.85,11.437345839301692,6.7265
1990-10-22,7.85,11.364671519013413,6.779
1990-10-23,7.84,11.32005003484899,6.779
1990-10-24,7.84,11.246190643758972,6.779
1990-10-25,7.8,11.263957559175056,6.779
1990-10-26,7.8,11.210780957470261,6.779
1990-10-29,7.82,11.21535989658381,6.7475
1990-10-30,7.79,11.109262516856278,6.7475
1990-10-31,7.77,11.006667920315445,6.723
1990-11-01,7.68,11.124374694492719,6.723
1990-11-02,7.68,11.16687979911509,6.723
1990-11-05,7.63,11.029976397726896,6.92
1990-11-06,7.65,11.0177897041365,6.92
1990-11-07,7.67,11.01432661091328,6.92
1990-11-08,7.67,11.032557866426261,6.92
1990-11-09,7.61,11.050143002127792,6.92
1990-11-13,7.6,10.99290371323228,6.92
1990-11-14,7.58,11.11745840889554,6.92
1990-11-15,7.6,11.004379077020502,6.92
1990-11-16,7.58,10.934923736896616,6.92
1990-11-19,7.62,10.893920059392057,6.9115
1990-11-20,7.62,10.816419241110552,6.9115
1990-11-21,7.55,10.796766710617508,6.9115
1990-11-23,7.53,10.599868302029622,6.9115
1990-11-26,7.55,10.539913177685925,6.900499999999999
1990-11-27,7.5,10.58984888296085,6.900499999999999
1990-11-28,7.56,10.74219941749826,6.900499999999999
1990-11-29,7.58,10.671438189710097,6.900499999999999
1990-11-30,7.53,10.70081939841882,6.9365000000000006
1990-12-03,7.51,10.707266947429908,6.9815000000000005
1990-12-04,7.46,10.699000732623396,6.9815000000000005
1990-12-05,7.46,10.686066856984104,6.9815000000000005
1990-12-06,7.48,10.661978919319209,6.9815000000000005
1990-12-07,7.33,10.629289401147505,6.9815000000000005
1990-12-10,7.28,10.681036549660744,6.9765
1990-12-11,7.26,10.688676307818737,6.9765
1990-12-12,7.22,10.742419309347799,6.9765
1990-12-13,7.31,10.813044888595247,6.9765
1990-12-14,7.35,10.852016456748446,6.9765
1990-12-17,7.31,10.89876248580752,7.027
1990-12-18,7.28,11.032906410422749,7.027
1990-12-19,7.21,10.966038448272405,7.027
1990-12-20,7.25,11.041608257488631,7.027
1990-12-21,7.3,11.004301587581717,7.027
1990-12-24,7.35,11.041876224326694,6.986
1990-12-26,7.27,11.041876224326694,6.986
1990-12-27,7.25,11.02832977400816,6.986
1990-12-28,7.25,11.027482887110542,6.9905
1990-12-31,7.15,11.024742122724398,6.9905
1991-01-02,7.08,11.068034203539613,6.9905
1991-01-03,7.08,10.912136791599654,6.9775
1991-01-04,7.17,10.912185245995326,6.9775
1991-01-07,7.2,10.82810538652693,6.9175
1991-01-08,7.15,10.824089093345675,6.9175
1991-01-09,7.1,10.766978059275804,6.9175
1991-01-10,7.14,10.851035775210631,6.9175
1991-01-11,7.14,10.90015688481459,6.9175
1991-01-14,7.18,11.014109971249107,6.822
1991-01-15,7.16,10.97064241658642,6.822
1991-01-16,7.21,11.011986673482669,6.822
1991-01-17,7.19,10.855049894903566,6.822
1991-01-18,7.14,10.830910621301932,6.822
1991-01-22,7.13,10.792009261386545,6.822
1991-01-23,7.08,10.836192247422952,6.822
1991-01-24,7.04,10.78831732200674,6.822
1991-01-25,7.1,10.77838996486858,6.822
1991-01-28,7.12,10.77768664563852,6.702
1991-01-29,7.1,10.80586730180533,6.702
1991-01-30,7.07,10.777037993629076,6.702
1991-01-31,7.05,10.80084884577895,6.695
1991-02-01,6.83,10.788068873498037,6.695
1991-02-04,6.82,10.750082299906204,6.663
1991-02-05,6.8,10.607653644233126,6.663
1991-02-06,6.82,10.55606073312728,6.663
1991-02-07,6.8,10.458932081605125,6.663
1991-02-08,6.8,10.368680841094964,6.663
1991-02-11,6.78,10.389658697367812,6.567
1991-02-12,6.78,10.359944596297034,6.567
1991-02-13,6.78,10.248307951241879,6.567
1991-02-14,6.77,10.193847118351453,6.567
1991-02-15,6.82,10.214178265734505,6.567
1991-02-19,6.87,10.033446817904435,6.567
1991-02-20,6.87,10.02857077122953,6.567
1991-02-21,6.9,10.067252827762143,6.567
1991-02-22,6.98,10.093318933728403,6.567
1991-02-25,6.99,10.106170529938113,6.477
1991-02-26,7.0,10.118276020718833,6.477
1991-02-27,7.02,10.050241795805109,6.477
1991-02-28,7.04,10.099176905146546,6.5809999999999995
1991-03-01,7.18,10.163555519555596,6.5809999999999995
1991-03-04,7.16,10.210371204698477,6.609999999999999
1991-03-05,7.13,10.166989663777413,6.609999999999999
1991-03-06,7.15,10.165436230445104,6.609999999999999
1991-03-07,7.12,10.081315592910192,6.609999999999999
1991-03-08,7.08,10.033054243928206,6.609999999999999
1991-03-11,7.05,9.984521658236122,6.6240000000000006
1991-03-12,7.07,10.022355199789583,6.6240000000000006
1991-03-13,7.0,10.072781110923183,6.6240000000000006
1991-03-14,6.95,9.993741930654211,6.6240000000000006
1991-03-15,7.01,9.976270754638486,6.6240000000000006
1991-03-18,7.09,10.004035737993847,6.599
1991-03-19,7.22,10.082020983781744,6.599
1991-03-20,7.2,10.085946401018688,6.599
1991-03-21,7.13,9.959966335539866,6.599
1991-03-22,7.13,10.033471313021456,6.599
1991-03-25,7.14,10.107511029541206,6.4765
1991-03-26,7.16,10.108541218083058,6.4765
1991-03-27,7.07,10.07012768416525,6.4765
1991-03-28,7.02,9.990786992397467,6.427
1991-03-29,7.02,9.990786992397467,6.427
1991-04-01,7.01,9.990786992397467,6.427
1991-04-02,6.97,10.025704120620555,6.411
1991-04-03,6.99,9.992914910209445,6.411
1991-04-04,6.94,9.970019205882,6.411
1991-04-05,6.92,9.997453704997685,6.411
1991-04-08,6.91,9.951453779505249,6.3285
1991-04-09,6.94,9.944975244026264,6.3285
1991-04-10,7.02,9.961329599138974,6.3285
1991-04-11,6.95,9.954163198602375,6.3285
1991-04-12,6.88,10.007714008297802,6.3285
1991-04-15,6.9,10.057244736891835,6.2635000000000005
1991-04-16,6.92,10.07829392951519,6.2635000000000005
1991-04-17,6.9,10.07250124138178,6.2635000000000005
1991-04-18,6.99,10.046768629661612,6.2635000000000005
1991-04-19,7.03,10.011436390597476,6.2635000000000005
1991-04-22,7.07,10.063102139697653,6.343500000000001
1991-04-23,7.05,10.065879533320894,6.343500000000001
1991-04-24,6.95,10.085900667393261,6.343500000000001
1991-04-25,6.93,10.013420072857016,6.343500000000001
1991-04-26,6.89,10.061874357183449,6.343500000000001
1991-04-29,6.9,10.047895009429366,6.3645
1991-04-30,6.8,9.97876172601194,6.406000000000001
1991-05-01,6.8,9.972288239688318,6.406000000000001
1991-05-02,6.76,9.959635960904132,6.406000000000001
1991-05-03,6.8,9.978508977691632,6.406000000000001
1991-05-06,6.82,9.978508977691632,6.396
1991-05-07,6.82,9.941562348788622,6.396
1991-05-08,6.84,9.913153396193955,6.396
1991-05-09,6.84,9.918920049041589,6.396
1991-05-10,6.87,9.922907692096935,6.396
1991-05-13,6.84,9.941785933515755,6.378500000000001
1991-05-14,6.86,10.014113478873067,6.378500000000001
1991-05-15,6.84,10.035404986309837,6.378500000000001
1991-05-16,6.84,10.010233522268338,6.378500000000001
1991-05-17,6.86,10.007663410288469,6.378500000000001
1991-05-20,6.86,9.961604408950993,6.378500000000001
1991-05-21,6.84,9.94395750517804,6.238
1991-05-22,6.77,9.92078995106938,6.238
1991-05-23,6.74,9.859284595145782,6.238
1991-05-24,6.69,9.87887529944125,6.238
1991-05-28,6.66,9.869287555349636,6.238
1991-05-29,6.61,9.90132585346729,6.238
1991-05-30,6.6,9.928603076641027,6.238
1991-05-31,6.68,9.919376615934793,6.224
1991-06-03,6.79,9.950875997578647,6.2035
1991-06-04,6.79,10.000762322558527,6.2035
1991-06-05,6.83,9.995815231076392,6.2035
1991-06-06,6.86,10.008968385032563,6.2035
1991-06-07,6.98,9.964020703005644,6.2035
1991-06-10,7.01,9.907980549603613,6.1865000000000006
1991-06-11,6.99,9.939442947671893,6.1865000000000006
1991-06-12,7.08,9.970797553630703,6.1865000000000006
1991-06-13,7.08,9.940894752643302,6.1865000000000006
1991-06-14,7.02,9.970204713330295,6.1865000000000006
1991-06-17,7.02,9.999328904611856,6.340999999999999
1991-06-18,7.0,9.993357443703744,6.340999999999999
1991-06-19,6.95,9.965348068492872,6.340999999999999
1991-06-20,6.87,9.93805723204844,6.340999999999999
1991-06-21,6.94,9.94774334211029,6.340999999999999
1991-06-24,6.96,9.980100615595978,6.3375
1991-06-25,7.04,10.011134258821226,6.3375
1991-06-26,7.01,10.03281585894222,6.3375
1991-06-27,7.0,10.030816030150365,6.3375
1991-06-28,6.9,10.001963785686133,6.384
1991-07-01,6.97,9.964319995154677,6.4015
1991-07-02,7.0,9.950187458634213,6.4015
1991-07-03,6.97,9.937790219964091,6.4015
1991-07-05,7.04,9.878664895038995,6.4015
1991-07-08,7.0,9.878260733832365,6.3255
1991-07-09,7.0,9.842194524935907,6.3255
1991-07-10,6.97,9.834425135567903,6.3255
1991-07-11,6.92,9.828300049961493,6.3255
1991-07-12,6.88,9.873237345319987,6.3255
1991-07-15,6.88,9.899140899351718,6.2775
1991-07-16,6.9,9.905190975201212,6.2775
1991-07-17,6.94,9.892984300083937,6.2775
1991-07-18,6.91,9.888051699302046,6.2775
1991-07-19,6.89,9.900467285189581,6.2775
1991-07-22,6.91,9.896850402475986,6.355
1991-07-23,6.94,9.901854846512574,6.355
1991-07-24,6.88,9.903647815895058,6.355
1991-07-25,6.87,9.895393766177477,6.355
1991-07-26,6.85,9.873035290372975,6.355
1991-07-29,6.82,9.887699329919993,6.380000000000001
1991-07-30,6.84,9.882286125267752,6.380000000000001
1991-07-31,6.81,9.88099415976075,6.318
1991-08-01,6.84,9.875370840441752,6.318
1991-08-02,6.69,9.815824285378653,6.318
1991-08-05,6.69,9.774854136731419,6.258
1991-08-06,6.57,9.765116500585659,6.258
1991-08-07,6.54,9.754448892403765,6.258
1991-08-08,6.52,9.746839563761066,6.258
1991-08-09,6.49,9.738265877905684,6.258
1991-08-12,6.49,9.78319309327865,6.3325
1991-08-13,6.48,9.785256091930254,6.3325
1991-08-14,6.37,9.774050856499334,6.3325
1991-08-15,6.33,9.75072871268071,6.3325
1991-08-16,6.31,9.748237616494377,6.3325
1991-08-19,6.24,9.696338430099058,6.372
1991-08-20,6.17,9.696875664770952,6.372
1991-08-21,6.27,9.71058751379507,6.372
1991-08-22,6.27,9.74049344092313,6.372
1991-08-23,6.46,9.744675345119616,6.372
1991-08-26,6.48,9.744675345119616,6.5925
1991-08-27,6.41,9.73357484825251,6.5925
1991-08-28,6.3,9.708605676432072,6.5925
1991-08-29,6.25,9.677048904265842,6.5925
1991-08-30,6.36,9.676042189227548,6.4055
1991-09-03,6.33,9.583499037119473,6.4055
1991-09-04,6.31,9.529493678290956,6.4055
1991-09-05,6.31,9.468434884774446,6.4055
1991-09-06,6.26,9.438359691112721,6.4055
1991-09-09,6.23,9.348372851031037,6.5305
1991-09-10,6.21,9.342907562071552,6.5305
1991-09-11,6.23,9.339073168803317,6.5305
1991-09-12,6.2,9.319591069631649,6.5305
1991-09-13,6.18,9.296867579483552,6.5305
1991-09-16,6.17,9.350311310185408,6.411
1991-09-17,6.18,9.374795209227361,6.411
1991-09-18,6.18,9.343906651055862,6.411
1991-09-19,6.2,9.329750127589028,6.411
1991-09-20,6.18,9.320920262859236,6.411
1991-09-23,6.17,9.374298800295037,6.342499999999999
1991-09-24,6.11,9.355293398977892,6.342499999999999
1991-09-25,6.12,9.315188835743577,6.342499999999999
1991-09-26,6.05,9.300108712710076,6.342499999999999
1991-09-27,6.02,9.306891489981995,6.342499999999999
1991-09-30,5.99,9.305101488914461,6.403499999999999
1991-10-01,5.99,9.281095664113273,6.403499999999999
1991-10-02,5.99,9.278318950888927,6.403499999999999
1991-10-03,5.98,9.275868137410944,6.403499999999999
1991-10-04,5.91,9.28998947532924,6.403499999999999
1991-10-07,5.93,9.27386013390803,6.538
1991-10-08,5.89,9.340516238755368,6.538
1991-10-09,5.93,9.400012124165274,6.538
1991-10-10,5.98,9.444037119650401,6.538
1991-10-11,5.91,9.402912217344635,6.538
1991-10-15,5.85,9.421153135848453,6.538
1991-10-16,5.86,9.428559974353492,6.538
1991-10-17,5.93,9.402526667610484,6.538
1991-10-18,5.95,9.411007332274474,6.538
1991-10-21,5.99,9.479541858005877,6.5655
1991-10-22,6.02,9.519172403980345,6.5655
1991-10-23,6.01,9.502259020935384,6.5655
1991-10-24,5.93,9.507925714900699,6.5655
1991-10-25,5.93,9.492257265506254,6.5655
1991-10-28,5.88,9.491354851658711,6.845
1991-10-29,5.78,9.420618520838534,6.845
1991-10-30,5.73,9.404909296646432,6.822
1991-10-31,5.7,9.41435820450536,6.822
1991-11-01,5.65,9.48191636286998,6.822
1991-11-04,5.63,9.483650494405543,6.9215
1991-11-05,5.7,9.464621487558164,6.9215
1991-11-06,5.63,9.394200786260209,6.9215
1991-11-07,5.62,9.39346154371117,6.9215
1991-11-08,5.63,9.317035010952193,6.9215
1991-11-12,5.65,9.38001205202326,6.9215
1991-11-13,5.65,9.374900365775881,6.9215
1991-11-14,5.6,9.375926238762169,6.9215
1991-11-15,5.54,9.424782030008377,6.9215
1991-11-18,5.55,9.482479555089045,6.8295
1991-11-19,5.5,9.464396822644575,6.8295
1991-11-20,5.52,9.487410664040178,6.8295
1991-11-21,5.5,9.521990493555013,6.8295
1991-11-22,5.49,9.657445053826114,6.8295
1991-11-25,5.5,9.718825368073794,6.837999999999999
1991-11-26,5.45,9.724591048847634,6.837999999999999
1991-11-27,5.43,9.711750617731274,6.837999999999999
1991-11-29,5.38,9.667463952045555,6.8629999999999995
1991-12-02,5.33,9.708507411872276,6.874499999999999
1991-12-03,5.29,9.720028119034128,6.874499999999999
1991-12-04,5.22,9.702233376861923,6.874499999999999
1991-12-05,5.22,9.655574524232522,6.874499999999999
1991-12-06,5.19,9.628886400130801,6.874499999999999
1991-12-09,5.09,9.637831260054025,6.932
1991-12-10,5.07,9.623040551847845,6.932
1991-12-11,5.04,9.568991053786453,6.932
1991-12-12,5.06,9.530081045398232,6.932
1991-12-13,5.09,9.457126067536066,6.932
1991-12-16,5.06,9.445203810005754,6.786
1991-12-17,5.02,9.469809838177897,6.786
1991-12-18,5.11,9.475124293775476,6.786
1991-12-19,5.05,9.560142437720831,6.786
1991-12-20,4.8,9.64120132138892,6.786
1991-12-23,4.79,9.789394546291877,6.608499999999999
1991-12-24,4.84,9.778949183099206,6.608499999999999
1991-12-26,4.85,9.778949183099206,6.608499999999999
1991-12-27,4.85,9.759979580158246,6.608499999999999
1991-12-30,4.8,9.815358723691215,6.532500000000001
1991-12-31,4.77,9.810212254642545,6.48
1992-01-02,4.77,9.74163037735972,6.48
1992-01-03,4.8,9.650951786711678,6.48
1992-01-06,4.76,9.648872664216501,6.4670000000000005
1992-01-07,4.67,9.618218928694636,6.4670000000000005
1992-01-08,4.66,9.595867444450667,6.4670000000000005
1992-01-09,4.77,9.541949485626644,6.4670000000000005
1992-01-10,4.85,9.584797494732317,6.4670000000000005
1992-01-13,4.93,9.613066934480747,6.2905
1992-01-14,5.0,9.56115354180325,6.2905
1992-01-15,5.07,9.525373303295897,6.2905
1992-01-16,5.07,9.478983254094917,6.2905
1992-01-17,5.02,9.43239109422096,6.2905
1992-01-21,4.97,9.431414215157957,6.2905
1992-01-22,4.95,9.41800952772008,6.2905
1992-01-23,5.02,9.355291800413243,6.2905
1992-01-24,5.13,9.335473149450209,6.2905
1992-01-27,5.15,9.293205170163056,6.3845
1992-01-28,5.1,9.243738216789788,6.3845
1992-01-29,5.15,9.249258680505704,6.3845
1992-01-30,5.17,9.275336660175677,6.3845
1992-01-31,5.11,9.327189603962891,6.4205000000000005
1992-02-03,5.15,9.33043913487672,6.3845
1992-02-04,5.12,9.336625349244725,6.3845
1992-02-05,5.07,9.293286076438303,6.3845
1992-02-06,5.05,9.280097506203825,6.3845
1992-02-07,4.97,9.266877160820938,6.3845
1992-02-10,4.94,9.219556881727971,6.2935
1992-02-11,5.01,9.182032480558897,6.2935
1992-02-12,5.08,9.197156453756664,6.2935
1992-02-13,5.22,9.19375223420706,6.2935
1992-02-14,5.27,9.224962528042632,6.2935
1992-02-18,5.24,9.152699547906353,6.2935
1992-02-19,5.28,9.194552871999973,6.2935
1992-02-20,5.3,9.184386628757409,6.2935
1992-02-21,5.46,9.241440158968029,6.2935
1992-02-24,5.46,9.235512309026921,6.406000000000001
1992-02-25,5.43,9.207877418027998,6.406000000000001
1992-02-26,5.37,9.20077893397984,6.406000000000001
1992-02-27,5.34,9.182037108166579,6.406000000000001
1992-02-28,5.27,9.195025856006268,6.398
1992-03-02,5.45,9.228085047391426,6.432499999999999
1992-03-03,5.48,9.243404717506778,6.432499999999999
1992-03-04,5.5,9.288779244436386,6.432499999999999
1992-03-05,5.62,9.361435506284463,6.432499999999999
1992-03-06,5.6,9.391644490354373,6.432499999999999
1992-03-09,5.54,9.371563774509347,6.459
1992-03-10,5.56,9.389728223340093,6.459
1992-03-11,5.58,9.485853132518434,6.459
1992-03-12,5.74,9.599038081064117,6.459
1992-03-13,5.86,9.79141122842436,6.459
1992-03-16,5.87,9.778568427354454,6.5585
1992-03-17,5.83,9.730307630774892,6.5585
1992-03-18,5.84,9.795703210304737,6.5585
1992-03-19,5.79,9.834763414941596,6.5585
1992-03-20,5.86,9.86113770392746,6.5585
1992-03-23,5.87,9.897741497447639,6.622
1992-03-24,5.78,9.895682578573428,6.622
1992-03-25,5.72,9.895746527628742,6.622
1992-03-26,5.69,9.910719266100875,6.622
1992-03-27,5.68,9.99415517808596,6.622
1992-03-30,5.61,9.987944555457974,6.85
1992-03-31,5.6,10.02606265893383,6.85
1992-04-01,5.53,10.24794793061518,6.85
1992-04-02,5.55,10.262551262591707,6.85
1992-04-03,5.37,10.280669403774843,6.85
1992-04-06,5.36,10.243627712426004,6.9254999999999995
1992-04-07,5.34,10.154640463175662,6.9254999999999995
1992-04-08,5.33,10.032394980433132,6.9254999999999995
1992-04-09,5.09,9.938816329949667,6.9254999999999995
1992-04-10,5.16,9.365682838783988,6.9254999999999995
1992-04-13,5.11,9.298552226476382,6.793
1992-04-14,5.15,9.255392362288264,6.793
1992-04-15,5.22,9.199755230182951,6.793
1992-04-16,5.34,9.20117502255113,6.793
1992-04-17,5.34,9.20117502255113,6.793
1992-04-20,5.45,9.20117502255113,6.793
1992-04-21,5.41,9.23852957288933,6.8015
1992-04-22,5.41,9.239303645596607,6.8015
1992-04-23,5.41,9.308292726153436,6.8015
1992-04-24,5.33,9.313588723323448,6.8015
1992-04-27,5.42,9.246818490710027,6.845000000000001
1992-04-28,5.4,9.246205562292156,6.845000000000001
1992-04-29,5.39,9.23699669344645,6.845000000000001
1992-04-30,5.46,9.256900374806643,6.8655
1992-05-01,5.33,9.195124847294371,6.8655
1992-05-04,5.32,9.195124847294371,6.986
1992-05-05,5.3,9.219168016286137,6.986
1992-05-06,5.25,9.196665727703811,6.986
1992-05-07,5.34,9.157157416008383,6.986
1992-05-08,5.29,9.161054490166782,6.986
1992-05-11,5.24,9.12755198417373,6.868
1992-05-12,5.19,9.132222477344857,6.868
1992-05-13,5.14,9.072451194595557,6.868
1992-05-14,5.13,9.083725067531514,6.868
1992-05-15,5.11,9.072965126551864,6.868
1992-05-18,5.12,9.04266043515956,6.9085
1992-05-19,5.0,9.043202713724778,6.9085
