vintage,mt,mc,mt_in_sd,mc_in_sd,sd_trend_score,sd_chop_score,mean_disp,sd_disp,mean_seq,sd_seq,mean_hold,sd_hold,mean_fails,sd_fails,mean_inside,sd_inside,mean_revert,sd_revert,act_cut_lo,act_cut_hi
2009,-0.2821020252601816,0.01806831961179789,-0.16434064080884442,0.008463680782387491,1.7165688527910348,2.1348063657359555,0.09824582748693686,0.06901954610761553,4.494045784584223,3.826303720535745,4.116806258578305,7.454824892984498,0.6678246926777124,0.8978180621934165,0.5632932418250319,0.21338376334521122,0.054558049634948313,0.04257813507923079,3.869487616060663,4.402108549555689
2012,-0.2731946810074257,0.051558872990862564,-0.1602060208395928,0.02398209127719228,1.7052709977795621,2.149890616082204,0.09411304275171593,0.06863542718168515,4.409474841442014,3.8678345663044493,3.8926121309869965,7.632271654757356,0.6688446408363421,0.8960261277437246,0.5711431356168198,0.2108540011404947,0.0554812082617445,0.042341777466246726,3.850814944160765,4.384793033813984
2015,-0.2769609066098609,0.04803059054282807,-0.16252687605179794,0.022250409774899917,1.7040929681168078,2.1586384713242484,0.09699476292451567,0.0708726572729498,4.440692605035251,3.924704827321715,3.9839318003964026,7.763440648355119,0.6795507584597432,0.899347225007933,0.562303610343565,0.2145138529232093,0.0541805591177225,0.0416426871151153,3.838425341051171,4.3741883920466655
2018,-0.27347786469894453,0.020498687356014234,-0.16095654532002504,0.009503415898599318,1.6990788672507646,2.1569809818631085,0.0946299974618332,0.06941137931021749,4.390966123571472,3.8274372172748037,3.9578279046553617,7.717140561320462,0.696420076117983,0.9120670858907572,0.5694490626255908,0.210580795619936,0.0544436102627476,0.04181965344757005,3.840252590265235,4.370542328273748
2021,-0.2840785585381503,0.01663175532780098,-0.16706079048432368,0.007670905432188538,1.7004502236256753,2.168160652588814,0.093342611432234,0.06886268405215315,4.348400671250119,3.8048320161624707,3.827158050878776,7.660058160665882,0.6967726324067632,0.9143940452613931,0.5750203304371784,0.21002077990629062,0.05534194952471244,0.042316171116397294,3.8312880401678275,4.363985911523232
2024,-0.2840785585381503,0.01663175532780098,-0.16706079048432368,0.007670905432188538,1.7004502236256753,2.168160652588814,0.093342611432234,0.06886268405215315,4.348400671250119,3.8048320161624707,3.827158050878776,7.660058160665882,0.6967726324067632,0.9143940452613931,0.5750203304371784,0.21002077990629062,0.05534194952471244,0.042316171116397294,3.8312880401678275,4.363985911523232
