date,open,high,low,close,volume,suspect
2004-06-01,1.730800,1.730800,1.730800,1.730800,2,False
2004-06-02,1.754900,1.754900,1.754900,1.754900,2,False
2004-06-03,1.775200,1.775200,1.775200,1.775200,2,False
2004-06-04,1.765900,1.765900,1.765900,1.765900,2,False
2004-06-07,1.742400,1.742400,1.742400,1.742400,2,False
2004-06-08,1.750700,1.750700,1.750700,1.750700,2,False
2004-06-09,1.745900,1.745900,1.745900,1.745900,2,False
2004-06-10,1.736200,1.736200,1.736200,1.736200,2,False
2004-06-11,1.735100,1.735100,1.735100,1.735100,2,False
2004-06-14,1.754000,1.754000,1.754000,1.754000,2,False
2004-06-15,1.743700,1.743700,1.743700,1.743700,2,False
2004-06-16,1.742300,1.742300,1.742300,1.742300,2,False
2004-06-17,1.766950,1.766950,1.766950,1.766950,2,False
2004-06-18,1.762200,1.762200,1.762200,1.762200,2,False
2004-06-21,1.755300,1.755300,1.755300,1.755300,2,False
2004-06-22,1.760600,1.760600,1.760600,1.760600,2,False
2004-06-23,1.757800,1.757800,1.757800,1.757800,2,False
2004-06-24,1.739250,1.739250,1.739250,1.739250,2,False
2004-06-25,1.738100,1.738100,1.738100,1.738100,2,False
2004-06-28,1.742000,1.742000,1.742000,1.742000,2,False
2004-06-29,1.750550,1.750550,1.750550,1.750550,2,False
2004-06-30,1.744500,1.744500,1.744500,1.744500,2,False
2004-07-01,1.724900,1.724900,1.724900,1.724900,2,False
2004-07-02,1.726400,1.726400,1.726400,1.726400,2,False
2004-07-05,1.726800,1.726800,1.726800,1.726800,2,False
2004-07-06,1.722500,1.722500,1.722500,1.722500,2,False
2004-07-07,1.710850,1.710850,1.710850,1.710850,2,False
2004-07-08,1.720350,1.720350,1.720350,1.720350,2,False
2004-07-09,1.719300,1.719300,1.719300,1.719300,2,False
2004-07-12,1.705700,1.705700,1.705700,1.705700,2,False
2004-07-13,1.700450,1.700450,1.700450,1.700450,2,False
2004-07-14,1.710800,1.710800,1.710800,1.710800,2,False
2004-07-15,1.709400,1.709400,1.709400,1.709400,2,False
2004-07-16,1.700500,1.700500,1.700500,1.700500,2,False
2004-07-19,1.699800,1.699800,1.699800,1.699800,2,False
2004-07-20,1.694500,1.694500,1.694500,1.694500,2,False
2004-07-21,1.713950,1.713950,1.713950,1.713950,2,False
2004-07-22,1.714600,1.714600,1.714600,1.714600,2,False
2004-07-23,1.704600,1.704600,1.704600,1.704600,2,False
2004-07-26,1.711900,1.711900,1.711900,1.711900,2,False
2004-07-27,1.724200,1.724200,1.724200,1.724200,2,False
2004-07-28,1.722700,1.722700,1.722700,1.722700,2,False
2004-07-29,1.722000,1.722000,1.722000,1.722000,2,False
2004-07-30,1.710200,1.710200,1.710200,1.710200,2,False
2004-08-02,1.709750,1.709750,1.709750,1.709750,2,False
2004-08-03,1.705750,1.705750,1.705750,1.705750,2,False
2004-08-04,1.711950,1.711950,1.711950,1.711950,2,False
2004-08-05,1.713300,1.713300,1.713300,1.713300,2,False
2004-08-06,1.720700,1.720700,1.720700,1.720700,2,False
2004-08-09,1.715450,1.715450,1.715450,1.715450,2,False
2004-08-10,1.715850,1.715850,1.715850,1.715850,2,False
2004-08-11,1.708450,1.708450,1.708450,1.708450,2,False
2004-08-12,1.714350,1.714350,1.714350,1.714350,2,False
2004-08-13,1.725900,1.725900,1.725900,1.725900,2,False
2004-08-16,1.721350,1.721350,1.721350,1.721350,2,False
2004-08-17,1.726650,1.726650,1.726650,1.726650,2,False
2004-08-18,1.723150,1.723150,1.723150,1.723150,2,False
2004-08-19,1.706050,1.706050,1.706050,1.706050,2,False
2004-08-20,1.702100,1.702100,1.702100,1.702100,2,False
2004-08-23,1.701700,1.701700,1.701700,1.701700,2,False
2004-08-24,1.714500,1.714500,1.714500,1.714500,2,False
2004-08-25,1.711900,1.711900,1.711900,1.711900,2,False
2004-08-26,1.720100,1.720100,1.720100,1.720100,2,False
2004-08-27,1.709800,1.709800,1.709800,1.709800,2,False
2004-08-30,1.721500,1.721500,1.721500,1.721500,2,False
2004-08-31,1.730100,1.730100,1.730100,1.730100,2,False
2004-09-01,1.732800,1.732800,1.732800,1.732800,2,False
2004-09-02,1.745400,1.745400,1.745400,1.745400,2,False
2004-09-03,1.744400,1.744400,1.744400,1.744400,2,False
2004-09-06,1.742200,1.742200,1.742200,1.742200,2,False
2004-09-07,1.743100,1.743100,1.743100,1.743100,2,False
2004-09-08,1.749200,1.749200,1.749200,1.749200,2,False
2004-09-09,1.773900,1.773900,1.773900,1.773900,2,False
2004-09-10,1.763500,1.763500,1.763500,1.763500,2,False
2004-09-13,1.760750,1.760750,1.760750,1.760750,2,False
2004-09-14,1.745550,1.745550,1.745550,1.745550,2,False
2004-09-15,1.747200,1.747200,1.747200,1.747200,2,False
2004-09-16,1.742800,1.742800,1.742800,1.742800,2,False
