date,open,high,low,close,volume,suspect
2004-05-04,1.153450,1.153450,1.153450,1.153450,2,False
2004-05-05,1.152000,1.152000,1.152000,1.152000,2,False
2004-05-06,1.144300,1.144300,1.144300,1.144300,2,False
2004-05-07,1.137950,1.137950,1.137950,1.137950,2,False
2004-05-10,1.145200,1.145200,1.145200,1.145200,2,False
2004-05-11,1.150600,1.150600,1.150600,1.150600,2,False
2004-05-12,1.139900,1.139900,1.139900,1.139900,2,False
2004-05-13,1.147500,1.147500,1.147500,1.147500,2,False
2004-05-14,1.144250,1.144250,1.144250,1.144250,2,False
2004-05-17,1.147200,1.147200,1.147200,1.147200,2,False
2004-05-18,1.146500,1.146500,1.146500,1.146500,2,False
2004-05-19,1.145200,1.145200,1.145200,1.145200,2,False
2004-05-20,1.145900,1.145900,1.145900,1.145900,2,False
2004-05-21,1.147450,1.147450,1.147450,1.147450,2,False
2004-05-24,1.146600,1.146600,1.146600,1.146600,2,False
2004-05-25,1.146750,1.146750,1.146750,1.146750,2,False
2004-05-26,1.138350,1.138350,1.138350,1.138350,2,False
2004-05-27,1.130100,1.130100,1.130100,1.130100,2,False
2004-05-28,1.129950,1.129950,1.129950,1.129950,2,False
2004-05-31,1.131450,1.131450,1.131450,1.131450,2,False
2004-06-01,1.125550,1.125550,1.125550,1.125550,2,False
2004-06-02,1.119750,1.119750,1.119750,1.119750,2,False
2004-06-03,1.114800,1.114800,1.114800,1.114800,2,False
2004-06-04,1.118050,1.118050,1.118050,1.118050,2,False
2004-06-07,1.115850,1.115850,1.115850,1.115850,2,False
2004-06-08,1.116700,1.116700,1.116700,1.116700,2,False
2004-06-09,1.117300,1.117300,1.117300,1.117300,2,False
2004-06-10,1.100300,1.100300,1.100300,1.100300,2,False
2004-06-11,1.100450,1.100450,1.100450,1.100450,2,False
2004-06-14,1.101150,1.101150,1.101150,1.101150,2,False
2004-06-15,1.093200,1.093200,1.093200,1.093200,2,False
2004-06-16,1.095600,1.095600,1.095600,1.095600,2,False
2004-06-17,1.096400,1.096400,1.096400,1.096400,2,False
2004-06-18,1.098850,1.098850,1.098850,1.098850,2,False
2004-06-21,1.098050,1.098050,1.098050,1.098050,2,False
2004-06-22,1.095000,1.095000,1.095000,1.095000,2,False
2004-06-23,1.101600,1.101600,1.101600,1.101600,2,False
2004-06-24,1.102300,1.102300,1.102300,1.102300,2,False
2004-06-25,1.101950,1.101950,1.101950,1.101950,2,False
2004-06-28,1.091200,1.091200,1.091200,1.091200,2,False
2004-06-29,1.094100,1.094100,1.094100,1.094100,2,False
2004-06-30,1.098700,1.098700,1.098700,1.098700,2,False
2004-07-01,1.100100,1.100100,1.100100,1.100100,2,False
2004-07-02,1.102050,1.102050,1.102050,1.102050,2,False
2004-07-05,1.099650,1.099650,1.099650,1.099650,2,False
2004-07-06,1.098000,1.098000,1.098000,1.098000,2,False
2004-07-07,1.101000,1.101000,1.101000,1.101000,2,False
2004-07-08,1.097650,1.097650,1.097650,1.097650,2,False
2004-07-09,1.099150,1.099150,1.099150,1.099150,2,False
2004-07-12,1.100500,1.100500,1.100500,1.100500,2,False
2004-07-13,1.103450,1.103450,1.103450,1.103450,2,False
2004-07-14,1.109000,1.109000,1.109000,1.109000,2,False
2004-07-15,1.110700,1.110700,1.110700,1.110700,2,False
2004-07-16,1.110950,1.110950,1.110950,1.110950,2,False
2004-07-19,1.116300,1.116300,1.116300,1.116300,2,False
2004-07-20,1.112300,1.112300,1.112300,1.112300,2,False
2004-07-21,1.116800,1.116800,1.116800,1.116800,2,False
2004-07-22,1.113800,1.113800,1.113800,1.113800,2,False
2004-07-23,1.116450,1.116450,1.116450,1.116450,2,False
2004-07-26,1.114900,1.114900,1.114900,1.114900,2,False
2004-07-27,1.114500,1.114500,1.114500,1.114500,2,False
2004-07-28,1.112100,1.112100,1.112100,1.112100,2,False
2004-07-29,1.104000,1.104000,1.104000,1.104000,2,False
2004-07-30,1.103550,1.103550,1.103550,1.103550,2,False
2004-08-02,1.099100,1.099100,1.099100,1.099100,2,False
2004-08-03,1.092900,1.092900,1.092900,1.092900,2,False
2004-08-04,1.090500,1.090500,1.090500,1.090500,2,False
2004-08-05,1.092300,1.092300,1.092300,1.092300,2,False
2004-08-06,1.093950,1.093950,1.093950,1.093950,2,False
2004-08-09,1.095900,1.095900,1.095900,1.095900,2,False
2004-08-10,1.092700,1.092700,1.092700,1.092700,2,False
2004-08-11,1.091500,1.091500,1.091500,1.091500,2,False
2004-08-12,1.084950,1.084950,1.084950,1.084950,2,False
2004-08-13,1.076050,1.076050,1.076050,1.076050,2,False
2004-08-16,1.080100,1.080100,1.080100,1.080100,2,False
2004-08-17,1.077800,1.077800,1.077800,1.077800,2,False
2004-08-18,1.077550,1.077550,1.077550,1.077550,2,False
2004-08-19,1.078550,1.078550,1.078550,1.078550,2,False
2004-08-20,1.076650,1.076650,1.076650,1.076650,2,False
2004-08-23,1.077200,1.077200,1.077200,1.077200,2,False
2004-08-24,1.088100,1.088100,1.088100,1.088100,2,False
2004-08-25,1.086800,1.086800,1.086800,1.086800,2,False
2004-08-26,1.080000,1.080000,1.080000,1.080000,2,False
2004-08-27,1.076250,1.076250,1.076250,1.076250,2,False
2004-08-30,1.075700,1.075700,1.075700,1.075700,2,False
2004-08-31,1.074600,1.074600,1.074600,1.074600,2,False
2004-09-01,1.072500,1.072500,1.072500,1.072500,2,False
2004-09-02,1.075300,1.075300,1.075300,1.075300,2,False
2004-09-03,1.070250,1.070250,1.070250,1.070250,2,False
2004-09-06,1.066100,1.066100,1.066100,1.066100,2,False
2004-09-07,1.072700,1.072700,1.072700,1.072700,2,False
2004-09-08,1.072100,1.072100,1.072100,1.072100,2,False
2004-09-09,1.054800,1.054800,1.054800,1.054800,2,False
2004-09-10,1.062250,1.062250,1.062250,1.062250,2,False
2004-09-13,1.060000,1.060000,1.060000,1.060000,2,False
2004-09-14,1.060650,1.060650,1.060650,1.060650,2,False
2004-09-15,1.058200,1.058200,1.058200,1.058200,2,False
2004-09-16,1.058600,1.058600,1.058600,1.058600,2,False
2004-09-17,1.056950,1.056950,1.056950,1.056950,2,False
2004-09-20,1.060250,1.060250,1.060250,1.060250,2,False
2004-09-21,1.060000,1.060000,1.060000,1.060000,2,False
2004-09-22,1.066000,1.066000,1.066000,1.066000,2,False
2004-09-23,1.071150,1.071150,1.071150,1.071150,2,False
2004-09-24,1.068450,1.068450,1.068450,1.068450,2,False
2004-09-27,1.071650,1.071650,1.071650,1.071650,2,False
2004-09-28,1.072200,1.072200,1.072200,1.072200,2,False
2004-09-29,1.069900,1.069900,1.069900,1.069900,2,False
2004-09-30,1.073200,1.073200,1.073200,1.073200,2,False
2004-10-01,1.076350,1.076350,1.076350,1.076350,2,False
2004-10-04,1.077650,1.077650,1.077650,1.077650,2,False
2004-10-05,1.074250,1.074250,1.074250,1.074250,2,False
2004-10-06,1.071800,1.071800,1.071800,1.071800,2,False
2004-10-07,1.076050,1.076050,1.076050,1.076050,2,False
2004-10-08,1.072350,1.072350,1.072350,1.072350,2,False
2004-10-11,1.075600,1.075600,1.075600,1.075600,2,False
2004-10-12,1.076400,1.076400,1.076400,1.076400,2,False
2004-10-13,1.072850,1.072850,1.072850,1.072850,2,False
2004-10-14,1.070350,1.070350,1.070350,1.070350,2,False
2004-10-15,1.064150,1.064150,1.064150,1.064150,2,False
2004-10-18,1.059100,1.059100,1.059100,1.059100,2,False
2004-10-19,1.060800,1.060800,1.060800,1.060800,2,False
2004-10-20,1.063650,1.063650,1.063650,1.063650,2,False
2004-10-21,1.063700,1.063700,1.063700,1.063700,2,False
2004-10-25,1.066000,1.066000,1.066000,1.066000,2,False
2004-10-26,1.070300,1.070300,1.070300,1.070300,2,False
2004-10-27,1.082950,1.082950,1.082950,1.082950,2,False
2004-10-28,1.092650,1.092650,1.092650,1.092650,2,False
2004-10-29,1.094350,1.094350,1.094350,1.094350,2,False
2004-11-01,1.092000,1.092000,1.092000,1.092000,2,False
2004-11-02,1.089450,1.089450,1.089450,1.089450,2,False
2004-11-03,1.095200,1.095200,1.095200,1.095200,2,False
2004-11-04,1.096150,1.096150,1.096150,1.096150,2,False
2004-11-05,1.097950,1.097950,1.097950,1.097950,2,False
2004-11-08,1.095300,1.095300,1.095300,1.095300,2,False
2004-11-09,1.103650,1.103650,1.103650,1.103650,2,False
2004-11-10,1.111400,1.111400,1.111400,1.111400,2,False
2004-11-11,1.111700,1.111700,1.111700,1.111700,2,False
2004-11-12,1.109750,1.109750,1.109750,1.109750,2,False
2004-11-15,1.104100,1.104100,1.104100,1.104100,2,False
2004-11-16,1.104300,1.104300,1.104300,1.104300,2,False
2004-11-17,1.104300,1.104300,1.104300,1.104300,2,False
