date,open,high,low,close,volume,suspect
2004-06-01,1.675900,1.675900,1.675900,1.675900,2,False
2004-06-02,1.663050,1.663050,1.663050,1.663050,2,False
2004-06-03,1.666400,1.666400,1.666400,1.666400,2,False
2004-06-04,1.659350,1.659350,1.659350,1.659350,2,False
2004-06-07,1.659450,1.659450,1.659450,1.659450,2,False
2004-06-08,1.655700,1.655700,1.655700,1.655700,2,False
2004-06-09,1.638300,1.638300,1.638300,1.638300,2,False
2004-06-10,1.646800,1.646800,1.646800,1.646800,2,False
2004-06-11,1.637250,1.637250,1.637250,1.637250,2,False
2004-06-14,1.658100,1.658100,1.658100,1.658100,2,False
2004-06-15,1.664400,1.664400,1.664400,1.664400,2,False
2004-06-16,1.649200,1.649200,1.649200,1.649200,2,False
2004-06-17,1.652400,1.652400,1.652400,1.652400,2,False
2004-06-18,1.654150,1.654150,1.654150,1.654150,2,False
2004-06-21,1.654000,1.654000,1.654000,1.654000,2,False
2004-06-22,1.643900,1.643900,1.643900,1.643900,2,False
2004-06-23,1.644800,1.644800,1.644800,1.644800,2,False
2004-06-24,1.637000,1.637000,1.637000,1.637000,2,False
2004-06-25,1.643550,1.643550,1.643550,1.643550,2,False
2004-06-28,1.643300,1.643300,1.643300,1.643300,2,False
2004-06-29,1.624300,1.624300,1.624300,1.624300,2,False
2004-06-30,1.625850,1.625850,1.625850,1.625850,2,False
2004-07-01,1.620600,1.620600,1.620600,1.620600,2,False
2004-07-02,1.630650,1.630650,1.630650,1.630650,2,False
2004-07-05,1.629750,1.629750,1.629750,1.629750,2,False
2004-07-06,1.631300,1.631300,1.631300,1.631300,2,False
2004-07-07,1.633500,1.633500,1.633500,1.633500,2,False
2004-07-08,1.632700,1.632700,1.632700,1.632700,2,False
2004-07-09,1.636250,1.636250,1.636250,1.636250,2,False
2004-07-12,1.634900,1.634900,1.634900,1.634900,2,False
2004-07-13,1.625400,1.625400,1.625400,1.625400,2,False
2004-07-14,1.637200,1.637200,1.637200,1.637200,2,False
2004-07-15,1.634950,1.634950,1.634950,1.634950,2,False
2004-07-16,1.632850,1.632850,1.632850,1.632850,2,False
2004-07-19,1.627200,1.627200,1.627200,1.627200,2,False
2004-07-20,1.619900,1.619900,1.619900,1.619900,2,False
2004-07-21,1.620000,1.620000,1.620000,1.620000,2,False
2004-07-22,1.614650,1.614650,1.614650,1.614650,2,False
2004-07-23,1.597250,1.597250,1.597250,1.597250,2,False
2004-07-26,1.618500,1.618500,1.618500,1.618500,2,False
2004-07-27,1.605550,1.605550,1.605550,1.605550,2,False
2004-07-28,1.601600,1.601600,1.601600,1.601600,2,False
2004-07-29,1.595550,1.595550,1.595550,1.595550,2,False
2004-07-30,1.600150,1.600150,1.600150,1.600150,2,False
2004-08-02,1.602350,1.602350,1.602350,1.602350,2,False
2004-08-03,1.589050,1.589050,1.589050,1.589050,2,False
2004-08-04,1.585900,1.585900,1.585900,1.585900,2,False
2004-08-05,1.589450,1.589450,1.589450,1.589450,2,False
2004-08-06,1.611850,1.611850,1.611850,1.611850,2,False
2004-08-09,1.617050,1.617050,1.617050,1.617050,2,False
2004-08-10,1.616200,1.616200,1.616200,1.616200,2,False
2004-08-11,1.618750,1.618750,1.618750,1.618750,2,False
2004-08-12,1.631150,1.631150,1.631150,1.631150,2,False
2004-08-13,1.620150,1.620150,1.620150,1.620150,2,False
2004-08-16,1.615450,1.615450,1.615450,1.615450,2,False
2004-08-17,1.615550,1.615550,1.615550,1.615550,2,False
2004-08-18,1.608500,1.608500,1.608500,1.608500,2,False
2004-08-19,1.603900,1.603900,1.603900,1.603900,2,False
2004-08-20,1.599250,1.599250,1.599250,1.599250,2,False
2004-08-23,1.587500,1.587500,1.587500,1.587500,2,False
2004-08-24,1.578800,1.578800,1.578800,1.578800,2,False
2004-08-25,1.576600,1.576600,1.576600,1.576600,2,False
2004-08-26,1.582350,1.582350,1.582350,1.582350,2,False
2004-08-27,1.577350,1.577350,1.577350,1.577350,2,False
2004-08-30,1.587900,1.587900,1.587900,1.587900,2,False
2004-08-31,1.599100,1.599100,1.599100,1.599100,2,False
2004-09-01,1.593600,1.593600,1.593600,1.593600,2,False
2004-09-02,1.582100,1.582100,1.582100,1.582100,2,False
2004-09-03,1.568050,1.568050,1.568050,1.568050,2,False
2004-09-06,1.566500,1.566500,1.566500,1.566500,2,False
2004-09-07,1.558500,1.558500,1.558500,1.558500,2,False
2004-09-08,1.571700,1.571700,1.571700,1.571700,2,False
2004-09-09,1.573800,1.573800,1.573800,1.573800,2,False
2004-09-10,1.583750,1.583750,1.583750,1.583750,2,False
2004-09-13,1.595800,1.595800,1.595800,1.595800,2,False
2004-09-14,1.584800,1.584800,1.584800,1.584800,2,False
2004-09-15,1.575100,1.575100,1.575100,1.575100,2,False
2004-09-16,1.572300,1.572300,1.572300,1.572300,2,False
2004-09-17,1.581350,1.581350,1.581350,1.581350,2,False
2004-09-20,1.576200,1.576200,1.576200,1.576200,2,False
2004-09-21,1.588100,1.588100,1.588100,1.588100,2,False
2004-09-22,1.572900,1.572900,1.572900,1.572900,2,False
2004-09-23,1.570400,1.570400,1.570400,1.570400,2,False
2004-09-24,1.563950,1.563950,1.563950,1.563950,2,False
2004-09-27,1.564400,1.564400,1.564400,1.564400,2,False
2004-09-28,1.567600,1.567600,1.567600,1.567600,2,False
2004-09-29,1.567200,1.567200,1.567200,1.567200,2,False
2004-09-30,1.568300,1.568300,1.568300,1.568300,2,False
2004-10-01,1.566050,1.566050,1.566050,1.566050,2,False
2004-10-04,1.562700,1.562700,1.562700,1.562700,2,False
2004-10-05,1.552900,1.552900,1.552900,1.552900,2,False
2004-10-06,1.546800,1.546800,1.546800,1.546800,2,False
2004-10-07,1.548700,1.548700,1.548700,1.548700,2,False
2004-10-08,1.553250,1.553250,1.553250,1.553250,2,False
2004-10-11,1.554900,1.554900,1.554900,1.554900,2,False
2004-10-12,1.547500,1.547500,1.547500,1.547500,2,False
2004-10-13,1.551000,1.551000,1.551000,1.551000,2,False
2004-10-14,1.557350,1.557350,1.557350,1.557350,2,False
