date,open,high,low,close,volume,suspect
2002-06-03,0.941050,0.941050,0.941050,0.941050,1,False
2002-06-04,0.939350,0.939350,0.939350,0.939350,1,False
2002-06-05,0.939350,0.939350,0.939350,0.939350,1,False
2002-06-06,0.947650,0.947650,0.947650,0.947650,1,False
2002-06-07,0.944000,0.944000,0.944000,0.944000,1,False
2002-06-10,0.944550,0.944550,0.944550,0.944550,1,False
2002-06-11,0.948250,0.948250,0.948250,0.948250,1,False
2002-06-12,0.943950,0.943950,0.943950,0.943950,1,False
2002-06-13,0.943450,0.943450,0.943450,0.943450,1,False
2002-06-14,0.945600,0.945600,0.945600,0.945600,1,False
2002-06-17,0.944450,0.944450,0.944450,0.944450,1,False
2002-06-18,0.951850,0.951850,0.951850,0.951850,1,False
2002-06-19,0.957450,0.957450,0.957450,0.957450,1,False
2002-06-20,0.965000,0.965000,0.965000,0.965000,1,False
2002-06-21,0.971100,0.971100,0.971100,0.971100,1,False
2002-06-24,0.970450,0.970450,0.970450,0.970450,1,False
2002-06-25,0.979350,0.979350,0.979350,0.979350,1,False
2002-06-26,0.980600,0.980600,0.980600,0.980600,1,False
2002-06-27,0.988650,0.988650,0.988650,0.988650,1,False
2002-06-28,0.991900,0.991900,0.991900,0.991900,1,False
2002-07-01,0.991100,0.991100,0.991100,0.991100,1,False
2002-07-02,0.986350,0.986350,0.986350,0.986350,1,False
2002-07-03,0.980650,0.980650,0.980650,0.980650,1,False
2002-07-04,0.979450,0.979450,0.979450,0.979450,1,False
2002-07-05,0.973100,0.973100,0.973100,0.973100,1,False
2002-07-08,0.990750,0.990750,0.990750,0.990750,1,False
2002-07-09,0.993550,0.993550,0.993550,0.993550,1,False
2002-07-10,0.988550,0.988550,0.988550,0.988550,1,False
2002-07-11,0.989150,0.989150,0.989150,0.989150,1,False
2002-07-12,0.991500,0.991500,0.991500,0.991500,1,False
2002-07-15,1.003550,1.003550,1.003550,1.003550,1,False
2002-07-16,1.011950,1.011950,1.011950,1.011950,1,False
2002-07-17,1.007050,1.007050,1.007050,1.007050,1,False
2002-07-18,1.011200,1.011200,1.011200,1.011200,1,False
2002-07-19,1.011700,1.011700,1.011700,1.011700,1,False
2002-07-22,1.008650,1.008650,1.008650,1.008650,1,False
2002-07-23,0.988850,0.988850,0.988850,0.988850,1,False
