date,open,high,low,close,volume,suspect
2002-06-03,1.468250,1.468250,1.468250,1.468250,1,False
2002-06-04,1.469950,1.469950,1.469950,1.469950,1,False
2002-06-05,1.470050,1.470050,1.470050,1.470050,1,False
2002-06-06,1.474350,1.474350,1.474350,1.474350,1,False
2002-06-07,1.470400,1.470400,1.470400,1.470400,1,False
2002-06-10,1.472350,1.472350,1.472350,1.472350,1,False
2002-06-11,1.474850,1.474850,1.474850,1.474850,1,False
2002-06-12,1.478050,1.478050,1.478050,1.478050,1,False
2002-06-13,1.474550,1.474550,1.474550,1.474550,1,False
2002-06-14,1.475800,1.475800,1.475800,1.475800,1,False
2002-06-17,1.475550,1.475550,1.475550,1.475550,1,False
2002-06-18,1.475850,1.475850,1.475850,1.475850,1,False
2002-06-19,1.470700,1.470700,1.470700,1.470700,1,False
2002-06-20,1.470300,1.470300,1.470300,1.470300,1,False
2002-06-21,1.466900,1.466900,1.466900,1.466900,1,False
2002-06-24,1.467100,1.467100,1.467100,1.467100,1,False
2002-06-25,1.467600,1.467600,1.467600,1.467600,1,False
2002-06-26,1.467600,1.467600,1.467600,1.467600,1,False
2002-06-27,1.470400,1.470400,1.470400,1.470400,1,False
2002-06-28,1.468700,1.468700,1.468700,1.468700,1,False
2002-07-01,1.469900,1.469900,1.469900,1.469900,1,False
2002-07-02,1.466600,1.466600,1.466600,1.466600,1,False
2002-07-03,1.464250,1.464250,1.464250,1.464250,1,False
2002-07-04,1.464400,1.464400,1.464400,1.464400,1,False
2002-07-05,1.467100,1.467100,1.467100,1.467100,1,False
2002-07-08,1.469900,1.469900,1.469900,1.469900,1,False
2002-07-09,1.472600,1.472600,1.472600,1.472600,1,False
2002-07-10,1.470200,1.470200,1.470200,1.470200,1,False
2002-07-11,1.466600,1.466600,1.466600,1.466600,1,False
2002-07-12,1.469800,1.469800,1.469800,1.469800,1,False
2002-07-15,1.466900,1.466900,1.466900,1.466900,1,False
2002-07-16,1.466600,1.466600,1.466600,1.466600,1,False
2002-07-17,1.465400,1.465400,1.465400,1.465400,1,False
2002-07-18,1.464650,1.464650,1.464650,1.464650,1,False
