date,open,high,low,close,volume,suspect
2002-06-03,1.463200,1.463200,1.463200,1.463200,1,False
2002-06-04,1.458600,1.458600,1.458600,1.458600,1,False
2002-06-05,1.459800,1.459800,1.459800,1.459800,1,False
2002-06-06,1.460600,1.460600,1.460600,1.460600,1,False
2002-06-07,1.459600,1.459600,1.459600,1.459600,1,False
2002-06-10,1.460300,1.460300,1.460300,1.460300,1,False
2002-06-11,1.471300,1.471300,1.471300,1.471300,1,False
2002-06-12,1.470900,1.470900,1.470900,1.470900,1,False
2002-06-13,1.472100,1.472100,1.472100,1.472100,1,False
2002-06-14,1.476400,1.476400,1.476400,1.476400,1,False
2002-06-17,1.479600,1.479600,1.479600,1.479600,1,False
2002-06-18,1.490900,1.490900,1.490900,1.490900,1,False
2002-06-19,1.491000,1.491000,1.491000,1.491000,1,False
2002-06-20,1.498400,1.498400,1.498400,1.498400,1,False
2002-06-21,1.496900,1.496900,1.496900,1.496900,1,False
2002-06-24,1.500900,1.500900,1.500900,1.500900,1,False
2002-06-25,1.508600,1.508600,1.508600,1.508600,1,False
2002-06-26,1.525100,1.525100,1.525100,1.525100,1,False
2002-06-27,1.529400,1.529400,1.529400,1.529400,1,False
2002-06-28,1.532900,1.532900,1.532900,1.532900,1,False
2002-07-01,1.532900,1.532900,1.532900,1.532900,1,False
2002-07-02,1.535700,1.535700,1.535700,1.535700,1,False
2002-07-03,1.527500,1.527500,1.527500,1.527500,1,False
2002-07-04,1.527400,1.527400,1.527400,1.527400,1,False
2002-07-05,1.521800,1.521800,1.521800,1.521800,1,False
2002-07-08,1.544500,1.544500,1.544500,1.544500,1,False
2002-07-09,1.548500,1.548500,1.548500,1.548500,1,False
2002-07-10,1.547300,1.547300,1.547300,1.547300,1,False
2002-07-11,1.554500,1.554500,1.554500,1.554500,1,False
2002-07-12,1.553100,1.553100,1.553100,1.553100,1,False
2002-07-15,1.569000,1.569000,1.569000,1.569000,1,False
2002-07-16,1.575600,1.575600,1.575600,1.575600,1,False
2002-07-17,1.570700,1.570700,1.570700,1.570700,1,False
2002-07-18,1.573000,1.573000,1.573000,1.573000,1,False
2002-07-19,1.577100,1.577100,1.577100,1.577100,1,False
