budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.635832345265697,25,-1.0894823181845912,-0.3469662304844708,0.40685773124872776,80.0,0.2,0.04
team2,NO_CUT,-0.9537485178985452,25,-1.634223477276887,-0.5204493457267062,0.6102865968730916,80.0,0.2,0.04
