c1,c2,vol,base,exit_ind,slice,mode,ex_n,ex_total_R,ex_expectancy_R,ex_win_rate,ex_profit_factor,ex_sharpe,ex_sortino,ex_max_dd_R,ex_ulcer_R,ex_calmar,ex_max_trade_share,cr_n,cr_total_R,cr_expectancy_R,cr_win_rate,cr_profit_factor,cr_sharpe,cr_sortino,cr_max_dd_R,cr_ulcer_R,cr_calmar,cr_max_trade_share,all_total_R,crisis_share_of_total_R,risk_atr_len,risk_atr_mult,risk_tp_mult,risk_trail_mult,risk_trail_arm,risk_be_pct
trend_direction_force_index_signals,lemantrend_signals,damiani_volatmeter_volume_signals,ema_baseline,adx_dmi_exit,trend,B,78,43.31959966308399,0.5553794828600511,0.5641025641025641,4.153404823614323,8.885979678559288,65.93394402301362,3.7650072435649804,0.9106138863615415,11.505847628082083,0.07973374520900685,0,0.0,,,,,,,,,,43.31959966308399,0.0,22,1.0,2.75,0.7000000000000001,1.0,0.01
kuskus_starlight_signals,coral_signals,chaikin_volatility_volume_signals,ema_baseline,adx_dmi_exit,trend,B,378,103.59930879441765,0.2740722454878774,0.35185185185185186,2.159901062157189,4.190654624116935,28.763717085151512,11.534081903904092,3.0784180555272873,8.982016051000214,0.04766862243959332,14,67.36155525095292,4.811539660782351,0.2857142857142857,20.20270171089192,4.247219084385716,372.2939871654309,2.0,0.8116190124339466,33.68077762547646,0.9982913849150122,170.96086404537058,0.39401740057347934,31,1.0,2.95,1.6,1.45,0.01
polychromatic_momentum_signals,lemantrend_signals,chaikin_volatility_volume_signals,frama_baseline,adx_dmi_exit,trend,B,264,72.4331173262112,0.27436786865989093,0.4053030303030303,2.3986080206763023,4.827808405707141,28.42582640962826,7.336759404325344,2.0349341998658463,9.872630862545211,0.04776717804954391,8,0.010859335732676723,0.0013574169665845903,0.25,1.0070095829489398,0.043860020996343695,0.17869546949380896,1.5492128150533149,0.7658855773635083,0.0070095829489397864,71.83091991951191,72.44397666194388,0.00014989977404679562,10,1.0,2.95,1.25,1.0,0.14
bears_bulls_impulse_signals,donchian_breakout_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,chop,B,112,49.46663686922142,0.44166640061804835,0.4107142857142857,1.841706202235882,4.28218703430139,33.332982161300244,5.098265031556355,1.7806231341901164,9.702641303078876,0.049528331721383316,4,6.350000000000005,1.5875000000000012,0.75,7.349999999999979,14.609148543704457,,1.0000000000000044,0.5000000000000022,6.3499999999999766,0.3858267716535445,55.81663686922141,0.11376536380860923,16,1.0,2.45,1.5,2.0,0.05
trend_direction_force_index_signals,fisher_transform_signals,waddah_attar_explosion_volume_signals,ema_baseline,adx_dmi_exit,trend,B,97,51.83388960351648,0.5343699959125411,0.5360824742268041,3.8682148907304525,7.727023024000486,56.03844473838934,6.2746267638182545,1.929775841687238,8.260872168908795,0.1071899818291756,1,4.578135734811514,4.578135734811514,1.0,inf,,,0.0,0.0,,1.0,56.412025338328,0.08115531586314086,29,1.0,3.0,1.65,1.05,0.01
polychromatic_momentum_signals,lemantrend_signals,chaikin_volatility_volume_signals,wma_baseline,adx_dmi_exit,trend,B,176,47.577702134135464,0.27032785303486057,0.4318181818181818,2.5171749551107796,4.860177089318755,26.105271663068795,6.443173873150286,1.8576554823879317,7.384202734680061,0.11485253736852434,16,99.96988799067593,6.2481179994172455,0.625,120.39913139502265,4.423233465002469,2292.0580542405114,0.6684024436033269,0.3612371409499008,149.5654136925994,0.9027963139304744,147.5475901248114,0.6775433465643919,4,1.0,3.0,0.9,1.05,0.07
waddah_attar_explosion_signals,volatility_quality_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,chop,B,110,57.96817289768547,0.5269833899789588,0.42727272727272725,2.2709000052979347,5.332862503225072,27.003355750777647,4.80104153254528,1.8100329779425859,12.074082780732276,0.04485219854331183,3,4.419105873089166,1.4730352910297222,0.6666666666666666,6.659033306564754,11.979604452126747,,0.0,0.0,,0.5883543129919339,62.387278770774635,0.07083344489709174,26,1.0,2.6,1.5,2.0,0.05
trend_direction_force_index_signals,bears_bulls_impulse_signals,waddah_attar_explosion_volume_signals,ema_baseline,adx_dmi_exit,trend,B,97,47.7608714648851,0.49238011819469174,0.5154639175257731,3.397163401267128,7.07621877038234,57.798389522499036,6.7153498691890965,2.1797780047862143,7.112194062146817,0.11306242766647709,1,4.556206070104498,4.556206070104498,1.0,inf,,,0.0,0.0,,1.0,52.31707753498959,0.08708831388865926,36,1.0,3.0,1.65,1.15,0.01
bears_bulls_impulse_signals,schaff_trend_cycle_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,chop,B,120,74.18649428536116,0.618220785711343,0.425,2.279828418676333,5.40841395177244,37.037894908994836,6.0082774984746266,2.2057198854930866,12.347381475671776,0.0397646502698015,6,4.26569967737403,0.7109499462290051,0.5,2.698754641362324,6.049532683555634,39.98134018369541,1.5110746269709328,0.8449207584418131,2.822957649633069,0.691562984531537,78.45219396273521,0.05437323625901702,12,1.0,2.95,1.5,2.0,0.05
ssl_channel_signals,chandelier_exit_signals,variance_volume_signals,kama_baseline,adx_dmi_exit,trend,B,196,51.85759387353531,0.2645795605792618,0.37244897959183676,2.0747844840330525,4.195914382385583,29.914527620606645,9.177927769294772,2.9288541150168474,5.65025081664159,0.08428892123576497,22,91.77474885430453,4.171579493377479,0.45454545454545453,16.972928166489705,4.318545957464292,1337.7029941031033,3.7456433721928875,1.5222935634073902,24.501731674624164,0.7876781550760099,143.63234272783987,0.6389560116568097,20,1.0,3.0,1.5,1.9000000000000001,0.05
laguerre_filter_signals,ssl_channel_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,307,64.02187449031965,0.20854030778605748,0.3322475570032573,1.8749761915885008,3.503311846553805,21.652258836197195,16.327836678226664,5.9485356537014615,3.9210261440018854,0.06756087376338102,21,94.53207966137019,4.50152760292239,0.8095238095238095,68.26433281890883,4.433794031284375,416.3060548131636,0.9999999999999964,0.2802194637498662,94.53207966137053,0.788004163576146,158.55395415168985,0.5962139523239552,13,1.0,3.0,1.9000000000000001,1.45,0.01
waddah_attar_explosion_signals,ssl_channel_signals,waddah_attar_explosion_volume_signals,fantail_vma,adx_dmi_exit,chop,B,97,53.63961379081495,0.5529857091836593,0.4536082474226804,2.2385517804437916,5.160080875661405,31.13866617374187,6.957731146090989,2.238550551407581,7.709354193852532,0.05592881432180859,4,4.000000000000006,1.0000000000000016,0.5,3.0000000000000004,6.873863542433761,,2.0000000000000027,1.1180339887498953,2.0000000000000004,0.7500000000000007,57.639613790814956,0.06939671758587353,17,1.0,3.0,1.5,2.0,0.05
dspo_signals,bears_bulls_impulse_signals,variance_volume_signals,ema_baseline,adx_dmi_exit,chop,B,85,47.45005734411175,0.5582359687542559,0.47058823529411764,2.315247737410924,5.42753325140132,29.939923153138704,6.9508964855889985,2.4107604168881793,6.826465829621828,0.057955672846858534,7,15.500000000000005,2.214285714285715,0.8571428571428571,16.500000000000078,24.80000000000004,,0.9999999999999947,0.3779644730092252,15.500000000000089,0.17741935483870996,62.95005734411175,0.24622694011651844,27,1.0,2.75,1.5,2.0,0.05
kuskus_starlight_signals,center_of_gravity_signals,chaikin_volatility_volume_signals,ema_baseline,adx_dmi_exit,trend,B,386,89.80213230325404,0.23264801114832653,0.33678756476683935,1.9553501985730986,3.8915702078071166,23.959376269882256,13.364961583134448,4.049573896714562,6.719221132410691,0.04307858428925511,12,74.0466186205601,6.170551551713341,0.5,31.39499586375071,4.978090167116749,672.82556539221,1.0,0.49091714316795165,74.0466186205601,0.9260535484987732,163.84875092381412,0.4519205560193136,26,1.0,2.85,0.5,2.0,0.05
dspo_signals,polychromatic_momentum_signals,chaikin_volatility_volume_signals,sma_baseline,adx_dmi_exit,trend,B,267,39.72333491600762,0.14877653526594614,0.3857677902621723,1.5661964878566024,3.0870725870208795,24.41393689196243,9.846867330270758,3.2287005323694498,4.034108877845047,0.05782117188812954,11,74.79581735686018,6.799619759714562,0.45454545454545453,28.57461304015328,4.891728964488515,1454.0358691806905,1.712488376462261,0.7791840818652169,43.67668615151532,0.9799100823242816,114.51915227286781,0.6531293314033815,18,1.0,2.15,0.5,1.0,0.01
lemantrend_signals,aroon_signals,volatility_ratio_volume_signals,kama_baseline,adx_dmi_exit,trend,B,275,72.73505612897813,0.2644911131962841,0.36,2.3552930628036863,4.781711813671821,27.05775088622195,9.448120197734728,2.4738622180083794,7.698362701441607,0.04894411818172948,13,2.3466120630170186,0.18050862023207837,0.5384615384615384,1.7822040210056722,3.565007183104927,,2.0000000000000036,0.7721099961494151,1.1733060315085073,0.613001306050469,75.08166819199515,0.03125412793195241,21,1.0,2.4,0.55,2.0,0.01
center_of_gravity_signals,polychromatic_momentum_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,B,194,41.904278764655544,0.21600143693121415,0.3865979381443299,1.894150991892324,3.9844681563944744,24.688360298624737,9.456078092240052,2.749135317643091,4.431464964216347,0.0790922931686016,12,96.06600161918749,8.00550013493229,0.5,54.559603232457064,4.902065995176823,811.7531087087182,1.793627955051221,0.839789238198971,53.559603232457484,0.9393816777949242,137.97028038384303,0.6962803971400587,4,1.0,2.4,0.9500000000000001,2.0,0.01
