# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,0.4483189583653584,3.957039008575066
team1,NO_CUT_SLICE_BALANCED,0,0.0617407121985059,0.2765622795510829
team1,NO_CUT,1,0.6799129199499624,2.679967084552316
team1,NO_CUT_SLICE_BALANCED,1,0.15664148302640651,0.48732598976670927
team1,NO_CUT,2,0.34981014857277815,1.3734832009101652
team1,NO_CUT_SLICE_BALANCED,2,-0.10904060042193238,-0.13453524073476897
team1,NO_CUT,3,1.2284052137901738,3.845550398515677
team1,NO_CUT_SLICE_BALANCED,3,0.007868789519778492,0.2250074000114269
team1,NO_CUT,4,0.7710191259350848,3.0015330026658344
team1,NO_CUT_SLICE_BALANCED,4,0.0014691994079585498,-0.0061266911505458155
team1,NO_CUT,5,0.6440787964195391,2.4599723416682573
team1,NO_CUT_SLICE_BALANCED,5,0.06083836410004016,0.047708547140540125
team1,NO_CUT,6,0.7723405019807101,2.528588446574755
team1,NO_CUT_SLICE_BALANCED,6,0.0402617532085074,0.777590350167493
team1,NO_CUT,7,0.3537340151696241,2.2812770496177395
team1,NO_CUT_SLICE_BALANCED,7,0.12040241714411307,0.544632861834078
team1,NO_CUT,8,0.6362732234946562,2.6097168210908377
team1,NO_CUT_SLICE_BALANCED,8,-0.13807953545025817,0.12101862679675413
team1,NO_CUT,9,0.4797398902362482,2.4326661800697256
team1,NO_CUT_SLICE_BALANCED,9,0.09899808468454627,0.7716579648910373
team1,NO_CUT,10,0.5491860834319388,3.3354072405705937
team1,NO_CUT_SLICE_BALANCED,10,0.11260390399075779,0.6251104077597185
team1,NO_CUT,11,0.3731756929739092,3.7509579423704364
team1,NO_CUT_SLICE_BALANCED,11,0.24080729209699583,0.860208291189324
team1,NO_CUT,12,0.5263321409112881,2.975562417132913
team1,NO_CUT_SLICE_BALANCED,12,0.09343360067259564,0.6204007541376965
team1,NO_CUT,13,0.535295645044683,2.1811789300099584
team1,NO_CUT_SLICE_BALANCED,13,0.0773799242730493,0.5914475057368854
team1,NO_CUT,14,0.0706694417469672,0.11195526937665684
team1,NO_CUT_SLICE_BALANCED,14,-0.1298004351888279,-0.18930809613577126
team1,NO_CUT,15,0.8611696259777619,3.488706580890298
team1,NO_CUT_SLICE_BALANCED,15,0.10563569036296773,0.8262413415958518
team1,NO_CUT,16,0.3934615212055349,0.5512857715525739
team1,NO_CUT_SLICE_BALANCED,16,-0.030162039317249537,0.5717047366891328
team1,NO_CUT,17,0.46194723748053024,2.290040338360923
team1,NO_CUT_SLICE_BALANCED,17,-0.16794085817936116,-0.3612641421048277
team1,NO_CUT,18,0.8516270460750489,4.2490820321634
team1,NO_CUT_SLICE_BALANCED,18,0.07312327933840486,0.4111924798645758
team1,NO_CUT,19,0.17067075032534862,2.65729670677677
team1,NO_CUT_SLICE_BALANCED,19,0.04898132298131386,0.25469880237073295
team1,NO_CUT,20,0.35811293462346794,1.9591578180544134
team1,NO_CUT_SLICE_BALANCED,20,-0.032602643091933656,0.5536775937291434
team1,NO_CUT,21,0.8614709375758373,3.4670295878829664
team1,NO_CUT_SLICE_BALANCED,21,-0.05418445112687876,0.42963574633726276
team1,NO_CUT,22,0.4618617673441847,2.428356746526421
team1,NO_CUT_SLICE_BALANCED,22,0.05644197999827422,0.3464926564423534
team1,NO_CUT,23,0.5523294895902623,2.194481540081612
team1,NO_CUT_SLICE_BALANCED,23,0.04588634497989523,0.5515466809951172
team1,NO_CUT,24,0.6577755625484332,3.3984715621646853
team1,NO_CUT_SLICE_BALANCED,24,-0.05048893571240637,-0.07055639269799308
team2,NO_CUT,0,0.6724784375480378,5.935558512862601
team2,NO_CUT_SLICE_BALANCED,0,0.09261106829775889,0.4148434193266243
