day,team1|A_stacked,team1|C_netted_curve,team2|A_stacked,team2|C_netted_curve
2016-03-16,0.029211494794784944,0.09752975396262853,0.029211494794784944,0.09752975396262853
2016-03-17,0.03913263534433719,0.04482680080709998,0.03913263534433719,0.04482680080709998
2016-03-18,-0.05626759693930014,-0.1603954674298691,-0.05626759693930014,-0.1603954674298691
2016-03-21,-0.028972741611284814,-0.07802243534589144,-0.028972741611284814,-0.07802243534589144
2016-03-22,0.0004746685310208476,0.07260585170188699,0.0004746685310208476,0.07260585170188699
2016-03-23,-0.08826166569302456,-0.2347766583392146,-0.08826166569302456,-0.2347766583392146
2016-03-24,-0.013177962703938244,-0.03906404433592448,-0.013177962703938244,-0.03906404433592448
2016-03-25,-0.019761284286512058,-0.030867810306367593,-0.019761284286512058,-0.030867810306367593
2016-03-28,0.039449006622581315,0.07399640209642283,0.039449006622581315,0.07399640209642283
2016-03-29,0.060790676018194954,0.12601336956372888,0.060790676018194954,0.12601336956372888
2016-03-30,0.11222254825371454,0.2558518630938562,0.11222254825371454,0.2558518630938562
2016-03-31,0.06128907900773475,0.06172581508457523,0.06128907900773475,0.06172581508457523
2016-04-01,0.014880013133643425,-0.015381652006189475,0.014880013133643425,-0.015381652006189475
2016-04-04,-0.10287753411683125,-0.24260642571413132,-0.10287753411683125,-0.24260642571413132
2016-04-05,-0.012601724599299025,0.029912900496955067,-0.012601724599299025,0.029912900496955067
2016-04-06,0.0040390608642684135,0.010018855396303405,0.0040390608642684135,0.010018855396303405
2016-04-07,0.0750590562305575,0.2526388605210965,0.0750590562305575,0.2526388605210965
2016-04-08,-0.0007745565429125318,-0.005912640605494019,-0.0007745565429125318,-0.005912640605494019
2016-04-11,-0.043717421512182345,-0.10946866500913296,-0.043717421512182345,-0.10946866500913296
2016-04-12,-0.10502280193529613,-0.11289752365808567,-0.10502280193529613,-0.11289752365808567
2016-04-13,-0.07366494923389284,-0.1125901779479708,-0.07366494923389284,-0.1125901779479708
2016-04-14,-0.0869696540519138,-0.09952334284479682,-0.0869696540519138,-0.09952334284479682
2016-04-15,0.1056548616427156,0.18227626847260792,0.1056548616427156,0.18227626847260792
2016-04-18,0.001286013545215645,0.0529081010256024,0.001286013545215645,0.0529081010256024
2016-04-19,0.1601763823735234,0.35723650759150155,0.1601763823735234,0.35723650759150155
2016-04-20,-0.008627574191411292,-0.030064429343775362,-0.008627574191411292,-0.030064429343775362
2016-04-21,-0.1757574781472678,-0.29648896465802743,-0.1757574781472678,-0.29648896465802743
2016-04-22,0.0956070507663314,0.00614563879768465,0.0956070507663314,0.00614563879768465
2016-04-25,-0.07952464744106777,-0.07578784397276571,-0.07952464744106777,-0.07578784397276571
2016-04-26,0.1339562565509176,0.21180078193017465,0.1339562565509176,0.21180078193017465
2016-04-27,-0.08123130699869345,-0.27106248464688776,-0.08123130699869345,-0.27106248464688776
2016-04-28,0.04525247306757963,0.23029187083911112,0.04525247306757963,0.23029187083911112
2016-04-29,0.16825376114466947,0.20333069668621384,0.16825376114466947,0.20333069668621384
2016-05-02,-0.11424256127403856,-0.03720475479658044,-0.11424256127403856,-0.03720475479658044
2016-05-03,0.10473178903636536,0.07452754718899773,0.10473178903636536,0.07452754718899773
2016-05-04,-0.02317067877707216,-0.02926377160831074,-0.02317067877707216,-0.02926377160831074
2016-05-05,-0.045634564959459396,-0.1562568616353013,-0.045634564959459396,-0.1562568616353013
2016-05-06,0.28936606894912276,0.3564894362287881,0.28936606894912276,0.3564894362287881
2016-05-09,-0.16270437141801683,-0.14292451381493618,-0.16270437141801683,-0.14292451381493618
2016-05-10,-0.21649911248814785,-0.17967990576107326,-0.21649911248814785,-0.17967990576107326
2016-05-11,-0.013800583250183102,-0.09913794628336302,-0.013800583250183102,-0.09913794628336302
2016-05-12,-0.04292023242060687,-0.04667786084718102,-0.04292023242060687,-0.04667786084718102
2016-05-13,0.12135892824571837,0.20059029143534593,0.12135892824571837,0.20059029143534593
2016-05-16,-0.07100358692384583,-0.09631329729475299,-0.07100358692384583,-0.09631329729475299
2016-05-17,-0.05984457111693487,-0.0992315608366428,-0.05984457111693487,-0.0992315608366428
2016-05-18,0.2460057367473643,0.4545404913174858,0.2460057367473643,0.4545404913174858
2016-05-19,0.06429936072758768,0.12849142172267258,0.06429936072758768,0.12849142172267258
2016-05-20,-0.05188379680608977,-0.11543735096194152,-0.05188379680608977,-0.11543735096194152
2016-05-23,0.07081021198111988,0.05166263039865531,0.07081021198111988,0.05166263039865531
2016-05-24,0.08536493374938256,0.2385776062880784,0.08536493374938256,0.2385776062880784
2016-05-25,-0.0536517491307891,-0.042001763186116356,-0.0536517491307891,-0.042001763186116356
2016-05-26,-0.07701909169856858,-0.1837684985224837,-0.07701909169856858,-0.1837684985224837
2016-05-27,0.09032394209932415,0.17777734337448256,0.09032394209932415,0.17777734337448256
2016-05-30,-0.08773078502463337,-0.13102146548611213,-0.08773078502463337,-0.13102146548611213
2016-05-31,-0.09774397718410686,-0.280324926195024,-0.09774397718410686,-0.280324926195024
2016-06-01,-0.022129310354774247,-0.033422183861516755,-0.022129310354774247,-0.033422183861516755
2016-06-02,0.09164446646651332,0.17484744890205964,0.09164446646651332,0.17484744890205964
2016-06-03,0.047404462246705546,0.10886978154145677,0.047404462246705546,0.10886978154145677
2016-06-06,-0.2037854122086449,-0.2667558973596888,-0.2037854122086449,-0.2667558973596888
2016-06-07,0.015403211193812558,-0.08902559261354141,0.015403211193812558,-0.08902559261354141
2016-06-08,0.06712206106923538,0.18608890034750372,0.06712206106923538,0.18608890034750372
2016-06-09,0.2940097009063317,0.2531114517416482,0.2940097009063317,0.2531114517416482
2016-06-10,-0.022902820914136958,0.019746983732255707,-0.022902820914136958,0.019746983732255707
2016-06-13,0.007852338139489694,-0.03026861348971143,0.007852338139489694,-0.03026861348971143
2016-06-14,0.06069149276401382,0.15381779777630253,0.06069149276401382,0.15381779777630253
2016-06-15,-0.09448718515473262,-0.14455369441545823,-0.09448718515473262,-0.14455369441545823
2016-06-16,0.22148830092749475,0.32816531608057603,0.22148830092749475,0.32816531608057603
2016-06-17,-0.11836424862899722,-0.1753835137333022,-0.11836424862899722,-0.1753835137333022
2016-06-20,0.032458068376346016,0.005489516870577863,0.032458068376346016,0.005489516870577863
2016-06-21,0.0026264197643277236,0.026281845179217316,0.0026264197643277236,0.026281845179217316
2016-06-22,0.190515876170965,0.11913548308218942,0.190515876170965,0.11913548308218942
2016-06-23,0.3303869654887933,0.4714705725360237,0.3303869654887933,0.4714705725360237
2016-06-24,-0.3017806525672798,-0.3369465520982738,-0.3017806525672798,-0.3369465520982738
2016-06-27,0.07502388202482377,0.03115092987953841,0.07502388202482377,0.03115092987953841
2016-06-28,-0.039504387811109036,-0.033828173602731694,-0.039504387811109036,-0.033828173602731694
2016-06-29,-0.00798844013596662,0.03257042926595906,-0.00798844013596662,0.03257042926595906
2016-06-30,0.012524729237943427,0.037937097107649996,0.012524729237943427,0.037937097107649996
2016-07-01,0.12398562646092574,0.07137260467602138,0.12398562646092574,0.07137260467602138
2016-07-04,0.02605598553499572,0.07680946358309414,0.02605598553499572,0.07680946358309414
2016-07-05,0.19990031618166304,0.1779322242183611,0.19990031618166304,0.1779322242183611
2016-07-06,0.14534940041367778,0.04727465895297643,0.14534940041367778,0.04727465895297643
2016-07-07,0.11191113182772057,0.2570115240395245,0.11191113182772057,0.2570115240395245
2016-07-08,0.280415486509859,0.3204957617566174,0.280415486509859,0.3204957617566174
2016-07-11,-0.20817309267871448,-0.428475388150532,-0.20817309267871448,-0.428475388150532
2016-07-12,-0.09559012065504703,0.1908243836251651,-0.09559012065504703,0.1908243836251651
2016-07-13,-0.10612937112071918,-0.15961086717498787,-0.10612937112071918,-0.15961086717498787
2016-07-14,-0.2829784288443493,-0.3091316019245847,-0.2829784288443493,-0.3091316019245847
2016-07-15,0.012172634406724453,-0.11174150433581115,0.012172634406724453,-0.11174150433581115
2016-07-18,-0.008644302046600346,0.08056966529379705,-0.008644302046600346,0.08056966529379705
2016-07-19,0.016608050671483323,-0.05685196736733001,0.016608050671483323,-0.05685196736733001
2016-07-20,-0.03767275450795292,-0.030173154267731966,-0.03767275450795292,-0.030173154267731966
2016-07-21,-0.06648969223384345,-0.12040904160584218,-0.06648969223384345,-0.12040904160584218
2016-07-22,0.05529275601002412,0.07059862640150263,0.05529275601002412,0.07059862640150263
2016-07-25,-0.0233267579031438,-0.0014327054493030536,-0.0233267579031438,-0.0014327054493030536
2016-07-26,-0.027752470549394163,-0.03693980660632116,-0.027752470549394163,-0.03693980660632116
2016-07-27,-0.0818684477425425,-0.1452600822242755,-0.0818684477425425,-0.1452600822242755
2016-07-28,0.013963250087031634,-0.010174508790151025,0.013963250087031634,-0.010174508790151025
2016-07-29,-0.11877505820683071,-0.14609386423407705,-0.11877505820683071,-0.14609386423407705
2016-08-01,0.09507679845391123,0.11116630668019187,0.09507679845391123,0.11116630668019187
2016-08-02,0.07628207454352756,0.11159523588008938,0.07628207454352756,0.11159523588008938
2016-08-03,-0.23912163857682273,-0.27937780000758927,-0.23912163857682273,-0.27937780000758927
2016-08-04,-0.01540745378011196,-0.022408825399491492,-0.01540745378011196,-0.022408825399491492
2016-08-05,0.004975491640433076,0.04742251661900065,0.004975491640433076,0.04742251661900065
2016-08-08,-0.05062600105920095,-0.06763675413411643,-0.05062600105920095,-0.06763675413411643
2016-08-09,0.03769986122992026,0.06718071808275693,0.03769986122992026,0.06718071808275693
2016-08-10,0.0007422732521825549,0.03318806281611562,0.0007422732521825549,0.03318806281611562
2016-08-11,-0.10710459385749689,-0.17979389683286276,-0.10710459385749689,-0.17979389683286276
2016-08-12,0.00883157034938428,0.000689206725365788,0.00883157034938428,0.000689206725365788
2016-08-15,0.044174877238796255,0.07713733011893546,0.044174877238796255,0.07713733011893546
2016-08-16,-0.003471444918801027,0.0018279797437043659,-0.003471444918801027,0.0018279797437043659
2016-08-17,0.013247162829509971,0.014200415704368585,0.013247162829509971,0.014200415704368585
2016-08-18,0.068389764601085,0.12649859204535388,0.068389764601085,0.12649859204535388
2016-08-19,-0.04918686873752425,-0.10547781097917715,-0.04918686873752425,-0.10547781097917715
2016-08-22,-0.07806996247737226,-0.09653024898082134,-0.07806996247737226,-0.09653024898082134
2016-08-23,0.017725104954445944,-0.0462544925880121,0.017725104954445944,-0.0462544925880121
2016-08-24,-0.012056060837818723,-0.10186565072465856,-0.012056060837818723,-0.10186565072465856
2016-08-25,-0.01880540375608229,-0.0007824427224935606,-0.01880540375608229,-0.0007824427224935606
2016-08-26,-0.11467758520012682,-0.185218046297038,-0.11467758520012682,-0.185218046297038
2016-08-29,0.022562413580648515,0.016888341534111104,0.022562413580648515,0.016888341534111104
2016-08-30,0.0390405279466513,0.10314194852904736,0.0390405279466513,0.10314194852904736
2016-08-31,0.03613831519725053,0.0764212888315241,0.03613831519725053,0.0764212888315241
2016-09-01,-0.03496927316820574,-0.060595280074453264,-0.03496927316820574,-0.060595280074453264
2016-09-02,-0.056431291037664456,-0.16889375230990764,-0.056431291037664456,-0.16889375230990764
2016-09-05,0.01665515896635629,0.0061777166054214,0.01665515896635629,0.0061777166054214
2016-09-06,0.024082374203368034,0.011165114092252989,0.024082374203368034,0.011165114092252989
2016-09-07,0.05771479086053052,0.009028901159195567,0.05771479086053052,0.009028901159195567
2016-09-08,-0.10597913871905619,-0.24710447921014145,-0.10597913871905619,-0.24710447921014145
2016-09-09,-0.06282071939925557,-0.10136370966460086,-0.06282071939925557,-0.10136370966460086
2016-09-12,-0.0035619995961976595,-0.035086058137551036,-0.0035619995961976595,-0.035086058137551036
2016-09-13,0.12898342765705534,0.2833078946119778,0.12898342765705534,0.2833078946119778
2016-09-14,0.10111623092416451,0.1766699848076753,0.10111623092416451,0.1766699848076753
2016-09-15,-0.07563739810590497,-0.1769268337539895,-0.07563739810590497,-0.1769268337539895
2016-09-16,-0.018876559789300987,0.03834477363339296,-0.018876559789300987,0.03834477363339296
2016-09-19,-0.04626467126121593,-0.14788781920058663,-0.04626467126121593,-0.14788781920058663
2016-09-20,0.026927653882354564,0.07060155394383323,0.026927653882354564,0.07060155394383323
2016-09-21,-0.06110374110112603,-0.12194942803578855,-0.06110374110112603,-0.12194942803578855
2016-09-22,-0.11504890170459935,-0.2361346205650146,-0.11504890170459935,-0.2361346205650146
2016-09-23,0.0946082456102551,0.14556277187750452,0.0946082456102551,0.14556277187750452
2016-09-26,0.10808095322000671,0.20887555434983618,0.10808095322000671,0.20887555434983618
2016-09-27,-0.06858338848980364,-0.11476595246775072,-0.06858338848980364,-0.11476595246775072
2016-09-28,-0.1133264692218965,-0.21787663988997988,-0.1133264692218965,-0.21787663988997988
2016-09-29,0.008387453974748615,0.05055431307644138,0.008387453974748615,0.05055431307644138
2016-09-30,-0.10183959646246829,-0.19662088429203176,-0.10183959646246829,-0.19662088429203176
2016-10-03,0.23865962566529883,0.22221654089590887,0.23865962566529883,0.22221654089590887
2016-10-04,-0.00020000502251065264,0.013383490477499727,-0.00020000502251065264,0.013383490477499727
2016-10-05,-0.08481719587024371,-0.16137629261717742,-0.08481719587024371,-0.16137629261717742
2016-10-06,0.10713715310594166,0.14795985807052478,0.10713715310594166,0.14795985807052478
2016-10-07,0.09922886102634296,0.29629211102534714,0.09922886102634296,0.29629211102534714
2016-10-10,0.04424986354458085,-0.10020815835714547,0.04424986354458085,-0.10020815835714547
2016-10-11,0.042042138366340596,0.14985615080900322,0.042042138366340596,0.14985615080900322
2016-10-12,0.006328712701977673,0.04406099573292,0.006328712701977673,0.04406099573292
2016-10-13,-0.06676831501953177,-0.12878210484916539,-0.06676831501953177,-0.12878210484916539
2016-10-14,0.16520139449450333,0.26974928883971194,0.16520139449450333,0.26974928883971194
2016-10-17,-0.0376476273776959,-0.07774464331959524,-0.0376476273776959,-0.07774464331959524
2016-10-18,0.07664482123494074,0.06536278644086747,0.07664482123494074,0.06536278644086747
2016-10-19,0.06093280712479741,0.10274052758223107,0.06093280712479741,0.10274052758223107
2016-10-20,-0.1289710721865062,-0.24390585721609429,-0.1289710721865062,-0.24390585721609429
2016-10-21,0.05309130543962718,0.03354038608823491,0.05309130543962718,0.03354038608823491
2016-10-24,-0.006983609368887007,-0.016827280603707143,-0.006983609368887007,-0.016827280603707143
2016-10-25,0.01611428110909262,0.123189450729903,0.01611428110909262,0.123189450729903
2016-10-26,-0.002367416850356828,0.04772382758651973,-0.002367416850356828,0.04772382758651973
2016-10-27,-0.013422495781459034,-0.10727287187086884,-0.013422495781459034,-0.10727287187086884
2016-10-28,-0.03186940326439285,-0.06184046287405042,-0.03186940326439285,-0.06184046287405042
2016-10-31,-0.019662361393730152,-0.006934474667312984,-0.019662361393730152,-0.006934474667312984
2016-11-01,0.15616007298455,0.13851300351156703,0.15616007298455,0.13851300351156703
2016-11-02,-0.008892671899624487,0.046054893413175105,-0.008892671899624487,0.046054893413175105
2016-11-03,0.07086221152777604,0.09066299565168517,0.07086221152777604,0.09066299565168517
2016-11-04,-0.009429569639092812,0.13289465965203998,-0.009429569639092812,0.13289465965203998
2016-11-07,0.09114299281302062,0.009674227703996664,0.09114299281302062,0.009674227703996664
2016-11-08,0.09401773200004024,-0.05460935784286009,0.09401773200004024,-0.05460935784286009
2016-11-09,-0.3193216194512882,-0.2560883860042752,-0.3193216194512882,-0.2560883860042752
2016-11-10,0.042612870762905326,-0.06800454012892865,0.042612870762905326,-0.06800454012892865
2016-11-11,0.10455791568301402,0.07220443137008888,0.10455791568301402,0.07220443137008888
2016-11-14,0.0016143875432377628,0.1611855314310073,0.0016143875432377628,0.1611855314310073
2016-11-15,-0.004000826316922344,0.10947991353052533,-0.004000826316922344,0.10947991353052533
2016-11-16,-0.0008252576910061327,-0.015166577247986628,-0.0008252576910061327,-0.015166577247986628
2016-11-17,0.15347904008648147,0.18743549229520795,0.15347904008648147,0.18743549229520795
2016-11-18,0.1562011920259483,0.17382338790925164,0.1562011920259483,0.17382338790925164
2016-11-21,0.08717145123690552,0.1077942491012444,0.08717145123690552,0.1077942491012444
2016-11-22,-0.12596702350895653,-0.020122575053856524,-0.12596702350895653,-0.020122575053856524
2016-11-23,0.0765748268176269,0.20144719267590674,0.0765748268176269,0.20144719267590674
2016-11-24,-0.007067034166580732,0.06617572429557779,-0.007067034166580732,0.06617572429557779
2016-11-25,-0.03068261455141801,-0.07226374562886544,-0.03068261455141801,-0.07226374562886544
2016-11-28,-0.13346765101814337,-0.14881612610655545,-0.13346765101814337,-0.14881612610655545
2016-11-29,0.13213921523278263,0.1221649386304207,0.13213921523278263,0.1221649386304207
2016-11-30,0.26694075106000825,0.41977011898194927,0.26694075106000825,0.41977011898194927
2016-12-01,-0.03210205126759153,-0.06903872475872024,-0.03210205126759153,-0.06903872475872024
2016-12-02,0.20592789621453894,0.1517904875001763,0.20592789621453894,0.1517904875001763
2016-12-05,-0.12137140674091662,-0.17364091505126156,-0.12137140674091662,-0.17364091505126156
2016-12-06,-0.004507895034886349,0.036627539524373365,-0.004507895034886349,0.036627539524373365
2016-12-07,-0.03121948145059227,-0.02587092627347174,-0.03121948145059227,-0.02587092627347174
2016-12-08,0.19501742536935787,0.2713961669039004,0.19501742536935787,0.2713961669039004
2016-12-09,0.011446036287550651,0.11566388889002313,0.011446036287550651,0.11566388889002313
2016-12-12,0.06202420919609333,0.06451068037473531,0.06202420919609333,0.06451068037473531
2016-12-13,-0.0010308946660586122,0.007616193188750092,-0.0010308946660586122,0.007616193188750092
2016-12-14,-0.021482677407642217,0.00924792736188944,-0.021482677407642217,0.00924792736188944
2016-12-15,-0.005627313128799127,0.11505092490711524,-0.005627313128799127,0.11505092490711524
2016-12-16,-0.019024759664776472,-0.0009619056691102215,-0.019024759664776472,-0.0009619056691102215
2016-12-19,0.022190676100654894,0.03300120183733305,0.022190676100654894,0.03300120183733305
2016-12-20,-0.010606656147792166,0.03461589201741369,-0.010606656147792166,0.03461589201741369
2016-12-21,-0.007037524989006566,-0.002309896400496635,-0.007037524989006566,-0.002309896400496635
2016-12-22,-0.005855277882537572,-0.02634966129126051,-0.005855277882537572,-0.02634966129126051
2016-12-23,0.06971786261979675,0.15298050555377687,0.06971786261979675,0.15298050555377687
2016-12-27,-0.0155158886988008,-0.017233084728881486,-0.0155158886988008,-0.017233084728881486
2016-12-28,-0.01656209680390194,-0.05161311581864838,-0.01656209680390194,-0.05161311581864838
2016-12-29,-0.064250288418153,-0.08136858480945747,-0.064250288418153,-0.08136858480945747
2016-12-30,0.029459322346351645,0.09058615201412584,0.029459322346351645,0.09058615201412584
2017-01-03,-0.11347441418852487,-0.22788544515999531,-0.11347441418852487,-0.22788544515999531
2017-01-04,-0.03041661513684928,-0.07649497835819016,-0.03041661513684928,-0.07649497835819016
2017-01-05,-0.02509422468875537,-0.011862169179480693,-0.02509422468875537,-0.011862169179480693
2017-01-06,0.018457471606323245,0.0024603650580460523,0.018457471606323245,0.0024603650580460523
2017-01-09,0.08471340603462517,0.09091930980362087,0.08471340603462517,0.09091930980362087
2017-01-10,0.009918822481136092,0.0754088741674454,0.009918822481136092,0.0754088741674454
2017-01-11,0.0364679408454674,0.055824476397910994,0.0364679408454674,0.055824476397910994
2017-01-12,0.14290155222907971,0.25951590557280213,0.14290155222907971,0.25951590557280213
2017-01-13,-0.0026302173232075838,0.015064823439634431,-0.0026302173232075838,0.015064823439634431
2017-01-16,0.12003915757549416,0.17613830859717253,0.12003915757549416,0.17613830859717253
2017-01-17,-0.001077980909190119,0.17285223684912635,-0.001077980909190119,0.17285223684912635
2017-01-18,-0.24619508617639027,-0.26350241919594564,-0.24619508617639027,-0.26350241919594564
2017-01-19,0.09959228916291146,0.3513096193728435,0.09959228916291146,0.3513096193728435
2017-01-20,0.010148523070451183,-0.0687690580730157,0.010148523070451183,-0.0687690580730157
2017-01-23,0.04651683565693017,-0.0012567719644215052,0.04651683565693017,-0.0012567719644215052
2017-01-24,-0.24442646328532852,-0.07801297245845984,-0.24442646328532852,-0.07801297245845984
2017-01-25,0.041710776077536225,0.04294318902538666,0.041710776077536225,0.04294318902538666
2017-01-26,-0.19523805523334695,-0.21644842946190723,-0.19523805523334695,-0.21644842946190723
2017-01-27,0.02972525896308145,0.05047459558069487,0.02972525896308145,0.05047459558069487
2017-01-30,-0.04624264458386262,0.054335947136215146,-0.04624264458386262,0.054335947136215146
2017-01-31,0.03551589642567951,0.07502285260793165,0.03551589642567951,0.07502285260793165
2017-02-01,-0.09779121058858971,-0.13529511420173138,-0.09779121058858971,-0.13529511420173138
2017-02-02,0.054915679521652896,0.17490910032937498,0.054915679521652896,0.17490910032937498
2017-02-03,0.06372103353594816,0.10150753549287707,0.06372103353594816,0.10150753549287707
2017-02-06,0.3187369499785216,0.023912118675590323,0.3187369499785216,0.023912118675590323
2017-02-07,-0.08294866757086383,-0.13601391327588253,-0.08294866757086383,-0.13601391327588253
2017-02-08,0.07745638066055466,0.003711519925897332,0.07745638066055466,0.003711519925897332
2017-02-09,-0.3131392897437408,-0.17480709901504032,-0.3131392897437408,-0.17480709901504032
2017-02-10,0.0807906776404937,0.21632332581874464,0.0807906776404937,0.21632332581874464
2017-02-13,-0.09673510826644796,-0.0779730909217081,-0.09673510826644796,-0.0779730909217081
2017-02-14,-0.05642719542716523,0.08172630337467418,-0.05642719542716523,0.08172630337467418
2017-02-15,-0.017245762547518872,-0.019629868060483908,-0.017245762547518872,-0.019629868060483908
2017-02-16,0.012309324010752897,-0.04780046936585455,0.012309324010752897,-0.04780046936585455
2017-02-17,0.1617952883123427,0.07077637760006254,0.1617952883123427,0.07077637760006254
2017-02-20,-0.07240898692215464,-0.03980961682860122,-0.07240898692215464,-0.03980961682860122
2017-02-21,0.03376202054573478,0.019074988330165882,0.03376202054573478,0.019074988330165882
2017-02-22,0.08501741097678431,0.006150700641200852,0.08501741097678431,0.006150700641200852
2017-02-23,0.0033412742415878604,-0.03262158974787121,0.0033412742415878604,-0.03262158974787121
2017-02-24,0.13783966101456477,-0.05767321904568908,0.13783966101456477,-0.05767321904568908
2017-02-27,-0.1403344856830361,-0.14066106078780682,-0.1403344856830361,-0.14066106078780682
2017-02-28,-0.08028221614975513,-0.10828064161887703,-0.08028221614975513,-0.10828064161887703
2017-03-01,-0.05255071457902442,0.13989083893115065,-0.05255071457902442,0.13989083893115065
2017-03-02,-0.005931418307315153,-0.024080388297126918,-0.005931418307315153,-0.024080388297126918
2017-03-03,0.05691737685436284,0.09526848242940049,0.05691737685436284,0.09526848242940049
2017-03-06,0.09756374532565046,0.26575494637721664,0.09756374532565046,0.26575494637721664
2017-03-07,0.06364047172791722,0.2133166953385082,0.06364047172791722,0.2133166953385082
2017-03-08,0.0905202308534668,0.15482538440138055,0.0905202308534668,0.15482538440138055
2017-03-09,0.09177156490396297,0.12476635912464704,0.09177156490396297,0.12476635912464704
2017-03-10,0.040951465804258444,0.04036495439205049,0.040951465804258444,0.04036495439205049
2017-03-13,-0.052410781019727966,-0.08078878614815782,-0.052410781019727966,-0.08078878614815782
