si,ti,mi,ai,cti,so,to,mo,ao,cto,dec,held,signal,batch,H
-0.014355252879055258,-8.21258431363301,-0.9182925785217672,0.7142857142857143,28,-0.017962744994983793,-8.38032133974735,-0.9993638440873664,0.8571428571428571,28,1.0204243901442684,True,cx1.5_m20,trend-duration,15
-0.01477125661959125,-9.699143188745273,-0.7713270960108969,0.6428571428571429,28,-0.028035559585671443,-15.12337381868653,-0.9860217490975997,0.8928571428571429,28,1.5592484330198821,True,cx1.5_m20,trend-duration,20
-0.014670498109353003,-5.316032031895225,-0.690926604663866,0.7142857142857143,28,-0.028079201570133216,-8.274888089121989,-0.6189548735766426,0.9285714285714286,28,1.5565910888937775,True,cx1.5_m250,trend-duration,5
-0.016255740999233825,-7.725094433614401,-0.6831213033919946,0.7142857142857143,28,-0.03271077872857353,-12.77150655013244,-0.9403760121679832,1.0,28,1.653249246321114,True,cx1.5_m250,trend-duration,10
-0.015416202660625267,-8.795763442260862,-0.7684702573472205,0.7142857142857143,28,-0.029029400695314594,-13.601721087475411,-0.9797342962320997,0.9285714285714286,28,1.5463945997141582,True,cx1.5_m250,trend-duration,15
-0.012293649394874817,-8.01154526447653,-0.6819560621771501,0.6428571428571429,28,-0.022809824275078522,-12.507289516325446,-0.955148888913742,0.8928571428571429,28,1.561158191514339,True,cx1.5_m250,trend-duration,20
-0.014192330327738756,-5.102459953811239,-0.9278814204639466,0.8214285714285714,28,-0.03250887720511003,-9.59167420652816,-0.6508906007721513,0.9285714285714286,28,1.8798137160025605,True,cx1.5_s250,trend-duration,5
-0.016765594509411175,-7.863299661045955,-0.8630678256139296,0.75,28,-0.038729809351590705,-15.268771857155711,-0.867560405160724,0.9642857142857143,28,1.9417766733214767,True,cx1.5_s250,trend-duration,10
-0.014211299555120849,-7.979603418659168,-0.863012911224642,0.6785714285714286,28,-0.036585557377169564,-17.098493944620607,-0.9642601873948464,0.9642857142857143,28,2.142774903404123,True,cx1.5_s250,trend-duration,15
-0.011239840378914928,-7.240241814551363,-0.8678889555904618,0.5357142857142857,28,-0.03163894697997657,-17.095604359837868,-0.9710462177726614,0.9285714285714286,28,2.361192457063975,True,cx1.5_s250,trend-duration,20
-0.009477151204378365,-3.360070148775399,-0.7902376877306603,0.7142857142857143,28,-0.04195321007685421,-12.254545816879974,-0.8849821480678849,0.9285714285714286,28,3.64711011207496,True,cx1.5_s375,trend-duration,5
-0.01541641010000383,-7.130798890597169,-0.9282867840187912,0.6785714285714286,28,-0.0476815413441074,-18.34917176982135,-0.8822843011631325,0.8928571428571429,28,2.573228056398699,True,cx1.5_s375,trend-duration,10
-0.010779593556048517,-5.928506268927286,-0.7587917120007449,0.6785714285714286,28,-0.0416784788247177,-19.450718796199975,-0.8874693441891669,0.9285714285714286,28,3.2808801937421954,True,cx1.5_s375,trend-duration,15
-0.0054064729785271715,-3.382553627433534,-0.5816238342576319,0.6071428571428571,28,-0.03603514665217769,-19.580489257004547,-0.9550614794416266,0.8928571428571429,28,5.788670754012841,True,cx1.5_s375,trend-duration,20
-0.004307070485043085,-1.5851550364701992,-0.7133909614103843,0.6785714285714286,28,-0.018381385108579895,-5.360227961763998,-0.6955861157146739,0.8214285714285714,28,3.381516532099017,True,cx2_m8,trend-duration,5
-0.008794260284295252,-4.24197248117799,-0.8255002412942875,0.6785714285714286,28,-0.017584424843557933,-6.763640014030283,-0.5979467185959224,0.75,28,1.594456362939919,True,cx2_m8,trend-duration,10
-0.0036137516925858204,-2.112711866210431,-0.5890126965180079,0.6428571428571429,28,-0.011964092965575435,-5.590653566364081,-0.9313399579944098,0.6785714285714286,28,2.6461978350091013,True,cx2_m8,trend-duration,15
-0.005357393987017123,-3.5778913844301488,-0.6908325166211202,0.6071428571428571,28,-0.023701792645315023,-12.789704772826726,-0.9996449240492963,0.9285714285714286,28,3.574648696291753,True,cx2_m8,trend-duration,20
-0.003401403521285651,-1.253059480489467,-0.6809499220621854,0.6071428571428571,28,-0.02221249156918864,-6.424660636022392,-0.9709167861483131,0.8571428571428571,28,5.127179304778738,True,cx2_s20,trend-duration,5
-0.0067481856123216,-3.259810725036915,-0.6606455047959491,0.6428571428571429,28,-0.02775385450224871,-10.73390966285765,-0.9714105597687985,0.8571428571428571,28,3.2928015054420365,True,cx2_s20,trend-duration,10
-0.010633329090260935,-6.135647933493537,-0.9644261766272283,0.75,28,-0.02681526299406789,-12.663350481740064,-0.9838321051828698,0.8571428571428571,28,2.0638978342634076,True,cx2_s20,trend-duration,15
-0.014351147307404222,-9.507695880805377,-0.9340961958349617,0.7142857142857143,28,-0.037578619136537095,-20.451938098440536,-0.9722470930994218,0.9285714285714286,28,2.1510930045343537,True,cx2_s20,trend-duration,20
-0.011557433294303365,-4.232314399957353,-0.7177384701087329,0.8214285714285714,28,-0.019143005014293835,-5.547833238308963,-0.8887922502819392,0.7142857142857143,28,1.3108272954308084,True,cx2_s25,trend-duration,5
-0.013404253542259659,-6.395711588550136,-0.8313850707951186,0.7142857142857143,28,-0.024556541207212068,-9.45506777504877,-0.9440413488217734,0.7857142857142857,28,1.4783449259931636,True,cx2_s25,trend-duration,10
-0.01699527630707487,-9.713186786250008,-0.9666573793593654,0.75,28,-0.025386983690529857,-12.029121371287397,-0.9152860404046946,0.8571428571428571,28,1.2384320034199103,True,cx2_s25,trend-duration,15
-0.018095359184510607,-11.934876028970283,-0.9704484566216278,0.7142857142857143,28,-0.033230837244809214,-18.271749254712052,-0.9671424749279696,0.8928571428571429,28,1.5309542562788145,True,cx2_s25,trend-duration,20
-0.006969677859294976,-2.5621182128724165,-0.6902319848509159,0.7142857142857143,28,-0.021134884152166244,-6.148024619153405,-0.7637180205457081,0.8928571428571429,28,2.399586634318794,True,cx2_x40,trend-duration,5
-0.014752184736754548,-7.109069379763384,-0.8678440684084873,0.7142857142857143,28,-0.0358537842894075,-13.896513628501706,-0.8064191279812167,0.8928571428571429,28,1.9547584762724926,True,cx2_x40,trend-duration,10
-0.018913990977826756,-10.934848826547238,-0.9591255822636429,0.75,28,-0.04222742770977425,-19.827274823418023,-0.9157672169018849,0.9285714285714286,28,1.813218924003967,True,cx2_x40,trend-duration,15
-0.019515005264062274,-13.016224511812505,-0.9775046251810191,0.7857142857142857,28,-0.039958815836067474,-21.777609019952905,-0.981874912380597,0.9285714285714286,28,1.6731125834675988,True,cx2_x40,trend-duration,20
-0.0077745200842933015,-2.846825864918902,-0.5664069644932924,0.7142857142857143,28,-0.015451106026497463,-4.493080850701244,-0.7710314128453781,0.5714285714285714,28,1.5782773741341003,True,cx2_s40,trend-duration,5
-0.018704573833135674,-8.936451743120323,-0.950536821873944,0.7857142857142857,28,-0.015155317811120672,-5.858592043197789,-0.8249960473281472,0.6785714285714286,28,0.6555836937974844,True,cx2_s40,trend-duration,10
-0.02402742040609185,-13.7250276876156,-0.8294871299741353,0.8928571428571429,28,-0.02216245558850663,-10.397636655211581,-0.9367638329581701,0.8214285714285714,28,0.7575676269559443,True,cx2_s40,trend-duration,15
-0.02028938439648892,-13.39255257061539,-0.7929961991218424,0.8571428571428571,28,-0.0284284552799009,-15.399586040841735,-0.9509021570210637,0.8928571428571429,28,1.1498619071789182,True,cx2_s40,trend-duration,20
-0.011894539470035992,-4.354974625999772,-0.8330804439717733,0.8214285714285714,28,-0.03197894994484829,-9.364150831168024,-0.8360516537426087,0.8928571428571429,28,2.1502193779184866,True,cx2_s75,trend-duration,5
-0.015085567723993498,-7.251631516965212,-0.8236038416293555,0.8571428571428571,28,-0.028882904626618355,-11.236422300420118,-0.937962488997674,0.75,28,1.5495026566273367,True,cx2_s75,trend-duration,10
-0.017563329863065025,-10.163467944246719,-0.8895840534924223,0.8571428571428571,28,-0.028765207519111574,-13.568123219674026,-0.9801340985439019,0.8571428571428571,28,1.3349895226810449,True,cx2_s75,trend-duration,15
-0.009218453816462607,-6.1663549912807945,-0.6612088219915624,0.6785714285714286,28,-0.029400334709212744,-16.017971374816717,-0.9657117287088105,0.8928571428571429,28,2.5976401614026563,True,cx2_s75,trend-duration,20
-0.01713972675886072,-6.232707352773647,-0.89128698165728,0.7142857142857143,28,-0.02554322111696311,-7.506740959549976,-0.6389522123339498,0.75,28,1.2044109461050445,True,cx2_s120,trend-duration,5
-0.019251688665654465,-9.184515761177952,-0.8048700996888797,0.8928571428571429,28,-0.03390549638482304,-13.390772606272924,-0.8686531543645255,0.8928571428571429,28,1.457972630726424,True,cx2_s120,trend-duration,10
-0.017946007555913468,-10.316873445112696,-0.8086342920921027,0.9285714285714286,28,-0.03362429702866834,-16.026252080862356,-0.9696475216925236,0.9642857142857143,28,1.55340202301835,True,cx2_s120,trend-duration,15
-0.010714780928599427,-7.1548965529481166,-0.7190773044740065,0.75,28,-0.03650809655228088,-20.1772452147754,-0.9868750689466413,0.9285714285714286,28,2.820061068033406,True,cx2_s120,trend-duration,20
-0.011206745056774714,-4.044449405074034,-0.8148694036841233,0.6428571428571429,28,-0.03225129359961626,-9.453776920311464,-0.6350279299375382,0.9285714285714286,28,2.337469448486873,True,cx2_s150,trend-duration,5
-0.015417255085053594,-7.32504379473575,-0.7669892729434583,0.8928571428571429,28,-0.04509471766426404,-17.649243452612314,-0.8783274984398461,0.9642857142857143,28,2.409438625513229,True,cx2_s150,trend-duration,10
-0.01578071510479806,-9.030332142509108,-0.805096996540468,0.8571428571428571,28,-0.045448844149927725,-21.448962031839525,-0.9040551621189342,1.0,28,2.3752129703924556,True,cx2_s150,trend-duration,15
-0.010534096749417077,-6.979727231945116,-0.6293844926223802,0.8214285714285714,28,-0.04248095841520674,-23.24713512887555,-0.9584418922746649,0.9285714285714286,28,3.3306652762126663,True,cx2_s150,trend-duration,20
-0.018676736088232893,-6.61835046330754,-0.8325239385192763,0.75,28,-0.04603271873285447,-13.436129443024438,-0.9141321421773246,0.8928571428571429,28,2.0301326618339415,True,cx2_s375,trend-duration,5
-0.024333832232800667,-11.227660505005582,-0.7516028944209765,0.8214285714285714,28,-0.05274239472299269,-20.374117793157524,-0.911715104453942,0.8928571428571429,28,1.8146360752602213,True,cx2_s375,trend-duration,10
-0.019543549125052073,-10.792279826164306,-0.86877120425813,0.75,28,-0.04415230302696055,-20.62670697484008,-0.9794657154003457,0.9285714285714286,28,1.9112464935197142,True,cx2_s375,trend-duration,15
-0.01498501974412883,-9.532583345134135,-0.8696062783493543,0.6785714285714286,28,-0.03833101214864271,-20.998619701949714,-0.9856377301240454,0.9285714285714286,28,2.202825712787328,True,cx2_s375,trend-duration,20
0.0002695111507209358,0.099253312709629,-0.3187157769808555,0.5,28,-0.01563949195242398,-4.563359394326425,-0.46546919647760354,0.8571428571428571,28,45.97689759410633,False,cx2.5_m8,trend-duration,5
-0.009368188892642182,-4.499966148415782,-0.868860804680964,0.6785714285714286,28,-0.008906278044605476,-3.3975955802384643,-0.5032408840506566,0.6071428571428571,28,0.7550269197990727,True,cx2.5_m8,trend-duration,10
-0.00783567527650536,-4.5452183098586225,-0.8716334506186935,0.7142857142857143,28,-0.00356141950266331,-1.657626346640549,-0.4186698064135185,0.4642857142857143,28,0.36469675021882697,True,cx2.5_m8,trend-duration,15
-0.014067266675052537,-9.348958819593602,-0.9610840760227941,0.7857142857142857,28,-0.02134999012074948,-11.524920519075913,-0.9614628048814708,0.9285714285714286,28,1.2327490944683506,True,cx2.5_m8,trend-duration,20
0.0029315507724128054,1.0808166732962632,-0.082211305427179,0.6785714285714286,28,-0.013703469572536708,-3.9730690405983053,-0.7473566749908314,0.7857142857142857,28,3.6759879253909746,False,cx2.5_m10,trend-duration,5
-0.008055107773380699,-3.900346127732716,-0.7229522482858469,0.7142857142857143,28,-0.008837405419740263,-3.391306469543734,-0.97460432638076,0.6071428571428571,28,0.8694885936995319,True,cx2.5_m10,trend-duration,10
-0.00820002784375079,-4.778878489097043,-0.858780034306325,0.6785714285714286,28,-0.010358962086883805,-4.853300998513301,-0.9925724147735487,0.6428571428571429,28,1.0155732165163966,True,cx2.5_m10,trend-duration,15
-0.014283879423642343,-9.513759096329565,-0.896232760555212,0.75,28,-0.02429793096699842,-13.137362001021001,-0.9665107473213823,0.9285714285714286,28,1.3808802459681193,True,cx2.5_m10,trend-duration,20
-0.01225557081092793,-4.524809708802194,-0.9947323938132722,0.7857142857142857,28,-0.019916927546710705,-5.783098206221068,-0.9113739681520489,0.7857142857142857,28,1.2780865005153923,True,cx2.5_m25,trend-duration,5
-0.014894292022671007,-7.1265052850866235,-0.8151085840601254,0.7142857142857143,28,-0.023623609284106784,-9.051465877975522,-0.8856936317602643,0.7142857142857143,28,1.2701128415518324,True,cx2.5_m25,trend-duration,10
-0.017555937304725655,-9.979010712725307,-0.8580716035234619,0.75,28,-0.025262710795509957,-11.887809712914505,-0.9405469108257468,0.8214285714285714,28,1.191281386015057,True,cx2.5_m25,trend-duration,15
-0.017953391170460187,-11.749483255634319,-0.8915337178019835,0.6785714285714286,28,-0.034191155814018104,-18.44879175999541,-0.969729226098947,0.8928571428571429,28,1.570178990735488,True,cx2.5_m25,trend-duration,20
-0.007451071479120164,-2.7364977091667786,-0.33519862371005965,0.7857142857142857,28,-0.021696770000616816,-6.313126871288718,-0.8068854884789446,0.6785714285714286,28,2.30700974100613,True,cx2.5_x25,trend-duration,5
-0.009597645497158913,-4.563692857744029,-0.7951679319471842,0.6785714285714286,28,-0.026250924407047405,-10.121290624844413,-0.8683957448856748,0.8571428571428571,28,2.217785232340914,True,cx2.5_x25,trend-duration,10
-0.014754311980372081,-8.437797051153222,-0.8998282907393614,0.6071428571428571,28,-0.03216171009158905,-15.235982203874292,-0.9501258420118084,0.8928571428571429,28,1.805682468007682,True,cx2.5_x25,trend-duration,15
-0.015930229137969903,-10.566342299389857,-0.7952979627607496,0.6071428571428571,28,-0.03721434936414553,-20.29446827746951,-0.970337152581906,0.8928571428571429,28,1.920671099084249,True,cx2.5_x25,trend-duration,20
-0.0064704343459661695,-2.379709756981207,-0.6458662753740438,0.7142857142857143,28,-0.019415237435770116,-5.6317989059065345,-0.6688044869839624,0.75,28,2.366590669044775,True,cx2.5_s25,trend-duration,5
-0.008088655684857837,-3.858603940367503,-0.6824936422182478,0.6071428571428571,28,-0.024691725717511825,-9.546941170473868,-0.8188995677824827,0.7142857142857143,28,2.4741956723251035,True,cx2.5_s25,trend-duration,10
-0.014166776764960476,-8.061501060569118,-0.8999123914950586,0.75,28,-0.028973784881947295,-13.858530344024656,-0.8401907622724699,0.8214285714285714,28,1.7191004801587517,True,cx2.5_s25,trend-duration,15
-0.015445361803542862,-10.176115704035224,-0.8966276301670125,0.6785714285714286,28,-0.03413848254897742,-18.80396066590728,-0.9561092462373524,0.8928571428571429,28,1.8478524824998581,True,cx2.5_s25,trend-duration,20
-0.011020686175000682,-4.047839629013803,-0.5790100276418613,0.7857142857142857,28,-0.017883496473100224,-5.191692603698674,-0.7796440871686983,0.75,28,1.2825835703781463,True,cx2.5_m30,trend-duration,5
-0.014357438592961624,-6.854817954642601,-0.5810509548609037,0.75,28,-0.01872086124609612,-7.25288741899754,-0.7945556345081023,0.75,28,1.058071485922589,True,cx2.5_m30,trend-duration,10
-0.016920152852886672,-9.600787154182331,-0.7228979509205959,0.7142857142857143,28,-0.024356463788465788,-11.555357149215705,-0.9327338550092554,0.75,28,1.2035843482043986,True,cx2.5_m30,trend-duration,15
-0.016565181090754166,-10.795847333584327,-0.921772593620105,0.6785714285714286,28,-0.036283542466189284,-19.848234277796927,-0.9679855843430905,0.9285714285714286,28,1.8385063871783298,True,cx2.5_m30,trend-duration,20
-0.005002977754506699,-1.8380740801932025,-0.5547595172864654,0.5714285714285714,28,-0.015057616788682116,-4.375067616830749,-0.8972585722285525,0.6428571428571429,28,2.380245531981431,True,cx2.5_x30,trend-duration,5
-0.010052433182885179,-4.811272224236852,-0.8592824470012838,0.6428571428571429,28,-0.024279604833760515,-9.396904811446325,-0.9161947252721584,0.75,28,1.9531018769025963,True,cx2.5_x30,trend-duration,10
-0.014374785463595718,-8.279092364235021,-0.6986132023271721,0.6428571428571429,28,-0.031326036369676985,-14.805467688836526,-0.9681661440424231,0.8571428571428571,28,1.7882959915744985,True,cx2.5_x30,trend-duration,15
-0.015705265956908104,-10.454194297110904,-0.6315325495423193,0.6071428571428571,28,-0.03869312436910441,-21.06454345305711,-0.9672835319503523,0.8928571428571429,28,2.0149370534349504,True,cx2.5_x30,trend-duration,20
0.0012476423993816876,0.45825888904682954,-0.28141835888611766,0.5,28,-0.01854744794077251,-5.369982384683962,-0.8362689526909549,0.7857142857142857,28,11.718228523299203,False,cx2.5_x40,trend-duration,5
-0.0055981004382446575,-2.678248601659013,-0.582517213158945,0.6071428571428571,28,-0.026850202339756157,-10.285763327053983,-0.9898368238920224,0.8928571428571429,28,3.8404811714202243,True,cx2.5_x40,trend-duration,10
-0.01277186834523869,-7.340071345031485,-0.5857865007471508,0.6071428571428571,28,-0.03475552751107053,-16.119937330141646,-0.9888820960739974,0.8928571428571429,28,2.1961554012759392,True,cx2.5_x40,trend-duration,15
-0.017455938453533132,-11.560826254378545,-0.6598677430205445,0.7142857142857143,28,-0.03455079521651441,-18.562971782953113,-0.9852941256009728,0.9285714285714286,28,1.6056786404797474,True,cx2.5_x40,trend-duration,20
-0.0027134562488298486,-0.9973097270300554,-0.5083204767649587,0.5714285714285714,28,-0.019429658619701695,-5.624726567173271,-0.9079981702094966,0.75,28,5.639899436179631,True,cx2.5_s40,trend-duration,5
-0.01177851606809699,-5.679121599331925,-0.7866226452706772,0.7142857142857143,28,-0.019593874701818226,-7.561163162229011,-0.8739951106032026,0.8214285714285714,28,1.3313965954027969,True,cx2.5_s40,trend-duration,10
-0.016864279498882917,-9.719452468532117,-0.8228089152991569,0.7142857142857143,28,-0.02747271221290612,-12.913877626588272,-0.9356166595378882,0.8214285714285714,28,1.328663077307954,True,cx2.5_s40,trend-duration,15
-0.01618152929902897,-10.674054194389093,-0.8526123736550362,0.6428571428571429,28,-0.031246726497371424,-16.938014871023643,-0.9536384222015191,0.8928571428571429,28,1.5868398794459235,True,cx2.5_s40,trend-duration,20
-0.018053597628719442,-6.5481629004333195,-0.9768126980073354,0.7142857142857143,28,-0.028107281382019178,-8.213838683349415,-0.8257642432321506,0.8571428571428571,28,1.2543729910576706,True,cx2.5_x150,trend-duration,5
-0.017094090991436384,-8.11326777400504,-0.980100053093075,0.75,28,-0.041732905249747876,-16.410288645047995,-0.907736239432438,0.8928571428571429,28,2.0226484694153273,True,cx2.5_x150,trend-duration,10
-0.015820088640836505,-8.927378824942132,-0.899638841038498,0.7857142857142857,28,-0.0405962819057443,-19.531178348262795,-0.9245915494367519,0.9285714285714286,28,2.1877842008557757,True,cx2.5_x150,trend-duration,15
-0.011934937853590705,-7.683609915966969,-0.7557839697085101,0.7142857142857143,28,-0.03627882832679069,-20.08887612973153,-0.9613135183806235,0.9285714285714286,28,2.6145101520557064,True,cx2.5_x150,trend-duration,20
0.0007029876630058052,0.25921528577674874,-0.021091741384859888,0.42857142857142855,28,-0.022058901877818893,-6.370733068422238,-0.5604724734438139,0.8928571428571429,28,24.576996103189238,False,cx3_m10,trend-duration,5
-0.01117318129222944,-5.378370658770068,-0.9499999016057259,0.7142857142857143,28,-0.024755582114060926,-9.325839633749464,-0.6880872308971776,0.8571428571428571,28,1.733952571406097,True,cx3_m10,trend-duration,10
-0.012801578556269844,-7.413002693152823,-0.8398656809217931,0.7857142857142857,28,-0.019004990194953664,-8.720757990593704,-0.6963045453853896,0.8571428571428571,28,1.1764137086647517,True,cx3_m10,trend-duration,15
-0.0169343624282553,-11.301066572774769,-0.9628339174129101,0.8571428571428571,28,-0.02810787324456765,-15.117993163159785,-0.9488202671030604,0.9285714285714286,28,1.337749235066035,True,cx3_m10,trend-duration,20
-0.011991738684966391,-4.448513135801468,-0.49278499674826354,0.7857142857142857,28,-0.015229776653134908,-4.399928557975805,-0.8059584394087774,0.75,28,0.9890784681662158,True,cx3_m20,trend-duration,5
-0.021127858007508327,-10.226572642652167,-0.7935674968277613,0.75,28,-0.021700019525430936,-8.311413469352312,-0.7687653709016897,0.8928571428571429,28,0.8127271726098866,True,cx3_m20,trend-duration,10
-0.017144372704976152,-9.845260515247988,-0.9512491572872621,0.75,28,-0.02772252815814466,-12.955199172081866,-0.8551502151517032,0.8928571428571429,28,1.315881804449696,True,cx3_m20,trend-duration,15
-0.022105192691284248,-14.399776103861191,-0.9170644123862434,0.8214285714285714,28,-0.037436039041893715,-20.04880618744957,-0.8860983087911602,0.9285714285714286,28,1.3922998554174488,True,cx3_m20,trend-duration,20
-0.008539545721724828,-3.1629632670840513,-0.3139252603600854,0.7142857142857143,28,-0.015035523807443885,-4.338849107493701,-0.7818848589460596,0.7857142857142857,28,1.371767150332322,True,cx3_x20,trend-duration,5
-0.02104040170998689,-10.186615285067594,-0.8895245422197003,0.8214285714285714,28,-0.020481137665074423,-7.806576476482798,-0.7199660011346205,0.7142857142857143,28,0.7663562683010461,True,cx3_x20,trend-duration,10
-0.019763362094477932,-11.444735801079204,-0.9805581620354956,0.8214285714285714,28,-0.027497066711626633,-12.761845383928167,-0.6853628100948906,0.8571428571428571,28,1.115084315246907,True,cx3_x20,trend-duration,15
-0.025936602456754693,-17.115713344366746,-0.9624262688910026,0.8571428571428571,28,-0.03504214591730692,-18.584807407001456,-0.8047867722778291,0.9285714285714286,28,1.0858330607130804,True,cx3_x20,trend-duration,20
-0.00443403191662517,-1.6387608245314222,-0.3498195683983199,0.6785714285714286,28,-0.012577697024876766,-3.6237909831199984,-0.7623314586438733,0.6785714285714286,28,2.211299494638679,True,cx3_s20,trend-duration,5
-0.017813681882550225,-8.56646774934413,-0.8135469612057827,0.75,28,-0.019861381908807096,-7.5643966407641,-0.7866406626009778,0.6785714285714286,28,0.8830240026693907,True,cx3_s20,trend-duration,10
-0.017452111998492448,-9.991778354368178,-0.9658014065190081,0.7857142857142857,28,-0.028011509663682682,-13.0255242103965,-0.8214273983204674,0.8214285714285714,28,1.30362421467266,True,cx3_s20,trend-duration,15
