ticker,config,detector,logic,oos_sharpe,base_sharpe,n_obs,delta
EURNZD,c0,markov_naive,switch,-0.3215344571732431,-0.00400551464037422,2753,-0.31752894253286884
EURNZD,c0,markov_naive,switch_backwards,-0.09373531207240389,-0.00400551464037422,2753,-0.08972979743202968
EURNZD,c0,markov_naive,gate,-0.011287991130184083,-0.00400551464037422,2753,-0.007282476489809863
EURNZD,c0,hmm_2state,switch,-0.3716615397390311,-0.00400551464037422,2753,-0.36765602509865686
EURNZD,c0,hmm_2state,switch_backwards,-0.024850200707144252,-0.00400551464037422,2753,-0.02084468606677003
EURNZD,c0,hmm_2state,gate,0.03808061019837747,-0.00400551464037422,2753,0.04208612483875169
EURNZD,c1,trend_sma200,switch,-0.2798124156914811,-0.07274411659710991,2753,-0.20706829909437116
EURNZD,c1,trend_sma200,switch_backwards,-0.4945340216761862,-0.07274411659710991,2753,-0.4217899050790763
EURNZD,c1,trend_sma200,gate,0.14613122322731928,-0.07274411659710991,2753,0.2188753398244292
EURNZD,c1,vol_regime,switch,-0.6491636566322115,-0.07274411659710991,2753,-0.5764195400351017
EURNZD,c1,vol_regime,switch_backwards,-0.07274411659710991,-0.07274411659710991,2753,0.0
EURNZD,c1,vol_regime,gate,-0.020025063206926853,-0.07274411659710991,2753,0.05271905339018306
EURNZD,c1,markov_naive,switch,-0.38435443469631425,-0.07274411659710991,2753,-0.31161031809920436
EURNZD,c1,markov_naive,switch_backwards,-0.38427434473009303,-0.07274411659710991,2753,-0.31153022813298314
EURNZD,c1,markov_naive,gate,0.10867817244452208,-0.07274411659710991,2753,0.181422289041632
EURNZD,c1,hmm_2state,switch,-0.631339721880898,-0.07274411659710991,2753,-0.5585956052837882
EURNZD,c1,hmm_2state,switch_backwards,-0.09556882927602307,-0.07274411659710991,2753,-0.02282471267891316
EURNZD,c1,hmm_2state,gate,-0.08032843293178882,-0.07274411659710991,2753,-0.007584316334678903
EURNZD,c2,trend_sma200,switch,0.2838854130442308,0.2838854130442308,2753,0.0
EURNZD,c2,trend_sma200,switch_backwards,-0.6629140209768555,0.2838854130442308,2753,-0.9467994340210864
EURNZD,c2,trend_sma200,gate,0.4316210479604625,0.2838854130442308,2753,0.1477356349162317
EURNZD,c2,vol_regime,switch,0.2838854130442308,0.2838854130442308,2753,0.0
EURNZD,c2,vol_regime,switch_backwards,-0.6629140209768555,0.2838854130442308,2753,-0.9467994340210864
EURNZD,c2,vol_regime,gate,0.21413022231002832,0.2838854130442308,2753,-0.0697551907342025
EURNZD,c2,markov_naive,switch,-0.22890085247257302,0.2838854130442308,2753,-0.5127862655168038
