budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,0.008900264161741167,0.1429161617776213
team1,NO_CUT_SLICE_BALANCED,0,-0.1757673049378598,0.09288468947439182
team1,NO_CUT,1,-0.18850766241616296,1.1066402972415659
team1,NO_CUT_SLICE_BALANCED,1,-0.40738712704804764,-0.9584739603382084
team1,NO_CUT,2,-0.3304732809079636,0.03567412329955588
team1,NO_CUT_SLICE_BALANCED,2,-0.13851394237777476,-0.06103477799537499
team1,NO_CUT,3,-0.23848798330279602,0.2478921698715536
team1,NO_CUT_SLICE_BALANCED,3,-0.05685079219877626,0.4209122701253191
team1,NO_CUT,4,-0.05034727900726432,0.40977703435495805
team1,NO_CUT_SLICE_BALANCED,4,0.07658943339558685,0.5624876327224184
team1,NO_CUT,5,0.27537943969680106,1.9162038164253246
team1,NO_CUT_SLICE_BALANCED,5,0.03891620429628123,0.5153802923348075
team1,NO_CUT,6,0.20137176149161434,0.23431486471386143
team1,NO_CUT_SLICE_BALANCED,6,-0.17062779397336952,-0.40497765445356254
team1,NO_CUT,7,-0.12006817389510833,0.8584489205994005
team1,NO_CUT_SLICE_BALANCED,7,-0.14379384672728843,-0.056058181221011194
team1,NO_CUT,8,-0.3702537091755694,-0.47378956087766116
team1,NO_CUT_SLICE_BALANCED,8,-0.021500005518396266,0.18516792375169625
team1,NO_CUT,9,-0.033594338189528256,0.9380361118993594
team1,NO_CUT_SLICE_BALANCED,9,-0.18510352573732658,-0.618213954586305
team1,NO_CUT,10,-0.09985989454221939,0.35776696422847465
team1,NO_CUT_SLICE_BALANCED,10,-0.22851605865795288,-0.5587648061839865
team1,NO_CUT,11,-0.3154155891268079,0.1962760125502918
team1,NO_CUT_SLICE_BALANCED,11,-0.06319379985781215,0.24099143723273647
team1,NO_CUT,12,-0.09465378718167596,1.9344099183346946
team1,NO_CUT_SLICE_BALANCED,12,-0.39370508399612447,-0.5249908118650888
team1,NO_CUT,13,-0.3032770922180076,0.12102327442308825
team1,NO_CUT_SLICE_BALANCED,13,0.003062614755962187,0.5268141495360599
team1,NO_CUT,14,0.08806099032938158,0.3959317654603923
team1,NO_CUT_SLICE_BALANCED,14,-0.11581842382556748,-0.07625057401766638
team1,NO_CUT,15,-0.058254568392035355,1.3805832272842387
team1,NO_CUT_SLICE_BALANCED,15,-0.07572023026355033,0.5317944331615344
team1,NO_CUT,16,0.1328841494906562,1.4162114155407182
team1,NO_CUT_SLICE_BALANCED,16,0.045602072597692576,0.3298161715489014
team1,NO_CUT,17,0.16519289211789112,0.9232140588232902
team1,NO_CUT_SLICE_BALANCED,17,-0.21562249744053316,0.6820561106305434
team1,NO_CUT,18,-0.08533117166765625,1.3521879786326843
team1,NO_CUT_SLICE_BALANCED,18,-0.11943675155271131,0.3395733246233095
team1,NO_CUT,19,-0.11046571591034207,0.6694194480436868
team1,NO_CUT_SLICE_BALANCED,19,0.022872764619909294,0.3061243617924242
team1,NO_CUT,20,-0.06909453023320195,1.6799474531353151
team1,NO_CUT_SLICE_BALANCED,20,-0.1866855379862515,0.11928002108340213
team1,NO_CUT,21,-0.41963930551847384,-0.2786145175240305
team1,NO_CUT_SLICE_BALANCED,21,-0.03941984990471591,0.032667548479446695
team1,NO_CUT,22,-0.25233398451294703,1.0078323727491711
team1,NO_CUT_SLICE_BALANCED,22,-0.04996199417144894,-0.043514870652022974
team1,NO_CUT,23,-0.15619841896607137,1.545361780724396
team1,NO_CUT_SLICE_BALANCED,23,-0.17824623352402053,0.3070701737396116
team1,NO_CUT,24,-0.6532529311671822,-0.4934913711122521
team1,NO_CUT_SLICE_BALANCED,24,0.0027912715172149767,0.0885562859175495
team2,NO_CUT,0,0.013350396242611584,0.21437424266643135
team2,NO_CUT_SLICE_BALANCED,0,-0.26365095740678973,0.1393270342115876
team2,NO_CUT,1,-0.28276149362424463,1.6599604458623474
team2,NO_CUT_SLICE_BALANCED,1,-0.6110806905720715,-1.4377109405073125
team2,NO_CUT,2,-0.49570992136194536,0.05351118494933371
