,team1|ALLPASS,team1|STABLE,team1|PICKED,team1|FAMILY_CAP,team2|ALLPASS,team2|STABLE,team2|PICKED,team2|FAMILY_CAP
2016-01-04,-0.005753855003215338,-0.004232088169661995,-0.013929460511272345,0.0,-0.008630782504823006,-0.006348132254492991,-0.020894190766908516,0.0
2016-01-05,0.004559767776479606,0.0028757129032889696,0.19752135755046338,0.0,0.006839651664719408,0.004313569354933455,0.29628203632569505,0.0
2016-01-06,0.03715541159913769,0.016882077220593244,0.16796714439287722,0.0,0.05573311739870654,0.02532311583088986,0.2519507165893158,0.0
2016-01-07,0.12399870267719833,0.0739347176795046,0.033485498528722325,0.0,0.1859980540157975,0.1109020765192569,0.05022824779308349,0.0
2016-01-08,0.09930054920591848,0.0672263427568671,-0.003852353916411425,-0.003054343252650795,0.1489508238088777,0.10083951413530065,-0.005778530874617137,-0.004581514878976193
2016-01-11,0.00853179832012042,-0.016251784474202002,0.06310152892570135,0.04420716298669267,0.012797697480180628,-0.024377676711303004,0.09465229338855201,0.06631074448003901
2016-01-12,0.0330895300828795,0.027468602927730373,-0.0701594144028579,0.024833505781969595,0.04963429512431925,0.04120290439159556,-0.10523912160428686,0.037250258672954395
2016-01-13,0.0871770611075298,0.06694605560396022,0.0510134325509854,-0.04579228012299458,0.1307655916612947,0.10041908340594032,0.07652014882647809,-0.06868842018449187
2016-01-14,0.04889035193225222,-0.02801692957431564,0.08280820888764942,-0.05054763153190028,0.07333552789837833,-0.042025394361473456,0.12421231333147413,-0.07582144729785044
2016-01-15,0.3209356792300573,0.2091599638139516,0.13874542329298692,0.09154538565379937,0.4814035188450859,0.3137399457209274,0.2081181349394804,0.13731807848069907
2016-01-18,-0.022070048344780362,0.0005398946485805939,-0.12484761620728226,-0.08868326964342786,-0.03310507251717054,0.0008098419728708909,-0.18727142431092336,-0.13302490446514179
2016-01-19,-0.009786962744558885,-0.02560791490249371,-0.4114147431567892,-0.21732046680565897,-0.014680444116838328,-0.038411872353740564,-0.6171221147351837,-0.3259807002084885
2016-01-20,6.605503390924515e-05,-0.05641823134085634,0.2733650500928917,0.16626120039151823,9.908255086386773e-05,-0.08462734701128452,0.4100475751393375,0.24939180058727736
2016-01-21,-0.13834164455379094,-0.23079047420430193,-0.2578013382507017,-0.11025372028237142,-0.20751246683068644,-0.34618571130645287,-0.38670200737605254,-0.16538058042355713
2016-01-22,0.00403023124285494,0.025073693414918097,0.31132098243589995,-0.044911657170103654,0.00604534686428241,0.03761054012237714,0.4669814736538499,-0.06736748575515548
2016-01-25,-0.0631463476056435,-0.07982747669085008,-0.23800183615934578,-0.017084042900080365,-0.09471952140846523,-0.1197412150362751,-0.35700275423901867,-0.02562606435012055
2016-01-26,-0.12606754341843407,-0.10816163931724113,-0.3660438765333842,-0.06375694299103604,-0.1891013151276511,-0.16224245897586168,-0.5490658148000763,-0.09563541448655408
2016-01-27,0.030494197617284297,0.10400036712064675,-0.04437026110679964,-0.10258033729195941,0.04574129642592645,0.15600055068097013,-0.06655539166019946,-0.15387050593793913
2016-01-28,-0.02996372034477019,-0.04403245680475964,-0.24440766804422376,0.0,-0.04494558051715529,-0.06604868520713945,-0.3666115020663356,0.0
2016-01-29,0.12609926241598152,0.12228016871078438,-0.14229365720000808,0.0,0.18914889362397228,0.18342025306617657,-0.21344048580001213,0.0
2016-02-01,-0.06790895010100723,-0.07229822863815596,-0.005717500064319886,0.0,-0.10186342515151084,-0.10844734295723393,-0.008576250096479828,0.0
2016-02-02,-0.14555574581153718,-0.1479385134602802,-0.04526268217519597,0.0,-0.21833361871730578,-0.22190777019042027,-0.06789402326279395,0.0
2016-02-03,0.10780412414060939,0.07991091676196378,0.18598558626656841,-0.008989704210697941,0.1617061862109141,0.11986637514294565,0.2789783793998526,-0.013484556316046913
2016-02-04,0.12076955501629147,0.022472955102643584,0.2183020677789953,0.22068667963110442,0.1811543325244372,0.03370943265396537,0.32745310166849295,0.33103001944665666
2016-02-05,-0.1654726433983427,-0.08283262542045373,0.021128900036122233,-0.017990761601999836,-0.24820896509751403,-0.12424893813068061,0.03169335005418335,-0.026986142402999756
2016-02-08,0.11742256178060573,0.06295130698570965,0.1432383697963358,0.2038953031308812,0.1761338426709086,0.09442696047856447,0.21485755469450368,0.30584295469632183
2016-02-09,0.13843951537084725,-0.0099131013667502,0.2502981603955819,0.20707742936392307,0.20765927305627088,-0.014869652050125299,0.3754472405933728,0.3106161440458846
2016-02-10,0.03776361265214215,0.013341046965981245,-0.0020189450784232543,0.0,0.05664541897821322,0.020011570448971866,-0.0027128473941098177,0.0
2016-02-11,0.20175332356323666,0.21050355440954022,0.618477517786123,0.0,0.302629985344855,0.31575533161431035,0.8310437168475998,0.0
2016-02-12,-0.3922237229081294,-0.2884134725347348,-0.5481899932649446,0.0,-0.5883355843621941,-0.43262020880210217,-0.7837496920395111,0.0
2016-02-15,-0.17428671320155187,-0.11019878242335021,-0.3798899515328097,0.0,-0.2614300698023278,-0.1652981736350253,-0.5431303953077808,0.0
2016-02-16,0.04812141712732966,0.10576047801250156,0.050468740723619634,-0.008350082253489382,0.07218212569099448,0.15864071701875232,0.072155403555379,-0.012525123380234074
2016-02-17,0.07632068691790866,0.04175198983050075,0.12094771995689667,0.041295584823476304,0.114481030376863,0.06262798474575113,0.181421579935345,0.06194337723521446
2016-02-18,0.06128818928153221,0.06004466273060156,0.4358939730738729,-0.1151822931391038,0.09193228392229831,0.09006699409590233,0.5857075402931018,-0.17277343970865572
2016-02-19,-0.015059425837197809,-0.009344665708033896,0.21776797004567613,0.013157907982553467,-0.022589138755796715,-0.014016998562050843,0.3266519550685142,0.019736861973830202
2016-02-22,0.32343505256795474,0.3270507705670311,0.21618427291162973,0.018623499564790657,0.48515257885193214,0.4905761558505466,0.32427640936744456,0.027935249347185987
2016-02-23,0.08124332732052811,0.15001336942293078,0.4451260266802509,0.10762987368377266,0.12186499098079216,0.22502005413439616,0.6676890400203763,0.161444810525659
2016-02-24,0.125813140684627,0.15120982372136157,0.015485582019935286,-0.02317718612953078,0.1887197110269405,0.22681473558204235,0.023228373029902927,-0.03476577919429617
2016-02-25,0.05906781150315834,0.01939925999595512,-0.2662557957093654,-0.11032131401834527,0.0886017172547375,0.029098889993932675,-0.3993836935640481,-0.16548197102751794
2016-02-26,0.02594558100818219,0.02077577131870805,-0.11233003800715674,-0.25581851569495917,0.038918371512273287,0.031163656978062074,-0.1684950570107351,-0.3837277735424388
2016-02-29,0.005689914894141619,-0.057801391436432745,0.052360283597489225,0.0,0.008534872341212429,-0.08670208715464911,0.07854042539623383,0.0
2016-03-01,-0.0438522658568656,-0.044878812428101364,-0.2020418011107082,0.0,-0.0657783987852984,-0.06731821864215204,-0.3030627016660623,0.0
2016-03-02,-0.08753628697796015,-0.15775519407407224,-0.019041092070588513,0.0,-0.13130443046694024,-0.23663279111110835,-0.028561638105882765,0.0
2016-03-03,-0.12146788411217595,-0.055221360335956114,-0.042950166421844176,0.0,-0.18220182616826391,-0.08283204050393417,-0.06442524963276626,0.0
2016-03-04,0.18760175480060134,0.08077564937062302,0.46884190601146336,0.0,0.281402632200902,0.12116347405593453,0.703262859017195,0.0
2016-03-07,0.07896517767979404,0.01846465878940142,0.2534579225697097,0.0,0.11844776651969105,0.02769698818410213,0.38018688385456456,0.0
2016-03-08,-0.10989463817209223,-0.09345344677998653,-0.2806871663902554,0.0,-0.16484195725813833,-0.14018017016997977,-0.42103074958538306,0.0
2016-03-09,0.2076427709068287,0.1542941555820568,0.34818048568909377,-0.013047628257562428,0.31146415636024305,0.2314412333730852,0.5222707285336405,-0.019571442386343642
2016-03-10,-0.2715276490805688,-0.2909458728978396,-0.23239578193284385,-0.2074166537664597,-0.4072914736208532,-0.43641880934675936,-0.3485936728992658,-0.3111249806496896
2016-03-11,0.06592880035073029,0.0453426849438141,-0.025515944298503776,-0.056154314777286614,0.09889320052609543,0.06801402741572114,-0.038273916447755664,-0.08423147216592994
2016-03-14,-0.17080903070874537,-0.029956538124614615,-0.24548393341948377,-0.08460090499112491,-0.2562135460631181,-0.04493480718692192,-0.3682259001292256,-0.12690135748668738
2016-03-15,-0.0932882193421426,-0.04991285185465758,0.014636646642472335,0.01034421536944638,-0.1399323290132139,-0.07486927778198636,0.0219549699637085,0.01551632305416957
2016-03-16,0.14454214417097463,0.06563358466423727,-0.0443847830936322,-0.07414520323880418,0.21681321625646197,0.0984503769963559,-0.06657717464044831,-0.11121780485820627
2016-03-17,0.20231627937412047,-0.11015676362153223,0.42053995159403307,0.0,0.3034744190611807,-0.16523514543229834,0.43027875036205,0.0
2016-03-18,-0.15990819509039733,-0.08147332670662438,-0.4595535584559381,0.0,-0.239862292635596,-0.12220999005993657,-0.4701958490068705,0.0
2016-03-21,-0.04233143409261654,-0.010211849585106222,-0.42786472305973994,0.0,-0.06349715113892482,-0.015317774377659332,-0.4377731410920172,0.0
2016-03-22,0.057482118933610875,0.0775092479792626,-0.12442636195905574,0.0,0.08622317840041631,0.1162638719688939,-0.16719080459674107,0.0
2016-03-23,-0.1480399436530125,-0.10530152480184587,0.07148915585883256,0.0,-0.22205991547951875,-0.1579522872027688,0.1022083644743836,0.0
2016-03-24,-0.08231418627445057,-0.0834427678913239,-0.44584319834525094,0.0,-0.12347127941167586,-0.12516415183698587,-0.6374240229663791,0.0
2016-03-25,-0.04503795136992588,-0.0241849302000534,-0.122977602002671,0.0,-0.06755692705488882,-0.0362773953000801,-0.17582163438216297,0.0
2016-03-28,0.032000383016221226,-0.030483721607802966,-0.3380453557878232,-0.00454782752060236,0.04800057452433184,-0.04572558241170445,-0.5070680336817348,-0.006821741280903541
2016-03-29,0.1097022936458752,0.1086979234864065,-0.31648335796847454,0.2823825763342106,0.16455344046881282,0.16304688522960972,-0.4747250369527118,0.42357386450131596
2016-03-30,0.23267473083666815,0.1563395378938342,0.47386404678776645,0.15692881728168112,0.34901209625500224,0.23450930684075127,0.6774855860950824,0.2353932259225217
2016-03-31,0.10086879007026614,0.08124572703788688,0.4149994947186579,-0.02522468979082726,0.15130318510539922,0.12186859055683032,0.6224992420779868,-0.037837034686240896
2016-04-01,0.07368931347548732,0.03845560122634529,0.6347877910108498,-0.008036184793992244,0.11053397021323097,0.05768340183951792,0.9521816865162748,-0.012054277190988368
2016-04-04,-0.27821627382967334,-0.23828742660447194,-0.2653795608125568,-0.1575985041983581,-0.41732441074451004,-0.3574311399067079,-0.3980693412188352,-0.23639775629753718
2016-04-05,0.07224888865467406,0.016916189776653028,0.3353403646045545,-0.06741465809370539,0.10837333298201109,0.025374284664979544,0.5030105469068318,-0.1011219871405581
2016-04-06,0.16806741647840162,0.1455593586762127,0.25535024639733384,0.048886786725840965,0.25210112471760243,0.21833903801431903,0.3830253695960007,0.07333018008876145
2016-04-07,0.17559250821549047,0.14626436834933823,0.12285495351055997,-0.10848849248019792,0.2633887623232357,0.21939655252400736,0.18428243026583996,-0.1627327387202969
2016-04-08,0.0320250044967594,0.02758737072390217,0.009134166945890065,0.07545084139523273,0.048037506745139104,0.041381056085853254,0.013701250418835097,0.11317626209284909
2016-04-11,-0.0792741083920954,-0.031331608773544434,-0.18307404565305346,0.10558653176089003,-0.11891116258814309,-0.046997413160316644,-0.27461106847958017,0.15837979764133506
2016-04-12,-0.040905348127413775,-0.01640940429121861,-0.20536102658865849,0.14576744826852667,-0.061358022191120666,-0.024614106436827918,-0.3080415398829877,0.21865117240279003
2016-04-13,-0.23543479551581073,-0.07113764971082288,-0.5779426857315207,-0.008232757161311732,-0.35315219327371605,-0.10670647456623432,-0.8669140285972812,-0.012349135741967597
2016-04-14,-0.15410291514165597,-0.032744666550117756,-0.22808804306972358,-0.15970644839785178,-0.23115437271248396,-0.04911699982517663,-0.34213206460458534,-0.23955967259677768
2016-04-15,0.19792372183198514,0.07064873256773072,0.09964112723942137,0.21339148725000517,0.2968855827479777,0.10597309885159607,0.14946169085913205,0.3200872308750078
