# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
sizing,structure,description,dip_budget,day_budget,dip95_binding,median_year_pct,worst_year_pct,max_dd_pct,worst_day_pct,dip95_pct,profit_factor,sortino,calmar,mean_year_pct,best_year_pct,total_return_pct,worst_month_pct,sharpe,win_rate_pct,binds_step1,binds_step2,scale_step1,scale_step2,build_dip95_step1,build_dip95_step2,build_max_dd_step1,build_max_dd_step2,build_worst_day_step1,build_worst_day_step2,trades_per_year,mean_open_positions,mean_gross_exposure_pct,cap_bound_days,members_step1,members_step2,trading_days
a_all_three_36,NO_CUT,"DIP95 and actual maxDD against 3.6%, worst day against 3.6% -- as run",3.6,3.6,True,3.349715711099295,2.6959674554386326,2.310434136299847,0.8495020852102587,3.3742253979710983,1.3714676174631253,2.778792546519251,8.63509058037782,3.990161609389235,6.642529550996714,19.95080804694617,0.8001066241770356,1.779916365701041,53.24074074074075,DIP95,DIP95,1.0626922009386435,1.0179907307866596,3.5999999999999996,3.6000000000000005,2.0452642536635075,1.83429375799562,0.8884017643859793,0.8842393720875825,298.58333333333337,9.661508723235528,0.8585503683743277,0,8235,8235,1296
a_all_three_36,NO_CUT_SLICE_BALANCED,"DIP95 and actual maxDD against 3.6%, worst day against 3.6% -- as run",3.6,3.6,True,3.755911561953639,3.4124425208067897,2.4152780465520642,0.8871316632588261,3.7935712950646674,1.3695229828908968,2.9905578798477666,9.866970115959477,4.76629526141244,7.997926219524688,23.8314763070622,0.858360835889209,1.843696088062093,52.70061728395061,DIP95,DIP95,1.0230379581543148,0.9256858428822248,3.5999999999999996,3.6,2.047713069635925,1.7726572019262272,0.972501765067332,0.7580949107362025,363.66666666666663,11.398265265662172,0.853901330929185,0,8235,8235,1296
b_risk_54_day_36,NO_CUT,"DIP95 and actual maxDD against 5.4%, worst day against 3.6%",5.4,3.6,True,5.024573566648943,4.043951183157948,3.4656512044497845,1.2742531278153884,5.061338096956657,1.3714676174631255,2.778792546519251,8.635090580377787,5.985242414083852,9.963794326495073,29.926212070419265,1.2001599362655535,1.7799163657010415,53.24074074074075,DIP95,DIP95,1.5940383014079655,1.5269860961799893,5.4,5.4,3.0678963804952617,2.7514406369934297,1.332602646578969,1.3263590581313736,298.58333333333337,9.661508723235528,1.2878255525614917,0,8235,8235,1296
b_risk_54_day_36,NO_CUT_SLICE_BALANCED,"DIP95 and actual maxDD against 5.4%, worst day against 3.6%",5.4,3.6,True,5.6338673429304595,5.118663781210185,3.6229170698281052,1.330697494888239,5.690356942597009,1.3695229828908972,2.9905578798477666,9.866970115959452,7.1494428921186595,11.996889329287033,35.7472144605933,1.2875412538338136,1.8436960880620925,52.70061728395061,DIP95,DIP95,1.5345569372314722,1.3885287643233373,5.4,5.4,3.071569604453887,2.6589858028893407,1.458752647600998,1.1371423661043039,363.66666666666663,11.398265265662172,1.2808519963937774,0,8235,8235,1296
c_actual_path_only,NO_CUT,"actual maxDD and worst day against 3.6%; DIP95 measured, never binding",3.6,3.6,False,5.896048169989401,4.8364854809287365,4.534477018429335,1.4952627765722817,6.263442373922875,1.369957424900508,2.770786681909327,8.066305910370472,7.315295754839124,11.691939728939506,36.57647877419562,1.5702958342859967,1.764525718176932,53.24074074074075,actual maxDD,actual maxDD,1.8705122902952422,1.9979169720538978,6.336589502694264,7.065389577600551,3.6,3.6,1.5637325817731276,1.7354154565699056,298.58333333333337,9.661508723235528,1.5944703206222042,0,8235,8235,1296
c_actual_path_only,NO_CUT_SLICE_BALANCED,"actual maxDD and worst day against 3.6%; DIP95 measured, never binding",3.6,3.6,False,7.627691134157487,5.999274633280839,4.905066223824399,1.5596296351712968,7.066303387552412,1.364570181966389,2.977978742897301,8.940585147419675,8.770832445566866,14.060824642491575,43.85416222783433,1.7432016781605322,1.817387989289017,52.70061728395061,actual maxDD,actual maxDD,1.7985608940857836,1.8799286352459121,6.329011711735686,7.311058215833971,3.6,3.6,1.709715294665214,1.5395766737555094,363.66666666666663,11.398265265662172,1.6111463219062385,0,8235,8235,1296
