c1,c2,vol,base,exit_ind,n_pick,n_w2,n_w3,n_blind,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,calmar
dpo_signals,halftrend_signals,williams_vix_fix_volume_signals,lsma_baseline,fisher_transform_exit,158,134,142,276,0.1125779633581211,31.071517886841463,1.657933029224235,0.4528985507246377,3.162763580856048,10.460577241825773,8.696441911357596,3.5729000668953943
dpo_signals,kase_peak_oscillator_signals,volatility_ratio_volume_signals,rma_baseline,chandelier_exit_exit,1330,1020,1086,2106,0.0521638591074897,109.85708728037358,1.198810604105873,0.3366571699905033,3.143227877434215,19.857036826420973,21.805440779369384,5.038058546576679
dpo_signals,qqe_mod_signals,variance_volume_signals,mcginley_dynamic_index,ssl_channel_exit,858,658,836,1494,0.054278133368433,81.0915312524388,1.2296311577232202,0.3199464524765729,2.8726156461503214,13.395943417566146,32.21014274272872,2.517577518986463
dpo_signals,supertrend_signals,mass_index_volume_signals,sma_baseline,mama_fama_exit,104,110,112,222,0.0850698544744092,18.885507693318864,1.513689539635499,0.3783783783783784,2.227802881289461,8.435010849832338,6.833760160581441,2.7635602142220947
dpo_signals,trend_direction_force_index_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,donchian_breakout_exit,232,184,188,372,0.0430881343467971,16.028785977008543,1.1560924424251822,0.3575268817204301,1.0396137440629254,12.387087528115982,21.293605679890582,0.7527511412567355
dpo_signals,waddah_attar_explosion_signals,vertical_horizontal_filter_volume_signals,vidya,supertrend_exit,302,318,272,590,0.0553730244205234,32.67008440810878,1.2636117694732123,0.376271186440678,2.1573869103438805,8.41751657320762,7.786023087992685,4.195991206151362
dspo_signals,bears_bulls_impulse_signals,variance_volume_signals,ema_baseline,polychromatic_momentum_exit,896,704,718,1422,0.0825975482099669,117.45371355457316,1.334625467420464,0.3734177215189873,4.161976138350722,26.580549177449218,17.64394193899482,6.656886197011852
dspo_signals,fisher_transform_signals,waddah_attar_explosion_volume_signals,fantail_vma,ssl_channel_exit,588,492,508,1000,0.0641406106895887,64.14061068958868,1.308645665043144,0.362,3.0711916977517704,12.51787182302649,11.38764617738451,5.632473093251687
dspo_signals,mama_fama_signals,williams_vix_fix_volume_signals,lsma_baseline,schaff_trend_cycle_exit,264,238,274,512,0.0774738685330923,39.66662068894328,1.4353115645324277,0.427734375,3.049301553660484,10.14670313727556,8.642695210501845,4.589612351566428
dspo_signals,qqe_mod_signals,williams_vix_fix_volume_signals,hma_baseline,relative_vigor_index_exit,272,260,316,576,0.0522412064904508,30.090934938499647,1.2956244618947892,0.4461805555555556,2.4617913273320187,7.225684093410886,12.81230817313808,2.348595938520074
dspo_signals,rex_oscillator_signals,variance_volume_signals,tma_baseline,j_tpo_exit,852,810,858,1668,0.0434009315188378,72.39275377342143,1.1864901767350886,0.3249400479616307,2.506667260218373,11.462084989313452,27.601196959705348,2.6228121149639536
dspo_signals,ssl_channel_signals,williams_vix_fix_volume_signals,fantail_vma,price_momentum_oscillator_exit,122,88,158,246,0.0435945254372737,10.724253257569329,1.197779983112211,0.3617886178861789,0.9519977968934128,4.011660377082957,12.268885632823604,0.8741016567045146
dspo_signals,trend_direction_force_index_signals,chaikin_volatility_volume_signals,tma_baseline,ssl_channel_exit,236,138,182,320,0.1393946761182374,44.60629635783602,1.5590215177338398,0.428125,2.9220153134136253,24.22738455252806,7.599574055851922,5.869578482952964
dspo_signals,trend_direction_force_index_signals,williams_vix_fix_volume_signals,ema_baseline,polychromatic_momentum_exit,122,78,78,156,0.0618613317906502,9.650367759341444,1.2484951429742293,0.3653846153846153,0.9776874676184236,8.598369790943623,7.952782495684258,1.213458027373239
dspo_signals,vortex_signals,variance_volume_signals,sma_baseline,halftrend_exit,1256,1096,1202,2298,0.0519813470580089,119.45313553930455,1.2200231151627432,0.3311575282854656,3.4781126007477763,16.19101588857191,25.461959486667027,4.691435299858023
ehlers_reverse_ema_signals,adx_dmi_signals,variance_volume_signals,rma_baseline,glitch_index_exit,204,206,226,432,0.0431916868771731,18.658808730938816,1.1918567608233337,0.3009259259259259,1.2631569097219486,5.180942973166035,17.25731308354706,1.0812116950423718
ehlers_reverse_ema_signals,bears_bulls_impulse_signals,variance_volume_signals,mcginley_dynamic_index,fx_sniper_ergodic_cci_exit,1076,840,850,1690,0.0464273424103124,78.46220867342805,1.2035072985924786,0.4035502958579882,3.0578474536262426,12.754267073114988,23.426540082096977,3.349287107633552
ehlers_reverse_ema_signals,coral_signals,chaikin_volatility_volume_signals,mcginley_dynamic_index,price_momentum_oscillator_exit,1760,1438,1462,2900,0.058097400789909,168.48246229073658,1.2249664042751225,0.3351724137931035,2.235052591591598,23.84673728978022,24.425208600321643,6.897892462155591
ehlers_reverse_ema_signals,coral_signals,variance_volume_signals,kama_baseline,ehlers_reverse_ema_exit,1566,1208,1362,2570,0.0540127595401153,138.81279201809662,1.2131495494015494,0.3428015564202334,1.8876363603203663,20.096267067360955,28.312792755466266,4.902829375293487
ehlers_reverse_ema_signals,dspo_signals,efficiency_ratio_volume_signals,t3_baseline,vortex_exit,862,748,722,1470,0.042902051626882,63.06601589151665,1.1902614025142275,0.3074829931972789,0.9193267094206796,9.842940428176522,29.901985568017565,2.109091242387948
ehlers_reverse_ema_signals,dspo_signals,variance_volume_signals,frama_baseline,dpo_exit,2318,1996,2062,4058,0.0439826830699961,178.48172789804488,1.199349234686001,0.3043371118777723,2.3395802052638093,17.16671978266303,27.224676134101912,6.555880665719906
ehlers_reverse_ema_signals,dspo_signals,waddah_attar_explosion_volume_signals,sma_baseline,kase_peak_oscillator_exit,284,250,294,544,0.0681045738940391,37.0488881983573,1.3146095250046528,0.34375,2.328718774790506,10.071086735767349,10.662520627433652,3.4746838475542106
ehlers_reverse_ema_signals,fisher_transform_signals,variance_volume_signals,fantail_vma,donchian_breakout_exit,1822,1416,1602,3018,0.0560032101841812,169.01768833585933,1.2526097556385956,0.3339960238568588,2.3011569394284273,19.57607376749302,24.938793425569656,6.777300146468438
ehlers_reverse_ema_signals,linreg_slope_signals,waddah_attar_explosion_volume_signals,fantail_vma,fx_sniper_ergodic_cci_exit,684,494,522,1016,0.0705515426815192,71.68036736442343,1.3704334953041637,0.3700787401574803,3.736828270413111,12.957169069762154,27.665182167797177,2.5909956757075254
ehlers_reverse_ema_signals,vortex_signals,williams_vix_fix_volume_signals,lsma_baseline,fisher_transform_exit,358,276,368,644,0.0416540026067931,26.825177678774796,1.231829347011688,0.4254658385093168,1.9799435295676384,5.918888524681528,13.278316305082711,2.0202243313413595
fisher_transform_signals,bears_bulls_impulse_signals,variance_volume_signals,tma_baseline,waddah_attar_explosion_exit,482,544,520,1064,0.065788505655931,69.99897001791068,1.2853925321509827,0.3900375939849624,3.2936622246833474,15.642595457195842,18.831437338420297,3.7171336823608945
fisher_transform_signals,bears_bulls_impulse_signals,williams_vix_fix_volume_signals,hma_baseline,dspo_exit,122,160,130,290,0.0612671816577994,17.767482680761855,1.3432888169334305,0.4413793103448276,2.045389493443597,6.2337089738147515,3.995142042284268,4.4472718348214455
fisher_transform_signals,chandelier_exit_signals,chaikin_volatility_volume_signals,wma_baseline,halftrend_exit,2444,1794,1830,3624,0.0460564255573629,166.90848621988332,1.1931660394228736,0.3112582781456953,2.130542294144452,17.88792147445229,28.426041005882897,5.871675418512936
fisher_transform_signals,coral_signals,williams_vix_fix_volume_signals,fantail_vma,donchian_breakout_exit,346,276,270,546,0.064947258511856,35.46120314747341,1.2910711387830518,0.3974358974358974,2.357955945007271,11.218852020473332,10.012762260691868,3.541600431949444
fisher_transform_signals,dspo_signals,variance_volume_signals,rma_baseline,supertrend_exit,1172,1004,1128,2132,0.0665208952762318,141.82254872892648,1.2644361822830292,0.3227016885553471,2.1767848173177153,21.932845221056017,16.70700020159883,8.48880990109489
fisher_transform_signals,dspo_signals,williams_vix_fix_volume_signals,alma_baseline,coral_exit,180,178,182,360,0.0506605452658851,18.2377962957186,1.2767165096341342,0.4527777777777778,1.6865532250223862,5.938845092870556,5.8224708915156915,3.1323121464280916
fisher_transform_signals,fisher_transform_signals,variance_volume_signals,mcginley_dynamic_index,ssl_channel_exit,3490,2920,3256,6176,0.0470725655070127,290.7201645713108,1.209814288463149,0.3073186528497409,3.523424008928237,23.493417613872356,28.88870427261223,10.06345462322886
fisher_transform_signals,glitch_index_signals,waddah_attar_explosion_volume_signals,vidya,chandelier_exit_exit,292,292,306,598,0.0650709584677871,38.91243316373671,1.3317371290343805,0.3762541806020067,2.697711219189345,9.165872034654594,10.671181967352611,3.646497012494521
fisher_transform_signals,hieken_ashi_smoothed_signals,variance_volume_signals,kama_baseline,rex_oscillator_exit,1740,1336,1492,2828,0.0486365738538345,137.54423085864448,1.250398175144641,0.4246817538896746,4.617805863287527,15.633277848724264,11.422453404295482,12.04156637723032
fisher_transform_signals,kase_peak_oscillator_signals,efficiency_ratio_volume_signals,tma_baseline,j_tpo_exit,552,468,504,972,0.0446763688945357,43.42543056548881,1.1799711534760773,0.3641975308641975,2.006747272502184,11.601884460820944,16.84978058032592,2.577210448437118
fisher_transform_signals,kase_peak_oscillator_signals,variance_volume_signals,frama_baseline,qqe_mod_exit,2156,1872,1950,3822,0.0461604375626138,176.4251923643104,1.1939165233866875,0.3385661957090528,2.340625591864046,18.69688378000628,17.37339810878308,10.15490413905378
fisher_transform_signals,laguerre_filter_signals,variance_volume_signals,fantail_vma,price_momentum_oscillator_exit,2390,1892,2100,3992,0.0415181701693754,165.7405353161464,1.180998916809667,0.3264028056112224,2.396049013530768,16.958471829895114,26.342180543916804,6.291830512657421
fisher_transform_signals,lemantrend_signals,mass_index_volume_signals,lsma_baseline,laguerre_filter_exit,512,384,334,718,0.0594221076814882,42.66507331530858,1.255392134314948,0.4011142061281337,2.3859548894070883,10.725947661002774,12.338541892668363,3.4578699563082433
fisher_transform_signals,linreg_slope_signals,variance_volume_signals,ema_baseline,polychromatic_momentum_exit,906,756,786,1542,0.0590456282302028,91.04835873097288,1.2438941124837624,0.3638132295719844,3.350573974680625,17.60429182851804,17.994931102857876,5.059666981248569
fisher_transform_signals,relative_vigor_index_signals,chaikin_volatility_volume_signals,ema_baseline,bears_bulls_impulse_exit,2096,1524,1582,3106,0.0526865699899275,163.6444863887149,1.2270550030668717,0.313586606567933,2.136578762939504,18.522016635744855,33.79122491369331,4.842810132118081
fisher_transform_signals,supertrend_signals,waddah_attar_explosion_volume_signals,fantail_vma,ssl_channel_exit,706,652,642,1294,0.0555392790287758,71.86782706323584,1.246188962244588,0.3330757341576507,2.9406216910941447,12.800601773358522,16.46009538941604,4.366185332646818
fx_sniper_ergodic_cci_signals,coral_signals,williams_vix_fix_volume_signals,mcginley_dynamic_index,ssl_channel_exit,632,460,456,916,0.0456365747652355,41.80310248495571,1.2074621664712704,0.334061135371179,2.1229808046721788,8.57497832937929,9.181640312482685,4.552901340310978
fx_sniper_ergodic_cci_signals,donchian_breakout_signals,williams_vix_fix_volume_signals,lsma_baseline,schaff_trend_cycle_exit,188,192,210,402,0.0969046518815284,38.95567005637442,1.5683542246864124,0.4577114427860697,3.3251166526343403,10.973120327809488,9.49799851572676,4.10146095431282
fx_sniper_ergodic_cci_signals,fisher_transform_signals,williams_vix_fix_volume_signals,hma_baseline,relative_vigor_index_exit,326,294,314,608,0.0601912059733577,36.596253231801505,1.3427712256830666,0.4671052631578947,2.8898776778856203,8.265416295190814,8.385704145791792,4.364124061086349
fx_sniper_ergodic_cci_signals,hieken_ashi_smoothed_signals,variance_volume_signals,t3_baseline,ichimoku_exit,972,732,844,1576,0.0597644732369947,94.18880982150394,1.2576060696042108,0.3578680203045685,3.388543794443784,15.917662175028653,15.694954858855652,6.001215719862951
fx_sniper_ergodic_cci_signals,kase_peak_oscillator_signals,chaikin_volatility_volume_signals,t3_baseline,schaff_trend_cycle_exit,1574,1252,1292,2544,0.0522970004818959,133.0435692259435,1.217824026482251,0.3305817610062893,1.790724275420441,17.73587406891923,29.28305777429538,4.543363273446427
fx_sniper_ergodic_cci_signals,laguerre_filter_signals,variance_volume_signals,rma_baseline,glitch_index_exit,904,786,866,1652,0.0658953929161657,108.8591890975058,1.2626890294533957,0.3093220338983051,1.502267619143526,17.5364482904681,19.323924978404133,5.633389139067955
fx_sniper_ergodic_cci_signals,polychromatic_momentum_signals,damiani_volatmeter_volume_signals,frama_baseline,supertrend_exit,1384,992,1102,2094,0.0473106076531016,99.06841242559494,1.1947035632513143,0.3667621776504298,3.1871645171087355,15.719354606351192,11.891692241919678,8.33089272831722
fx_sniper_ergodic_cci_signals,schaff_trend_cycle_signals,variance_volume_signals,frama_baseline,dpo_exit,1600,1268,1476,2744,0.0489234941038485,134.2460678209605,1.2177858331841742,0.3611516034985422,4.025490704008128,16.28922756103275,22.980883355921833,5.841640886548744
fx_sniper_ergodic_cci_signals,supertrend_signals,variance_volume_signals,fantail_vma,donchian_breakout_exit,1768,1364,1568,2932,0.0652495123634872,191.3115702497439,1.3023426463496668,0.332537517053206,2.5824670114174104,22.19554185250686,27.62964122838451,6.9241423972311855
fx_sniper_ergodic_cci_signals,volatility_quality_signals,variance_volume_signals,ema_baseline,didi_index_exit,1532,1348,1354,2702,0.0477919511577719,129.13385202829974,1.2050779037564188,0.3293856402664692,3.623885939486477,16.27088293338579,35.3769639561362,3.6502242585998177
fx_sniper_ergodic_cci_signals,vortex_signals,mass_index_volume_signals,kama_baseline,aroon_exit,154,70,96,166,0.0909729027770894,15.10150186099682,1.4537005550172857,0.3975903614457831,1.855893532769423,7.043195782609021,6.59542469925352,2.2896936208984435
glitch_index_signals,didi_index_signals,waddah_attar_explosion_volume_signals,fantail_vma,fx_sniper_ergodic_cci_exit,356,274,300,574,0.0796717213069758,45.731568030204144,1.4111025212973558,0.3867595818815331,3.1779972908677636,10.93875633157062,10.434150642821564,4.382874044632116
glitch_index_signals,fx_sniper_ergodic_cci_signals,ttm_squeeze_volume_signals,mcginley_dynamic_index,waddah_attar_explosion_exit,962,830,854,1684,0.0489949994662259,82.5075791011246,1.196853800487227,0.4103325415676959,2.931017242459476,16.51826607753756,25.811236670532335,3.196575977908111
glitch_index_signals,kase_peak_oscillator_signals,williams_vix_fix_volume_signals,lsma_baseline,fisher_transform_exit,350,308,338,646,0.0755230273586513,48.78787567368871,1.4598542282580362,0.4613003095975232,3.51142015024545,10.963695700860905,9.315554069310105,5.237248939858483
glitch_index_signals,lemantrend_signals,damiani_volatmeter_volume_signals,t3_baseline,laguerre_filter_exit,110,58,88,146,0.1186481322970978,17.3226273153763,1.4926661982794054,0.3904109589041096,1.643926467459487,11.108240728282825,7.736091543310327,2.239196268347651
glitch_index_signals,lemantrend_signals,ttm_squeeze_volume_signals,fantail_vma,ssl_channel_exit,132,84,112,196,0.0863593579686104,16.926434161847666,1.3917181935101912,0.3928571428571428,1.8599417566251908,8.490392616858992,7.0324060911377675,2.4069193306652674
glitch_index_signals,price_momentum_oscillator_signals,williams_vix_fix_volume_signals,fantail_vma,donchian_breakout_exit,100,102,142,244,0.0620627564374571,15.14331257073954,1.2738437996885716,0.3893442622950819,1.4621374526140507,5.792448216711709,9.816494107179652,1.5426396028357947
glitch_index_signals,rex_oscillator_signals,damiani_volatmeter_volume_signals,mcginley_dynamic_index,j_tpo_exit,702,492,576,1068,0.0636277977698391,67.95448801818797,1.2378592676519085,0.3707865168539326,2.706661582392788,25.091250758767004,18.566859965247588,3.659988180305199
glitch_index_signals,supertrend_signals,variance_volume_signals,mcginley_dynamic_index,ssl_channel_exit,776,658,698,1356,0.0539864364445495,73.20560781880909,1.2083802841617963,0.3554572271386431,2.7132195144719256,17.12338280166012,23.083966888635132,3.1712750313660436
halftrend_signals,didi_index_signals,variance_volume_signals,ema_baseline,polychromatic_momentum_exit,690,540,620,1160,0.0496960034142266,57.647363960502865,1.2262286679388767,0.3112068965517241,2.481937487998397,10.548408115526229,16.875898247395405,3.4159582568827145
halftrend_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,ema_baseline,bears_bulls_impulse_exit,1624,1308,1276,2584,0.0460486982764945,118.98983634646196,1.2081354131275888,0.2956656346749226,1.6137729508686267,15.008353800689424,23.887739822585004,4.981209491990587
halftrend_signals,kase_peak_oscillator_signals,choppiness_index_volume_signals,rma_baseline,chandelier_exit_exit,1056,854,848,1702,0.0464169791153346,79.00169845429959,1.203513431863923,0.2732079905992949,1.2717035068983618,11.86081575544788,19.69253952864154,4.011757769453587
halftrend_signals,parabolic_sar_signals,williams_vix_fix_volume_signals,rma_baseline,supertrend_exit,214,182,204,386,0.0552537184521587,21.32793532253329,1.248237684266728,0.3341968911917098,1.7033174292147066,6.952405577387588,7.988139529211784,2.669950273720092
halftrend_signals,schaff_trend_cycle_signals,williams_vix_fix_volume_signals,kama_baseline,rex_oscillator_exit,188,162,182,344,0.0699604164726852,24.06638326660372,1.3632614212248697,0.4215116279069767,2.255624920079178,8.078282175502032,7.597891342319034,3.167508218044371
hieken_ashi_smoothed_signals,center_of_gravity_signals,variance_volume_signals,sma_baseline,halftrend_exit,872,720,724,1444,0.0431500617566411,62.30868917658993,1.174139577838306,0.3337950138504155,2.346833810612991,11.434081486713175,26.35132439567346,2.364537290080957
hieken_ashi_smoothed_signals,coppock_curve_signals,variance_volume_signals,rma_baseline,glitch_index_exit,1812,1538,1784,3322,0.0405872163880179,134.830732840996,1.1801958171705005,0.3094521372667068,2.012136900504866,14.490387126536392,28.6563656527512,4.705088372853428
hieken_ashi_smoothed_signals,kalman_filter_signals,efficiency_ratio_volume_signals,sma_baseline,trend_direction_force_index_exit,526,568,528,1096,0.0652579514717085,71.52271481299246,1.2819555769507602,0.3138686131386861,0.8206326815287529,12.960744123130352,15.95531385105302,4.482689308444541
hieken_ashi_smoothed_signals,kalman_filter_signals,variance_volume_signals,ema_baseline,didi_index_exit,1330,1226,1266,2492,0.0461418216004963,114.98541942843688,1.1947474978788484,0.2993579454253611,1.2606295064682922,14.4962353134861,32.04949418760509,3.5877452154270393
hieken_ashi_smoothed_signals,waddah_attar_explosion_signals,vertical_horizontal_filter_volume_signals,fantail_vma,center_of_gravity_exit,370,312,338,650,0.0589772912871395,38.33523933664075,1.3036727100696444,0.4015384615384615,2.6739735901662023,9.044575102591926,13.402727548929406,2.8602565557413664
ichimoku_signals,center_of_gravity_signals,choppiness_index_volume_signals,fantail_vma,j_tpo_exit,1344,1084,1110,2194,0.0442566845791115,97.09916596657038,1.2013028638642076,0.3304466727438468,1.3421958846502755,12.764407839199531,21.23061364628125,4.573544956557497
ichimoku_signals,center_of_gravity_signals,williams_vix_fix_volume_signals,lsma_baseline,fisher_transform_exit,110,106,130,236,0.0535713957042232,12.642849386196692,1.313024014394914,0.4406779661016949,1.5427764108605122,5.024999287690904,4.136443700035179,3.0564538775395804
ichimoku_signals,fx_sniper_ergodic_cci_signals,chaikin_volatility_volume_signals,tma_baseline,fx_sniper_ergodic_cci_exit,454,346,358,704,0.0882898174902524,62.15603151313771,1.3726240683446314,0.3607954545454545,0.915834960503375,15.31371770913882,13.300550897672238,4.673192260330795
ichimoku_signals,fx_sniper_ergodic_cci_signals,fractal_dimension_volume_signals,frama_baseline,linreg_slope_exit,236,252,234,486,0.1027371352367825,49.93024772507632,1.4275171176590238,0.294238683127572,0.7410269491682268,13.884379899967064,23.08917597204711,2.1624958718979115
ichimoku_signals,kuskus_starlight_signals,chaikin_volatility_volume_signals,rma_baseline,dpo_exit,730,540,544,1084,0.0592864431477535,64.26650437216502,1.2266456804727086,0.2841328413284132,0.9188896719145276,13.232524081473173,23.26306690406669,2.762598097541919
ichimoku_signals,laguerre_filter_signals,mass_index_volume_signals,sma_baseline,mama_fama_exit,108,92,96,188,0.0694563820968988,13.057799834216988,1.4199482601784883,0.3936170212765957,1.6572550100254788,5.977758657140825,5.843480151191661,2.23459299875505
ichimoku_signals,vortex_signals,waddah_attar_explosion_volume_signals,frama_baseline,supertrend_exit,240,192,220,412,0.0709684128670189,29.2389861012118,1.321999814342825,0.4004854368932038,2.305242257712835,9.60519555462939,10.23638900537324,2.8563769983598513
j_tpo_signals,bears_bulls_impulse_signals,waddah_attar_explosion_volume_signals,ema_baseline,schaff_trend_cycle_exit,252,214,218,432,0.0655765015698082,28.32904867815715,1.2562757057665477,0.3541666666666667,1.846566063835557,10.894811866678042,9.002677612822314,3.1467358819790143
j_tpo_signals,fisher_transform_signals,damiani_volatmeter_volume_signals,wma_baseline,coppock_curve_exit,1474,1262,1228,2490,0.04503506163249,112.13730346490016,1.1886722798415266,0.3196787148594378,2.9185849856859383,14.670325515250008,25.97139925212656,4.317722829497462
j_tpo_signals,fx_sniper_ergodic_cci_signals,williams_vix_fix_volume_signals,lsma_baseline,schaff_trend_cycle_exit,156,122,174,296,0.1016067121561176,30.075586798210814,1.552803865332405,0.4391891891891892,2.948996803982697,10.322100096795962,7.585308923029702,3.964978500334844
j_tpo_signals,halftrend_signals,variance_volume_signals,wma_baseline,kase_peak_oscillator_exit,1284,1056,1126,2182,0.0429578297718169,93.73398456210498,1.1915860938073606,0.2951420714940421,1.1514706288542549,12.626644098943736,22.792771075237113,4.11244355733213
j_tpo_signals,lemantrend_signals,chaikin_volatility_volume_signals,tma_baseline,ssl_channel_exit,352,382,334,716,0.0548988375589251,39.3075676921904,1.2339184181977276,0.3351955307262569,2.142076402553103,10.113413076075144,21.463797630048497,1.8313426342205772
j_tpo_signals,mama_fama_signals,variance_volume_signals,sma_baseline,halftrend_exit,1114,992,1100,2092,0.0553249730463881,115.7398436130442,1.23305830151604,0.3006692160611854,1.415847514713246,16.067305077028575,27.768403986047844,4.1680409025739245
j_tpo_signals,qqe_mod_signals,variance_volume_signals,mcginley_dynamic_index,fx_sniper_ergodic_cci_exit,818,740,844,1584,0.0434247483610012,68.78480140382628,1.205722065210464,0.3213383838383838,0.8710888947804919,10.475182871082874,31.589069494121716,2.1774874190778606
j_tpo_signals,ssl_channel_signals,variance_volume_signals,kama_baseline,ehlers_reverse_ema_exit,1406,1218,1206,2424,0.0592894651765551,143.7176635879699,1.2434012687039318,0.3287953795379538,1.7329265293409946,19.980757810033495,24.32670968771589,5.907813487022543
j_tpo_signals,supertrend_signals,mass_index_volume_signals,sma_baseline,coppock_curve_exit,108,94,98,192,0.0743101753815905,14.267553673265397,1.4673461511187569,0.375,1.8613399705407037,7.098833015996879,6.721177196784865,2.122776004193195
j_tpo_signals,trend_direction_force_index_signals,waddah_attar_explosion_volume_signals,super_smoother_2pole_baseline,kuskus_starlight_exit,200,164,184,348,0.0480880603368585,16.734644997226795,1.2333660777173154,0.3390804597701149,1.4538468787795695,5.39990292776128,10.923793905333287,1.5319444088977634
j_tpo_signals,vortex_signals,efficiency_ratio_volume_signals,t3_baseline,vortex_exit,760,706,668,1374,0.0498465428663517,68.48914989836742,1.2232480613475831,0.3013100436681222,0.8671446237987825,11.18521772761275,20.595646073350373,3.325418860590569
j_tpo_signals,waddah_attar_explosion_signals,vertical_horizontal_filter_volume_signals,vidya,glitch_index_exit,174,200,206,406,0.0549816627729674,22.32255508582475,1.2779150363324736,0.3817733990147783,1.8541138927176184,6.565647753253369,7.0178487339572655,3.1808259100559693
kalman_filter_signals,bears_bulls_impulse_signals,efficiency_ratio_volume_signals,sma_baseline,trend_direction_force_index_exit,370,362,290,652,0.0948668273192764,61.85317141216825,1.376777043067219,0.3174846625766871,0.7594484969331254,15.623544580687794,22.270882661211644,2.777311180391408
kalman_filter_signals,bears_bulls_impulse_signals,variance_volume_signals,ema_baseline,didi_index_exit,872,684,706,1390,0.0748125672440265,103.98946846919706,1.2713050963969077,0.3273381294964029,1.2312343985566034,25.672454613392183,21.40869174728845,4.8573481134066965
kalman_filter_signals,mama_fama_signals,williams_vix_fix_volume_signals,lsma_baseline,fisher_transform_exit,250,246,260,506,0.05378953345099,27.21750392620094,1.329316825375626,0.4486166007905138,2.355929353797632,7.27203535209177,7.935348509246218,3.4299065623251805
kalman_filter_signals,polychromatic_momentum_signals,variance_volume_signals,wma_baseline,adx_dmi_exit,1662,1366,1588,2954,0.0466180415618259,137.70969477363403,1.217390565863628,0.3138117806364252,1.5844030888199694,15.259165147600106,30.0276164995118,4.586101423530335
kalman_filter_signals,qqe_mod_signals,variance_volume_signals,tma_baseline,waddah_attar_explosion_exit,1066,880,950,1830,0.0703985364085918,128.829321627723,1.311606246501377,0.3295081967213115,1.528086551565491,18.987631451746424,22.45667526245461,5.736794076686551
kalman_filter_signals,rex_oscillator_signals,variance_volume_signals,t3_baseline,vortex_exit,1382,1164,1246,2410,0.0642786665277109,154.91158633178347,1.3034558339097904,0.3190871369294605,1.8016781227179008,18.863227393443225,22.12064765477095,7.0030312289872025
kase_peak_oscillator_signals,adx_dmi_signals,variance_volume_signals,mcginley_dynamic_index,ssl_channel_exit,262,228,224,452,0.0501848717764836,22.68356204297058,1.2102769680561407,0.331858407079646,1.4763427791615105,7.221503997296004,8.271629595777494,2.742332907961703
kase_peak_oscillator_signals,bears_bulls_impulse_signals,chaikin_volatility_volume_signals,sma_baseline,dspo_exit,940,888,814,1702,0.0408518411578326,69.52983365063122,1.1544860104121992,0.3519388954171563,2.2471873197236185,15.119936108177589,22.200429437374748,3.131913904943511
kase_peak_oscillator_signals,coppock_curve_signals,mass_index_volume_signals,sma_baseline,mama_fama_exit,120,90,118,208,0.0661183594637629,13.752618768462703,1.3491770879076943,0.3894230769230769,1.5913012176482908,5.70308871164862,6.495010678610086,2.1174128033005366
kase_peak_oscillator_signals,kuskus_starlight_signals,mass_index_volume_signals,ema_baseline,ichimoku_exit,220,184,224,408,0.0408850918880185,16.681117490311557,1.2106527402613083,0.3627450980392157,1.5032164831316597,5.00297538788274,22.984109946185125,0.7257673901390412
kase_peak_oscillator_signals,lemantrend_signals,williams_vix_fix_volume_signals,tma_baseline,waddah_attar_explosion_exit,142,130,156,286,0.0561397959396154,16.05598163873002,1.2360393286045408,0.4265734265734265,1.5398709737068312,7.7172907967938364,11.110260838522048,1.445148936833231
kase_peak_oscillator_signals,trend_direction_force_index_signals,williams_vix_fix_volume_signals,lsma_baseline,schaff_trend_cycle_exit,224,200,210,410,0.100336069878377,41.13778865013457,1.5797405435106917,0.4585365853658537,3.4558344601116304,11.953687932263607,6.96060708155651,5.910086314042518
kuskus_starlight_signals,coral_signals,chaikin_volatility_volume_signals,tma_baseline,ssl_channel_exit,2306,1874,1878,3752,0.0504679743647733,189.35583981662973,1.1991266972002597,0.3272921108742004,2.373089356566916,22.12326873783903,36.390945308036194,5.203377879134521
kuskus_starlight_signals,dspo_signals,variance_volume_signals,rma_baseline,glitch_index_exit,856,680,802,1482,0.0975739502922451,144.60459433310746,1.4201373012496992,0.335357624831309,2.3025910910141008,24.71487877545021,15.440963538526717,9.364998108589845
kuskus_starlight_signals,fisher_transform_signals,variance_volume_signals,mcginley_dynamic_index,fx_sniper_ergodic_cci_exit,2098,1634,1774,3408,0.0586094394285232,199.74096957240667,1.2616697228002258,0.3697183098591549,2.732108107964141,22.07081230827974,19.379275488461985,10.306936897167713
kuskus_starlight_signals,fx_sniper_ergodic_cci_signals,mass_index_volume_signals,t3_baseline,didi_index_exit,162,120,166,286,0.043870828272147,12.547056885834072,1.195649116170793,0.3461538461538461,1.099657270885659,5.027991694613204,14.857626606687992,0.8444859477210281
kuskus_starlight_signals,price_momentum_oscillator_signals,chaikin_volatility_volume_signals,ema_baseline,laguerre_filter_exit,2214,1732,1604,3336,0.0477394478772867,159.2587981186283,1.2066840942218928,0.3018585131894484,2.057475834742206,17.585926047900177,28.713730128270853,5.546433619288839
