budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.050022281910751074,25,-0.5685210733731025,-0.17111129297198474,-0.010870362857899201,96.0,0.04,0.04
team1,NO_CUT_SLICE_BALANCED,-0.5028399181397669,25,-0.6013144044387645,-0.16981845237307258,-0.11413166743065964,60.0,0.4,0.04
team2,NO_CUT,-0.07503342286612649,25,-0.8527816100596539,-0.25666693945797714,-0.016305544286848824,96.0,0.04,0.04
team2,NO_CUT_SLICE_BALANCED,-0.7542598772096505,25,-0.9019716066581468,-0.25472767855960887,-0.17119750114598942,60.0,0.4,0.04
