structure,step,build,trade,cut_applied,passers,members,curve_bins,size_scale,scale_binds,cap_pct,cap_bound_days,net_min_votes,curve_mode,opposition,vote_on_entry_day,dip_budget,day_budget,build_median_year_pct
ALLPASS,1,2011-2015,2016-2018,False,1,1,0,0.212260604895542,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,-0.5434538166141971
ALLPASS,2,2011-2018,2019-2020,False,1,1,0,0.1620395515773628,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,-0.4664385071515432
