budget,N,draw,total_return_pct,median_year_pct
team1,105,12,3.7923169338317466,-0.17571976059128955
team1,105,13,2.659874228004665,0.3071060644657067
team1,105,14,7.080436789558851,2.1724514013028786
team1,105,15,2.9902276491447015,0.6644365205671845
team1,105,16,-1.8254057742773337,-0.4120660142512665
team1,105,17,2.6305663310906864,0.6143231597638571
team1,105,18,2.1671255956468456,0.17844676645797788
team1,105,19,7.815044044924335,1.4127901898548463
team1,105,20,3.251571937529919,1.0443398345807227
team1,105,21,1.9937414855433833,0.015673554831808406
team1,105,22,4.696292760852343,0.4648664992658624
team1,105,23,-1.1164397272436881,-1.3754556124301218
team1,105,24,-1.5986229835916368,-0.5607904051449659
team1,106,0,5.942904557965387,0.9646146303100012
team1,106,1,5.475776971951196,0.39235122110951076
team1,106,2,0.3196619460003587,-0.4636540044213959
team1,106,3,6.408702678982895,1.1706272567771454
team1,106,4,4.922595926307486,2.0300692662373776
team1,106,5,3.377999158764238,0.8605875546403613
team1,106,6,3.8057937673109556,0.1699243305305812
team1,106,7,4.959923155463784,1.0094074985228234
team1,106,8,1.6673073001204335,0.72066731247285
team1,106,9,7.7695695202308634,1.0211928932131016
team1,106,10,6.131259677440935,0.5249592530702526
team1,106,11,3.466857653894274,1.1837027245597693
team1,106,12,0.37504215867868096,0.17692099531489802
team1,106,13,2.1843556397333277,0.15854780014290465
team1,106,14,7.296208355611375,1.2430024595196143
team1,106,15,0.9656291491015951,0.0752681687986449
team1,106,16,1.3048527982869988,0.6036304661968211
team1,106,17,2.7972011288558667,0.13888069708400186
team1,106,18,-4.9026384760105115,-1.0267832675991075
team1,106,19,7.840451172180078,1.242399422466498
team1,106,20,3.7124600454142778,0.9924716420205425
team1,106,21,-0.0705957702808857,0.05520821790617088
team1,106,22,-0.6203810065940674,-0.33851301499634984
team1,106,23,4.239746173841173,0.6379696905249762
team1,106,24,5.546049933550526,1.7260175443612142
team1,107,0,3.7394345267698146,0.6664366763797892
team1,107,1,2.259259095062058,-0.14382530528826898
team1,107,2,2.054304304399466,0.6666939889953344
team1,107,3,3.281943755143882,0.08116466433560335
team1,107,4,-2.490484883514656,-0.8729567615182747
team1,107,5,6.779114786922717,1.2851199336904453
team1,107,6,-1.4797423677424795,-0.572529435283694
team1,107,7,3.714137011636338,0.6004749368820271
team1,107,8,3.5482060793767083,0.5422262115345239
team1,107,9,6.449059646096034,0.5763387105724289
team1,107,10,0.2627635572157836,-0.3792802049495055
team1,107,11,4.603258273858825,1.6242073593157886
team1,107,12,2.3732029705629283,1.4446193432721417
team1,107,13,-2.1981584496872655,-0.11983232503294047
team1,107,14,7.470664893278588,0.7972877724078977
team1,107,15,3.450579635915862,0.9785642953405942
team1,107,16,3.259831435464096,0.5689648875125831
team1,107,17,10.533479062766284,1.3584596922978065
team1,107,18,-1.2887872829084472,0.6315628065631655
team1,107,19,-2.0597279317591,-0.18084486061648142
team1,107,20,1.2965680527791243,0.10100678473072211
team1,107,21,3.2778040782503277,0.22378422777466658
team1,107,22,11.098524926492406,1.4753826700316601
team1,107,23,5.299689319500876,0.9150815174976298
team1,107,24,0.968031721456667,0.23513604141239558
team1,108,0,4.1040109841085926,0.3805042065282655
team1,108,1,5.665478419651426,-0.08223649006559108
team1,108,2,4.792271433302628,0.5721562307913074
team1,108,3,-0.8710305715390994,-0.9698246460745976
team1,108,4,5.896740127279163,1.3377330619505057
team1,108,5,5.867398712727413,1.6233930170969886
team1,108,6,2.0160918221387405,-0.33299313132522274
team1,108,7,3.6208081381183272,0.5221585335155471
team1,108,8,2.308891237184126,-0.040259391676065806
team1,108,9,5.810164844853382,1.6424357827015479
team1,108,10,3.4948982582674364,-0.06419317023850804
team1,108,11,1.0819570991652965,-0.2383363809466718
team1,108,12,6.751163223523886,0.2812806580394918
team1,108,13,1.2835191948024407,-0.3119578478098972
team1,108,14,1.8303305691347211,0.792365350388469
team1,108,15,3.918646874437443,1.3568876921711268
team1,108,16,4.477444828110149,0.8059574439395035
team1,108,17,1.845306325844708,0.011938003533721736
team1,108,18,-0.21763899818778065,-0.11018770766410094
team1,108,19,3.758393775832478,0.766816451902992
team1,108,20,7.220294166898322,1.9079367665738727
team1,108,21,2.4241248770289774,-0.20966138657126734
team1,108,22,0.40214681673472374,-0.208822801530138
