sid,variant,vote,c1,c2,vol,base,slice,src,sharpe_only_flag,profit_concentration
A-chop|chop|halftrend_signals|schaff_trend_cycle_signals|choppiness_index_volume_signals|mcginley_dynamic_index,OFFICIAL,1.0,halftrend_signals,schaff_trend_cycle_signals,choppiness_index_volume_signals,mcginley_dynamic_index,chop,A-chop,False,7.444512652647044
A-chop|chop|polychromatic_momentum_signals|schaff_trend_cycle_signals|efficiency_ratio_volume_signals|alma_baseline,OFFICIAL,1.0,polychromatic_momentum_signals,schaff_trend_cycle_signals,efficiency_ratio_volume_signals,alma_baseline,chop,A-chop,False,7.127084458583508
B|chop|waddah_attar_explosion_signals|volatility_quality_signals|variance_volume_signals|fantail_vma,OFFICIAL,1.0,waddah_attar_explosion_signals,volatility_quality_signals,variance_volume_signals,fantail_vma,chop,B,False,8.443391787437923
A-trend|trend|didi_index_signals|ehlers_reverse_ema_signals|variance_volume_signals|sma_baseline,OFFICIAL,1.0,didi_index_signals,ehlers_reverse_ema_signals,variance_volume_signals,sma_baseline,trend,A-trend,False,12.934229310052862
B|chop|mama_fama_signals|qqe_mod_signals|waddah_attar_explosion_volume_signals|fantail_vma,OFFICIAL,0.5,mama_fama_signals,qqe_mod_signals,waddah_attar_explosion_volume_signals,fantail_vma,chop,B,False,8.626989999462692
B|chop|polychromatic_momentum_signals|center_of_gravity_signals|ttm_squeeze_volume_signals|tma_baseline,OFFICIAL,0.5,polychromatic_momentum_signals,center_of_gravity_signals,ttm_squeeze_volume_signals,tma_baseline,chop,B,False,5.980601662217143
B|trend|vortex_signals|volatility_quality_signals|variance_volume_signals|kama_baseline,OFFICIAL,0.5,vortex_signals,volatility_quality_signals,variance_volume_signals,kama_baseline,trend,B,False,14.330192605157547
B|trend|polychromatic_momentum_signals|lemantrend_signals|chaikin_volatility_volume_signals|wma_baseline,OFFICIAL,0.5,polychromatic_momentum_signals,lemantrend_signals,chaikin_volatility_volume_signals,wma_baseline,trend,B,False,14.456743629877456
B|chop|ehlers_reverse_ema_signals|linreg_slope_signals|variance_volume_signals|fantail_vma,OFFICIAL,0.5,ehlers_reverse_ema_signals,linreg_slope_signals,variance_volume_signals,fantail_vma,chop,B,False,6.160873349394638
B|chop|dspo_signals|ssl_channel_signals|waddah_attar_explosion_volume_signals|sma_baseline,OFFICIAL,0.5,dspo_signals,ssl_channel_signals,waddah_attar_explosion_volume_signals,sma_baseline,chop,B,False,6.784778233131549
A-trend|trend|aroon_signals|aroon_signals|waddah_attar_explosion_volume_signals|fantail_vma,OFFICIAL,1.0,aroon_signals,aroon_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,A-trend,False,11.25547120531583
A-chop|chop|j_tpo_signals|fx_sniper_ergodic_cci_signals|fractal_dimension_volume_signals|hma_baseline,OFFICIAL,0.5,j_tpo_signals,fx_sniper_ergodic_cci_signals,fractal_dimension_volume_signals,hma_baseline,chop,A-chop,False,6.6407551517532015
A-trend|trend|bears_bulls_impulse_signals|aroon_signals|waddah_attar_explosion_volume_signals|sma_baseline,OFFICIAL,1.0,bears_bulls_impulse_signals,aroon_signals,waddah_attar_explosion_volume_signals,sma_baseline,trend,A-trend,False,12.33973809898222
A-chop|chop|coral_signals|relative_vigor_index_signals|waddah_attar_explosion_volume_signals|t3_baseline,OFFICIAL,0.5,coral_signals,relative_vigor_index_signals,waddah_attar_explosion_volume_signals,t3_baseline,chop,A-chop,False,6.745640986149044
B|chop|aroon_signals|fisher_transform_signals|variance_volume_signals|fantail_vma,OFFICIAL,0.5,aroon_signals,fisher_transform_signals,variance_volume_signals,fantail_vma,chop,B,False,5.2913019067673455
B|trend|hieken_ashi_smoothed_signals|aroon_signals|waddah_attar_explosion_volume_signals|kama_baseline,OFFICIAL,0.5,hieken_ashi_smoothed_signals,aroon_signals,waddah_attar_explosion_volume_signals,kama_baseline,trend,B,False,15.228134825389802
B|chop|donchian_breakout_signals|fx_sniper_ergodic_cci_signals|variance_volume_signals|sma_baseline,OFFICIAL,0.5,donchian_breakout_signals,fx_sniper_ergodic_cci_signals,variance_volume_signals,sma_baseline,chop,B,False,8.526461445012975
A-trend|trend|j_tpo_signals|waddah_attar_explosion_signals|chaikin_volatility_volume_signals|frama_baseline,OFFICIAL,0.5,j_tpo_signals,waddah_attar_explosion_signals,chaikin_volatility_volume_signals,frama_baseline,trend,A-trend,False,17.161775676397028
B|chop|bears_bulls_impulse_signals|donchian_breakout_signals|variance_volume_signals|mcginley_dynamic_index,OFFICIAL,0.5,bears_bulls_impulse_signals,donchian_breakout_signals,variance_volume_signals,mcginley_dynamic_index,chop,B,False,8.05972855868597
B|trend|adx_dmi_signals|dspo_signals|variance_volume_signals|sma_baseline,OFFICIAL,0.5,adx_dmi_signals,dspo_signals,variance_volume_signals,sma_baseline,trend,B,False,21.984040947317137
A-chop|chop|donchian_breakout_signals|chandelier_exit_signals|efficiency_ratio_volume_signals|hma_baseline,OFFICIAL,0.5,donchian_breakout_signals,chandelier_exit_signals,efficiency_ratio_volume_signals,hma_baseline,chop,A-chop,False,5.607468413773457
B|chop|dpo_signals|waddah_attar_explosion_signals|choppiness_index_volume_signals|sma_baseline,OFFICIAL,0.5,dpo_signals,waddah_attar_explosion_signals,choppiness_index_volume_signals,sma_baseline,chop,B,False,6.720929193652261
B|chop|polychromatic_momentum_signals|parabolic_sar_signals|choppiness_index_volume_signals|tma_baseline,OFFICIAL,0.5,polychromatic_momentum_signals,parabolic_sar_signals,choppiness_index_volume_signals,tma_baseline,chop,B,False,7.118876592376261
B|trend|kuskus_starlight_signals|coral_signals|variance_volume_signals|mcginley_dynamic_index,OFFICIAL,0.5,kuskus_starlight_signals,coral_signals,variance_volume_signals,mcginley_dynamic_index,trend,B,False,15.56050449101688
B|chop|polychromatic_momentum_signals|fisher_transform_signals|damiani_volatmeter_volume_signals|rma_baseline,OFFICIAL,0.5,polychromatic_momentum_signals,fisher_transform_signals,damiani_volatmeter_volume_signals,rma_baseline,chop,B,False,6.329380799388218
