median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,build_median_year_pct,retention,retention_flag,budget,dip_budget,day_budget,kind,cut_applied
-1.4760916833768758,-0.650450347490049,-3.790311314813864,4.373041035908522,-3.2522517374502464,6.133248336984335,13.55518041856256,1.0076179006180745,2.377368867186638,-0.29045082553832324,-0.1939034674434934,-0.5302657839303064,0.967261459949313,48.68827160493827,1296,5,NO_CUT,250,250,13.312553714143489,-0.1108796790662824,FIT,team1,3.6,3.6,real,False
-2.2141375250653135,-0.9756755212350733,-5.685466972220796,6.559561553862784,-4.878377606175367,9.199872505476502,20.332770627843836,1.5114268509271118,3.5660533007799575,-0.2904508255383231,-0.1939034674434933,-0.5302657839303061,0.9672614599493131,48.68827160493827,1296,5,NO_CUT,250,250,19.968830571215236,-0.11087967906628238,FIT,team2,5.4,3.6,real,False
