median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,build_median_year_pct,retention,retention_flag,budget,dip_budget,day_budget,kind,cut_applied
-0.5059482785829553,-0.480140220600583,-2.9057991846493225,1.9871137512270907,-2.4007011030029135,5.243752287436403,8.293493705725956,0.682841853675718,1.4130872891732187,-0.3406858433490762,-0.2412220143680017,-0.45782122636776623,0.9577908230518377,48.2253086419753,1296,5,NO_CUT,250,250,3.4427914149778904,-0.14695873714039817,FIT,team1,3.6,3.6,real,False
-0.7589224178744332,-0.7202103309008743,-4.358698776973983,2.9806706268406367,-3.6010516545043716,7.865628431154602,12.440240558588933,1.024262780513577,2.1196309337598285,-0.34068584334907637,-0.2412220143680018,-0.45782122636776656,0.9577908230518377,48.2253086419753,1296,5,NO_CUT,250,250,5.164187122466837,-0.14695873714039817,FIT,team2,5.4,3.6,real,False
