pair,group,era,hour_ny,n,spread_pips_median,spread_pips_mean,spread_bp_median,spread_bp_p90
GBPJPY,cross,2004-2015,23,2306,3.999999999999204,5.101821335646129,2.601228706678359,3.8837488863344856
GBPJPY,cross,2016-2020,17,1295,11.899999999999977,12.09606177606179,8.207971151000706,14.046922703641838
GBPJPY,cross,2016-2020,18,1044,7.900000000000773,8.810727969348681,5.486555910787218,10.589515053326739
GBPJPY,cross,2016-2020,19,1038,3.499999999999659,3.823217726396938,2.4429130723940244,3.554093346316951
GBPJPY,cross,2016-2020,20,1038,3.100000000000591,3.38622350674376,2.146372825910009,3.1539048308623814
GBPJPY,cross,2016-2020,21,1038,2.9000000000024784,3.229961464354484,2.0590584059843873,2.878332077867085
GBPJPY,cross,2016-2020,22,1038,2.899999999999636,3.17447013487469,2.035408555650152,2.889088087184509
GBPJPY,cross,2016-2020,23,1038,2.899999999999636,3.138921001926762,1.9968973610911704,2.7983080448558395
GBPJPY,cross,2021-2026,17,1474,6.000000000000227,8.101085481682505,3.336029044362943,9.260603035147556
GBPJPY,cross,2021-2026,18,1181,12.599999999997635,13.96655376799326,7.1775736473724825,10.82268676682703
GBPJPY,cross,2021-2026,19,1181,3.499999999999659,3.619644369178695,1.9311254132772437,2.5042559029839033
GBPJPY,cross,2021-2026,20,1180,3.299999999998704,3.288474576271244,1.7775001781974313,2.2366056151203044
GBPJPY,cross,2021-2026,21,1180,3.2000000000010687,3.2080508474577467,1.7391086939020999,2.18225716169073
GBPJPY,cross,2021-2026,22,1180,3.1999999999982265,3.194237288135657,1.725928035470272,2.1720458559950746
GBPJPY,cross,2021-2026,23,1180,3.1999999999982265,3.177372881356016,1.7162419965058873,2.1535358679740755
AUDNZD,cross,2004-2015,17,2978,10.900000000000354,15.116890530557367,9.316083417986423,23.53522635764346
AUDNZD,cross,2004-2015,18,2434,9.00000000000123,11.885168447000815,8.059569217950441,19.83496645084939
AUDNZD,cross,2004-2015,19,2309,7.499999999998064,9.078648765699459,6.244948938358808,13.406684758749353
AUDNZD,cross,2004-2015,20,2300,6.099999999999994,8.473869565217337,5.243967356994475,12.142723944786777
AUDNZD,cross,2004-2015,21,2306,6.6000000000010495,8.625628794449232,5.436416118657038,12.181409322092108
AUDNZD,cross,2004-2015,22,2300,6.300000000001305,8.510521739130407,5.2511164277278874,12.160443023871089
AUDNZD,cross,2004-2015,23,2306,6.00000000000156,8.431656548135278,5.052981775191411,12.156918179025823
AUDNZD,cross,2016-2020,17,1295,10.000000000001119,12.992355212355173,9.511489879775834,18.658058615391987
AUDNZD,cross,2016-2020,18,1039,6.500000000000394,6.999037536092382,6.100679991177848,9.325174433746467
AUDNZD,cross,2016-2020,19,1038,3.60000000000138,3.943930635838082,3.3893026400992534,5.046450945231913
AUDNZD,cross,2016-2020,20,1038,3.2999999999994145,3.4309248554912166,3.0488392749523276,3.9210400060412893
AUDNZD,cross,2016-2020,21,1038,3.20000000000098,3.4349710982658013,3.010745315429425,3.996153410248924
AUDNZD,cross,2016-2020,22,1038,3.1999999999987594,3.4289980732176586,2.9717691230249836,3.836107586375247
AUDNZD,cross,2016-2020,23,1038,3.1000000000003247,3.265317919075123,2.905933989601139,3.6858544756626266
AUDNZD,cross,2021-2026,17,1474,5.599999999998939,7.632700135685186,4.953868171775794,10.600530194473734
AUDNZD,cross,2021-2026,18,1180,8.599999999998609,9.286694915254225,7.790736208711249,12.661883168778354
AUDNZD,cross,2021-2026,19,1180,2.8999999999990145,3.0808474576271125,2.6285020776395296,3.3808599607117795
AUDNZD,cross,2021-2026,20,1179,2.6999999999999247,2.8974554707378775,2.448058100578852,2.941162536738187
AUDNZD,cross,2021-2026,21,1179,2.6999999999999247,2.8264631043256583,2.433636601893809,2.944505637296862
AUDNZD,cross,2021-2026,22,1179,2.6999999999999247,2.910262934690388,2.4451981289705484,2.963074552222139
AUDNZD,cross,2021-2026,23,1179,2.6999999999999247,2.771077184054218,2.4202706979681547,2.8184920791792782
AUDUSD,major,2004-2015,17,3264,2.9999999999996696,4.5738664215686216,3.4690449514478203,12.641109784116443
AUDUSD,major,2004-2015,18,2445,2.500000000000835,3.2242126789366012,2.784289922541984,6.100444224412126
AUDUSD,major,2004-2015,19,2313,1.9999999999997797,2.3256376999567836,2.442151535502509,3.7203246072375875
AUDUSD,major,2004-2015,20,2304,1.9999999999997797,2.09383680555558,2.2249747188560187,3.153802040452639
AUDUSD,major,2004-2015,21,2307,1.9999999999997797,2.1118335500650103,2.211410880141287,3.157372842426125
AUDUSD,major,2004-2015,22,2301,1.9999999999997797,2.066710126032151,2.1645710647780163,3.054600992746682
AUDUSD,major,2004-2015,23,2306,1.9000000000002348,2.0183434518646846,2.1471204428250585,2.9151804883364725
AUDUSD,major,2016-2020,17,1295,3.8000000000004697,5.055984555984537,5.343847714782692,13.437609544513194
AUDUSD,major,2016-2020,18,1038,2.60000000000038,2.883236994219639,3.5496710101670605,5.972363671305935
AUDUSD,major,2016-2020,19,1038,1.60000000000049,1.6587668593449012,2.211411008213509,2.739533055325428
AUDUSD,major,2016-2020,20,1038,1.4999999999998348,1.5227360308284874,1.9841239567602709,2.4826557989362503
AUDUSD,major,2016-2020,21,1038,1.40000000000029,1.5198458574180989,1.9668520122641644,2.4567707996622627
AUDUSD,major,2016-2020,22,1038,1.40000000000029,1.5236030828516347,1.959919648000412,2.395866794223526
AUDUSD,major,2016-2020,23,1038,1.40000000000029,1.4580924855491222,1.9304497209916405,2.3204585585054436
AUDUSD,major,2021-2026,17,1474,1.7999999999995797,3.064857530529133,2.663081429856725,10.066853359579293
AUDUSD,major,2021-2026,18,1181,2.8999999999990145,3.249957662997438,4.155700235489222,7.184959484811594
AUDUSD,major,2021-2026,19,1180,1.40000000000029,1.4417796610169265,2.0878840100942306,2.4038750497015062
AUDUSD,major,2021-2026,20,1179,1.3999999999991797,1.3748939779474065,1.9945614956549604,2.269818493085422
AUDUSD,major,2021-2026,21,1179,1.300000000000745,1.3534351145038026,1.9631086580636725,2.2473752365445847
AUDUSD,major,2021-2026,22,1179,1.300000000000745,1.3585241730279598,1.963148890821283,2.2578768686072017
AUDUSD,major,2021-2026,23,1179,1.300000000000745,1.346564885496155,1.9482597865252502,2.2531802037544932
AUDCAD,cross,2004-2015,17,2957,7.599999999999829,8.307000338180588,7.661954564608588,15.957847317642324
AUDCAD,cross,2004-2015,18,2470,5.299999999999194,6.774574898785444,5.453550990906378,10.925264997141525
AUDCAD,cross,2004-2015,19,2312,3.6000000000002697,4.465441176470605,3.808411844046167,7.746197677424658
AUDCAD,cross,2004-2015,20,2300,3.1999999999987594,3.875000000000011,3.2437584074513164,6.649916473076991
AUDCAD,cross,2004-2015,21,2304,3.1999999999987594,3.9682725694444345,3.2703618356458,6.725998428766466
AUDCAD,cross,2004-2015,22,2298,3.1999999999987594,3.873716275021738,3.238669801340282,6.523346379109475
AUDCAD,cross,2004-2015,23,2305,3.1999999999987594,3.8805206073752574,3.223336959587281,6.373978319409238
AUDCAD,cross,2016-2020,17,1295,6.800000000000139,9.142548262548258,7.092236118536241,20.166265462387674
AUDCAD,cross,2016-2020,18,1039,5.899999999999794,6.6474494706448235,6.091142730434442,10.887372230582693
AUDCAD,cross,2016-2020,19,1038,2.9000000000001247,3.0866088631984057,3.003425463460367,4.278040113549182
AUDCAD,cross,2016-2020,20,1038,2.4999999999997247,2.621290944123287,2.581720891891497,3.331001765362842
AUDCAD,cross,2016-2020,21,1038,2.4000000000001798,2.555298651252403,2.4841685470591583,3.2369022515150334
AUDCAD,cross,2016-2020,22,1038,2.3999999999990695,2.5599229287090544,2.44683834571207,3.19709334597336
AUDCAD,cross,2016-2020,23,1038,2.2999999999995246,2.4518304431598836,2.3919091284078275,3.0598316414751623
AUDCAD,cross,2021-2026,17,1474,4.3999999999999595,5.891316146540053,4.707997330977845,12.903011195823481
AUDCAD,cross,2021-2026,18,1181,7.599999999999829,8.62243861134629,8.31724976274515,14.893409409553993
AUDCAD,cross,2021-2026,19,1181,2.100000000000435,2.356816257408997,2.361629954055541,3.3848152818954143
AUDCAD,cross,2021-2026,20,1180,1.9999999999997797,2.1517796610169326,2.1700262516170126,3.0253987577754016
AUDCAD,cross,2021-2026,21,1180,1.9999999999997797,2.122966101694904,2.1847537855558183,2.954272186364089
AUDCAD,cross,2021-2026,22,1180,1.9999999999997797,2.129661016949155,2.2110319471940185,2.952244483837338
AUDCAD,cross,2021-2026,23,1180,1.9000000000002348,2.0676271186440665,2.1212104677290933,2.9120985970440456
AUDCHF,cross,2004-2015,17,2957,5.40000000000096,7.030199526547179,5.750125118463065,16.432784954120283
AUDCHF,cross,2004-2015,18,2500,5.199999999999649,5.463999999999995,5.5900910461695155,10.570068901205994
AUDCHF,cross,2004-2015,19,2316,3.6999999999998145,3.869127806563031,3.979663733423036,6.411071063947048
AUDCHF,cross,2004-2015,20,2305,3.1000000000003247,3.4751843817787353,3.4086167480622307,5.580402255481406
AUDCHF,cross,2004-2015,21,2307,3.1000000000003247,3.50723883831816,3.3423000415095605,5.557299132323572
AUDCHF,cross,2004-2015,22,2301,3.1000000000003247,3.427770534550208,3.3394894628981855,5.429925677891434
AUDCHF,cross,2004-2015,23,2306,3.1000000000003247,3.3973980919340843,3.3355070769492388,5.337207399664684
AUDCHF,cross,2016-2020,17,1295,7.599999999999829,9.208880308880287,10.664187470946967,23.339036550033757
AUDCHF,cross,2016-2020,18,1038,7.800000000000029,8.227842003853535,10.92430073945164,16.811905239898515
AUDCHF,cross,2016-2020,19,1038,3.2999999999994145,3.432755298651224,4.583373588769153,5.754797613741929
AUDCHF,cross,2016-2020,20,1038,2.9000000000001247,3.057610789980711,4.064150359001458,5.096313806795307
AUDCHF,cross,2016-2020,21,1038,2.80000000000058,2.9882466281310114,3.9618729315648475,4.938005214185908
AUDCHF,cross,2016-2020,22,1038,2.80000000000058,2.9745664739884243,3.959746222928168,4.920268317619527
AUDCHF,cross,2016-2020,23,1038,2.7999999999994696,2.893737957610775,3.8888572595403272,4.72999198264066
AUDCHF,cross,2021-2026,17,1474,3.4000000000000696,4.905495251017641,5.626310643855699,17.93171281987522
AUDCHF,cross,2021-2026,18,1180,8.700000000000374,9.415593220338963,14.554955811448707,24.443889960816186
AUDCHF,cross,2021-2026,19,1180,1.80000000000069,1.9892372881355922,3.203693255907662,4.235051004729181
AUDCHF,cross,2021-2026,20,1179,1.60000000000049,1.7520780322306786,2.839648593485455,3.8819879966993187
AUDCHF,cross,2021-2026,21,1179,1.5999999999993797,1.6977947413062007,2.809383340357652,3.6899589266246644
AUDCHF,cross,2021-2026,22,1179,1.5999999999993797,1.7135708227311208,2.8317080509008195,3.7119800967796595
AUDCHF,cross,2021-2026,23,1179,1.5999999999993797,1.6887192536047453,2.8111603064153834,3.6894918793011757
AUDJPY,cross,2004-2015,17,2957,4.000000000000625,6.8928305715251925,4.997438812609319,18.005949367367553
AUDJPY,cross,2004-2015,18,2475,4.000000000000625,5.049212121212131,4.752851711027359,8.938412425800882
AUDJPY,cross,2004-2015,19,2313,3.0000000000001137,3.5072200605274517,3.6441725776021077,5.087159145736821
AUDJPY,cross,2004-2015,20,2301,2.7999999999991587,3.1685354193828417,3.093364732649059,4.882812499999028
AUDJPY,cross,2004-2015,21,2307,2.7999999999991587,3.200780234070224,3.127827612015974,4.88961691605086
AUDJPY,cross,2004-2015,22,2300,2.600000000001046,3.1374782608695653,2.9402579499786023,4.863990719412042
AUDJPY,cross,2004-2015,23,2307,2.599999999999625,3.1043346337234574,2.8908817817882158,4.849895744353863
AUDJPY,cross,2016-2020,17,1295,6.100000000000705,8.078764478764485,7.702098495481442,20.25488751233097
AUDJPY,cross,2016-2020,18,1039,3.8000000000010914,4.23589990375359,4.774175383617414,8.013911157193064
AUDJPY,cross,2016-2020,19,1038,1.999999999999602,2.1197495183044146,2.5170891241024838,3.335064789811411
AUDJPY,cross,2016-2020,20,1038,1.8000000000000682,1.9410404624277022,2.264698308614663,3.0922788102561203
AUDJPY,cross,2016-2020,21,1038,1.8000000000000682,1.9166666666666787,2.195939557072851,2.9859826698068956
AUDJPY,cross,2016-2020,22,1038,1.8000000000000682,1.9052986512523913,2.180513051866145,2.958517163597296
AUDJPY,cross,2016-2020,23,1038,1.7000000000010118,1.8329479768785943,2.1471424082030457,2.8161064648499488
AUDJPY,cross,2021-2026,17,1474,3.7999999999996703,5.3471506105834194,3.92119316508142,12.096148524545988
AUDJPY,cross,2021-2026,18,1183,6.399999999999295,7.151394759087065,6.723782669992149,11.315172249068105
AUDJPY,cross,2021-2026,19,1181,2.1000000000000796,2.135224386113451,2.1880401724168195,2.717852896210486
AUDJPY,cross,2021-2026,20,1180,1.999999999999602,1.9938135593220077,2.0710154813541966,2.4757557042510085
AUDJPY,cross,2021-2026,21,1180,1.999999999999602,1.9691525423728768,2.052825895002429,2.448615794024246
AUDJPY,cross,2021-2026,22,1180,1.9000000000005457,1.9724576271186276,2.0401361647589518,2.4524798328490562
AUDJPY,cross,2021-2026,23,1180,1.9000000000005457,1.9381355932203164,2.0045471589790385,2.4068209370881273
NZDUSD,major,2004-2015,17,3164,5.0000000000005596,7.28761061946902,7.448196898275362,15.657544847571788
NZDUSD,major,2004-2015,18,2436,4.999999999999449,5.476559934318541,6.8345692669162865,12.557179063189999
NZDUSD,major,2004-2015,19,2312,3.5999999999997145,4.061072664359835,4.812906869908423,8.095429547069099
NZDUSD,major,2004-2015,20,2301,3.00000000000078,3.7043893959148035,4.0631136994649095,7.8932828163241915
NZDUSD,major,2004-2015,21,2308,3.1000000000003247,3.7935008665511285,4.109488304448683,7.928705125757617
NZDUSD,major,2004-2015,22,2300,2.9999999999996696,3.7396956521738955,4.077021929087151,7.844691822724381
NZDUSD,major,2004-2015,23,2306,2.9999999999996696,3.6800086730268897,3.9855811285457716,7.835150207651388
NZDUSD,major,2016-2020,17,1295,5.899999999999794,8.601544401544384,8.522870907396543,29.156135632553912
NZDUSD,major,2016-2020,18,1050,3.3000000000005247,4.032380952380928,4.878489304774056,8.714500821687295
NZDUSD,major,2016-2020,19,1038,1.9999999999997797,2.106358381502848,2.902481004012785,3.920030061582892
NZDUSD,major,2016-2020,20,1038,1.7999999999995797,1.9153179190751117,2.6188143496802003,3.5172429777197505
NZDUSD,major,2016-2020,21,1038,1.7999999999995797,1.923603082851613,2.598395372916089,3.516589188036158
NZDUSD,major,2016-2020,22,1038,1.7999999999995797,1.8884393063583715,2.5598533032123623,3.468467032150747
NZDUSD,major,2016-2020,23,1038,1.7000000000000348,1.7999036608862977,2.513393988139856,3.263972508264543
NZDUSD,major,2021-2026,17,1476,2.1500000000002073,3.855894308943057,3.5455162459462612,12.90560366125851
NZDUSD,major,2021-2026,18,1181,3.6999999999998145,4.44411515664688,5.946698799704793,11.57667942245141
NZDUSD,major,2021-2026,19,1180,1.7000000000000348,1.7490677966101447,2.707069681859145,3.3675312043297887
NZDUSD,major,2021-2026,20,1180,1.5999999999993797,1.659322033898267,2.5719503167250357,3.043894518835004
NZDUSD,major,2021-2026,21,1179,1.5999999999993797,1.6085665818490074,2.533633991233347,3.000917635779444
NZDUSD,major,2021-2026,22,1179,1.500000000000945,1.624597116200139,2.5154068670623317,3.0055830353084105
NZDUSD,major,2021-2026,23,1179,1.500000000000945,1.5726887192535643,2.5124049996867184,2.875376751627427
NZDCAD,cross,2004-2015,17,2957,6.000000000000449,9.514879945891098,7.820646506777032,24.032616196703557
NZDCAD,cross,2004-2015,18,2474,5.999999999999339,7.600606305578013,7.403066166605251,15.030134182171283
NZDCAD,cross,2004-2015,19,2314,4.499999999999504,5.309636992221255,5.350042051416152,9.53642588479647
NZDCAD,cross,2004-2015,20,2301,4.100000000000215,4.904476314645783,5.022781903635382,8.38663571879951
NZDCAD,cross,2004-2015,21,2305,4.099999999999104,5.079913232104105,5.021130591236955,9.463509099851102
NZDCAD,cross,2004-2015,22,2297,4.00000000000067,4.909534175010872,4.992947461709785,8.49110485570271
NZDCAD,cross,2004-2015,23,2304,4.00000000000067,4.921744791666659,4.989799600413982,7.865475697569269
NZDCAD,cross,2016-2020,17,1295,8.899999999999464,10.847876447876434,9.85338837639986,22.450672171710696
NZDCAD,cross,2016-2020,18,1053,7.099999999999884,8.090978157644809,7.858909460740285,14.310947783544854
NZDCAD,cross,2016-2020,19,1038,3.5000000000007248,3.799421965317884,3.933786746895825,5.762569093955225
NZDCAD,cross,2016-2020,20,1038,3.1000000000003247,3.3625240847783937,3.4504908399574328,5.002848545912701
NZDCAD,cross,2016-2020,21,1038,2.9999999999996696,3.2888246628130657,3.3101360725065665,4.943207517155539
NZDCAD,cross,2016-2020,22,1038,2.9000000000001247,3.2217726396916877,3.2774173645798848,4.792319340893189
NZDCAD,cross,2016-2020,23,1038,2.9000000000001247,3.0794797687861024,3.2143809667672993,4.584131710108509
NZDCAD,cross,2021-2026,17,1475,8.299999999999974,9.052677966101685,9.952265983523194,22.04513048700696
NZDCAD,cross,2021-2026,18,1181,9.700000000000264,10.866215071972903,11.619181331848187,21.725068043401365
NZDCAD,cross,2021-2026,19,1181,2.80000000000058,2.9637595258255893,3.411680130617964,4.608015521737064
NZDCAD,cross,2021-2026,20,1180,2.60000000000038,2.702966101694935,3.12847899400142,4.004174107433099
NZDCAD,cross,2021-2026,21,1180,2.5999999999992696,2.6330508474576333,3.1123269937946607,3.955945958085282
NZDCAD,cross,2021-2026,22,1180,2.500000000000835,2.6883898305084877,3.0847250964971007,4.0475467712889
NZDCAD,cross,2021-2026,23,1180,2.5000000000002798,2.575847457627121,3.069461927488873,3.9110528933418647
NZDCHF,cross,2004-2015,17,2957,7.099999999999884,8.385187690226568,9.419152276294387,23.027426661481417
NZDCHF,cross,2004-2015,18,2495,6.000000000000449,6.471583166332673,8.161731841764857,13.778942795138361
NZDCHF,cross,2004-2015,19,2317,4.3999999999999595,4.615364695727208,5.821679427956919,8.590189452368799
NZDCHF,cross,2004-2015,20,2302,3.9000000000000146,4.115117289313632,4.961427923158632,7.184412990256596
NZDCHF,cross,2004-2015,21,2308,3.9999999999995595,4.212131715771218,4.969704077771975,7.23033235785318
NZDCHF,cross,2004-2015,22,2300,3.9999999999995595,4.1270434782608865,4.979028479062269,7.132439275993819
NZDCHF,cross,2004-2015,23,2306,3.9000000000000146,4.082133564614068,4.960901763800623,7.048170077842479
NZDCHF,cross,2016-2020,17,1295,9.500000000000064,12.392664092664083,14.10761154855597,38.7097861588638
NZDCHF,cross,2016-2020,18,1052,8.299999999999974,9.035551330798437,12.362717388681025,20.545218261783717
NZDCHF,cross,2016-2020,19,1038,3.5999999999991594,3.7612716763005563,5.305950623748991,6.973582479508219
NZDCHF,cross,2016-2020,20,1038,3.1000000000003247,3.3460500963391184,4.729365979270865,6.220869873731181
NZDCHF,cross,2016-2020,21,1038,3.1000000000003247,3.290655105973018,4.590371866444673,6.059873862895143
NZDCHF,cross,2016-2020,22,1038,3.0999999999992145,3.241425818882439,4.533157856497838,6.010693169760878
NZDCHF,cross,2016-2020,23,1038,2.9999999999996696,3.139017341040436,4.47405334568653,5.6716619176611225
NZDCHF,cross,2021-2026,17,1474,6.000000000000449,7.0450474898235935,12.14802144978454,25.472593864963347
NZDCHF,cross,2021-2026,18,1180,9.899999999999354,10.502881355932214,17.856031864151873,28.922612555401873
NZDCHF,cross,2021-2026,19,1180,1.9999999999997797,2.2359322033898312,3.8687399823111934,5.077181342058614
NZDCHF,cross,2021-2026,20,1178,1.7999999999995797,1.9823429541595887,3.452181887235394,4.498818513035408
NZDCHF,cross,2021-2026,21,1179,1.7000000000000348,1.9228159457166965,3.4047704617239107,4.259361170037995
NZDCHF,cross,2021-2026,22,1179,1.7000000000000348,1.9670907548770131,3.373945641986091,4.323897074796314
NZDCHF,cross,2021-2026,23,1179,1.7000000000000348,1.8868532654792196,3.352392304398506,4.258750946999872
NZDJPY,cross,2004-2015,17,2955,5.999999999998806,10.527208121827394,8.019102219616553,32.86501837719026
NZDJPY,cross,2004-2015,18,2495,5.000000000000426,7.69290581162325,7.625687673620857,18.3176582030041
NZDJPY,cross,2004-2015,19,2312,4.299999999999571,5.017906574394453,5.739116176494682,9.033542749088298
NZDJPY,cross,2004-2015,20,2300,3.6000000000001364,4.568260869565218,5.352972182105041,8.42353537273416
NZDJPY,cross,2004-2015,21,2307,3.7999999999996703,4.739835283918501,5.454389614843857,8.521837556879278
NZDJPY,cross,2004-2015,22,2299,3.699999999999193,4.570900391474557,5.344564043910635,8.401008120974835
NZDJPY,cross,2004-2015,23,2305,3.5999999999987153,4.601908893709332,5.296522501944234,8.349639330731156
NZDJPY,cross,2016-2020,17,1295,8.599999999999852,10.442548262548252,11.422821164854286,26.715621100018755
NZDJPY,cross,2016-2020,18,1056,5.000000000001137,5.809753787878762,6.7274657750643385,11.905118812521541
NZDJPY,cross,2016-2020,19,1038,2.599999999999625,2.7635838150288365,3.420089451646025,4.796283624496823
NZDJPY,cross,2016-2020,20,1038,2.2999999999996135,2.472639691714771,3.064347373926303,4.354336014186583
NZDJPY,cross,2016-2020,21,1038,2.200000000000557,2.4054913294796982,2.9279493115077817,4.17025882000064
NZDJPY,cross,2016-2020,22,1038,2.199999999999136,2.388631984585671,2.873796483593591,4.141160027118612
NZDJPY,cross,2016-2020,23,1038,2.1000000000000796,2.265992292870836,2.825813204531399,3.862170495739824
NZDJPY,cross,2021-2026,17,1474,4.5000000000001705,6.252238805970131,5.165445026492521,14.38566827225279
NZDJPY,cross,2021-2026,18,1181,8.899999999999864,9.674767146486033,10.367797620590224,16.86251157086685
NZDJPY,cross,2021-2026,19,1181,2.7000000000001023,2.7478408128704244,3.0641197703142784,4.006112182586756
NZDJPY,cross,2021-2026,20,1181,2.5000000000005684,2.541151566469085,2.8415710478015543,3.6591083210406135
NZDJPY,cross,2021-2026,21,1180,2.4999999999991473,2.4923728813558994,2.805584331057885,3.5798727376383197
NZDJPY,cross,2021-2026,22,1180,2.5000000000005684,2.542033898305077,2.809778028848778,3.657396356452909
NZDJPY,cross,2021-2026,23,1180,2.4999999999991473,2.449152542372896,2.8087284940577386,3.5908106944269846
USDCAD,major,2004-2015,17,3264,4.999999999999449,5.7114583333333435,4.484338538398161,9.04061067025495
USDCAD,major,2004-2015,18,2464,4.999999999999449,5.014975649350646,4.14203021655411,7.043403306831299
USDCAD,major,2004-2015,19,2319,3.5000000000007248,3.9269943941354013,3.4202650705425905,5.259925670530501
USDCAD,major,2004-2015,20,2302,2.9999999999996696,3.5861859252823143,2.9792480458418,4.968001981478684
USDCAD,major,2004-2015,21,2306,2.900000000001235,3.547441457068503,2.9689843890591927,4.9598471139949565
USDCAD,major,2004-2015,22,2299,2.900000000001235,3.501043932144387,2.9425044771728874,4.920026818993345
USDCAD,major,2004-2015,23,2306,2.900000000001235,3.495490026019068,2.934999876197155,4.9212804421772915
USDCAD,major,2016-2020,17,1295,4.500000000000615,5.273745173745116,3.3824286589426644,7.565567215848101
USDCAD,major,2016-2020,18,1064,4.500000000000615,4.48909774436088,3.367356102073969,4.468436827366933
USDCAD,major,2016-2020,19,1038,2.1999999999999797,2.352119460500904,1.6736847310753211,2.3097164617323593
USDCAD,major,2016-2020,20,1038,1.9999999999997797,2.0884393063583575,1.4903684949340423,1.9685623723223733
USDCAD,major,2016-2020,21,1038,1.8999999999991246,2.0160886319845757,1.4441257531426281,1.8686393269403823
USDCAD,major,2016-2020,22,1038,1.8999999999991246,2.0199421965317215,1.429802706181368,1.880363621162621
USDCAD,major,2016-2020,23,1038,1.80000000000069,1.9771676300578014,1.4191686828275674,1.8873214594663144
USDCAD,major,2021-2026,17,1474,2.5999999999992696,3.74335142469473,1.937539762071302,5.295190358433784
USDCAD,major,2021-2026,18,1181,4.500000000000615,5.364436917866203,3.5817901787318185,6.0605839336118414
USDCAD,major,2021-2026,19,1181,1.9999999999997797,2.0858594411515323,1.5225721318550618,1.8573838748124663
USDCAD,major,2021-2026,20,1181,1.9999999999997797,1.982895850973757,1.4610164291295846,1.7408093180766189
USDCAD,major,2021-2026,21,1180,1.900000000001345,1.9353389830508603,1.4215601415571018,1.6985302860485898
USDCAD,major,2021-2026,22,1180,1.900000000001345,1.935338983050881,1.4226862862727137,1.7119693467704453
USDCAD,major,2021-2026,23,1180,1.8999999999991246,1.9313559322033784,1.4095009011907804,1.6857986162964225
USDCHF,major,2004-2015,17,3264,3.6000000000002697,5.180698529411777,3.3105640198346653,9.325017914931683
USDCHF,major,2004-2015,18,2486,3.00000000000078,4.211826226870459,3.1425131149311123,7.778374916904476
USDCHF,major,2004-2015,19,2318,2.9999999999996696,3.138654012079317,2.522155845367011,4.293178274843155
USDCHF,major,2004-2015,20,2301,2.9999999999996696,2.8210343328987437,2.449039568315689,3.589769157901361
USDCHF,major,2004-2015,21,2306,2.9999999999996696,2.805941023417138,2.446283687364675,3.5508025347801433
USDCHF,major,2004-2015,22,2299,2.9999999999996696,2.766246193997413,2.4379342570392666,3.51239622045603
USDCHF,major,2004-2015,23,2306,2.9999999999996696,2.775975715524691,2.4338840954506766,3.502259099057022
USDCHF,major,2016-2020,17,1295,4.299999999999304,5.8433204633204205,4.349672221128802,11.064159125427459
USDCHF,major,2016-2020,18,1047,6.800000000000139,7.43037249283665,7.0524055962914085,11.245241517862693
USDCHF,major,2016-2020,19,1038,2.200000000000535,2.4181117533718592,2.302375962070067,3.1136415429234012
USDCHF,major,2016-2020,20,1038,1.9999999999997797,2.0865125240847697,2.0031550306163965,2.6536122224848993
USDCHF,major,2016-2020,21,1038,1.8999999999991246,1.9937379576107555,1.914695349322222,2.4952175507736634
USDCHF,major,2016-2020,22,1038,1.8999999999991246,1.9722543352600792,1.9101334192879753,2.488234744682349
USDCHF,major,2016-2020,23,1038,1.80000000000069,1.9473988439305887,1.8655943242849764,2.433759110506857
USDCHF,major,2021-2026,17,1474,2.4999999999997247,3.6054952510176346,2.8039230625920197,7.414843162700187
USDCHF,major,2021-2026,18,1181,8.099999999999774,8.736663844199846,9.144947416553148,16.322799686602863
USDCHF,major,2021-2026,19,1180,1.7000000000000348,1.852033898305071,2.00563808740421,2.401377962563043
USDCHF,major,2021-2026,20,1180,1.60000000000049,1.6938983050847263,1.881998690007256,2.167093368763294
USDCHF,major,2021-2026,21,1179,1.5999999999993797,1.6281594571670852,1.8215558363780409,2.110694392370306
USDCHF,major,2021-2026,22,1179,1.5999999999993797,1.6151823579304343,1.805523840880283,2.1140626487202585
USDCHF,major,2021-2026,23,1179,1.5999999999993797,1.6134011874469725,1.8006865117331494,2.0941096758726663
USDJPY,major,2004-2015,17,3265,2.600000000001046,4.004869831546693,2.5233526946136724,9.236373737093201
USDJPY,major,2004-2015,18,2490,1.999999999999602,2.8503212851405415,2.1500262241700714,4.258947590185497
USDJPY,major,2004-2015,19,2314,1.8000000000000682,1.9142178046672693,1.6706553612554047,2.5089299343208897
USDJPY,major,2004-2015,20,2302,1.6000000000005343,1.744526498696776,1.5013481874682495,2.2800857657778955
USDJPY,major,2004-2015,21,2308,1.5000000000000568,1.7296360485268774,1.461412057450367,2.2742782024162413
USDJPY,major,2004-2015,22,2301,1.5000000000000568,1.6902651021295088,1.4453303784357256,2.2555543024690623
USDJPY,major,2004-2015,23,2307,1.5000000000000568,1.7000000000000015,1.43032396837785,2.254842291393301
USDJPY,major,2016-2020,17,1295,4.399999999999693,5.199536679536658,3.9745987010286017,9.164947460391378
USDJPY,major,2016-2020,18,1056,2.7999999999991587,3.3459280303030074,2.5198104290825234,4.843497326605426
USDJPY,major,2016-2020,19,1038,1.6000000000005343,1.6662813102119152,1.43808631049632,1.894897191161434
USDJPY,major,2016-2020,20,1038,1.4000000000010004,1.5178227360307952,1.3168786218818727,1.732016329907041
