,team1|NO_CUT,team2|NO_CUT
2016-01-04,0.09030890320312485,0.13546335480468727
2016-01-05,0.15797424487808684,0.23696136731713024
2016-01-06,0.14733911268890407,0.22100866903335611
2016-01-07,0.15487072537863797,0.23230608806795694
2016-01-08,0.12590325363288077,0.18885488044932117
2016-01-11,-0.02577203205521187,-0.0386580480828178
2016-01-12,0.033107868772590095,0.049661803158885146
2016-01-13,0.05277794040547738,0.07916691060821607
2016-01-14,-0.02638640282285463,-0.039579604234281945
2016-01-15,0.16493799327303793,0.24740698990955687
2016-01-18,-0.006181221749526587,-0.009271832624289881
2016-01-19,-0.10281856935732693,-0.15422785403599037
2016-01-20,-0.031548711912368556,-0.04732306786855284
2016-01-21,-0.09091938493577993,-0.1363790774036699
2016-01-22,-0.02635202233016602,-0.039528033495249026
2016-01-25,-0.09013321676691265,-0.13519982515036896
2016-01-26,0.04035707210693343,0.06053560816040014
2016-01-27,0.06873305267016096,0.10309957900524144
2016-01-28,-0.010372865980330529,-0.015559298970495792
2016-01-29,0.11420629282448563,0.17130943923672845
2016-02-01,-0.09649390522789139,-0.1447408578418371
2016-02-02,-0.0794565301543069,-0.11918479523146035
2016-02-03,-0.07433690224726218,-0.11150535337089328
2016-02-04,0.11447461449676037,0.17171192174514055
2016-02-05,-0.15606974669834264,-0.23410462004751398
2016-02-08,0.1007748274692452,0.1511622412038678
2016-02-09,0.11165024657888592,0.1674753698683289
2016-02-10,0.1437806383708024,0.21567095755620358
2016-02-11,0.2641010859113985,0.39615162886709776
2016-02-12,-0.37501637504377205,-0.5625245625656581
2016-02-15,-0.19613251001138227,-0.2941987650170734
2016-02-16,0.096906450931571,0.1453596763973565
2016-02-17,0.06467590652894363,0.09701385979341544
2016-02-18,0.0503435185019493,0.07551527775292395
2016-02-19,-0.0029499370122653295,-0.0044249055183979945
2016-02-22,0.3532617262864352,0.5298925894296528
2016-02-23,0.11590733902428271,0.17386100853642408
2016-02-24,0.07605232274661719,0.11407848411992579
2016-02-25,-0.10494510603651906,-0.15741765905477859
2016-02-26,-0.0537351342196235,-0.08060270132943524
2016-02-29,0.10926403793070594,0.1638960568960589
2016-03-01,-0.06938162336613862,-0.10407243504920792
2016-03-02,-0.057725604139634415,-0.08658840620945163
2016-03-03,-0.05439484640722116,-0.08159226961083174
2016-03-04,0.05462144828357696,0.08193217242536543
2016-03-07,0.04950502768587578,0.07425754152881367
2016-03-08,-0.0066513064155085,-0.009976959623262751
2016-03-09,0.0004011680504085957,0.0006017520756128935
2016-03-10,-0.03710877644845518,-0.05566316467268277
2016-03-11,0.025396943412030963,0.03809541511804645
2016-03-14,-0.07948233032401505,-0.11922349548602258
2016-03-15,-0.03778150969786529,-0.05667226454679793
2016-03-16,-0.022459552892020784,-0.033689329338031176
2016-03-17,0.0757449905106895,0.11361748576603425
2016-03-18,-0.10073734076995211,-0.15110601115492817
2016-03-21,0.0036190343147514286,0.005428551472127143
2016-03-22,0.07777670626070317,0.11666505939105475
2016-03-23,-0.03958036984447073,-0.059370554766706087
2016-03-24,-0.0488666500123918,-0.0732999750185877
2016-03-25,-0.02089333180408552,-0.03133999770612828
2016-03-28,-0.07168302803799456,-0.10752454205699184
2016-03-29,0.12565678848876494,0.1884851827331474
2016-03-30,0.08442317264075105,0.12663475896112658
2016-03-31,0.034442450613239445,0.05166367591985917
2016-04-01,0.11087637943847499,0.16631456915771248
2016-04-04,-0.1496951576837311,-0.22454273652559661
2016-04-05,0.14798617932673483,0.22197926899010226
2016-04-06,0.16650286378554943,0.24975429567832416
2016-04-07,0.20726587002170788,0.31089880503256184
2016-04-08,-0.05891596027453793,-0.08837394041180689
2016-04-11,-0.147083813049421,-0.22062571957413152
2016-04-12,-0.024552787286090744,-0.03682918092913612
2016-04-13,-0.027302652270628544,-0.040953978405942816
2016-04-14,-0.027196512168188986,-0.04079476825228348
2016-04-15,0.036367471277553035,0.05455120691632955
2016-04-18,-0.06775250149875021,-0.10162875224812531
2016-04-19,0.3008945040865115,0.45134175612976735
2016-04-20,0.1019715455809014,0.1529573183713521
2016-04-21,-0.30552820166202205,-0.45829230249303304
2016-04-22,0.26418807114153664,0.39628210671230496
2016-04-25,-0.1304263188586241,-0.19563947828793612
2016-04-26,0.13447744433676756,0.20171616650515134
2016-04-27,-0.4024073950111515,-0.6036110925167273
2016-04-28,-0.2092036229413362,-0.3138054344120043
2016-04-29,-0.030536758639501334,-0.04580513795925201
2016-05-02,-0.0300891885308957,-0.045133782796343544
2016-05-03,-0.16300191356092233,-0.2445028703413835
2016-05-04,-0.0768620254581959,-0.11529303818729385
2016-05-05,-0.10367994606043318,-0.15551991909064977
2016-05-06,0.13338795808726703,0.20008193713090056
2016-05-09,-0.15068226292709874,-0.2260233943906481
2016-05-10,-0.11304351740597413,-0.1695652761089612
2016-05-11,-0.026456669831005974,-0.03968500474650896
2016-05-12,-0.09951014331170316,-0.14926521496755474
2016-05-13,0.031204387529230746,0.046806581293846114
2016-05-16,-0.0845672330621573,-0.12685084959323595
2016-05-17,-0.0512888001213684,-0.07693320018205259
2016-05-18,-0.01744025343800883,-0.026160380157013243
2016-05-19,0.041025622331264805,0.06153843349689721
2016-05-20,-0.04489065967454822,-0.06733598951182233
2016-05-23,0.07626595202448398,0.11439892803672597
2016-05-24,-0.05346958692337886,-0.08020438038506829
2016-05-25,-0.06313373099459318,-0.09470059649188978
2016-05-26,0.013142617539907798,0.019713926309861695
2016-05-27,0.020109548682584077,0.030164323023876116
2016-05-30,-0.13913238944629985,-0.20869858416944975
2016-05-31,-0.09990390532255712,-0.1498558579838357
2016-06-01,0.027317092032572834,0.04097563804885925
2016-06-02,0.13488206258638924,0.20232309387958386
2016-06-03,0.2660265536140415,0.3990398304210622
2016-06-06,-0.45990841175280295,-0.6898626176292044
2016-06-07,-0.03163687537604534,-0.047455313064068014
2016-06-08,0.06575831813316867,0.09863747719975301
2016-06-09,0.41376086573676574,0.6206412986051486
2016-06-10,0.0433240137724993,0.06498602065874895
2016-06-13,0.1272943619431573,0.19094154291473595
2016-06-14,0.12255589766179112,0.18383384649268666
2016-06-15,-0.09533001905952672,-0.14299502858929006
2016-06-16,0.5331476638781789,0.7997214958172685
2016-06-17,-0.14602818623317124,-0.21904227934975684
2016-06-20,-0.07014129764031508,-0.10521194646047262
2016-06-21,-0.14677574422657869,-0.22016361633986803
2016-06-22,0.011689323607228725,0.017533985410843087
2016-06-23,0.13967922936730323,0.20951884405095486
2016-06-24,-0.5393975578220076,-0.8090963367330114
2016-06-27,0.28357498604713394,0.4253624790707009
2016-06-28,-0.17634089133946684,-0.26451133700920026
2016-06-29,-0.05427834751434778,-0.08141752127152167
2016-06-30,0.014394867179815534,0.021592300769723304
2016-07-01,0.06712310777587081,0.10068466166380621
2016-07-04,1.123384673045255e-05,1.6850770095678825e-05
2016-07-05,0.2371491921150731,0.35572378817260963
2016-07-06,0.10378998158163948,0.1556849723724592
2016-07-07,0.09112067193557509,0.13668100790336266
2016-07-08,0.10437208700447997,0.15655813050671996
2016-07-11,-0.3663721773677773,-0.5495582660516659
2016-07-12,-0.192902580494125,-0.2893538707411875
2016-07-13,-0.01355316903424845,-0.020329753551372672
2016-07-14,-0.10182358243256703,-0.15273537364885054
2016-07-15,0.04894136736212034,0.0734120510431805
2016-07-18,-0.05710648661098627,-0.08565972991647941
2016-07-19,0.00918708716489122,0.013780630747336832
2016-07-20,-0.08370115959277083,-0.12555173938915626
2016-07-21,-0.053627821445051536,-0.0804417321675773
2016-07-22,0.04556117892383858,0.06834176838575788
2016-07-25,-0.06590296337875971,-0.09885444506813956
2016-07-26,-0.06815010933885012,-0.10222516400827518
2016-07-27,-0.10987303795158936,-0.16480955692738403
2016-07-28,0.018546581289344683,0.027819871934017026
2016-07-29,0.010901740458427532,0.016352610687641298
2016-08-01,0.04519660417966962,0.06779490626950443
2016-08-02,0.14426585040880904,0.21639877561321355
2016-08-03,-0.3532327008637882,-0.5298490512956824
2016-08-04,0.04674290723208304,0.07011436084812457
2016-08-05,-0.09244758179234067,-0.13867137268851099
2016-08-08,-0.09781688991312228,-0.14672533486968342
2016-08-09,0.12306925150931501,0.1846038772639725
2016-08-10,0.011536106385804148,0.01730415957870622
2016-08-11,-0.05333723069808998,-0.08000584604713497
2016-08-12,0.014265073165929886,0.02139760974889483
2016-08-15,0.09623859523129664,0.14435789284694495
2016-08-16,-0.0643584597183389,-0.09653768957750834
2016-08-17,-0.034745446353959,-0.0521181695309385
2016-08-18,0.04908187955594841,0.0736228193339226
2016-08-19,-0.04676946869987511,-0.07015420304981267
2016-08-22,-0.11438964202216809,-0.17158446303325214
2016-08-23,-0.01978909457931772,-0.02968364186897658
2016-08-24,-0.009329451148327256,-0.013994176722490884
2016-08-25,-0.061055106344281164,-0.09158265951642175
2016-08-26,-0.13056100491517902,-0.19584150737276854
2016-08-29,0.04867895601391373,0.07301843402087059
2016-08-30,-0.003883992706431653,-0.00582598905964748
2016-08-31,0.07256031258458578,0.10884046887687868
2016-09-01,0.004259634850587028,0.006389452275880542
2016-09-02,-0.06421195684718956,-0.09631793527078432
2016-09-05,0.020213224776015577,0.030319837164023367
2016-09-06,0.10261276449574715,0.15391914674362073
2016-09-07,0.08758691348423323,0.13138037022634985
2016-09-08,-0.26396558070352566,-0.3959483710552885
2016-09-09,-0.28989562892972637,-0.4348434433945895
2016-09-12,-0.028112985539387406,-0.04216947830908111
2016-09-13,0.03706288224788912,0.05559432337183368
2016-09-14,0.13312930422840283,0.19969395634260423
2016-09-15,-0.16848034900360437,-0.2527205235054066
2016-09-16,-0.052804981887111004,-0.07920747283066651
2016-09-19,0.006292509700433404,0.009438764550650106
2016-09-20,0.11964643048915949,0.17946964573373925
2016-09-21,0.19122582165070431,0.28683873247605646
2016-09-22,-0.4297720983032901,-0.6446581474549352
2016-09-23,0.19146539866067386,0.2871980979910108
2016-09-26,0.4270395290970626,0.6405592936455938
2016-09-27,-0.11432873735937948,-0.17149310603906923
2016-09-28,-0.30741080380319086,-0.4611162057047863
2016-09-29,-0.13969775826025782,-0.20954663739038673
2016-09-30,-0.2078368675304225,-0.3117553012956337
2016-10-03,0.2917527741895681,0.43762916128435214
2016-10-04,-0.04555172965127776,-0.06832759447691665
2016-10-05,-0.17035733529817482,-0.25553600294726225
2016-10-06,0.15357143528900843,0.23035715293351264
2016-10-07,0.4902474392267208,0.7353711588400812
2016-10-10,-0.11090489591436647,-0.1663573438715497
2016-10-11,0.1523290926092779,0.22849363891391686
2016-10-12,-0.008419440765945481,-0.012629161148918221
2016-10-13,-0.16844934377069876,-0.25267401565604813
2016-10-14,0.21948772714210557,0.32923159071315833
2016-10-17,-0.03374756859894622,-0.050621352898419326
2016-10-18,0.08592489096701329,0.12888733645051995
2016-10-19,0.1615015705140117,0.24225235577101756
2016-10-20,-0.18994668385068592,-0.2849200257760289
2016-10-21,0.11359219936145573,0.17038829904218358
2016-10-24,-0.10288023815431514,-0.15432035723147272
2016-10-25,0.10229336851047457,0.15344005276571185
2016-10-26,-0.053710820637992526,-0.0805662309569888
2016-10-27,-0.17256201209307584,-0.25884301813961375
2016-10-28,-0.05810399035292632,-0.08715598552938948
2016-10-31,-0.04357044964996651,-0.06535567447494976
2016-11-01,0.2007958711809097,0.30119380677136454
2016-11-02,0.09258157657214068,0.13887236485821103
2016-11-03,-0.0038357263797018245,-0.0057535895695527365
2016-11-04,-0.08127574201152032,-0.1219136130172805
2016-11-07,0.1395525605514185,0.20932884082712774
2016-11-08,0.1518444943151465,0.22776674147271972
2016-11-09,-0.682841853675718,-1.024262780513577
2016-11-10,-0.07626985123019561,-0.11440477684529343
2016-11-11,0.06685956807676618,0.10028935211514926
2016-11-14,0.060265964394758814,0.09039894659213822
2016-11-15,0.006389885017768768,0.009584827526653152
2016-11-16,-0.05034186380223245,-0.07551279570334866
2016-11-17,0.18412953833376589,0.27619430750064883
2016-11-18,0.13279986233469318,0.19919979350203976
2016-11-21,-0.0773147128262749,-0.11597206923941236
2016-11-22,-0.026256222793724103,-0.03938433419058615
2016-11-23,0.030686698646116006,0.04603004796917401
2016-11-24,-0.010224804983485783,-0.015337207475228676
2016-11-25,-0.012458509115285914,-0.01868776367292887
2016-11-28,-0.04358588837573472,-0.06537883256360208
2016-11-29,0.011423961927956007,0.01713594289193401
2016-11-30,-0.03482630089938037,-0.052239451349070556
2016-12-01,-0.15860109225644653,-0.23790163838466982
2016-12-02,0.06811427070991641,0.10217140606487463
2016-12-05,-0.091548049343699,-0.1373220740155485
2016-12-06,0.007074020775896489,0.010611031163844733
2016-12-07,0.03645434379098271,0.05468151568647407
2016-12-08,0.15939497369281605,0.2390924605392241
2016-12-09,-0.0465824379721391,-0.06987365695820866
2016-12-12,-0.01739030419271468,-0.02608545628907202
2016-12-13,0.028043168167658974,0.042064752251488466
2016-12-14,-0.054488199296418356,-0.08173229894462754
2016-12-15,0.18621969262558583,0.27932953893837875
2016-12-16,-0.32686047990903383,-0.4902907198635507
2016-12-19,0.07490923781068017,0.11236385671602024
2016-12-20,0.02590172018072805,0.03885258027109208
2016-12-21,-0.014597619549713947,-0.02189642932457092
2016-12-22,-0.0030723961861506954,-0.004608594279226043
2016-12-23,0.01608465391968451,0.024126980879526763
2016-12-27,-0.01677284023538213,-0.0251592603530732
2016-12-28,0.06013290093893452,0.09019935140840178
2016-12-29,-0.1459196863099349,-0.21887952946490238
2016-12-30,-0.08314381852016363,-0.12471572778024544
2017-01-03,-0.01069437529681985,-0.01604156294522978
2017-01-04,-0.11247094643405152,-0.1687064196510773
2017-01-05,-0.09625131378758972,-0.14437697068138458
2017-01-06,0.09847856620526792,0.14771784930790188
2017-01-09,0.07636600847948674,0.11454901271923011
2017-01-10,-0.00985970976421015,-0.014789564646315227
2017-01-11,0.020048957256050354,0.030073435884075538
2017-01-12,0.10997972436429303,0.16496958654643956
2017-01-13,-0.026533685622006517,-0.039800528433009776
2017-01-16,0.10293708113032925,0.1544056216954939
2017-01-17,-0.11387035551906105,-0.1708055332785916
2017-01-18,-0.04750664301489093,-0.0712599645223364
2017-01-19,0.059266851671167235,0.08890027750675086
2017-01-20,-0.11949995017227312,-0.1792499252584097
2017-01-23,-0.06084354162830016,-0.09126531244245026
2017-01-24,0.08640544185814263,0.12960816278721396
2017-01-25,0.07185436200741584,0.10778154301112376
2017-01-26,-0.04679150828091843,-0.07018726242137766
2017-01-27,0.06613331273250342,0.09919996909875513
