sid,slice,window,routed_build_n,routed_build_expectancy_R,routed_build_total_R,routed_build_profit_factor,routed_build_sharpe,routed_build_sortino,routed_build_calmar,routed_build_max_dd_R,routed_build_win_rate,routed_build_avg_win_R,routed_build_avg_loss_R,routed_build_g3,routed_build_pass2,routed_trade_n,routed_trade_expectancy_R,routed_trade_total_R,routed_trade_profit_factor,routed_trade_sharpe,routed_trade_sortino,routed_trade_calmar,routed_trade_max_dd_R,routed_trade_win_rate,routed_trade_avg_win_R,routed_trade_avg_loss_R,routed_trade_g3,routed_trade_pass2,allon_build_n,allon_build_expectancy_R,allon_build_total_R,allon_build_profit_factor,allon_build_sharpe,allon_build_sortino,allon_build_calmar,allon_build_max_dd_R,allon_build_win_rate,allon_build_avg_win_R,allon_build_avg_loss_R,allon_build_g3,allon_build_pass2,allon_trade_n,allon_trade_expectancy_R,allon_trade_total_R,allon_trade_profit_factor,allon_trade_sharpe,allon_trade_sortino,allon_trade_calmar,allon_trade_max_dd_R,allon_trade_win_rate,allon_trade_avg_win_R,allon_trade_avg_loss_R,allon_trade_g3,allon_trade_pass2
B|trend|fisher_transform_signals|rex_oscillator_signals|variance_volume_signals|mcginley_dynamic_index,B-trend,2013-2017,108,1.173600936904476,126.7489011856834,7.893007877339025,1.7460202965788783,96.82253631449608,37.08362433780015,3.4179210756507814,0.5,2.6877211239791783,-0.3405192501702268,5,True,18,0.20493382709471025,3.6888088877047847,2.2181339814559133,5.5498549640476345,22.315146230951168,1.9083868355122477,1.9329460982760538,0.5,0.746339389178331,-0.3364717349889105,4,False,400,0.3017417323797071,120.69669295188284,2.2249393385216685,0.8590209544989896,25.769737205322315,11.679992566774,10.33362754829382,0.375,1.461529899117067,-0.3941311676627089,5,True,88,0.16754371146995495,14.743846609356035,1.8160194795224034,4.208968817592213,15.072774897685074,3.917397229991093,3.763684340326538,0.4772727272727273,0.781234637208828,-0.39278278594379873,4,True
B|trend|fisher_transform_signals|rex_oscillator_signals|variance_volume_signals|mcginley_dynamic_index,B-trend,2014-2018,110,1.1602660955051052,127.62927050556158,8.204064051531496,1.7428116603355026,94.58636145903266,34.132598688754705,3.7392192627750376,0.45454545454545453,2.9069111617775536,-0.2952714597219355,5,True,6,-0.20372998295339415,-1.2223798977203648,0.33901210466750814,-6.636698049981668,-10.790532983249436,-1.0105108990830518,1.2096652285784995,0.16666666666666666,0.6269427696871527,-0.3698645334815035,0,False,428,0.2751154278287326,117.74940311069756,2.1346546547610203,0.8104136128344915,21.004746520932617,8.185598473438855,14.384947355135758,0.34813084112149534,1.4867446059255325,-0.37195535187170875,5,True,92,-0.06087278228734005,-5.600295970435284,0.7765181668700183,-1.7832934455342775,-4.775703930002654,-0.5120258063569808,10.93752678264579,0.32608695652173914,0.6486331200446531,-0.4041820898673367,0,False
B|trend|fisher_transform_signals|rex_oscillator_signals|variance_volume_signals|mcginley_dynamic_index,B-trend,2015-2019,290,0.2293521869888464,66.51213422676545,2.0687130907389926,3.906861513260875,21.905944610094643,7.662493351156481,8.680220807855832,0.3482758620689655,1.2747312813965253,-0.3292895512925059,5,True,84,-0.012955055929941997,-1.0882246981151278,0.9526604207917179,-0.23392423954067185,-1.2411829486637083,-0.14679103757566972,7.413427386901301,0.2619047619047619,0.9954274819587373,-0.3707682145356025,0,False,1184,0.08515915445749055,100.8284388776688,1.3422947676627588,1.6365379958064732,7.884804375758071,5.2081467641206745,19.359753755843386,0.2947635135135135,1.1329356759451517,-0.3527737868589091,3,True,288,0.044000702490685814,12.672202317317515,1.1639743687074346,0.7631678867689732,4.385088920282274,0.6216178850423779,20.385839310999884,0.2708333333333333,1.1532539340817323,-0.36800764067170283,1,False
B|trend|laguerre_filter_signals|dspo_signals|variance_volume_signals|rma_baseline,B-trend,2011-2015,108,1.108656621437586,119.73491511525928,6.98884448430514,1.6448889723869797,121.04551883403558,25.355922482840633,4.722167580228591,0.3148148148148148,4.1096443035981025,-0.2701755568523807,5,True,16,0.09980671926086812,1.59690750817389,1.466433952122737,1.9471710806999776,6.835415657776236,0.661735913921123,2.41320967258887,0.3125,1.0041118909670197,-0.31124108606010986,1,False,440,0.43109245248156536,189.68067909188875,3.556616408401645,1.283484556064341,37.12456966414969,33.22103213594406,5.709656410303416,0.4068181818181818,1.474149470261062,-0.2842608279112696,5,True,104,-0.006456653901929006,-0.6714920058006166,0.9688351758105317,-0.18764315989384756,-0.4477729827965255,-0.04560528707230648,14.723994714384242,0.2980769230769231,0.6733864452332318,-0.2951571480552165,0,False
B|trend|laguerre_filter_signals|dspo_signals|variance_volume_signals|rma_baseline,B-trend,2012-2016,104,0.7892976572950514,82.08695635868534,5.654115981957441,1.9669314550347639,46.38620073814519,16.400248861672377,5.005226265225997,0.34615384615384615,2.7701237025532888,-0.2593749549004862,5,True,20,-0.11947606114692144,-2.389521222938429,0.2908785258989377,-7.876166440882753,-14.88401516085502,-1.1002062628317635,2.1718847671237254,0.1,0.4900855751221397,-0.1872051318434838,0,False,344,0.22848575274549085,78.59909894444885,2.183567642745354,1.0251004002188728,14.63951965421125,5.798745069930679,13.554501533792804,0.32848837209302323,1.2832541881814465,-0.28748322216473865,5,True,58,0.008300566479519834,0.48143285581215034,1.0433301353883357,0.22743629868845455,0.6472169573254727,0.12269832356645312,3.9237117657227603,0.27586206896551724,0.7245151124806125,-0.26454307009232503,0,False
B|trend|laguerre_filter_signals|dspo_signals|variance_volume_signals|rma_baseline,B-trend,2013-2017,100,0.7465646582871172,74.65646582871172,4.863549667030275,1.8345031179647144,50.80227512134645,15.18437247013575,4.916664549394071,0.35,2.685135697297632,-0.2972812857954676,5,True,22,0.07149687799813438,1.5729313159589564,1.3883020274237976,1.8863500476314916,6.271289544661339,0.7434902161179708,2.115604592850993,0.3181818181818182,0.8033892547260011,-0.27005289780820346,1,False,404,0.15996536658525268,64.62600810044208,1.6427433348685718,0.7769446792277338,11.161039581859038,3.7866292973418503,17.066895918702272,0.29455445544554454,1.3880097005310787,-0.3527970044307239,4,True,118,0.07178352331598366,8.470455751286071,1.3379030619237808,1.8346763672586555,6.769732850625484,1.6086370946908728,5.265610111343239,0.3644067796610169,0.779957328384632,-0.33423612492337473,2,False
B|trend|laguerre_filter_signals|dspo_signals|variance_volume_signals|rma_baseline,B-trend,2014-2018,116,0.9867609583917814,114.46427117344663,4.483822589518761,1.5139928517549655,97.48364449457155,26.24234528056617,4.361815605643045,0.31896551724137934,3.98162736936518,-0.4158979935831014,5,True,18,0.5327528391166588,9.58955110409986,5.467343374526085,12.118212451985203,34.92406393878745,4.563375325128418,2.1014162589902683,0.6666666666666666,0.9780116931956533,-0.3577648690413297,4,False,542,0.15216393282427584,82.4728515907575,1.501488993237227,0.5008681438076225,15.366465928071639,3.4827590360751626,23.68032089974818,0.2656826568265683,1.714783383062091,-0.4132059185180492,5,True,142,0.029566375796037436,4.198425363037316,1.1092390653249866,0.7200974277618675,2.8577578456926833,0.42118227307613665,9.968191045586506,0.34507042253521125,0.8700366301507412,-0.4132620377886989,1,False
B|trend|laguerre_filter_signals|dspo_signals|variance_volume_signals|rma_baseline,B-trend,2015-2019,134,0.38971849418093685,52.222278220245535,2.5320141011938726,5.545013269827473,43.617739445469724,9.137589662217435,5.715104327367297,0.47761194029850745,1.3485877099128922,-0.4869619316311366,5,True,56,0.14799469129685655,8.287702712623966,1.4909467763925772,2.410329451073909,12.95139389560925,1.4378118907478012,5.764107784860201,0.2857142857142857,1.5730477616485603,-0.422026536843825,2,True,682,0.09320749413588236,63.56751100067177,1.2997041238848548,1.5911462889518195,8.92232304675422,2.2201454067084097,28.632138601640982,0.312316715542522,1.2942178386200107,-0.4522407006937963,2,True,194,-0.11171563512435258,-21.6728332141244,0.6873790177158886,-2.341841642605643,-10.127365222478636,-0.7954766604656517,27.245090008596453,0.18041237113402062,1.3615255396029358,-0.4360140069196676,0,False
B|trend|volatility_quality_signals|halftrend_signals|efficiency_ratio_volume_signals|mcginley_dynamic_index,B-trend,2011-2015,108,0.8668348537683601,93.6181642069829,5.72593942157748,1.8400838948633353,75.73122513065913,24.069112291707075,3.8895561694329164,0.3888888888888889,2.7006569951090182,-0.30014287253933203,5,True,28,0.0022758302480333234,0.06372324694493306,1.010955623111552,0.05897563639580843,0.20681905718153734,0.012970973972093127,4.9127572903956755,0.2857142857142857,0.735026366893466,-0.2908243844101398,0,False,472,0.25577058705470823,120.72371708982229,2.1917720660821023,1.1187499674710661,23.652580369805964,9.405789556777686,12.835043391209023,0.3898305084745763,1.2066378986383661,-0.3517279731237399,5,True,128,0.015729708532522695,2.013402692162905,1.0660973419566457,0.38623911099500213,1.470770979635706,0.23470499711103274,8.57843981570796,0.34375,0.7380585810886809,-0.3626330342349887,1,False
B|trend|volatility_quality_signals|halftrend_signals|efficiency_ratio_volume_signals|mcginley_dynamic_index,B-trend,2012-2016,102,0.9232516358109575,94.17166685271766,4.914200920612295,1.7215358653025683,65.80927766575078,17.16738706512826,5.485497967480825,0.43137254901960786,2.6870600697381315,-0.4148099347544852,5,True,24,-0.2566307772826033,-6.159138654782479,0.3788743607232588,-7.726559117454755,-45.08753792711548,-0.7024664679742295,8.767875671765776,0.25,0.6261588028990596,-0.550893970676491,0,False,498,0.15901293614355327,79.18844219948953,1.5865245331597742,0.6481528444856729,12.361267627889815,4.629661204765721,17.104586857883646,0.35943775100401604,1.196656153145623,-0.4232382733967931,5,True,102,-0.0021722920375873674,-0.22157378783391146,0.9922686307231432,-0.056733492542220675,-0.21201193890619974,-0.025168016700856593,8.803784202287588,0.4019607843137255,0.6935972620586853,-0.46982068085639356,0,False
