budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,0.8159246791220737,2.5277037707285017
team1,NO_CUT_SLICE_BALANCED,0,0.8159246791220737,2.5277037707285017
team1,NO_CUT,1,-0.754742068613818,-4.48455284814619
team1,NO_CUT_SLICE_BALANCED,1,-0.754742068613818,-4.48455284814619
team1,NO_CUT,2,-0.121892898567374,-1.3111565707657098
team1,NO_CUT_SLICE_BALANCED,2,-0.121892898567374,-1.3111565707657098
team1,NO_CUT,3,-0.9870213725646787,-5.369815839357343
team1,NO_CUT_SLICE_BALANCED,3,-0.9870213725646787,-5.369815839357343
team1,NO_CUT,4,-0.520383844404653,-3.015927842353245
team1,NO_CUT_SLICE_BALANCED,4,-0.520383844404653,-3.015927842353245
team1,NO_CUT,5,-0.6130817434182148,-1.304842738711351
team1,NO_CUT_SLICE_BALANCED,5,-0.6130817434182148,-1.304842738711351
team1,NO_CUT,6,-0.5433151827036636,-2.9345829369151697
team1,NO_CUT_SLICE_BALANCED,6,-0.5433151827036636,-2.9345829369151697
team1,NO_CUT,7,-0.18768843245143854,-4.298251440488697
team1,NO_CUT_SLICE_BALANCED,7,-0.18768843245143854,-4.298251440488697
team1,NO_CUT,8,-0.2896683136625387,-4.608059735330986
team1,NO_CUT_SLICE_BALANCED,8,-0.2896683136625387,-4.608059735330986
team1,NO_CUT,9,-0.29438968345026045,-4.892576036370471
team1,NO_CUT_SLICE_BALANCED,9,-0.29438968345026045,-4.892576036370471
team1,NO_CUT,10,-0.1085416918984438,-5.963688632135424
team1,NO_CUT_SLICE_BALANCED,10,-0.1085416918984438,-5.963688632135424
team1,NO_CUT,11,-0.739858381093135,-1.333405239025485
team1,NO_CUT_SLICE_BALANCED,11,-0.739858381093135,-1.333405239025485
team1,NO_CUT,12,-0.3488298885947062,-3.937004404902008
team1,NO_CUT_SLICE_BALANCED,12,-0.3488298885947062,-3.937004404902008
team1,NO_CUT,13,-0.2485168193577596,-3.236115794375692
team1,NO_CUT_SLICE_BALANCED,13,-0.2485168193577596,-3.236115794375692
team1,NO_CUT,14,-0.7095431985270213,-4.535163401034003
team1,NO_CUT_SLICE_BALANCED,14,-0.7095431985270213,-4.535163401034003
team1,NO_CUT,15,-0.1511202540477813,-4.068645783431149
team1,NO_CUT_SLICE_BALANCED,15,-0.1511202540477813,-4.068645783431149
team1,NO_CUT,16,-0.16796196135643215,-4.027498965738007
team1,NO_CUT_SLICE_BALANCED,16,-0.16796196135643215,-4.027498965738007
team1,NO_CUT,17,-0.050258366802429906,-2.1458107016676187
team1,NO_CUT_SLICE_BALANCED,17,-0.050258366802429906,-2.1458107016676187
team1,NO_CUT,18,-0.604629327888917,-0.6668645638100341
team1,NO_CUT_SLICE_BALANCED,18,-0.604629327888917,-0.6668645638100341
team1,NO_CUT,19,-0.1415912862816143,-2.706245085570099
team1,NO_CUT_SLICE_BALANCED,19,-0.1415912862816143,-2.706245085570099
team1,NO_CUT,20,-0.31328185576485906,-3.9749007966576917
team1,NO_CUT_SLICE_BALANCED,20,-0.31328185576485906,-3.9749007966576917
team1,NO_CUT,21,-0.4409563454722163,-4.692809006752795
team1,NO_CUT_SLICE_BALANCED,21,-0.4409563454722163,-4.692809006752795
team1,NO_CUT,22,-0.5778585937393279,-1.8655441573119478
team1,NO_CUT_SLICE_BALANCED,22,-0.5778585937393279,-1.8655441573119478
team1,NO_CUT,23,-1.0668825081668551,-5.454173413715191
team1,NO_CUT_SLICE_BALANCED,23,-1.0668825081668551,-5.454173413715191
team1,NO_CUT,24,-0.26424504815913397,-2.871425822751975
team1,NO_CUT_SLICE_BALANCED,24,-0.26424504815913397,-2.871425822751975
team2,NO_CUT,0,1.2238870186831106,3.7915556560927532
team2,NO_CUT_SLICE_BALANCED,0,1.2238870186831106,3.7915556560927532
team2,NO_CUT,1,-1.132113102920727,-6.726829272219287
team2,NO_CUT_SLICE_BALANCED,1,-1.132113102920727,-6.726829272219287
team2,NO_CUT,2,-0.18283934785106096,-1.9667348561485638
team2,NO_CUT_SLICE_BALANCED,2,-0.18283934785106096,-1.9667348561485638
team2,NO_CUT,3,-1.480532058847018,-8.054723759036017
team2,NO_CUT_SLICE_BALANCED,3,-1.480532058847018,-8.054723759036017
team2,NO_CUT,4,-0.7805757666069795,-4.5238917635298685
team2,NO_CUT_SLICE_BALANCED,4,-0.7805757666069795,-4.5238917635298685
team2,NO_CUT,5,-0.9196226151273221,-1.9572641080670254
team2,NO_CUT_SLICE_BALANCED,5,-0.9196226151273221,-1.9572641080670254
team2,NO_CUT,6,-0.8149727740554958,-4.401874405372754
team2,NO_CUT_SLICE_BALANCED,6,-0.8149727740554958,-4.401874405372754
team2,NO_CUT,7,-0.2815326486771579,-6.447377160733046
team2,NO_CUT_SLICE_BALANCED,7,-0.2815326486771579,-6.447377160733046
team2,NO_CUT,8,-0.4345024704938082,-6.912089602996479
team2,NO_CUT_SLICE_BALANCED,8,-0.4345024704938082,-6.912089602996479
team2,NO_CUT,9,-0.44158452517539065,-7.338864054555712
team2,NO_CUT_SLICE_BALANCED,9,-0.44158452517539065,-7.338864054555712
team2,NO_CUT,10,-0.16281253784766606,-8.945532948203134
team2,NO_CUT_SLICE_BALANCED,10,-0.16281253784766606,-8.945532948203134
team2,NO_CUT,11,-1.1097875716397023,-2.000107858538227
team2,NO_CUT_SLICE_BALANCED,11,-1.1097875716397023,-2.000107858538227
team2,NO_CUT,12,-0.5232448328920591,-5.905506607353012
team2,NO_CUT_SLICE_BALANCED,12,-0.5232448328920591,-5.905506607353012
team2,NO_CUT,13,-0.3727752290366394,-4.854173691563537
team2,NO_CUT_SLICE_BALANCED,13,-0.3727752290366394,-4.854173691563537
team2,NO_CUT,14,-1.0643147977905325,-6.802745101551004
team2,NO_CUT_SLICE_BALANCED,14,-1.0643147977905325,-6.802745101551004
