,team1|NO_CUT,team2|NO_CUT
2016-01-04,0.0806089408032399,0.12091341120485986
2016-01-05,0.0930579675361569,0.13958695130423537
2016-01-06,0.34085348779839103,0.5112802316975866
2016-01-07,0.5413059722979987,0.8119589584469981
2016-01-08,0.3310080007734958,0.4965120011602438
2016-01-11,-0.2811242463306862,-0.4216863694960294
2016-01-12,0.09141723322718599,0.13712584984077902
2016-01-13,0.03582315862584636,0.053734737938769546
2016-01-14,0.0014980449733852676,0.0022470674600779017
2016-01-15,0.3945007101247086,0.591751065187063
2016-01-18,-0.06751422281420422,-0.10127133422130635
2016-01-19,0.017950853253416586,0.02692627988012488
2016-01-20,-0.05712217478161344,-0.08568326217242017
2016-01-21,-0.3970747617013265,-0.5956121425519898
2016-01-22,0.1205495996498719,0.18082439947480788
2016-01-25,-0.1458430621501169,-0.21876459322517536
2016-01-26,0.020188361199538117,0.03028254179930718
2016-01-27,0.22259514772592184,0.3338927215888828
2016-01-28,-0.023142144766061495,-0.03471321714909225
2016-01-29,0.15317476226253368,0.22976214339380055
2016-02-01,-0.09471438034016336,-0.14207157051024505
2016-02-02,-0.19694911146748215,-0.29542366720122326
2016-02-03,-0.036344913706525435,-0.05451737055978816
2016-02-04,0.017414177190141125,0.026121265785211692
2016-02-05,-0.10156610600965993,-0.15234915901448992
2016-02-08,0.010024486213005704,0.015036729319508559
2016-02-09,0.22093309582275453,0.33139964373413183
2016-02-10,-0.07327734924237805,-0.1099160238635671
2016-02-11,0.08042974817823517,0.12064462226735279
2016-02-12,-0.13598898165539933,-0.20398347248309903
2016-02-15,-0.1154327180896804,-0.17314907713452063
2016-02-16,0.052898440419635,0.07934766062945252
2016-02-17,0.1347111954662858,0.20206679319942872
2016-02-18,-0.02192468622182288,-0.032887029332734324
2016-02-19,-0.06286247586780502,-0.09429371380170756
2016-02-22,0.1849967077962707,0.2774950616944061
2016-02-23,-0.08710932404391482,-0.13066398606587223
2016-02-24,0.10168305123280477,0.15252457684920717
2016-02-25,0.11038567171632577,0.1655785075744887
2016-02-26,0.09344416915323062,0.14016625372984592
2016-02-29,0.04902839947574081,0.07354259921361123
2016-03-01,0.09880360682895699,0.1482054102434355
2016-03-02,-0.029992425728946448,-0.04498863859341968
2016-03-03,-0.1277270291173712,-0.1915905436760568
2016-03-04,0.09025831440020014,0.13538747160030024
2016-03-07,0.03323128661013242,0.049846929915198644
2016-03-08,-0.1243116533803353,-0.18646748007050298
2016-03-09,0.10541917565760127,0.15812876348640192
2016-03-10,-0.2612201293171594,-0.3918301939757391
2016-03-11,0.11121023429081925,0.1668153514362289
2016-03-14,-0.06733662936304198,-0.10100494404456299
2016-03-15,-0.05535438710276428,-0.08303158065414644
2016-03-16,-0.0023229059197796254,-0.0034843588796694383
2016-03-17,0.012124498319333765,0.01818674747900065
2016-03-18,-0.07442994482129935,-0.11164491723194903
2016-03-21,-0.010923014718657134,-0.016384522077985703
2016-03-22,0.13751027895988854,0.20626541843983287
2016-03-23,-0.08505357026289866,-0.127580355394348
2016-03-24,-0.054601794384297714,-0.08190269157644658
2016-03-25,-0.010548257627352403,-0.015822386441028607
2016-03-28,0.015294670776797737,0.02294200616519661
2016-03-29,0.07623415359464158,0.1143512303919624
2016-03-30,0.12616842943071735,0.18925264414607604
2016-03-31,-0.016124187412743202,-0.024186281119114805
2016-04-01,-0.01964492021801453,-0.029467380327021796
2016-04-04,-0.17592652369688938,-0.2638897855453341
2016-04-05,0.040311884096325204,0.06046782614448781
2016-04-06,0.04878252218675476,0.07317378328013215
2016-04-07,0.2581520088240774,0.38722801323611616
2016-04-08,-0.1453794804780765,-0.2180692207171148
2016-04-11,-0.13567232181634978,-0.2035084827245247
2016-04-12,-0.15952452470478953,-0.23928678705718434
2016-04-13,-0.025476585578210954,-0.038214878367316435
2016-04-14,-0.09449996394790741,-0.14174994592186113
2016-04-15,0.039652156053674455,0.059478234080511685
2016-04-18,-0.03158295249242797,-0.04737442873864196
2016-04-19,0.11498112558900599,0.17247168838350901
2016-04-20,-0.045647335202538865,-0.0684710028038083
2016-04-21,-0.16429219540430817,-0.2464382931064623
2016-04-22,0.021007246065173468,0.03151086909776021
2016-04-25,-0.09225638769326797,-0.13838458153990196
2016-04-26,0.07612194383131328,0.11418291574696994
2016-04-27,-0.1269432437018057,-0.19041486555270862
2016-04-28,0.006309057680065465,0.009463586520098198
2016-04-29,0.06917954035894132,0.103769310538412
2016-05-02,-0.07555391566128464,-0.11333087349192697
2016-05-03,0.10601944368744573,0.1590291655311686
2016-05-04,0.0015993115575081362,0.0023989673362622044
2016-05-05,-0.14472993533423048,-0.21709490300134576
2016-05-06,0.14256930174847712,0.21385395262271573
2016-05-09,-0.02828627663107056,-0.04242941494660585
2016-05-10,-0.08108331120503096,-0.12162496680754646
2016-05-11,-0.03614940618775128,-0.05422410928162694
2016-05-12,-0.019194850859231775,-0.028792276288847667
2016-05-13,0.04972815144692161,0.07459222717038243
2016-05-16,-0.07239704083240729,-0.10859556124861096
2016-05-17,-0.037221588651566134,-0.05583238297734921
2016-05-18,0.3379761817673845,0.5069642726510768
2016-05-19,0.05393526702197192,0.08090290053295789
2016-05-20,-0.1097370601023425,-0.16460559015351378
2016-05-23,0.005700882778849468,0.008551324168274204
2016-05-24,0.15158907716575554,0.22738361574863336
2016-05-25,-0.06890897763581359,-0.10336346645372041
2016-05-26,-0.08458188592281478,-0.1268728288842222
