structure,step,build,trade,cut_applied,passers,members,curve_bins,size_scale,scale_binds,cap_pct,cap_bound_days,net_min_votes,curve_mode,opposition,vote_on_entry_day,dip_budget,day_budget,build_median_year_pct
ALLPASS,1,2011-2015,2016-2016,False,104,104,6,1.0591198178111,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,8.697770529857358
ALLPASS,2,2012-2016,2017-2017,False,104,104,6,0.864103615329605,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,5.648129621173103
ALLPASS,3,2013-2017,2018-2018,False,104,104,6,0.831186842058091,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,5.394408500744062
ALLPASS,4,2014-2018,2019-2019,False,104,104,6,0.6907537666690914,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,2.477712954394477
ALLPASS,5,2015-2019,2020-2020,False,104,104,6,0.7489766793563581,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,2.32677101924957
