budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-0.5180591491386525,-3.3489671356697315
team1,NO_CUT_SLICE_BALANCED,0,-0.8621130950200332,-4.547039735255932
team1,NO_CUT,1,-0.37238296887210137,-2.3532908040314497
team1,NO_CUT_SLICE_BALANCED,1,-0.4856230564159451,-2.7055870780477838
team1,NO_CUT,2,-0.6304909197955458,-3.2384063135817387
team1,NO_CUT_SLICE_BALANCED,2,-0.4470512426872483,-3.6138122410881968
team1,NO_CUT,3,-0.620649855992766,-2.9882769905393083
team1,NO_CUT_SLICE_BALANCED,3,-0.8181467758203531,-3.9630641012262435
team1,NO_CUT,4,-0.19965425883859894,-2.4512878933221907
team1,NO_CUT_SLICE_BALANCED,4,-0.20036947812138392,-2.124109575260455
team1,NO_CUT,5,-0.8939956497808607,-3.3577520564241787
team1,NO_CUT_SLICE_BALANCED,5,-0.44360290825653537,-2.0507656349703387
team1,NO_CUT,6,-0.6521455898888232,-3.3661298214659077
team1,NO_CUT_SLICE_BALANCED,6,-0.6532343961861428,-3.5848850602717275
team1,NO_CUT,7,-0.47079112343946045,-3.3848953423955734
team1,NO_CUT_SLICE_BALANCED,7,-1.044584208515666,-4.269134484792554
team1,NO_CUT,8,-0.6135891947302173,-3.2220113694615007
team1,NO_CUT_SLICE_BALANCED,8,-1.2351996226952129,-5.225776549102385
team1,NO_CUT,9,-0.5843997932104251,-3.735391660207557
team1,NO_CUT_SLICE_BALANCED,9,-0.11413166743065964,-0.5487363215676493
team1,NO_CUT,10,-0.17794248300602464,-3.081226140244974
team1,NO_CUT_SLICE_BALANCED,10,-0.701038591216304,-3.509992021585841
team1,NO_CUT,11,-0.5270309447810686,-3.1222877035683734
team1,NO_CUT_SLICE_BALANCED,11,-0.545169049205694,-3.1481401020225466
team1,NO_CUT,12,-0.7129665085520428,-3.041951130267361
team1,NO_CUT_SLICE_BALANCED,12,-0.9361824843876905,-4.647424338055796
team1,NO_CUT,13,-0.16940349546347475,-1.7517938777932913
team1,NO_CUT_SLICE_BALANCED,13,-0.31959308595639424,-2.3678193102043714
