median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,budget,dip_budget,day_budget,kind,cut_applied
3.411929990252986,3.5209250357935282,2.118583170662941,5.751935041087489,17.60462517896764,1.8707607017353034,3.4636750429767265,0.7987579115805075,0.9166715119993475,2.5307883675347025,1.6289001666359917,9.410409980623243,1.329664898551153,52.85493827160494,1296,5,NO_CUT,8235,8235,team1,3.6,3.6,real,False
5.11789498537948,5.281387553690292,3.177874755994412,8.627902561631235,26.406937768451463,2.8061410526029533,5.195512564465087,1.1981368673707613,1.3750072679990213,2.530788367534702,1.6289001666359917,9.41040998062325,1.329664898551153,52.85493827160494,1296,5,NO_CUT,8235,8235,team2,5.4,3.6,real,False
