n,R,peg_n,peg_R,lv_n,lv_R,sup_n,sup_R,cap_n,cap_R,cln_n,cln_R,c1,c2,vol,base,slice,rank_before,sup_share,ex_sortino,ex_total_R,ex_calmar,rank,clean_R,clean_n,rk_R,rk_S,score,new_rank
108,41.02828136177033,10,7.224767576650431,0,0.0,10,7.224767576650431,0,0.0,96,34.80351378511991,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,9,0.17609237669366246,46.64391124037765,47.69101827424602,25.56715196744952,1,34.80351378511991,96,65.0,1.0,33.0,11
108,41.02828136177033,10,7.224767576650431,0,0.0,10,7.224767576650431,0,0.0,96,34.80351378511991,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,9,0.17609237669366246,46.47976363635404,47.52318572815398,25.47717694979853,3,34.80351378511991,96,65.0,4.0,34.5,12
108,41.02828136177033,10,7.224767576650431,0,0.0,10,7.224767576650431,0,0.0,96,34.80351378511991,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,9,0.17609237669366246,35.54326706268744,38.30782356703562,9.46847550133248,9,34.80351378511991,96,65.0,8.0,36.5,13
110,40.85787599904258,8,2.4930217242941795,6,1.3914378919300086,12,3.9879819557289427,0,0.0,98,36.869894043313636,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,11,0.09760619851659429,33.02528510787429,38.15031091737594,8.535761883602518,11,36.869894043313636,98,56.0,17.0,36.5,14
188,38.06520229008585,12,-1.129448159833246,6,-2.215818256385399,16,-3.129448159833257,2,-0.2158182563853886,168,41.05417631114033,aroon_signals,center_of_gravity_signals,waddah_attar_explosion_volume_signals,hma_baseline,trend,46,-0.08221283407308536,29.609750803188152,39.24570816444096,8.703675398025375,10,41.05417631114033,168,28.0,48.0,38.0,15
136,40.01756782338133,10,2.579097992398405,6,1.9449700340769387,14,4.627590365980099,0,0.0,120,36.38997745740123,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,17,0.11563897102402877,33.02528510787429,38.15031091737594,8.535761883602518,11,36.38997745740123,120,59.0,17.0,38.0,16
176,50.637400058909556,12,6.399527331344884,4,1.0216099255458666,14,6.745079228200127,0,0.0,151,39.4805707229339,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,7,0.1332035061111583,31.03983201298643,40.88318724993617,13.10545843009688,8,39.4805707229339,151,39.0,39.0,39.0,17
126,44.818478108431755,10,6.355513211860547,2,-0.8061194761852927,10,6.355513211860547,0,0.0,114,35.466507907338865,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,6,0.14180564535199772,33.88049412257573,39.49139763004868,6.461403839138237,6,35.466507907338865,114,63.0,15.0,39.0,18
124,34.91621723900916,16,-3.461720562782696,2,-0.9999999999999905,16,-3.461720562782696,0,0.0,105,34.328380480983334,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,60,-0.09914363114098129,34.89250362213455,33.85674375458154,8.476413361619414,14,34.328380480983334,105,68.0,11.0,39.5,19
176,49.17333873142014,12,5.654950819045738,4,1.07269042182316,14,6.017780310743745,0,0.0,151,38.54748689536721,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,12,0.12237892455528104,31.03983201298643,40.88318724993617,13.10545843009688,8,38.54748689536721,151,46.0,39.0,42.5,20
176,50.637400058909556,12,6.399527331344884,4,1.0216099255458666,14,6.745079228200127,0,0.0,151,39.4805707229339,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,7,0.1332035061111583,29.13710764054471,43.744186352422034,12.046886556593922,7,39.4805707229339,151,39.0,50.0,44.5,21
210,46.32831218642252,16,4.778378341595329,8,-0.9905241838008247,20,5.596998724403884,0,0.0,188,37.69669472284181,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,45,0.12081162598546383,30.60986780713339,44.16449069480163,4.5431460438192035,5,37.69669472284181,188,49.0,42.0,45.5,22
176,49.17333873142014,12,5.654950819045738,4,1.07269042182316,14,6.017780310743745,0,0.0,151,38.54748689536721,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,12,0.12237892455528104,29.13710764054471,43.744186352422034,12.046886556593922,7,38.54748689536721,151,46.0,50.0,48.0,23
210,46.8292120180769,14,7.355679304861684,4,0.9844066593529309,18,8.340085964214614,0,0.0,185,32.38795285718378,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,53,0.17809579971141076,31.05120792041026,49.9113519416463,13.784102942997563,4,32.38795285718378,185,74.0,29.0,51.5,24
128,40.42677952193927,10,4.337307479064831,12,2.1768289188475434,16,5.577039308647283,0,0.0,110,33.66866885579368,aroon_signals,center_of_gravity_signals,waddah_attar_explosion_volume_signals,hma_baseline,trend,10,0.13795408327345668,29.609750803188152,39.24570816444096,8.703675398025375,10,33.66866885579368,110,72.0,48.0,60.0,25
144,36.12680081745729,8,2.6745040129654996,8,-0.9823481880569649,12,3.4982753010937815,0,0.0,131,32.031760997404504,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,35,0.09683324351829503,30.60986780713339,44.16449069480163,4.5431460438192035,5,32.031760997404504,131,84.0,42.0,63.0,26
144,36.12680081745729,8,2.6745040129654996,8,-0.9823481880569649,12,3.4982753010937815,0,0.0,131,32.031760997404504,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,36,0.09683324351829503,30.60986780713339,44.16449069480163,4.5431460438192035,5,32.031760997404504,131,84.0,42.0,63.0,27
128,41.28060951013897,10,4.268526330571164,0,0.0,10,4.268526330571164,0,0.0,113,31.358177844890104,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,21,0.1034026963560886,34.89250362213455,33.85674375458154,8.476413361619414,14,31.358177844890104,113,118.0,11.0,64.5,28
112,38.72803147739707,6,3.565694991305223,4,1.1121665805800323,8,4.774100201472215,0,0.0,100,31.406179654009446,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,19,0.12327247265997844,31.05120792041026,49.9113519416463,13.784102942997563,4,31.406179654009446,100,108.0,29.0,68.5,29
142,38.54999212982818,8,3.59830673750383,8,0.07561447200905186,12,5.480040685698128,0,0.0,129,31.946692547064973,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,27,0.14215413241181776,30.60986780713339,44.16449069480163,4.5431460438192035,5,31.946692547064973,129,96.0,42.0,69.0,30
144,38.280871936826706,8,3.59830673750383,8,0.07561447200905186,12,5.480040685698128,0,0.0,131,31.677572354063503,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,29,0.14315349699300492,30.60986780713339,44.16449069480163,4.5431460438192035,5,31.677572354063503,131,102.0,42.0,72.0,31
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,28.796454169976915,33.74719837142936,10.202689116442594,19,41.64524902480413,136,17.0,129.0,73.0,32
112,38.10002170434475,6,3.4915003550198724,4,1.2287613704130422,8,4.816500355019874,0,0.0,100,30.58965749499209,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,25,0.12641726013690494,31.05120792041026,49.9113519416463,13.784102942997563,4,30.58965749499209,100,122.0,29.0,75.5,33
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,27.869990068947345,32.89727100224502,11.191437566731866,25,41.64524902480413,136,17.0,145.0,81.0,34
112,37.914824382408305,6,3.4915003550198724,4,1.2287613704130422,8,4.816500355019874,0,0.0,100,30.404460173055647,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,28,0.12703475312032914,31.05120792041026,49.9113519416463,13.784102942997563,4,30.404460173055647,100,134.0,29.0,81.5,35
176,50.637400058909556,12,6.399527331344884,4,1.0216099255458666,14,6.745079228200127,0,0.0,151,39.4805707229339,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,7,0.1332035061111583,28.80411087943551,44.56526720611094,9.22025139007926,12,39.4805707229339,151,39.0,126.0,82.5,36
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,27.71309415126432,32.71207368030858,11.128434642694907,28,41.64524902480413,136,17.0,155.0,86.0,37
176,49.17333873142014,12,5.654950819045738,4,1.07269042182316,14,6.017780310743745,0,0.0,151,38.54748689536721,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,12,0.12237892455528104,28.80411087943551,44.56526720611094,9.22025139007926,12,38.54748689536721,151,46.0,126.0,86.0,38
124,33.56738279506459,8,3.2568184677618026,2,0.23957496369578574,8,3.2568184677618026,0,0.0,113,30.285536153888543,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,51,0.09702330645333042,31.05120792041026,49.9113519416463,13.784102942997563,4,30.285536153888543,113,144.0,29.0,86.5,39
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,27.43644073394916,32.38551660509618,11.017342050273951,31,41.64524902480413,136,17.0,165.0,91.0,40
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,27.43644073394916,32.38551660509618,11.017342050273951,32,41.64524902480413,136,17.0,165.0,91.0,41
112,37.5142947751519,6,3.4662319004483235,4,1.2287613704130422,8,4.7912319004483255,0,0.0,100,30.077903097843258,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,31,0.12771749886717482,31.05120792041026,49.9113519416463,13.784102942997563,4,30.077903097843258,100,154.0,29.0,91.5,42
112,37.5142947751519,6,3.4662319004483235,4,1.2287613704130422,8,4.7912319004483255,0,0.0,100,30.077903097843258,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,32,0.12771749886717482,31.05120792041026,49.9113519416463,13.784102942997563,4,30.077903097843258,100,154.0,29.0,91.5,43
110,36.35788780594002,8,2.5082042546189864,6,3.8851559888921523,14,6.393360243511139,0,0.0,96,29.96452756242887,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,20,0.17584520524502567,33.02528510787429,38.15031091737594,8.535761883602518,11,29.96452756242887,96,174.0,17.0,95.5,44
110,40.85787599904258,8,2.4930217242941795,6,1.3914378919300086,12,3.9879819557289427,0,0.0,98,36.869894043313636,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,11,0.09760619851659429,28.655468354158636,33.84514192677102,7.864961906992594,20,36.869894043313636,98,56.0,139.0,97.5,45
136,40.01756782338133,10,2.579097992398405,6,1.9449700340769387,14,4.627590365980099,0,0.0,120,36.38997745740123,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,17,0.11563897102402877,28.655468354158636,33.84514192677102,7.864961906992594,20,36.38997745740123,120,59.0,139.0,99.0,46
196,57.66878615472649,18,4.497453306877157,6,0.9501272312899554,20,7.102011325414626,0,0.0,175,47.88099843633675,waddah_attar_explosion_signals,vortex_signals,chaikin_volatility_volume_signals,kama_baseline,trend,13,0.12315173942381567,26.636608914259167,52.251704652316945,7.814056120876673,13,47.88099843633675,175,5.0,194.0,99.5,47
146,43.951998808998766,10,-0.6284460244545425,2,-1.0000000000000022,10,-0.6284460244545425,0,0.0,136,44.58044483345332,waddah_attar_explosion_signals,vortex_signals,chaikin_volatility_volume_signals,kama_baseline,trend,16,-0.014298462902348685,26.636608914259167,52.251704652316945,7.814056120876673,13,44.58044483345332,136,8.0,194.0,101.0,48
196,57.66878615472649,18,4.497453306877157,6,0.9501272312899554,20,7.102011325414626,0,0.0,175,47.88099843633675,waddah_attar_explosion_signals,vortex_signals,chaikin_volatility_volume_signals,kama_baseline,trend,13,0.12315173942381567,26.367818701272977,43.95199880899879,10.546246231003868,16,47.88099843633675,175,5.0,198.0,101.5,49
210,46.8292120180769,14,7.355679304861684,4,0.9844066593529309,18,8.340085964214614,0,0.0,185,32.38795285718378,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,53,0.17809579971141076,28.796454169976915,33.74719837142936,10.202689116442594,19,32.38795285718378,185,74.0,129.0,101.5,50
146,43.951998808998766,10,-0.6284460244545425,2,-1.0000000000000022,10,-0.6284460244545425,0,0.0,136,44.58044483345332,waddah_attar_explosion_signals,vortex_signals,chaikin_volatility_volume_signals,kama_baseline,trend,16,-0.014298462902348685,26.367818701272977,43.95199880899879,10.546246231003868,16,44.58044483345332,136,8.0,198.0,103.0,51
156,42.44519023255672,14,8.570726642692946,8,3.1879313686474324,18,10.165417591239141,0,0.0,136,29.42571673669992,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,30,0.23949515918159237,31.05120792041026,49.9113519416463,13.784102942997563,4,29.42571673669992,136,178.0,29.0,103.5,52
102,36.40288964668198,10,8.049417266941058,0,0.0,10,8.049417266941058,0,0.0,86,25.92261515154417,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,14,0.22112028317166135,34.89250362213455,33.85674375458154,8.476413361619414,14,25.92261515154417,86,202.0,11.0,106.5,53
210,46.8292120180769,14,7.355679304861684,4,0.9844066593529309,18,8.340085964214614,0,0.0,185,32.38795285718378,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,53,0.17809579971141076,27.869990068947345,32.89727100224502,11.191437566731866,25,32.38795285718378,185,74.0,145.0,109.5,54
112,35.88130017231837,6,3.349210961620747,4,1.8856942710890277,8,5.331143862296734,0,0.0,100,27.906689094556448,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,55,0.14857722091156536,31.05120792041026,49.9113519416463,13.784102942997563,4,27.906689094556448,100,191.0,29.0,110.0,55
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,25.80826854054794,30.74623550248536,11.151879666224517,55,41.64524902480413,136,17.0,205.0,111.0,56
182,35.80748538273324,10,-1.6592971341126006,6,-2.128483700586567,12,-2.6592971341126024,0,0.0,166,40.46678251684583,waddah_attar_explosion_signals,vortex_signals,chaikin_volatility_volume_signals,kama_baseline,trend,59,-0.07426651454823868,26.636608914259167,52.251704652316945,7.814056120876673,13,40.46678251684583,166,30.0,194.0,112.0,57
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,32.575100043838304,29.6619612159892,8.723387350738559,33,24.065569566326367,97,206.0,20.0,113.0,58
130,40.77645355046717,12,6.861974490211251,2,5.3915638554695295,14,12.253538345680779,0,0.0,112,28.629648904255397,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,8,0.30050524944537244,31.03983201298643,40.88318724993617,13.10545843009688,8,28.629648904255397,112,188.0,39.0,113.5,59
182,35.80748538273324,10,-1.6592971341126006,6,-2.128483700586567,12,-2.6592971341126024,0,0.0,166,40.46678251684583,waddah_attar_explosion_signals,vortex_signals,chaikin_volatility_volume_signals,kama_baseline,trend,59,-0.07426651454823868,26.367818701272977,43.95199880899879,10.546246231003868,16,40.46678251684583,166,30.0,198.0,114.0,60
144,47.05649268239089,8,3.2891179924450293,8,-0.6573481880569598,12,4.437889280573317,0,0.0,131,42.02183888285856,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,5,0.09430981842456841,25.32057584557417,35.096109743612374,4.11906827533452,27,42.02183888285856,131,11.0,217.0,114.0,61
210,46.8292120180769,14,7.355679304861684,4,0.9844066593529309,18,8.340085964214614,0,0.0,185,32.38795285718378,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,53,0.17809579971141076,27.71309415126432,32.71207368030858,11.128434642694907,28,32.38795285718378,185,74.0,155.0,114.5,62
160,47.937374650837164,18,4.936745972520628,10,2.966600783828385,22,6.727284162007704,0,0.0,137,39.22883511326497,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,24,0.14033484751735817,27.193308754303875,35.626704175461285,9.0224192924274,21,39.22883511326497,137,42.0,190.0,116.0,63
144,47.05649268239089,8,3.2891179924450293,8,-0.6573481880569598,12,4.437889280573317,0,0.0,131,42.02183888285856,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,rma_baseline,trend,5,0.09430981842456841,24.52269071155546,34.826989550610904,3.9623310932839786,29,42.02183888285856,131,11.0,223.0,117.0,64
112,38.72803147739707,6,3.565694991305223,4,1.1121665805800323,8,4.774100201472215,0,0.0,100,31.406179654009446,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,19,0.12327247265997844,28.796454169976915,33.74719837142936,10.202689116442594,19,31.406179654009446,100,108.0,129.0,118.5,65
130,40.77645355046717,12,6.861974490211251,2,5.3915638554695295,14,12.253538345680779,0,0.0,112,28.629648904255397,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,wma_baseline,trend,8,0.30050524944537244,29.13710764054471,43.744186352422034,12.046886556593922,7,28.629648904255397,112,188.0,50.0,119.0,66
210,46.8292120180769,14,7.355679304861684,4,0.9844066593529309,18,8.340085964214614,0,0.0,185,32.38795285718378,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,53,0.17809579971141076,27.43644073394916,32.38551660509618,11.017342050273951,31,32.38795285718378,185,74.0,165.0,119.5,67
210,46.8292120180769,14,7.355679304861684,4,0.9844066593529309,18,8.340085964214614,0,0.0,185,32.38795285718378,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,53,0.17809579971141076,27.43644073394916,32.38551660509618,11.017342050273951,32,32.38795285718378,185,74.0,165.0,119.5,68
110,40.85787599904258,8,2.4930217242941795,6,1.3914378919300086,12,3.9879819557289427,0,0.0,98,36.869894043313636,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,11,0.09760619851659429,27.423931224443713,37.89222657863651,5.5714297255739735,17,36.869894043313636,98,56.0,185.0,120.5,69
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,37,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,70
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,38,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,71
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,39,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,72
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,40,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,73
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,41,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,74
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,42,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,75
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,43,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,76
114,33.34832875437368,4,-1.219834218555087,6,5.557072222792238,8,4.557072222792243,0,0.0,97,22.60754154941172,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,44,0.1366506926436179,32.575100043838304,29.6619612159892,8.723387350738559,33,22.60754154941172,97,223.0,20.0,121.5,77
136,40.01756782338133,10,2.579097992398405,6,1.9449700340769387,14,4.627590365980099,0,0.0,120,36.38997745740123,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,tma_baseline,trend,17,0.11563897102402877,27.423931224443713,37.89222657863651,5.5714297255739735,17,36.38997745740123,120,59.0,185.0,122.0,78
156,54.667142283350664,14,8.659208321301618,8,3.2478798805828233,18,10.678207588988323,0,0.0,136,41.64524902480413,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,4,0.19533136620972524,24.13345880076732,31.252975883674093,8.54955759775532,51,41.64524902480413,136,17.0,229.0,123.0,79
112,38.10002170434475,6,3.4915003550198724,4,1.2287613704130422,8,4.816500355019874,0,0.0,100,30.58965749499209,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,25,0.12641726013690494,28.796454169976915,33.74719837142936,10.202689116442594,19,30.58965749499209,100,122.0,129.0,125.5,80
112,38.72803147739707,6,3.565694991305223,4,1.1121665805800323,8,4.774100201472215,0,0.0,100,31.406179654009446,aroon_signals,coppock_curve_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,19,0.12327247265997844,27.869990068947345,32.89727100224502,11.191437566731866,25,31.406179654009446,100,108.0,145.0,126.5,81
100,31.417491823835967,8,1.9285794418808657,8,1.1009822445685078,14,4.02956168644932,0,0.0,86,27.38793013738665,aroon_signals,coral_signals,waddah_attar_explosion_volume_signals,ema_baseline,trend,26,0.1282585417398646,29.009127839087235,31.417491823835967,6.706966146127888,26,27.38793013738665,86,201.0,53.0,127.0,82
124,34.91621723900916,16,-3.461720562782696,2,-0.9999999999999905,16,-3.461720562782696,0,0.0,105,34.328380480983334,aroon_signals,chandelier_exit_signals,waddah_attar_explosion_volume_signals,fantail_vma,trend,60,-0.09914363114098129,27.193308754303875,35.626704175461285,9.0224192924274,21,34.328380480983334,105,68.0,190.0,129.0,83
116,35.52311427363066,4,-1.2477936683612447,6,6.5963916496628325,8,5.596391649662835,0,0.0,97,24.065569566326367,waddah_attar_explosion_signals,vortex_signals,williams_vix_fix_volume_signals,rma_baseline,trend,33,0.15754225844486616,28.956608091005656,27.164613772203975,8.262296630645796,37,24.065569566326367,97,206.0,54.0,130.0,84
