budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-1.268784162863844,25,-3.0678306965748203,-1.9133303859516397,-1.6994971502239622,100.0,0.0,0.04
team1,NO_CUT_SLICE_BALANCED,-0.7212720378065987,25,-2.721527144085574,-1.6768617020760728,-1.635987069954898,100.0,0.0,0.04
team2,NO_CUT,-1.9031762442957665,25,-4.60174604486223,-2.869995578927459,-2.5492457253359437,100.0,0.0,0.04
team2,NO_CUT_SLICE_BALANCED,-1.0819080567098973,25,-4.0822907161283615,-2.5152925531141097,-2.4539806049323474,100.0,0.0,0.04
