state,n,mfe,mae,bars,gb,eff,fav20,retrace_pct,ratio
strong trend,1093,0.014677036745451172,-0.017206962269223053,9.605672461116194,0.01707647136372875,0.2084123301901134,0.45745654162854527,116.34822246405584,0.8529708216832096
medium trend,1322,0.01410590108243344,-0.01496851375491597,10.247352496217852,0.015425410055188918,0.20350715539392264,0.4697428139183056,109.35430473419883,0.9423715215413936
weak trend,1105,0.012176765315609255,-0.015439084939876894,9.997285067873303,0.014630377018421134,0.21314912929948762,0.46244343891402717,120.14994655162339,0.7886973459261472
strong transitional,1123,0.015320423841174298,-0.015153957561937227,10.325912733748886,0.014777599547133752,0.2137625244917639,0.4977738201246661,96.45685850686662,1.010985003657077
medium transitional,1472,0.014044039836305432,-0.01611393604157219,9.599864130434783,0.01622086676614077,0.23084263963426102,0.4578804347826087,115.50000537742703,0.871546206964788
weak transitional,1328,0.012825058607002603,-0.015046039924010638,9.908132530120483,0.014746975880551665,0.22286416050186447,0.4555722891566265,114.9856412546893,0.8523876496257485
strong chop,965,0.015624321881743265,-0.014184644089912062,10.546113989637306,0.014589204545684478,0.22005024826326938,0.5378238341968912,93.37496152541313,1.1014955174557453
medium chop,1402,0.014466114554466588,-0.014825241386050526,10.271754636233952,0.014893516162108858,0.2270437033498777,0.5014265335235378,102.95450174981715,0.9757759875719898
weak chop,1357,0.013996942326342056,-0.01465721258216661,10.098010316875461,0.015346672345267775,0.21577868554942664,0.4745762711864407,109.64303479614648,0.9549525360212144
