budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-0.9075596164405101,-6.182500737978254
team1,NO_CUT_SLICE_BALANCED,0,-1.982636498287076,-7.892334472085736
team1,NO_CUT,1,-1.8990653626487182,-6.5394113644957965
team1,NO_CUT_SLICE_BALANCED,1,-2.2164173628815416,-8.965168552402982
team1,NO_CUT,2,-1.057214998420286,-6.282910172750322
team1,NO_CUT_SLICE_BALANCED,2,-1.5623540114062098,-7.068699974752223
team1,NO_CUT,3,-1.6856824027880593,-7.140690133204588
team1,NO_CUT_SLICE_BALANCED,3,-2.0057623219158853,-6.90209490591026
team1,NO_CUT,4,-1.2272404626988485,-5.782171992975005
team1,NO_CUT_SLICE_BALANCED,4,-2.2984265883434216,-7.714278154655883
team1,NO_CUT,5,-1.2466904806914076,-6.1722053092514715
team1,NO_CUT_SLICE_BALANCED,5,-1.5063890754900295,-6.5973042267083795
team1,NO_CUT,6,-1.7386434060325897,-7.539810564190468
team1,NO_CUT_SLICE_BALANCED,6,-1.8976934037541362,-7.13208336377868
team1,NO_CUT,7,-1.5067945211198752,-6.592697374388456
team1,NO_CUT_SLICE_BALANCED,7,-2.071791406407589,-8.505397131625296
team1,NO_CUT,8,-1.288882524944508,-5.983390870690505
team1,NO_CUT_SLICE_BALANCED,8,-1.8563398855115958,-7.633593728121901
team1,NO_CUT,9,-1.747529704589435,-7.422707541694799
team1,NO_CUT_SLICE_BALANCED,9,-2.233614062892466,-9.2218845263363
team1,NO_CUT,10,-0.9616427146881684,-6.226581303894745
team1,NO_CUT_SLICE_BALANCED,10,-1.729124765976569,-7.667813278706559
team1,NO_CUT,11,-1.3248921389546209,-6.5605038945010605
team1,NO_CUT_SLICE_BALANCED,11,-2.3677214865504967,-8.444410766510016
team1,NO_CUT,12,-1.4648418364583033,-6.228886426304958
team1,NO_CUT_SLICE_BALANCED,12,-1.8987754790370706,-8.081153849957408
team1,NO_CUT,13,-2.200073237126887,-6.4345624539845625
team1,NO_CUT_SLICE_BALANCED,13,-2.5801966226947965,-9.288739771558298
team1,NO_CUT,14,-1.764336815003692,-7.082572744471037
team1,NO_CUT_SLICE_BALANCED,14,-2.0222675367662983,-7.286133603727374
team1,NO_CUT,15,-0.7935609053079743,-6.4494485087436075
team1,NO_CUT_SLICE_BALANCED,15,-1.8940275644212943,-7.146057418722819
team1,NO_CUT,16,-1.3395991896801007,-7.813444662890839
team1,NO_CUT_SLICE_BALANCED,16,-1.7417063702504687,-8.370075749590242
team1,NO_CUT,17,-1.563514861905568,-5.087315109573987
team1,NO_CUT_SLICE_BALANCED,17,-2.084547604707243,-7.759627654055375
team1,NO_CUT,18,-1.5467353923868956,-5.938842427744987
team1,NO_CUT_SLICE_BALANCED,18,-1.5557662396165037,-7.7331923766337844
team1,NO_CUT,19,-1.2437137617441036,-6.733427178700687
team1,NO_CUT_SLICE_BALANCED,19,-1.7848441581301562,-7.497232828865298
team1,NO_CUT,20,-0.941124786613101,-6.152631810835419
team1,NO_CUT_SLICE_BALANCED,20,-2.193435028932853,-8.518218592323954
team1,NO_CUT,21,-1.1776586668319646,-4.256903843821931
team1,NO_CUT_SLICE_BALANCED,21,-1.8163980913405102,-7.877253889579717
team1,NO_CUT,22,-1.5424808138167432,-4.628752157349498
team1,NO_CUT_SLICE_BALANCED,22,-2.118083528731052,-8.443596703617427
team1,NO_CUT,23,-1.4908871750185386,-6.625338733534308
team1,NO_CUT_SLICE_BALANCED,23,-2.149895765197001,-7.918747142574338
team1,NO_CUT,24,-1.9798278272905845,-7.186311874944629
team1,NO_CUT_SLICE_BALANCED,24,-2.1342538119012313,-7.632637510538124
team2,NO_CUT,0,-1.3613394246607653,-9.273751106967381
team2,NO_CUT_SLICE_BALANCED,0,-2.9739547474306143,-11.838501708128604
team2,NO_CUT,1,-2.8485980439730776,-9.809117046743696
team2,NO_CUT_SLICE_BALANCED,1,-3.3246260443223123,-13.447752828604477
team2,NO_CUT,2,-1.5858224976304292,-9.424365259125485
team2,NO_CUT_SLICE_BALANCED,2,-2.343531017109315,-10.603049962128335
team2,NO_CUT,3,-2.5285236041820895,-10.711035199806883
team2,NO_CUT_SLICE_BALANCED,3,-3.008643482873828,-10.35314235886539
team2,NO_CUT,4,-1.8408606940482726,-8.673257989462506
team2,NO_CUT_SLICE_BALANCED,4,-3.4476398825151326,-11.571417231983826
team2,NO_CUT,5,-1.8700357210371115,-9.25830796387721
team2,NO_CUT_SLICE_BALANCED,5,-2.259583613235044,-9.895956340062572
team2,NO_CUT,6,-2.6079651090488842,-11.309715846285702
team2,NO_CUT_SLICE_BALANCED,6,-2.8465401056312043,-10.698125045668018
team2,NO_CUT,7,-2.260191781679813,-9.889046061582683
team2,NO_CUT_SLICE_BALANCED,7,-3.1076871096113834,-12.758095697437945
team2,NO_CUT,8,-1.933323787416762,-8.975086306035758
team2,NO_CUT_SLICE_BALANCED,8,-2.7845098282673932,-11.45039059218285
team2,NO_CUT,9,-2.621294556884153,-11.134061312542197
team2,NO_CUT_SLICE_BALANCED,9,-3.3504210943386994,-13.83282678950445
team2,NO_CUT,10,-1.4424640720322528,-9.339871955842119
team2,NO_CUT_SLICE_BALANCED,10,-2.593687148964854,-11.50171991805984
team2,NO_CUT,11,-1.9873382084319315,-9.84075584175159
team2,NO_CUT_SLICE_BALANCED,11,-3.551582229825745,-12.666616149765023
team2,NO_CUT,12,-2.1972627546874546,-9.343329639457437
team2,NO_CUT_SLICE_BALANCED,12,-2.848163218555606,-12.121730774936111
team2,NO_CUT,13,-3.300109855690331,-9.651843680976844
team2,NO_CUT_SLICE_BALANCED,13,-3.8702949340421955,-13.93310965733745
team2,NO_CUT,14,-2.646505222505538,-10.623859116706555
team2,NO_CUT_SLICE_BALANCED,14,-3.0334013051494484,-10.929200405591065
team2,NO_CUT,15,-1.1903413579619615,-9.67417276311541
team2,NO_CUT_SLICE_BALANCED,15,-2.8410413466319415,-10.71908612808423
team2,NO_CUT,16,-2.0093987845201515,-11.720166994336257
team2,NO_CUT_SLICE_BALANCED,16,-2.612559555375703,-12.555113624385363
team2,NO_CUT,17,-2.3452722928583523,-7.630972664360979
team2,NO_CUT_SLICE_BALANCED,17,-3.1268214070608646,-11.639441481083063
team2,NO_CUT,18,-2.320103088580343,-8.90826364161748
team2,NO_CUT_SLICE_BALANCED,18,-2.3336493594247556,-11.599788564950678
team2,NO_CUT,19,-1.8655706426161556,-10.10014076805103
team2,NO_CUT_SLICE_BALANCED,19,-2.677266237195235,-11.245849243297947
team2,NO_CUT,20,-1.4116871799196513,-9.228947716253128
team2,NO_CUT_SLICE_BALANCED,20,-3.2901525433992798,-12.777327888485935
team2,NO_CUT,21,-1.766488000247947,-6.385355765732895
team2,NO_CUT_SLICE_BALANCED,21,-2.7245971370107656,-11.815880834369576
team2,NO_CUT,22,-2.3137212207251148,-6.94312823602425
team2,NO_CUT_SLICE_BALANCED,22,-3.1771252930965788,-12.665395055426139
team2,NO_CUT,23,-2.236330762527808,-9.938008100301463
