band,n,mfe,mae,ratio,bars_to_peak,giveback,gb_pct,path_eff,fav5,fav10,fav20,sample
chop (bottom),5222,0.021578495132941414,-0.022700232620405908,0.9505847580409317,10.100536193029491,0.02301547473879727,106.65931334415525,0.2089973104745144,0.48736116430486404,0.4875526618153964,0.4789352738414401,is
mid,5221,0.018429737601889627,-0.017185674872665146,1.0723895185055106,10.348783757900785,0.017179525703550715,93.2163337029241,0.22911478023590548,0.505650258571155,0.5106301474813254,0.5117793526144416,is
trend (top),5223,0.018833402205995668,-0.019237681663748896,0.9789850219574511,10.256174612291787,0.019857258125760828,105.43638323318562,0.24392103980947058,0.523836875358989,0.504882251579552,0.49416044418916333,is
chop (bottom),3385,0.015145898988349905,-0.016641627041705256,0.9101212850398019,9.902511078286558,0.016405232615272894,108.31468391471287,0.19950404284002488,0.47474150664697196,0.4738552437223043,0.4691285081240768,oos
mid,3524,0.014011546072445666,-0.015418583539011516,0.9087440514230236,10.153234960272417,0.015187585582292856,108.39336004582624,0.22300398785579328,0.48609534619750283,0.4727582292849035,0.48893303064699206,oos
trend (top),4258,0.01333065430566256,-0.0141076877720806,0.9449212742037143,10.089008924377643,0.014563609314966149,109.24902094850556,0.22791648887757368,0.48896195396899955,0.4870831376232973,0.4755753875058713,oos
chop (bottom),1399,0.014897632231519034,-0.01711612363983893,0.8703858738694662,10.157255182273053,0.01612887839145436,108.26471039693389,0.20102783312812497,0.46890636168691924,0.46676197283774123,0.4760543245175125,oos_nonoverlap
mid,1422,0.013428661157703067,-0.016059402677373866,0.836186838793372,9.972573839662447,0.015541816992641769,115.73616170757674,0.2222695155154567,0.4880450070323488,0.4606188466947961,0.469760900140647,oos_nonoverlap
trend (top),1672,0.01379857960887773,-0.01375844932971377,1.0029167734097253,10.249401913875598,0.014264218023351082,103.37453874001474,0.22679709161749578,0.5023923444976076,0.47906698564593303,0.48863636363636365,oos_nonoverlap
