,team1|NO_CUT,team2|NO_CUT
2016-01-04,0.06319364152146491,0.09479046228219735
2016-01-05,0.09281992291728938,0.1392298843759341
2016-01-06,0.3391382442811167,0.508707366421675
2016-01-07,0.5316844910343618,0.7975267365515427
2016-01-08,0.32932691228799876,0.4939903684319981
2016-01-11,-0.2780776077642622,-0.4171164116463933
2016-01-12,0.08786382871547517,0.13179574307321276
2016-01-13,0.03268094411457629,0.04902141617186444
2016-01-14,-0.0024682845308387213,-0.0037024267962580825
2016-01-15,0.38683592511007764,0.5802538876651165
2016-01-18,-0.06746404479700946,-0.10119606719551417
2016-01-19,0.014803399780985514,0.02220509967147827
2016-01-20,-0.05829984068630195,-0.08744976102945293
2016-01-21,-0.3956805592592562,-0.5935208388888844
2016-01-22,0.1144744948219375,0.17171174223290625
2016-01-25,-0.14983460448649097,-0.22475190672973647
2016-01-26,0.013794236732334207,0.020691355098501313
2016-01-27,0.22072460440242853,0.3310869066036428
2016-01-28,-0.019307672557754476,-0.028961508836631716
2016-01-29,0.1588599657340886,0.23828994860113287
2016-02-01,-0.09143084353122352,-0.13714626529683527
2016-02-02,-0.20149556993258427,-0.30224335489887644
2016-02-03,-0.03349267478140794,-0.05023901217211191
2016-02-04,0.016840238112118232,0.025260357168177344
2016-02-05,-0.1108434084821869,-0.16626511272328037
2016-02-08,0.007708971396158041,0.011563457094237062
2016-02-09,0.2162757264574966,0.3244135896862449
2016-02-10,-0.0663454471912344,-0.0995181707868516
2016-02-11,0.08364853010609372,0.1254727951591406
2016-02-12,-0.13827539410490522,-0.20741309115735782
2016-02-15,-0.12397793748128334,-0.185966906221925
2016-02-16,0.0503759816787135,0.07556397251807026
2016-02-17,0.12999985502680847,0.19499978254021272
2016-02-18,-0.021057204496191397,-0.0315858067442871
2016-02-19,-0.06318928962010834,-0.09478393443016252
2016-02-22,0.19675380333952114,0.29513070500928174
2016-02-23,-0.07990092508865397,-0.11985138763298096
2016-02-24,0.10509979251658166,0.15764968877487248
2016-02-25,0.10324666853584959,0.1548700028037744
2016-02-26,0.09287738359459749,0.13931607539189625
2016-02-29,0.050094863596936885,0.07514229539540533
2016-03-01,0.09242577840230486,0.13863866760345728
2016-03-02,-0.010595206334407447,-0.01589280950161117
2016-03-03,-0.1173411060668619,-0.17601165910029287
2016-03-04,0.05030450959961354,0.0754567643994203
2016-03-07,0.03807788192442755,0.05711682288664132
2016-03-08,-0.12960858090726424,-0.19441287136089636
2016-03-09,0.09386106914780118,0.14079160372170177
2016-03-10,-0.25697029586191533,-0.385455443792873
2016-03-11,0.12690902050072767,0.1903635307510915
2016-03-14,-0.061886964414959014,-0.09283044662243853
2016-03-15,-0.036862686594081304,-0.055294029891121955
2016-03-16,-0.005898529306825893,-0.00884779396023884
2016-03-17,0.019671656995467992,0.029507485493201986
2016-03-18,-0.07651326828865562,-0.11476990243298343
2016-03-21,-0.013316627902099747,-0.01997494185314962
2016-03-22,0.14361089617202882,0.21541634425804324
2016-03-23,-0.0848314093595868,-0.1272471140393802
2016-03-24,-0.05488369048494616,-0.08232553572741924
2016-03-25,-0.012281804869191929,-0.018422707303787894
2016-03-28,0.010135450342991445,0.015203175514487167
2016-03-29,0.08174838249821215,0.12262257374731822
2016-03-30,0.12370027219997348,0.18555040829996022
2016-03-31,-0.016017342726538847,-0.02402601408980827
2016-04-01,-0.014536096186380168,-0.021804144279570253
2016-04-04,-0.184018109509646,-0.276027164264469
2016-04-05,0.03707034630961292,0.05560551946441938
2016-04-06,0.05453259613361683,0.08179889420042524
2016-04-07,0.2645882616974559,0.39688239254618385
2016-04-08,-0.13696448555706736,-0.20544672833560107
2016-04-11,-0.13498868194687874,-0.2024830229203181
2016-04-12,-0.15437980328935397,-0.23156970493403095
2016-04-13,-0.02406586823787522,-0.03609880235681283
2016-04-14,-0.08861025361565408,-0.13291538042348114
2016-04-15,0.035618060201586706,0.053427090302380055
2016-04-18,-0.03620600793003076,-0.05430901189504614
2016-04-19,0.11335645662745308,0.17003468494117963
2016-04-20,-0.04032023767017635,-0.06048035650526452
2016-04-21,-0.16433461535253413,-0.2465019230288012
2016-04-22,0.024946537864896198,0.037419806797344295
2016-04-25,-0.09103611857628603,-0.13655417786442905
2016-04-26,0.08117773268404409,0.12176659902606614
2016-04-27,-0.13015229225831082,-0.19522843838746623
2016-04-28,-8.141618259175391e-05,-0.00012212427388763088
2016-04-29,0.060090823269037565,0.09013623490355635
2016-05-02,-0.07453088111880404,-0.11179632167820605
2016-05-03,0.10394919680253278,0.15592379520379918
2016-05-04,0.002482217845564206,0.0037233267683463088
