c1,c2,vol,base,exit_ind,slice,mode,crosses_label,n_blind,expectancy_R,total_R,profit_factor,sharpe,sortino,max_dd_R,calmar,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,w3_n,w3_expectancy_R,w3_total_R,w3_profit_factor,w3_sharpe,w3_sortino,w3_max_dd_R,w3_ulcer_R,w3_calmar,w3_win_rate,win_rate,ulcer_R,ip1,risk1,stage,stage_w1,cheap_gain_R,base_R_w1w2,final_R_w1w2,cheap_ip,cheap_risk,cheap_ip_w1,cheap_risk_w1,cheap_gain_R_w1,resumed,PARTIAL_DIAGNOSTIC
bears_bulls_impulse_signals,ehlers_reverse_ema_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,B,False,432,-0.0023968330396412,-1.0354318731250205,0.9348241249367188,-0.7349501135357931,-3.411326574848873,29.5686917622339,-0.0350178452753702,274,158,21,1.0,0.05,2.95,1.85,1.95,"{""base"": {""length"": 25}, ""c1"": {""length"": 11}, ""c2"": {""alpha"": 0.081113}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 12}}",158,-0.11408482100121614,-18.02540171819215,0.6511139739138585,-2.6470889946626293,-14.495220323974529,29.5686917622339,19.531586675700986,-0.6096110664325969,0.25316455696202533,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,ehlers_reverse_ema_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,trend,B,False,804,0.0327070076507392,26.29643415119436,1.0809681683401775,-0.4865744921415029,4.524027445709706,26.2377689331625,1.0022359072595428,414,390,2,1.0,0.1,2.5,1.0,1.3,"{""base"": {""length"": 66}, ""c1"": {""length"": 13}, ""c2"": {""alpha"": 0.035112}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 2, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 132}}",390,-0.05351644893000839,-20.871415082703273,0.7768045002485671,-1.562126262521998,-5.215923278928585,26.2377689331625,11.540708357839554,-0.7954721735628759,0.28717948717948716,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,fisher_transform_signals,efficiency_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,314,-0.0499263084202475,-15.67686084395773,0.945792624673108,-0.4518498209432458,-2.2224093214616913,24.13133729044295,-0.6496474130410685,252,62,3,1.0,0.01,1.9,2.0,1.65,"{""base"": {""length"": 12, ""volume_factor"": 0.567792}, ""c1"": {""length"": 37}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",62,0.025871686811611012,1.6040445823198828,1.128191300951908,0.7829105083977329,2.5325035375126568,5.399821828337235,2.627561245167184,0.2970550942814748,0.45161290322580644,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,ichimoku_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,118,0.1833626002754857,21.636786832507315,1.4839392939523877,0.8429416095220443,1.851015403572438,5.956106213506583,3.632706680656879,94,24,6,1.0,0.01,1.6,1.0,1.35,"{""base"": {""length"": 19, ""volume_factor"": 0.567792}, ""c1"": {""length"": 24}, ""c2"": {""base_len"": 21, ""conversion_len"": 9, ""displacement"": 26, ""span_b_len"": 64}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 25, ""hline"": 0, ""lookback"": 16}}",24,-0.13177142287957266,-3.162514149109744,0.5763271807185916,-3.6174810195186677,-22.87360891808454,5.956106213506583,3.3497194420908674,-0.5309700726857678,0.2916666666666667,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,kase_peak_oscillator_signals,efficiency_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,208,-0.0563053624776299,-11.71151539534702,0.7950446997318796,-1.4519614572099182,-7.810507669068361,21.093601601142925,-0.5552164877671933,156,52,2,1.0,0.01,2.4,1.0,0.5,"{""base"": {""length"": 12, ""volume_factor"": 0.373569}, ""c1"": {""length"": 5}, ""c2"": {""long_cycle"": 65, ""sharpness"": 40, ""short_cycle"": 15}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",52,-0.07393433876863639,-3.8445856159690925,0.7545415995814033,-1.8142493776355972,-10.371166691389421,4.7420838407329144,2.5671785297339493,-0.8107375881770347,0.34615384615384615,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,laguerre_filter_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,False,208,0.0514899806130316,10.709915967510575,1.15056524488224,0.7988271238157818,6.0999155526197155,7.523296004945598,1.423567005800408,134,74,10,1.0,0.01,3.0,1.4,1.4,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 11}, ""c2"": {""alpha"": 0.2}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}",74,0.013427435243989634,0.9936302080552329,1.0481690093947347,0.2975295454609661,1.6514690870245574,7.076506105901099,3.7901868992140533,0.14041254161098576,0.2972972972972973,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,mama_fama_signals,efficiency_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,False,160,0.0572163325105087,9.154613201681403,1.1840589367789938,1.070601268576742,13.575538599139444,9.703653905789707,0.943419179059888,88,72,5,1.0,0.01,2.3,1.2,0.85,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 37}, ""c2"": {""fast_limit"": 0.266835, ""slow_limit"": 0.026683}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",72,0.024742487649123776,1.781459110736912,1.1020273712024742,0.5594465314920317,2.4428199529078203,9.703653905789709,4.142114899557973,0.18358642301473674,0.25,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,mama_fama_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,178,-0.0671693957568735,-11.956152444723497,0.614212641300534,-5.751083749679879,-40.45430948887015,11.581537054319842,-1.0323459130378487,134,44,2,1.0,0.01,1.0,2.0,1.35,"{""base"": {""length"": 19, ""volume_factor"": 0.567792}, ""c1"": {""length"": 5}, ""c2"": {""fast_limit"": 0.17556, ""slow_limit"": 0.026683}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",44,-0.26991154935431017,-11.876108171589648,0.2302497344851714,-11.490729915120177,-80.8358658450121,11.581537054319842,7.311014772299043,-1.0254345442999668,0.22727272727272727,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,price_momentum_oscillator_signals,efficiency_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,292,-0.0440762189016553,-12.870255919283377,0.8547946762903206,-1.00109093594834,-6.411223411339932,15.170063615915964,-0.8483982826400476,238,54,3,1.1,0.01,2.3,1.0,1.9,"{""base"": {""length"": 28, ""volume_factor"": 0.567792}, ""c1"": {""length"": 5}, ""c2"": {""s1"": 35, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",54,-0.05193207639010971,-2.8043321250659243,0.8367833805785494,-1.1582574460658592,-7.589865338985423,6.295943392925966,3.6408677245687513,-0.44541889118902067,0.2777777777777778,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,ssl_channel_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,224,-0.0165235692816093,-3.7012795190804977,1.0019380253174963,-0.7509914971258117,-2.2781364068516874,19.57373462928694,-0.1890941912302472,114,110,5,1.0,0.05,3.0,1.0,1.7,"{""base"": {""length"": 19, ""volume_factor"": 0.862993}, ""c1"": {""length"": 37}, ""c2"": {""len"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 66, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",110,-0.13114340048923326,-14.425774053815658,0.5815660010795398,-3.2794159831284597,-12.916567043764902,19.57373462928694,12.221887899942317,-0.7369965071576727,0.2,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
bears_bulls_impulse_signals,volatility_quality_signals,efficiency_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,316,-0.0119537797740803,-3.777394408609396,1.1971148939708565,0.8127397451884262,2.959623292297012,15.365383412556668,-0.2458379532216873,276,40,3,1.0,0.01,1.2,1.95,0.9,"{""base"": {""length"": 12, ""volume_factor"": 0.567792}, ""c1"": {""length"": 37}, ""c2"": {""atr_pct"": 0.49345, ""smooth"": 19}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",40,0.10067126972567646,4.026850789027058,1.4871002763782186,2.229768543826916,8.842575070916665,3.000000000000009,1.4310376062353127,1.3422835963423487,0.4,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,bears_bulls_impulse_signals,efficiency_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,False,284,0.3114979519872192,88.46541836437025,1.6488323797356748,0.483298944104706,18.384374644854667,9.585786419620575,9.228811752293549,248,36,3,1.0,0.01,3.0,1.1,0.9,"{""base"": {""mci_length"": 11}, ""c1"": {""length"": 43, ""signal_length"": 2}, ""c2"": {""length"": 37}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 12}}",36,-0.012236872322116689,-0.4405274035962008,0.9629983083947681,-0.228629174633006,-1.3741443878601884,5.833802500822072,3.0953721034942485,-0.0755129100675115,0.2222222222222222,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,bears_bulls_impulse_signals,variance_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,130,0.1326794876539574,17.24833339501447,1.4514034456182143,-0.3966772902250537,2.368920617853485,9.974167581612209,1.7293005410108095,92,38,2,1.0,0.01,3.0,1.0,1.3,"{""base"": {""length"": 10, ""volume_factor"": 0.245783}, ""c1"": {""length"": 10, ""signal_length"": 4}, ""c2"": {""length"": 16}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}",38,-0.19384018513294382,-7.3659270350518655,0.40950552516949157,-5.730487424490111,-20.037414490149033,9.974167581612209,6.080515811271299,-0.7385004287105881,0.10526315789473684,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,chandelier_exit_signals,chaikin_volatility_volume_signals,tma_baseline,adx_dmi_exit,trend,B,False,416,-0.048594986738849,-20.215514483361197,0.9381670737197836,-0.5409851862472747,-0.6169790384894696,41.86008968494999,-0.4829305105533327,92,324,2,1.0,0.01,3.0,1.75,0.65,"{""base"": {""length"": 20}, ""c1"": {""length"": 10, ""signal_length"": 4}, ""c2"": {""atr_mult"": 3, ""atr_period"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 5, ""roc_len"": 34}}",324,-0.07580350502541774,-24.56033562823535,0.7315223946269063,-1.8895570888279505,-8.228257195998669,41.86008968494999,29.36765669768346,-0.5867243910149949,0.27469135802469136,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,chandelier_exit_signals,variance_volume_signals,frama_baseline,adx_dmi_exit,trend,B,False,504,0.013345636484015,6.726200787943587,1.140024084110998,0.7280738754174971,3.0532004219048248,17.761490667497334,0.3786957364030378,394,110,2,1.0,0.16,2.2,1.0,1.4,"{""base"": {""length"": 5}, ""c1"": {""length"": 12, ""signal_length"": 4}, ""c2"": {""atr_mult"": 3, ""atr_period"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 43, ""filter_lookback"": 57, ""hline"": 0, ""lookback"": 16}}",110,0.06343191100389454,6.977510210428401,1.2825332131134233,1.4700367822026035,6.166476203674489,6.945398682232867,3.3233582764829674,1.0046234247542447,0.33636363636363636,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,coppock_curve_signals,efficiency_ratio_volume_signals,t3_baseline,adx_dmi_exit,trend,B,False,240,-0.095587109841727,-22.94090636201449,0.7113298301990187,-2.0990764031961593,-11.641798165047248,15.133381398153814,-1.5159141079212577,124,116,44,1.0,0.15,2.95,1.75,1.8,"{""base"": {""length"": 100, ""volume_factor"": 0.7}, ""c1"": {""length"": 100, ""signal_length"": 30}, ""c2"": {""long_roc"": 26, ""short_roc"": 31, ""smooth_len"": 19}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.243339, ""length"": 19}}",116,-0.09305782473852753,-10.794707669669194,0.7380982037101552,-1.9190967031260873,-12.969935227019263,15.133381398153814,9.801297283579576,-0.7133044086886019,0.1724137931034483,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,didi_index_signals,efficiency_ratio_volume_signals,frama_baseline,adx_dmi_exit,trend,B,True,566,0.1007011185728858,56.99683311225338,1.3141440363453696,0.8970690024445631,7.628583425457645,16.97769248828373,3.357160176601548,490,76,2,1.0,0.01,2.2,1.25,1.1,"{""base"": {""length"": 19}, ""c1"": {""length"": 12, ""signal_length"": 4}, ""c2"": {""long_p"": 25, ""medium"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",76,0.03936715678098136,2.9919039153545834,1.2472137204392353,1.224793650710518,3.5819917348364916,3.4816826228921793,1.3731183711073638,0.8593270092117861,0.34210526315789475,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,didi_index_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,False,240,0.2451706564057058,58.84095753736939,1.8171951708821028,2.2011445610302323,21.0710642805616,25.087912446238654,2.345390740001216,202,38,2,1.0,0.05,2.35,1.0,1.5,"{""base"": {""mci_length"": 11}, ""c1"": {""length"": 10, ""signal_length"": 4}, ""c2"": {""long_p"": 16, ""medium"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 37, ""hline"": 0, ""lookback"": 16}}",38,0.1652651829381127,6.280076951648283,1.721465698882152,3.6045496802171626,15.258693425500462,3.9966479483879107,1.5438357125260427,1.57133603778672,0.3684210526315789,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,dpo_signals,chaikin_volatility_volume_signals,rma_baseline,adx_dmi_exit,trend,B,False,420,0.0017191180833352,0.7220295950008051,0.9902166121905552,-0.0915881578308776,-0.1670630697354269,15.606351174522135,0.046265112640778,274,146,4,1.0,0.06,1.7,1.55,1.7,"{""base"": {""ma_length"": 20}, ""c1"": {""length"": 66, ""signal_length"": 3}, ""c2"": {""len"": 142}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 43, ""roc_len"": 12}}",146,-0.015532211007580852,-2.2677028071068044,0.9372134935374755,-0.41450125453374664,-1.4517800013253306,14.953856985691665,7.254881064266995,-0.1516466828107702,0.2808219178082192,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
center_of_gravity_signals,dspo_signals,efficiency_ratio_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,B,False,398,-0.0067651989631635,-2.692549187339096,0.828033798107608,-1.55887859558957,-4.302683841181466,12.85978768761252,-0.2093774215209442,332,66,2,1.0,0.05,1.7,2.0,0.9,"{""base"": {""mci_length"": 14}, ""c1"": {""length"": 10, ""signal_length"": 3}, ""c2"": {""len"": 17}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 12}}",66,-0.11137228663121186,-7.350570917659983,0.5962977583323329,-3.446478252435587,-9.967208005885093,12.85978768761252,8.836541988754579,-0.5715934894275576,0.19696969696969696,,,,,,,,,,,,,,,,W3 only -- NOT mode B stitched score; see MANIFEST.md
