date,pair,state,age,chg60,typical,rel_age,oos
2001-09-19,EURNZD,trending (straight+large),4.0,19.0,2.0,2.0,False
2001-09-19,EURUSD,volatile chop (choppy+large),10.0,6.0,3.0,3.3333333333333335,False
2001-09-19,GBPAUD,drifting (straight+small),5.0,17.0,2.0,2.5,False
2001-09-19,GBPCAD,drifting (straight+small),10.0,20.0,2.0,5.0,False
2001-09-19,GBPCHF,trending (straight+large),1.0,17.0,2.0,0.5,False
2001-09-19,GBPJPY,volatile chop (choppy+large),1.0,15.0,3.0,0.3333333333333333,False
2001-09-19,GBPNZD,trending (straight+large),5.0,11.0,2.0,2.5,False
2001-09-19,GBPUSD,dead (choppy+small),1.0,18.0,2.0,0.5,False
2001-09-19,NZDCAD,trending (straight+large),2.0,15.0,2.0,1.0,False
2001-09-19,NZDCHF,trending (straight+large),4.0,18.0,2.0,2.0,False
2001-09-19,NZDJPY,trending (straight+large),4.0,11.0,2.0,2.0,False
2001-09-19,NZDUSD,trending (straight+large),2.0,9.0,2.0,1.0,False
2001-09-19,USDCAD,drifting (straight+small),1.0,25.0,2.5,0.4,False
2001-09-19,USDCHF,trending (straight+large),3.0,16.0,2.0,1.5,False
2001-09-19,USDJPY,trending (straight+large),5.0,8.0,2.0,2.5,False
2001-09-20,AUDCAD,trending (straight+large),3.0,13.0,2.0,1.5,False
2001-09-20,AUDCHF,trending (straight+large),3.0,12.0,2.0,1.5,False
2001-09-20,AUDJPY,trending (straight+large),5.0,17.0,2.0,2.5,False
2001-09-20,AUDNZD,volatile chop (choppy+large),1.0,14.0,2.0,0.5,False
2001-09-20,AUDUSD,trending (straight+large),3.0,14.0,2.0,1.5,False
2001-09-20,CADCHF,trending (straight+large),6.0,8.0,2.0,3.0,False
2001-09-20,CADJPY,trending (straight+large),6.0,15.0,2.0,3.0,False
2001-09-20,CHFJPY,volatile chop (choppy+large),10.0,15.0,2.0,5.0,False
2001-09-20,EURAUD,trending (straight+large),1.0,13.0,3.0,0.3333333333333333,False
2001-09-20,EURCAD,trending (straight+large),6.0,7.0,2.0,3.0,False
2001-09-20,EURCHF,trending (straight+large),5.0,23.0,2.0,2.5,False
2001-09-20,EURGBP,volatile chop (choppy+large),2.0,8.0,3.0,0.6666666666666666,False
2001-09-20,EURJPY,volatile chop (choppy+large),10.0,16.0,3.0,3.3333333333333335,False
2001-09-20,EURNZD,trending (straight+large),5.0,18.0,2.0,2.5,False
2001-09-20,EURUSD,volatile chop (choppy+large),11.0,5.0,3.0,3.6666666666666665,False
2001-09-20,GBPAUD,drifting (straight+small),6.0,17.0,2.0,3.0,False
2001-09-20,GBPCAD,drifting (straight+small),11.0,20.0,2.0,5.5,False
2001-09-20,GBPCHF,trending (straight+large),2.0,17.0,2.0,1.0,False
2001-09-20,GBPJPY,volatile chop (choppy+large),2.0,14.0,3.0,0.6666666666666666,False
2001-09-20,GBPNZD,trending (straight+large),6.0,11.0,2.0,3.0,False
2001-09-20,GBPUSD,trending (straight+large),1.0,19.0,2.0,0.5,False
2001-09-20,NZDCAD,trending (straight+large),3.0,15.0,2.0,1.5,False
2001-09-20,NZDCHF,trending (straight+large),5.0,17.0,2.0,2.5,False
2001-09-20,NZDJPY,trending (straight+large),5.0,11.0,2.0,2.5,False
2001-09-20,NZDUSD,trending (straight+large),3.0,9.0,2.0,1.5,False
2001-09-20,USDCAD,drifting (straight+small),2.0,24.0,2.5,0.8,False
2001-09-20,USDCHF,trending (straight+large),4.0,16.0,2.0,2.0,False
2001-09-20,USDJPY,trending (straight+large),6.0,8.0,2.0,3.0,False
2001-09-21,AUDCAD,trending (straight+large),4.0,12.0,2.0,2.0,False
2001-09-21,AUDCHF,trending (straight+large),4.0,12.0,2.0,2.0,False
2001-09-21,AUDJPY,trending (straight+large),6.0,16.0,2.0,3.0,False
2001-09-21,AUDNZD,trending (straight+large),1.0,14.0,2.0,0.5,False
2001-09-21,AUDUSD,trending (straight+large),4.0,14.0,2.0,2.0,False
2001-09-21,CADCHF,trending (straight+large),7.0,8.0,2.0,3.5,False
2001-09-21,CADJPY,trending (straight+large),7.0,15.0,2.0,3.5,False
2001-09-21,CHFJPY,volatile chop (choppy+large),11.0,15.0,2.0,5.5,False
2001-09-21,EURAUD,trending (straight+large),2.0,13.0,3.0,0.6666666666666666,False
2001-09-21,EURCAD,trending (straight+large),7.0,7.0,2.0,3.5,False
2001-09-21,EURCHF,trending (straight+large),6.0,23.0,2.0,3.0,False
2001-09-21,EURGBP,volatile chop (choppy+large),3.0,8.0,3.0,1.0,False
2001-09-21,EURJPY,volatile chop (choppy+large),11.0,16.0,3.0,3.6666666666666665,False
2001-09-21,EURNZD,trending (straight+large),6.0,18.0,2.0,3.0,False
2001-09-21,EURUSD,volatile chop (choppy+large),12.0,5.0,3.0,4.0,False
2001-09-21,GBPAUD,drifting (straight+small),7.0,17.0,2.0,3.5,False
2001-09-21,GBPCAD,drifting (straight+small),12.0,20.0,2.0,6.0,False
2001-09-21,GBPCHF,trending (straight+large),3.0,17.0,2.0,1.5,False
2001-09-21,GBPJPY,volatile chop (choppy+large),3.0,13.0,3.0,1.0,False
2001-09-21,GBPNZD,trending (straight+large),7.0,11.0,2.0,3.5,False
2001-09-21,GBPUSD,volatile chop (choppy+large),1.0,20.0,3.0,0.3333333333333333,False
2001-09-21,NZDCAD,trending (straight+large),4.0,15.0,2.0,2.0,False
2001-09-21,NZDCHF,trending (straight+large),6.0,17.0,2.0,3.0,False
2001-09-21,NZDJPY,trending (straight+large),6.0,11.0,2.0,3.0,False
2001-09-21,NZDUSD,trending (straight+large),4.0,8.0,2.0,2.0,False
2001-09-21,USDCAD,drifting (straight+small),3.0,23.0,2.5,1.2,False
2001-09-21,USDCHF,trending (straight+large),5.0,15.0,2.0,2.5,False
2001-09-21,USDJPY,trending (straight+large),7.0,8.0,2.0,3.5,False
2001-09-24,AUDCAD,trending (straight+large),5.0,11.0,2.0,2.5,False
2001-09-24,AUDCHF,trending (straight+large),5.0,11.0,2.0,2.5,False
2001-09-24,AUDJPY,trending (straight+large),7.0,15.0,2.0,3.5,False
2001-09-24,AUDNZD,dead (choppy+small),1.0,15.0,3.0,0.3333333333333333,False
2001-09-24,AUDUSD,trending (straight+large),5.0,14.0,2.0,2.5,False
2001-09-24,CADCHF,trending (straight+large),8.0,8.0,2.0,4.0,False
2001-09-24,CADJPY,trending (straight+large),8.0,15.0,2.0,4.0,False
2001-09-24,CHFJPY,volatile chop (choppy+large),12.0,15.0,2.0,6.0,False
2001-09-24,EURAUD,trending (straight+large),3.0,13.0,3.0,1.0,False
2001-09-24,EURCAD,volatile chop (choppy+large),1.0,8.0,3.0,0.3333333333333333,False
2001-09-24,EURCHF,trending (straight+large),7.0,23.0,2.0,3.5,False
2001-09-24,EURGBP,volatile chop (choppy+large),4.0,8.0,3.0,1.3333333333333333,False
2001-09-24,EURJPY,trending (straight+large),1.0,17.0,3.0,0.3333333333333333,False
2001-09-24,EURNZD,trending (straight+large),7.0,18.0,2.0,3.5,False
2001-09-24,EURUSD,volatile chop (choppy+large),13.0,5.0,3.0,4.333333333333333,False
2001-09-24,GBPAUD,drifting (straight+small),8.0,17.0,2.0,4.0,False
2001-09-24,GBPCAD,drifting (straight+small),13.0,20.0,2.0,6.5,False
2001-09-24,GBPCHF,trending (straight+large),4.0,17.0,2.0,2.0,False
2001-09-24,GBPJPY,trending (straight+large),1.0,13.0,2.0,0.5,False
2001-09-24,GBPNZD,trending (straight+large),8.0,11.0,2.0,4.0,False
2001-09-24,GBPUSD,volatile chop (choppy+large),2.0,20.0,3.0,0.6666666666666666,False
2001-09-24,NZDCAD,trending (straight+large),5.0,15.0,2.0,2.5,False
2001-09-24,NZDCHF,trending (straight+large),7.0,17.0,2.0,3.5,False
2001-09-24,NZDJPY,trending (straight+large),7.0,11.0,2.0,3.5,False
2001-09-24,NZDUSD,trending (straight+large),5.0,7.0,2.0,2.5,False
2001-09-24,USDCAD,drifting (straight+small),4.0,22.0,2.5,1.6,False
2001-09-24,USDCHF,trending (straight+large),6.0,15.0,2.0,3.0,False
2001-09-24,USDJPY,trending (straight+large),8.0,8.0,2.0,4.0,False
2001-09-25,AUDCAD,trending (straight+large),6.0,11.0,2.0,3.0,False
2001-09-25,AUDCHF,trending (straight+large),6.0,11.0,2.0,3.0,False
2001-09-25,AUDJPY,trending (straight+large),8.0,15.0,2.0,4.0,False
2001-09-25,AUDNZD,volatile chop (choppy+large),1.0,15.0,2.0,0.5,False
2001-09-25,AUDUSD,trending (straight+large),6.0,14.0,2.0,3.0,False
2001-09-25,CADCHF,trending (straight+large),9.0,8.0,2.0,4.5,False
2001-09-25,CADJPY,trending (straight+large),9.0,15.0,2.0,4.5,False
2001-09-25,CHFJPY,volatile chop (choppy+large),13.0,15.0,2.0,6.5,False
2001-09-25,EURAUD,trending (straight+large),4.0,13.0,3.0,1.3333333333333333,False
2001-09-25,EURCAD,volatile chop (choppy+large),2.0,8.0,3.0,0.6666666666666666,False
2001-09-25,EURCHF,trending (straight+large),8.0,23.0,2.0,4.0,False
2001-09-25,EURGBP,volatile chop (choppy+large),5.0,8.0,3.0,1.6666666666666667,False
2001-09-25,EURJPY,volatile chop (choppy+large),1.0,18.0,3.0,0.3333333333333333,False
2001-09-25,EURNZD,trending (straight+large),8.0,17.0,2.0,4.0,False
2001-09-25,EURUSD,volatile chop (choppy+large),14.0,5.0,3.0,4.666666666666667,False
2001-09-25,GBPAUD,drifting (straight+small),9.0,16.0,2.0,4.5,False
2001-09-25,GBPCAD,drifting (straight+small),14.0,19.0,2.0,7.0,False
2001-09-25,GBPCHF,trending (straight+large),5.0,17.0,2.0,2.5,False
2001-09-25,GBPJPY,volatile chop (choppy+large),1.0,14.0,3.0,0.3333333333333333,False
2001-09-25,GBPNZD,trending (straight+large),9.0,11.0,2.0,4.5,False
2001-09-25,GBPUSD,volatile chop (choppy+large),3.0,20.0,3.0,1.0,False
2001-09-25,NZDCAD,trending (straight+large),6.0,14.0,2.0,3.0,False
2001-09-25,NZDCHF,trending (straight+large),8.0,16.0,2.0,4.0,False
2001-09-25,NZDJPY,trending (straight+large),8.0,10.0,2.0,4.0,False
2001-09-25,NZDUSD,trending (straight+large),6.0,6.0,2.0,3.0,False
2001-09-25,USDCAD,drifting (straight+small),5.0,22.0,2.5,2.0,False
2001-09-25,USDCHF,trending (straight+large),7.0,14.0,2.0,3.5,False
2001-09-25,USDJPY,volatile chop (choppy+large),1.0,9.0,2.0,0.5,False
2001-09-26,AUDCAD,trending (straight+large),7.0,11.0,2.0,3.5,False
2001-09-26,AUDCHF,trending (straight+large),7.0,11.0,2.0,3.5,False
2001-09-26,AUDJPY,trending (straight+large),9.0,15.0,2.0,4.5,False
2001-09-26,AUDNZD,volatile chop (choppy+large),2.0,14.0,2.0,1.0,False
2001-09-26,AUDUSD,trending (straight+large),7.0,14.0,2.0,3.5,False
2001-09-26,CADCHF,trending (straight+large),10.0,8.0,2.0,5.0,False
2001-09-26,CADJPY,trending (straight+large),10.0,14.0,2.0,5.0,False
2001-09-26,CHFJPY,volatile chop (choppy+large),14.0,15.0,2.0,7.0,False
2001-09-26,EURAUD,trending (straight+large),5.0,13.0,3.0,1.6666666666666667,False
2001-09-26,EURCAD,trending (straight+large),1.0,9.0,2.0,0.5,False
2001-09-26,EURCHF,trending (straight+large),9.0,23.0,2.0,4.5,False
2001-09-26,EURGBP,volatile chop (choppy+large),6.0,8.0,3.0,2.0,False
2001-09-26,EURJPY,volatile chop (choppy+large),2.0,18.0,3.0,0.6666666666666666,False
2001-09-26,EURNZD,trending (straight+large),9.0,16.0,2.0,4.5,False
2001-09-26,EURUSD,volatile chop (choppy+large),15.0,5.0,3.0,5.0,False
2001-09-26,GBPAUD,drifting (straight+small),10.0,16.0,2.0,5.0,False
2001-09-26,GBPCAD,trending (straight+large),1.0,19.0,2.0,0.5,False
2001-09-26,GBPCHF,trending (straight+large),6.0,17.0,2.0,3.0,False
2001-09-26,GBPJPY,volatile chop (choppy+large),2.0,14.0,3.0,0.6666666666666666,False
2001-09-26,GBPNZD,trending (straight+large),10.0,10.0,2.0,5.0,False
2001-09-26,GBPUSD,trending (straight+large),1.0,21.0,2.0,0.5,False
2001-09-26,NZDCAD,trending (straight+large),7.0,13.0,2.0,3.5,False
2001-09-26,NZDCHF,trending (straight+large),9.0,16.0,2.0,4.5,False
2001-09-26,NZDJPY,trending (straight+large),9.0,9.0,2.0,4.5,False
2001-09-26,NZDUSD,trending (straight+large),7.0,6.0,2.0,3.5,False
2001-09-26,USDCAD,drifting (straight+small),6.0,22.0,2.5,2.4,False
2001-09-26,USDCHF,trending (straight+large),8.0,13.0,2.0,4.0,False
2001-09-26,USDJPY,volatile chop (choppy+large),2.0,9.0,2.0,1.0,False
2001-09-27,AUDCAD,trending (straight+large),8.0,11.0,2.0,4.0,False
2001-09-27,AUDCHF,trending (straight+large),8.0,11.0,2.0,4.0,False
2001-09-27,AUDJPY,trending (straight+large),10.0,15.0,2.0,5.0,False
2001-09-27,AUDNZD,volatile chop (choppy+large),3.0,13.0,2.0,1.5,False
2001-09-27,AUDUSD,trending (straight+large),8.0,14.0,2.0,4.0,False
2001-09-27,CADCHF,trending (straight+large),11.0,8.0,2.0,5.5,False
2001-09-27,CADJPY,trending (straight+large),11.0,14.0,2.0,5.5,False
2001-09-27,CHFJPY,volatile chop (choppy+large),15.0,15.0,2.0,7.5,False
2001-09-27,EURAUD,trending (straight+large),6.0,13.0,3.0,2.0,False
2001-09-27,EURCAD,trending (straight+large),2.0,9.0,2.0,1.0,False
2001-09-27,EURCHF,trending (straight+large),10.0,23.0,2.0,5.0,False
2001-09-27,EURGBP,volatile chop (choppy+large),7.0,8.0,3.0,2.3333333333333335,False
2001-09-27,EURJPY,volatile chop (choppy+large),3.0,18.0,3.0,1.0,False
2001-09-27,EURNZD,trending (straight+large),10.0,15.0,2.0,5.0,False
2001-09-27,EURUSD,volatile chop (choppy+large),16.0,5.0,3.0,5.333333333333333,False
2001-09-27,GBPAUD,trending (straight+large),1.0,17.0,2.0,0.5,False
2001-09-27,GBPCAD,trending (straight+large),2.0,19.0,2.0,1.0,False
2001-09-27,GBPCHF,volatile chop (choppy+large),1.0,18.0,3.0,0.3333333333333333,False
2001-09-27,GBPJPY,volatile chop (choppy+large),3.0,14.0,3.0,1.0,False
2001-09-27,GBPNZD,trending (straight+large),11.0,9.0,2.0,5.5,False
2001-09-27,GBPUSD,trending (straight+large),2.0,21.0,2.0,1.0,False
2001-09-27,NZDCAD,trending (straight+large),8.0,12.0,2.0,4.0,False
2001-09-27,NZDCHF,trending (straight+large),10.0,16.0,2.0,5.0,False
2001-09-27,NZDJPY,trending (straight+large),10.0,9.0,2.0,5.0,False
2001-09-27,NZDUSD,trending (straight+large),8.0,6.0,2.0,4.0,False
2001-09-27,USDCAD,drifting (straight+small),7.0,21.0,2.5,2.8,False
2001-09-27,USDCHF,trending (straight+large),9.0,13.0,2.0,4.5,False
2001-09-27,USDJPY,volatile chop (choppy+large),3.0,9.0,2.0,1.5,False
2001-09-28,AUDCAD,trending (straight+large),9.0,11.0,2.0,4.5,False
2001-09-28,AUDCHF,trending (straight+large),9.0,11.0,2.0,4.5,False
2001-09-28,AUDJPY,trending (straight+large),11.0,15.0,2.0,5.5,False
2001-09-28,AUDNZD,volatile chop (choppy+large),4.0,13.0,2.0,2.0,False
2001-09-28,AUDUSD,trending (straight+large),9.0,14.0,2.0,4.5,False
2001-09-28,CADCHF,trending (straight+large),12.0,8.0,2.0,6.0,False
2001-09-28,CADJPY,trending (straight+large),12.0,14.0,2.0,6.0,False
2001-09-28,CHFJPY,volatile chop (choppy+large),16.0,15.0,2.0,8.0,False
2001-09-28,EURAUD,trending (straight+large),7.0,13.0,3.0,2.3333333333333335,False
2001-09-28,EURCAD,trending (straight+large),3.0,9.0,2.0,1.5,False
2001-09-28,EURCHF,trending (straight+large),11.0,23.0,2.0,5.5,False
2001-09-28,EURGBP,volatile chop (choppy+large),8.0,8.0,3.0,2.6666666666666665,False
2001-09-28,EURJPY,volatile chop (choppy+large),4.0,18.0,3.0,1.3333333333333333,False
2001-09-28,EURNZD,trending (straight+large),11.0,14.0,2.0,5.5,False
2001-09-28,EURUSD,volatile chop (choppy+large),17.0,5.0,3.0,5.666666666666667,False
2001-09-28,GBPAUD,trending (straight+large),2.0,17.0,2.0,1.0,False
2001-09-28,GBPCAD,trending (straight+large),3.0,19.0,2.0,1.5,False
2001-09-28,GBPCHF,volatile chop (choppy+large),2.0,18.0,3.0,0.6666666666666666,False
2001-09-28,GBPJPY,volatile chop (choppy+large),4.0,14.0,3.0,1.3333333333333333,False
2001-09-28,GBPNZD,trending (straight+large),12.0,9.0,2.0,6.0,False
2001-09-28,GBPUSD,trending (straight+large),3.0,21.0,2.0,1.5,False
2001-09-28,NZDCAD,trending (straight+large),9.0,12.0,2.0,4.5,False
2001-09-28,NZDCHF,trending (straight+large),11.0,16.0,2.0,5.5,False
2001-09-28,NZDJPY,trending (straight+large),11.0,8.0,2.0,5.5,False
2001-09-28,NZDUSD,trending (straight+large),9.0,6.0,2.0,4.5,False
2001-09-28,USDCAD,drifting (straight+small),8.0,20.0,2.5,3.2,False
2001-09-28,USDCHF,volatile chop (choppy+large),1.0,14.0,2.0,0.5,False
2001-09-28,USDJPY,volatile chop (choppy+large),4.0,9.0,2.0,2.0,False
2001-10-01,AUDCAD,trending (straight+large),10.0,11.0,2.0,5.0,False
2001-10-01,AUDCHF,trending (straight+large),10.0,10.0,2.0,5.0,False
2001-10-01,AUDJPY,trending (straight+large),12.0,15.0,2.0,6.0,False
2001-10-01,AUDNZD,volatile chop (choppy+large),5.0,12.0,2.0,2.5,False
2001-10-01,AUDUSD,trending (straight+large),10.0,14.0,2.0,5.0,False
2001-10-01,CADCHF,trending (straight+large),13.0,7.0,2.0,6.5,False
2001-10-01,CADJPY,trending (straight+large),13.0,14.0,2.0,6.5,False
2001-10-01,CHFJPY,volatile chop (choppy+large),17.0,15.0,2.0,8.5,False
2001-10-01,EURAUD,trending (straight+large),8.0,13.0,3.0,2.6666666666666665,False
2001-10-01,EURCAD,volatile chop (choppy+large),1.0,10.0,3.0,0.3333333333333333,False
2001-10-01,EURCHF,trending (straight+large),12.0,22.0,2.0,6.0,False
2001-10-01,EURGBP,volatile chop (choppy+large),9.0,8.0,3.0,3.0,False
2001-10-01,EURJPY,volatile chop (choppy+large),5.0,18.0,3.0,1.6666666666666667,False
2001-10-01,EURNZD,trending (straight+large),12.0,13.0,2.0,6.0,False
2001-10-01,EURUSD,volatile chop (choppy+large),18.0,4.0,3.0,6.0,False
2001-10-01,GBPAUD,trending (straight+large),3.0,16.0,2.0,1.5,False
2001-10-01,GBPCAD,trending (straight+large),4.0,19.0,2.0,2.0,False
2001-10-01,GBPCHF,volatile chop (choppy+large),3.0,18.0,3.0,1.0,False
2001-10-01,GBPJPY,volatile chop (choppy+large),5.0,14.0,3.0,1.6666666666666667,False
2001-10-01,GBPNZD,trending (straight+large),13.0,9.0,2.0,6.5,False
2001-10-01,GBPUSD,volatile chop (choppy+large),1.0,22.0,3.0,0.3333333333333333,False
2001-10-01,NZDCAD,trending (straight+large),10.0,11.0,2.0,5.0,False
2001-10-01,NZDCHF,trending (straight+large),12.0,16.0,2.0,6.0,False
2001-10-01,NZDJPY,trending (straight+large),12.0,8.0,2.0,6.0,False
2001-10-01,NZDUSD,trending (straight+large),10.0,6.0,2.0,5.0,False
2001-10-01,USDCAD,drifting (straight+small),9.0,20.0,2.5,3.6,False
2001-10-01,USDCHF,volatile chop (choppy+large),2.0,13.0,2.0,1.0,False
2001-10-01,USDJPY,volatile chop (choppy+large),5.0,9.0,2.0,2.5,False
2001-10-02,AUDCAD,trending (straight+large),11.0,11.0,2.0,5.5,False
2001-10-02,AUDCHF,trending (straight+large),11.0,9.0,2.0,5.5,False
2001-10-02,AUDJPY,trending (straight+large),13.0,15.0,2.0,6.5,False
2001-10-02,AUDNZD,volatile chop (choppy+large),6.0,11.0,2.0,3.0,False
2001-10-02,AUDUSD,trending (straight+large),11.0,14.0,2.0,5.5,False
2001-10-02,CADCHF,trending (straight+large),14.0,7.0,2.0,7.0,False
2001-10-02,CADJPY,volatile chop (choppy+large),1.0,15.0,2.0,0.5,False
2001-10-02,CHFJPY,trending (straight+large),1.0,16.0,2.0,0.5,False
2001-10-02,EURAUD,trending (straight+large),9.0,13.0,3.0,3.0,False
2001-10-02,EURCAD,volatile chop (choppy+large),2.0,10.0,3.0,0.6666666666666666,False
2001-10-02,EURCHF,trending (straight+large),13.0,21.0,2.0,6.5,False
2001-10-02,EURGBP,volatile chop (choppy+large),10.0,8.0,3.0,3.3333333333333335,False
2001-10-02,EURJPY,volatile chop (choppy+large),6.0,18.0,3.0,2.0,False
2001-10-02,EURNZD,trending (straight+large),13.0,13.0,2.0,6.5,False
2001-10-02,EURUSD,volatile chop (choppy+large),19.0,3.0,3.0,6.333333333333333,False
2001-10-02,GBPAUD,trending (straight+large),4.0,15.0,2.0,2.0,False
2001-10-02,GBPCAD,trending (straight+large),5.0,19.0,2.0,2.5,False
2001-10-02,GBPCHF,volatile chop (choppy+large),4.0,17.0,3.0,1.3333333333333333,False
2001-10-02,GBPJPY,volatile chop (choppy+large),6.0,14.0,3.0,2.0,False
2001-10-02,GBPNZD,trending (straight+large),14.0,8.0,2.0,7.0,False
2001-10-02,GBPUSD,volatile chop (choppy+large),2.0,22.0,3.0,0.6666666666666666,False
2001-10-02,NZDCAD,trending (straight+large),11.0,10.0,2.0,5.5,False
2001-10-02,NZDCHF,trending (straight+large),13.0,16.0,2.0,6.5,False
2001-10-02,NZDJPY,trending (straight+large),13.0,8.0,2.0,6.5,False
2001-10-02,NZDUSD,trending (straight+large),11.0,6.0,2.0,5.5,False
2001-10-02,USDCAD,drifting (straight+small),10.0,19.0,2.5,4.0,False
2001-10-02,USDCHF,volatile chop (choppy+large),3.0,13.0,2.0,1.5,False
2001-10-02,USDJPY,volatile chop (choppy+large),6.0,9.0,2.0,3.0,False
2001-10-03,AUDCAD,trending (straight+large),12.0,10.0,2.0,6.0,False
2001-10-03,AUDCHF,trending (straight+large),12.0,8.0,2.0,6.0,False
2001-10-03,AUDJPY,trending (straight+large),14.0,15.0,2.0,7.0,False
2001-10-03,AUDNZD,volatile chop (choppy+large),7.0,11.0,2.0,3.5,False
2001-10-03,AUDUSD,trending (straight+large),12.0,13.0,2.0,6.0,False
2001-10-03,CADCHF,trending (straight+large),15.0,6.0,2.0,7.5,False
2001-10-03,CADJPY,volatile chop (choppy+large),2.0,15.0,2.0,1.0,False
2001-10-03,CHFJPY,trending (straight+large),2.0,16.0,2.0,1.0,False
2001-10-03,EURAUD,trending (straight+large),10.0,12.0,3.0,3.3333333333333335,False
2001-10-03,EURCAD,volatile chop (choppy+large),3.0,10.0,3.0,1.0,False
2001-10-03,EURCHF,trending (straight+large),14.0,20.0,2.0,7.0,False
2001-10-03,EURGBP,volatile chop (choppy+large),11.0,7.0,3.0,3.6666666666666665,False
2001-10-03,EURJPY,volatile chop (choppy+large),7.0,18.0,3.0,2.3333333333333335,False
2001-10-03,EURNZD,trending (straight+large),14.0,12.0,2.0,7.0,False
2001-10-03,EURUSD,volatile chop (choppy+large),20.0,3.0,3.0,6.666666666666667,False
2001-10-03,GBPAUD,trending (straight+large),5.0,14.0,2.0,2.5,False
2001-10-03,GBPCAD,trending (straight+large),6.0,19.0,2.0,3.0,False
2001-10-03,GBPCHF,volatile chop (choppy+large),5.0,16.0,3.0,1.6666666666666667,False
2001-10-03,GBPJPY,volatile chop (choppy+large),7.0,14.0,3.0,2.3333333333333335,False
2001-10-03,GBPNZD,trending (straight+large),15.0,7.0,2.0,7.5,False
2001-10-03,GBPUSD,volatile chop (choppy+large),3.0,22.0,3.0,1.0,False
2001-10-03,NZDCAD,trending (straight+large),12.0,9.0,2.0,6.0,False
2001-10-03,NZDCHF,trending (straight+large),14.0,15.0,2.0,7.0,False
2001-10-03,NZDJPY,trending (straight+large),14.0,8.0,2.0,7.0,False
2001-10-03,NZDUSD,trending (straight+large),12.0,5.0,2.0,6.0,False
2001-10-03,USDCAD,drifting (straight+small),11.0,19.0,2.5,4.4,False
2001-10-03,USDCHF,volatile chop (choppy+large),4.0,12.0,2.0,2.0,False
2001-10-03,USDJPY,volatile chop (choppy+large),7.0,9.0,2.0,3.5,False
2001-10-04,AUDCAD,trending (straight+large),13.0,10.0,2.0,6.5,False
2001-10-04,AUDCHF,trending (straight+large),13.0,7.0,2.0,6.5,False
2001-10-04,AUDJPY,volatile chop (choppy+large),1.0,15.0,3.0,0.3333333333333333,False
2001-10-04,AUDNZD,volatile chop (choppy+large),8.0,11.0,2.0,4.0,False
2001-10-04,AUDUSD,trending (straight+large),13.0,13.0,2.0,6.5,False
2001-10-04,CADCHF,trending (straight+large),16.0,6.0,2.0,8.0,False
2001-10-04,CADJPY,volatile chop (choppy+large),3.0,15.0,2.0,1.5,False
2001-10-04,CHFJPY,trending (straight+large),3.0,16.0,2.0,1.5,False
2001-10-04,EURAUD,trending (straight+large),11.0,11.0,3.0,3.6666666666666665,False
2001-10-04,EURCAD,trending (straight+large),1.0,11.0,2.0,0.5,False
2001-10-04,EURCHF,trending (straight+large),15.0,19.0,2.0,7.5,False
2001-10-04,EURGBP,volatile chop (choppy+large),12.0,7.0,3.0,4.0,False
2001-10-04,EURJPY,trending (straight+large),1.0,19.0,3.0,0.3333333333333333,False
2001-10-04,EURNZD,trending (straight+large),15.0,12.0,2.0,7.5,False
2001-10-04,EURUSD,trending (straight+large),1.0,4.0,2.0,0.5,False
2001-10-04,GBPAUD,trending (straight+large),6.0,14.0,2.0,3.0,False
2001-10-04,GBPCAD,trending (straight+large),7.0,19.0,2.0,3.5,False
2001-10-04,GBPCHF,trending (straight+large),1.0,16.0,2.0,0.5,False
2001-10-04,GBPJPY,volatile chop (choppy+large),8.0,14.0,3.0,2.6666666666666665,False
2001-10-04,GBPNZD,trending (straight+large),16.0,7.0,2.0,8.0,False
2001-10-04,GBPUSD,trending (straight+large),1.0,23.0,2.0,0.5,False
2001-10-04,NZDCAD,trending (straight+large),13.0,9.0,2.0,6.5,False
2001-10-04,NZDCHF,trending (straight+large),15.0,14.0,2.0,7.5,False
2001-10-04,NZDJPY,trending (straight+large),15.0,8.0,2.0,7.5,False
2001-10-04,NZDUSD,trending (straight+large),13.0,5.0,2.0,6.5,False
2001-10-04,USDCAD,drifting (straight+small),12.0,19.0,2.5,4.8,False
2001-10-04,USDCHF,trending (straight+large),1.0,13.0,2.0,0.5,False
2001-10-04,USDJPY,volatile chop (choppy+large),8.0,9.0,2.0,4.0,False
2001-10-05,AUDCAD,trending (straight+large),14.0,10.0,2.0,7.0,False
2001-10-05,AUDCHF,trending (straight+large),14.0,7.0,2.0,7.0,False
2001-10-05,AUDJPY,trending (straight+large),1.0,16.0,2.0,0.5,False
2001-10-05,AUDNZD,volatile chop (choppy+large),9.0,11.0,2.0,4.5,False
2001-10-05,AUDUSD,trending (straight+large),14.0,13.0,2.0,7.0,False
2001-10-05,CADCHF,trending (straight+large),17.0,6.0,2.0,8.5,False
2001-10-05,CADJPY,volatile chop (choppy+large),4.0,15.0,2.0,2.0,False
2001-10-05,CHFJPY,trending (straight+large),4.0,16.0,2.0,2.0,False
2001-10-05,EURAUD,trending (straight+large),12.0,11.0,3.0,4.0,False
2001-10-05,EURCAD,trending (straight+large),2.0,11.0,2.0,1.0,False
2001-10-05,EURCHF,trending (straight+large),16.0,18.0,2.0,8.0,False
2001-10-05,EURGBP,volatile chop (choppy+large),13.0,6.0,3.0,4.333333333333333,False
2001-10-05,EURJPY,trending (straight+large),2.0,19.0,3.0,0.6666666666666666,False
