budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.5059482785829553,25,-0.1655753972904599,0.019214397813452386,0.15409769774880486,0.0,1.0,0.04
team1,NO_CUT_SLICE_BALANCED,-0.08986985023614394,25,-0.12637929843717402,0.02491446752604084,0.057702077375547244,60.0,0.4,0.04
team2,NO_CUT,-0.7589224178744332,25,-0.24836309593568978,0.02882159672017858,0.23114654662320727,0.0,1.0,0.04
team2,NO_CUT_SLICE_BALANCED,-0.13480477535421587,25,-0.18956894765576102,0.03737170128906126,0.08655311606332088,60.0,0.4,0.04
