budget,structure,draw,median_year_pct,total_return_pct
team1,ALLPASS,0,0.25366029382408045,-0.390838252446282
team1,ALLPASS,1,0.07919502775209697,-0.6382830884814231
team1,ALLPASS,2,0.24416936921984936,1.4002776111640656
team1,ALLPASS,3,-0.038532917531858335,0.7460071683405157
team1,ALLPASS,4,-0.47893832557549637,-1.9040904013468412
team1,ALLPASS,5,-0.02560982279897847,-0.5354891018445664
team1,ALLPASS,6,0.15502276279650945,-0.15599887351442188
team1,ALLPASS,7,-0.7136993561979034,-3.537708625738778
team1,ALLPASS,8,-0.24740533963297556,0.41862861857440115
team1,ALLPASS,9,-0.5154111929687398,-1.263473163255197
team1,ALLPASS,10,0.1463624357219222,-0.8058377161704503
team1,ALLPASS,11,-0.08540897278345896,0.05134122423054549
team1,ALLPASS,12,-0.3525599502291888,-0.2549782734952637
team1,ALLPASS,13,-0.15663299113206128,0.1713902223042838
team1,ALLPASS,14,-0.05312113417682613,0.3373919163353025
team1,ALLPASS,15,-0.5269523412737609,-2.673808136906729
team1,ALLPASS,16,0.05447525443262635,0.3776916322224467
team1,ALLPASS,17,0.31240599004811725,0.22538973588893518
team1,ALLPASS,18,-0.8297776372807086,-3.6539951708021214
team1,ALLPASS,19,0.15994714514460753,0.46526262065424834
team1,ALLPASS,20,-0.3488865913562539,-1.401024762127502
team1,ALLPASS,21,-0.06646772490281003,-0.9884569220932932
team1,ALLPASS,22,-0.072472593286303,1.5871440605799119
team1,ALLPASS,23,-0.2047664498219761,-1.278925833410669
team1,ALLPASS,24,-0.6742392388433417,-2.282547736758104
team2,ALLPASS,0,0.38049044073612076,-0.5862573786694238
team2,ALLPASS,1,0.11879254162814559,-0.9574246327221354
team2,ALLPASS,2,0.36625405382977405,2.100416416746099
team2,ALLPASS,3,-0.057799376297787364,1.1190107525107746
team2,ALLPASS,4,-0.7184074883632446,-2.856135602020262
team2,ALLPASS,5,-0.03841473419846769,-0.80323365276685
team2,ALLPASS,6,0.23253414419476418,-0.23399831027163187
team2,ALLPASS,7,-1.0705490342968549,-5.306562938608168
team2,ALLPASS,8,-0.3711080094494634,0.6279429278616018
team2,ALLPASS,9,-0.7731167894531095,-1.895209744882795
team2,ALLPASS,10,0.21954365358288352,-1.208756574255676
team2,ALLPASS,11,-0.12811345917518824,0.07701183634581865
team2,ALLPASS,12,-0.5288399253437832,-0.3824674102428952
team2,ALLPASS,13,-0.234949486698092,0.25708533345642526
team2,ALLPASS,14,-0.07968170126523927,0.5060878745029533
team2,ALLPASS,15,-0.7904285119106412,-4.010712205360094
team2,ALLPASS,16,0.08171288164893947,0.5665374483336696
team2,ALLPASS,17,0.46860898507217613,0.338084603833404
team2,ALLPASS,18,-1.244666455921063,-5.480992756203182
team2,ALLPASS,19,0.2399207177169113,0.6978939309813723
team2,ALLPASS,20,-0.523329887034381,-2.1015371431912526
team2,ALLPASS,21,-0.09970158735421508,-1.48268538313994
team2,ALLPASS,22,-0.10870888992945457,2.380716090869867
team2,ALLPASS,23,-0.30714967473296423,-1.9183887501160042
team2,ALLPASS,24,-1.0113588582650128,-3.4238216051371557
