surrogate,slice,expectancy_R,profit_factor,n_blind
0,trend,-0.05110499880508099,0.82997257821863,1224
0,chop,0.0733556028266126,1.1352847954318852,636
0,trend,0.08339448741699196,1.2616943793803403,464
0,chop,0.09033151190300083,1.1647154062879528,275
0,trend,-0.03908509782350211,0.8727969307420586,1286
0,chop,0.04285392544147737,1.0780597063499682,829
0,trend,-0.030600856564115524,0.8935928206780026,234
0,trend,0.022687551069420425,1.0801020687927596,566
0,chop,0.011904761904762253,1.0200000000000005,378
0,trend,0.016447028189240837,1.056859812956896,260
0,trend,0.029072413267627967,1.098881191217699,1402
0,chop,-0.0322034075501247,0.9453286334444237,844
0,trend,0.0815875946239,1.2695678934868813,712
0,chop,-0.013059863666703307,0.9781685671717253,536
0,trend,0.015450770422494747,1.0627815646237213,292
0,chop,0.01813522693878131,1.037312456541445,266
0,trend,-0.020729205599733635,0.927085104708874,834
0,chop,0.05153642332698091,1.0966785153004377,643
0,trend,-0.008097717916107802,0.9729853690821025,202
0,trend,-0.004975239737292587,0.9731316178178541,540
0,chop,0.04098830601990908,1.1183799779028902,387
0,trend,-0.034270773315508374,0.8877797114735863,644
0,chop,0.05919298863143918,1.1087616667444427,486
0,trend,-0.03180218871856673,0.8959284185851728,234
0,trend,0.041716314670003,1.1476757539318108,354
0,trend,-0.00519763643656111,0.9771089981827913,134
0,trend,0.019204562349336374,1.0677906019980543,1112
0,chop,0.058777486318022605,1.1047665257048125,765
0,trend,-0.022892841702145145,0.9224434992242458,284
0,trend,-0.010694349497296887,0.9552874712407312,2382
0,chop,0.0035256796196915597,1.007359101910425,1379
0,trend,0.0114301760377436,1.0575506688416065,534
0,chop,0.04105921200897012,1.0991351929241728,356
0,trend,0.01570129208910352,1.0545205585273734,700
0,chop,0.04789389521236039,1.08410323408405,401
0,trend,-0.023048437484100712,0.9121573783746301,1468
0,chop,0.05917751729020506,1.1181127599653735,871
0,trend,0.045653538246787466,1.1704773334343357,792
0,chop,0.024370688507625624,1.0423977022270912,554
0,trend,-0.02128040454407195,0.9244221580612754,1270
0,chop,0.021599903371037888,1.0398391894018677,749
0,trend,-0.004556975417348614,0.9791437728169451,352
0,trend,0.022885687373578316,1.0780522390425198,324
0,trend,0.12369272556134767,1.488085464318449,1054
0,chop,0.03519190549161423,1.0660878878863747,678
0,trend,0.047969719517986134,1.1792931556703197,698
0,chop,0.035665202945337926,1.0644767865388667,446
0,trend,-0.10202848938715821,0.6860661865010521,200
0,trend,-0.034697129049838564,0.8823435313948381,1370
0,chop,0.06910055228079093,1.1282904631874493,900
0,trend,0.028088120234929313,1.1278990105566777,890
0,chop,0.0519729673527145,1.1181543165438799,647
0,trend,0.001661961415393852,1.0063109170988773,414
0,chop,0.05674741543502256,1.103498510622893,301
0,trend,-0.04588858532129638,0.8481611057452063,1098
0,chop,0.023497865221250247,1.0417876149948173,571
0,trend,-0.06694764879172978,0.7917971442851345,262
0,chop,0.024950571578985836,1.042465485237622,240
0,trend,-0.025021466153189433,0.9184906784403676,860
0,chop,0.06594182865221943,1.115167812862059,444
0,trend,-0.032820584250332956,0.8799860057600536,1140
0,chop,0.005711093511536267,1.0107725196665032,630
0,trend,0.06712491424750154,1.2395819870970664,610
0,chop,0.061012704403665526,1.1085972301828424,401
0,trend,0.008923386033807847,1.0338266594535228,1282
0,chop,0.08314992394329501,1.1647727146105236,881
0,trend,-0.02645179631126966,0.912137774600957,1670
0,chop,0.06592007775620089,1.1182905751236658,1176
0,trend,0.03277784368408609,1.1068506085449736,414
0,chop,0.0572448887581824,1.0993682294745541,270
0,trend,-0.005776115993975018,0.9800281309474652,184
0,trend,0.346216489109761,2.1844358427449317,208
0,trend,0.02470261283647026,1.0867644270640826,2154
0,chop,-0.046126017576775216,0.9219578229568217,1412
0,trend,0.021305452758424475,1.0701303557422,868
0,chop,0.09007523990762345,1.1599359260244861,535
0,trend,-0.00816231493440166,0.9733200767682285,980
0,chop,-1.7246182906798547e-17,1.0,515
0,trend,0.17248832724496474,1.619052489158479,388
0,chop,0.01722521722389541,1.0317875223765944,237
0,trend,-0.009551195465339706,0.9570609308997439,222
0,trend,0.10231621821703328,1.3409450367892644,542
0,chop,-0.023368641489962354,0.9611951876724413,374
0,trend,-0.0826671912367558,0.7366980317069844,714
0,chop,0.0544943833630067,1.0990194473872499,484
0,trend,0.1748493859023106,1.5869943669577569,376
0,trend,-0.041953161955691175,0.8238347374223025,668
0,chop,-0.06861737342213224,0.8489014661559747,460
0,trend,0.022456388378335867,1.080353868998625,946
0,chop,0.10257717843776283,1.1862562640634764,698
0,trend,0.01245012504245089,1.0423977231175354,252
0,trend,0.052277246704446355,1.2001638818785831,946
0,chop,0.055359554935654864,1.10548218906183,611
0,trend,0.07233215207637626,1.2772732496261094,184
0,trend,-0.030810125958083905,0.8691366006542924,854
0,chop,-0.059045776323545705,0.8703163340505552,581
0,trend,0.04093429034041156,1.1409309138862742,964
0,chop,-0.062392484878590455,0.9001548484125032,488
0,trend,0.05632473942253875,1.2192655422096483,184
0,trend,0.012349089379811941,1.042770282078704,800
0,chop,-0.11190030599951699,0.8234406499565983,449
0,trend,0.09609018552787375,1.3514106494712907,704
0,chop,0.032882773764424944,1.065381477739562,450
0,trend,-0.0709601833140829,0.7728172376884539,282
0,trend,-0.09943917136207123,0.7058257847205388,142
0,trend,-0.0035202467993970294,0.9879735658883927,798
0,chop,-0.1089310347583947,0.828236601644846,574
0,trend,-0.027525677991914098,0.9109844993504873,1582
0,chop,0.08427572084904648,1.1498162253077495,1133
0,trend,-0.022926349284065325,0.9249473475836316,1644
0,chop,-0.029968973544204948,0.9509350033749507,1033
0,trend,0.03470531473931171,1.1334406406565993,182
0,trend,0.08922652483026766,1.2742403483753812,418
0,chop,-0.02459016393442617,0.9596774193548389,305
0,trend,0.33968181323709257,2.225058262423939,218
0,trend,0.011810964130327211,1.039783729084598,828
0,chop,-0.10189114326852211,0.8405745043657583,497
0,trend,-0.09349868806851441,0.7223921866229774,202
0,trend,-0.0075150155493355925,0.9749307142000783,1294
0,chop,0.10452211281571348,1.1898571993511977,861
0,trend,0.02238838308657368,1.11086113042749,244
0,trend,-0.028262076303427953,0.8566436668496441,494
0,chop,0.01731932767170206,1.0506943414317056,331
0,trend,-0.06733325612962755,0.7653723320320739,816
0,chop,-0.05818845225852138,0.8932627672362208,450
0,trend,0.027141371891150717,1.1041747254682188,1198
0,chop,0.049520789302461225,1.09252447043517,895
0,trend,0.03148700993785258,1.112017917253779,874
0,chop,-0.10313941888608552,0.8342708457247643,572
0,trend,-0.03508925392632309,0.8679974154323039,1210
0,chop,0.006308311585796744,1.0124671715394686,723
0,trend,0.011034026138908713,1.0381797355860984,1630
0,chop,0.042120570419662204,1.0756829798039116,1213
0,trend,0.32210478441346624,2.193241098746088,270
0,trend,0.030644213935596118,1.133116254619786,310
0,chop,0.128257246038147,1.2884961774330363,191
0,trend,0.00123511710959138,1.0047023190833226,824
0,chop,0.09285944865579097,1.1999862002954773,563
0,trend,-0.012355688607777878,0.9460189105775174,1272
0,chop,0.010942084683887063,1.0240018170473604,786
0,trend,-0.009906158683347283,0.9672458084651894,1032
0,chop,0.040171780513092,1.069587635535791,560
0,trend,0.0220790685256729,1.0756535528473854,1258
0,chop,0.07917050634845539,1.14117355844306,1095
0,trend,-0.035209799441349866,0.8826412960473642,1272
0,chop,0.016722510011824687,1.029152342232831,769
0,trend,0.007698170071431679,1.0260863754385632,776
0,chop,0.04681978798586569,1.080547112462006,566
0,trend,-0.032086570095301366,0.8940328469810105,848
0,chop,0.02234283005045338,1.039339614909697,517
0,trend,-0.003106890900520139,0.9897501609768052,898
0,chop,0.11217425563530016,1.2029106943349923,600
0,trend,-0.01900490691159079,0.9389837078269756,2566
0,chop,0.013418148580957861,1.0229246452766405,1764
0,trend,0.05744299031996765,1.2786983124866194,226
0,trend,0.023710345864009212,1.08410426462741,596
0,chop,0.10491502789279684,1.1933946499563293,486
0,trend,0.15487413865565958,1.5130205842968723,424
0,chop,0.03261096553511948,1.0558572037875278,292
0,trend,-0.029518691394277347,0.9022159245044702,694
0,chop,-0.029605263157894635,0.9516129032258066,456
0,trend,-0.02553336800437939,0.9159542720077064,948
0,chop,0.08866768160215249,1.157902624685047,496
0,trend,-0.012741574073488433,0.9537185687768996,422
0,chop,-0.04261606900188916,0.9233487795827325,265
0,trend,-0.029181979551701497,0.8762117418943928,1710
0,chop,0.04906704529264821,1.1149998965936763,1212
0,trend,0.020777252622896914,1.0713258903328933,566
0,chop,0.04439586664260998,1.077166929894824,426
0,trend,0.002203974693764904,1.0072664377782308,544
0,chop,0.007371007371007461,1.012345679012346,407
0,trend,-0.04592334833035079,0.7706750518506148,346
0,chop,-0.08264810769534493,0.7959345485345439,190
0,trend,-0.05786122142264735,0.8129882348955854,296
0,trend,-0.023349778132227442,0.9072399534909306,3566
0,chop,0.02732006934422115,1.056417279629751,2153
0,trend,-0.01849516286363559,0.9297325574956192,714
0,chop,-0.01472868601626535,0.9706517522142909,396
0,trend,-0.0675351913968472,0.7658652720036503,150
0,trend,0.014852784783013285,1.0520359858172292,842
0,chop,0.001654741199358149,1.0028919245849253,491
0,trend,-0.036161320577117975,0.8786308755200632,436
0,chop,0.04067598916571612,1.0716144227163846,256
0,trend,-0.02307523733028826,0.9251561719848509,1422
0,chop,-0.039959554319354634,0.9348227477333025,869
0,trend,-0.010151185532721542,0.964812626704114,664
0,chop,0.0027138459728289757,1.0047114359767142,417
0,trend,0.020390985898130147,1.0744448470233565,482
0,chop,0.02474450239609667,1.0452701833962625,232
0,trend,0.021216565732263548,1.0693811220062008,1642
0,chop,0.05453115738892443,1.0956304298006918,1287
0,trend,0.08921619551014048,1.333217799438306,918
0,chop,0.038215733541422686,1.066094009342413,624
0,trend,-0.01894718288992856,0.9140822086434744,854
0,chop,-0.009409132623058317,0.9777519270952054,601
0,trend,-0.025096634533010035,0.8983336461460502,626
0,chop,-0.05975104755171343,0.8798779112688486,365
0,trend,-0.0110718258757952,0.9624251546299365,772
0,chop,-0.07721215556776892,0.86706231313969,420
0,trend,-0.02405131920401876,0.9183620044804429,2118
0,chop,0.059977446250445744,1.1093737471754095,1515
0,trend,0.00636673962204329,1.0213312985627434,784
0,chop,-0.07175398633257367,0.8858695652173918,439
0,trend,0.10545693709738435,1.5601717770174033,266
0,trend,-0.02423901060513393,0.9152662259623063,892
0,chop,0.058016313889877276,1.1085262496273571,490
0,trend,-0.027428124272051164,0.9090092051702579,126
0,trend,0.013114111295449725,1.0551371002206666,858
0,chop,0.014466070731148998,1.0288421143853403,676
0,trend,0.019475130635535378,1.0665146823724136,942
0,chop,-0.00023917452170921135,0.9995987638143162,579
0,trend,-0.003825784166245622,0.9872368307650414,778
0,chop,0.06095439796079162,1.106762344058651,508
0,trend,-0.04372047146734364,0.861167321506326,1090
0,chop,0.05230216579251752,1.092299557382619,667
0,trend,0.03528580854340178,1.1406251094318827,584
0,chop,0.026064242997928717,1.0505668515890716,397
0,trend,-0.06157529659418307,0.8095902366856799,804
0,chop,0.02999999999999997,1.051020408163265,500
0,trend,0.022713700216707343,1.081733029362496,744
0,chop,-0.09472685325665105,0.8425474677543755,444
0,trend,-0.07969617862079192,0.7471740381766847,392
0,trend,-0.021677137306155926,0.9223303941509966,860
0,chop,-0.019721726679047567,0.9640686790782078,456
0,trend,0.030436065842316784,1.104378434181115,1206
0,chop,0.09876569195306473,1.1786866492615102,848
0,trend,-0.08407851172794847,0.6943954288334927,224
0,trend,-0.03912161231732861,0.8719760710253915,348
0,trend,-0.03172418782759538,0.8916791693033884,524
0,chop,0.03331058330742183,1.0598511012782383,308
0,trend,0.01597786338114357,1.0939746268536668,1272
0,chop,0.014414382536884766,1.0415977891648982,842
0,trend,0.028285397254701628,1.1008769410177934,1010
0,chop,-0.04561327388251397,0.9245786349608385,526
0,trend,0.018947396137071557,1.0705714274379365,932
0,chop,-0.07867052395673658,0.863527414139542,578
0,trend,-0.04982596534446562,0.8083767520137806,566
0,chop,-0.15268701836606163,0.7309616294390854,362
0,trend,-0.0077586422352380995,0.9725211666223855,1412
0,chop,0.05438079911101826,1.0995291452045353,919
0,trend,0.012610894554806417,1.063709412551163,1034
0,chop,0.004115912121198576,1.0103959367693336,645
0,trend,-0.0687872776813832,0.774878000315473,144
0,trend,0.019881729452216862,1.0642404937489083,1370
0,chop,0.045673076923076844,1.078512396694215,1040
0,trend,0.019157431883747557,1.0654453308860972,1182
0,chop,0.03550295857988187,1.0606060606060608,845
0,trend,0.33095760107385985,2.116981903624274,216
0,trend,-0.016947608742107476,0.9422746656384923,1544
0,chop,0.035506718644905795,1.0624861533936496,1059
0,trend,-0.012339730067054907,0.9552239782108204,320
