# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,N,draw,total_return_pct,median_year_pct
team1,40,24,-3.4748682848101446,-1.371853146877308
team1,50,0,1.2011813243785274,-0.37062714643457184
team1,50,1,0.39057853614025007,0.27043334352379256
team1,50,2,1.1717298177507198,-0.2810353061532991
team1,50,3,-0.0004920058154196383,-0.03255398885822877
team1,50,4,-0.2060930924952437,0.11056372978122107
team1,50,5,-1.001456809640123,0.1216567604607206
team1,50,6,2.6833399212974847,0.7230233555440586
team1,50,7,1.4698802291944348,0.32161370724895894
team1,50,8,0.3777018623878114,0.1726470843931011
team1,50,9,1.6234082260219982,-0.021767454211791916
team1,50,10,3.4202916079938963,0.4999718993269408
team1,50,11,3.022819719777927,-0.1268963274923209
team1,50,12,1.227551744367612,0.6784246500165156
team1,50,13,3.634775595450138,1.4248791643866496
team1,50,14,-4.571090231485325,-0.6083557813061621
team1,50,15,-1.4694299660870573,-1.0141444060158384
team1,50,16,5.842011046079744,1.0487361583056503
team1,50,17,-1.0041944200586714,-0.40378960180174883
team1,50,18,-0.25185035808034417,-0.49048980838963074
team1,50,19,2.159878573847977,0.7376112023612534
team1,50,20,1.9011879560629636,-0.30893625179487194
team1,50,21,0.6531869803723693,0.21243466100766914
team1,50,22,-0.4848355746561235,-0.5390898961576696
team1,50,23,1.8091628460115914,0.3082289435039972
team1,50,24,-3.119253831963476,-1.223358417424947
team1,75,0,-3.8394727453530435,-1.2846587299741228
team1,75,1,-0.6566156104371885,-0.60490261698173
team1,75,2,3.7428698116133905,0.28105535524161435
team1,75,3,1.149760190979301,0.2844315164453368
team1,75,4,-0.6412804273663663,-0.32110795989709984
team1,75,5,-3.4508677019448526,-0.9928299591263097
team1,75,6,-5.610984299971143,-1.5910981579312091
team1,75,7,0.1281530419553507,-0.09941834315283915
team1,75,8,-2.3394293794075764,-0.8194933241904181
team1,75,9,-2.3911096664574316,-0.11834020215474296
team1,75,10,-2.9930149618828894,-0.35877959439492596
team1,75,11,1.9556659387343553,0.872915187789312
team1,75,12,-1.9345071566038687,-0.27306099945234164
team1,75,13,2.0865937350650916,0.3138839467714226
team1,75,14,0.8704609861005346,0.26290476391113643
team1,75,15,-2.0548991101954797,-0.3805337675055905
team1,75,16,-1.5139098397072983,-0.5834701304527212
team1,75,17,6.942024479293232,0.3168530350955825
team1,75,18,-1.4778522178391422,-0.023699634821203908
team1,75,19,3.8155342540703368,0.9256177376740796
team1,75,20,-2.1300732596975376,-0.442808107880769
team1,75,21,2.142050415180535,0.5826172406402919
team1,75,22,-6.005848557514828,-1.1406150325411453
team1,75,23,3.2863279245985506,1.289328925894213
team1,75,24,2.352014262168217,0.21592900325386055
team1,100,0,-1.0802599964548119,-0.13251959170777172
team1,100,1,-0.8572388065104768,-0.3855759565190886
team1,100,2,-0.7181682683771281,-0.30324374108903873
team1,100,3,-1.9302449625700282,-0.6092445239132974
team1,100,4,-0.3807329000630316,-0.7382732418158053
team1,100,5,1.5423032025281342,0.42060726264574233
team1,100,6,4.893996694540695,1.2757850953838592
team1,100,7,-0.8815118929371859,0.07127590948070499
team1,100,8,-0.2536923187749587,0.4194626056707068
team1,100,9,1.2295537128059804,0.1514340740517252
team1,100,10,0.5096015574919994,-0.1864765553124363
team1,100,11,0.5782116826210013,-0.1935443745194942
team1,100,12,1.1209402618189646,-0.2359488718967255
team1,100,13,-2.8416838765825867,-0.3041539458723085
team1,100,14,-1.475239287759355,-0.31886153557286884
team1,100,15,2.656824919704095,0.49058917921289436
team1,100,16,2.197665757908932,0.36317067497024286
team1,100,17,1.2941486509879534,-0.12418164020247173
team1,100,18,-3.7357033805986175,-0.15554055385576285
team1,100,19,1.3148710496892564,-0.06362712117270426
team1,100,20,0.6393157719337477,-0.8206309162106812
team1,100,21,0.5076723341059135,0.7111252590162732
team1,100,22,5.483099017241481,1.1913851212603268
team1,100,23,-0.630313520061305,-0.00257295782090438
team1,100,24,1.7719827511408361,0.16344375538005534
team1,ALL,0,15.04092667954208,2.848030246618824
team1,ALL,1,15.04092667954208,2.848030246618824
team1,ALL,2,15.04092667954208,2.848030246618824
team1,ALL,3,15.04092667954208,2.848030246618824
team1,ALL,4,15.04092667954208,2.848030246618824
team1,ALL,5,15.04092667954208,2.848030246618824
team1,ALL,6,15.04092667954208,2.848030246618824
team1,ALL,7,15.04092667954208,2.848030246618824
team1,ALL,8,15.04092667954208,2.848030246618824
team1,ALL,9,15.04092667954208,2.848030246618824
team1,ALL,10,15.04092667954208,2.848030246618824
team1,ALL,11,15.04092667954208,2.848030246618824
team1,ALL,12,15.04092667954208,2.848030246618824
team1,ALL,13,15.04092667954208,2.848030246618824
team1,ALL,14,15.04092667954208,2.848030246618824
team1,ALL,15,15.04092667954208,2.848030246618824
team1,ALL,16,15.04092667954208,2.848030246618824
team1,ALL,17,15.04092667954208,2.848030246618824
team1,ALL,18,15.04092667954208,2.848030246618824
team1,ALL,19,15.04092667954208,2.848030246618824
team1,ALL,20,15.04092667954208,2.848030246618824
team1,ALL,21,15.04092667954208,2.848030246618824
team1,ALL,22,15.04092667954208,2.848030246618824
team1,ALL,23,15.04092667954208,2.848030246618824
team1,ALL,24,15.04092667954208,2.848030246618824
team1,101,0,-3.2634018130144415,-1.266530187953848
team1,101,1,-0.14646478792691153,-0.1210191628392566
team1,101,2,-3.273739045256164,-0.4412709205253375
team1,101,3,1.6561456419417264,0.4761427284678849
team1,101,4,-0.36417802363675866,-0.24663298318638063
team1,101,5,0.26568681952621764,-0.209523907900749
team1,101,6,0.4303326225039734,0.007658051558700973
team1,101,7,-1.4322238701689223,-0.5249792224429258
team1,101,8,-1.3123278443966784,-0.4948531903676093
team1,101,9,1.6103795225621522,0.36292136701287336
team1,101,10,-0.5332884390442463,0.4630172335296583
team1,101,11,-2.039598375681898,-0.44355021625336544
team1,101,12,-1.073390711325843,0.44859996517472683
team1,101,13,2.76028540503817,0.5173571454994946
team1,101,14,-2.3945698987653468,-1.1598100022054696
team1,101,15,0.6928294549814396,-0.8825216601247825
team1,101,16,-0.6788010159640254,-0.23945229944255686
team1,101,17,3.5005593409982634,0.3013471196533112
team1,101,18,-1.0979772409734363,-0.526785185473971
team1,101,19,-3.3623580869559886,-0.849901623151378
team1,101,20,-2.6798912017674756,-0.2420853868169944
team1,101,21,-0.24419437591883253,-0.6003573706016159
team1,101,22,1.9346777460156428,0.4818102014550819
team1,101,23,1.0379508130466315,0.04759830928090464
team1,101,24,-3.867938037106776,-0.6984346692705817
team1,102,0,0.7943899041513471,0.044148257873542554
team1,102,1,-3.227277221954766,-0.4924384782534117
team1,102,2,5.017257751760517,0.10333459596161733
team1,102,3,3.0671969494346425,0.0002840760197878305
team1,102,4,-3.406318499748111,-0.27759604374478725
team1,102,5,-1.1041974203039013,-0.801075207354946
team1,102,6,-0.3792916685640989,-0.25312845948816803
team1,102,7,-0.2673314360345387,0.05202621338972923
team1,102,8,1.5737535675238705,-0.44649514354124425
team1,102,9,3.0842090615464617,0.43501148731943484
team1,102,10,0.03272197285767198,-0.28362364727716394
team1,102,11,0.8772526857264191,0.06341545236376347
team1,102,12,4.971763411076143,0.3309041158588779
team1,102,13,-3.4473303431214752,-0.0989377407841528
team1,102,14,-1.2075738504240308,-0.03710705403443322
team1,102,15,3.1561355295018756,0.5211582202179513
team1,102,16,0.4598267546679746,0.2618892485151517
team1,102,17,3.80013739735064,0.94414446641793
team1,102,18,-1.4600581907473615,-0.6951169871531239
team1,102,19,-1.1958194551402683,-0.3979062790824145
team1,102,20,1.6760619259589289,0.36653242697413
team1,102,21,0.773825943891117,0.11299847124406917
team1,102,22,0.5571239952148548,-0.1600567901943396
team1,102,23,-1.6994780390053565,-0.623586066142836
team1,102,24,-3.5916586177871137,-0.8157405677922512
team1,103,0,3.0884441596562144,0.6645917931592259
team1,103,1,7.4519198947627086,0.826421977850909
team1,103,2,-0.44210618872423146,-0.19673969766967708
team1,103,3,1.819487659525787,0.7871656296937413
team1,103,4,3.7148817002327066,0.7942324736540091
team1,103,5,3.3734857932051527,0.7370452380231416
team1,103,6,2.4471740029960145,0.858876203479189
team1,103,7,0.9792757967529022,0.6948492055232269
team1,103,8,3.4351945766005048,0.4100582699796105
team1,103,9,0.4088115589384229,-0.31554657159045085
team1,103,10,2.4879158315037078,0.06454282501121142
team1,103,11,1.5059789753969344,0.2596716990170157
team1,103,12,-0.4751803165714665,-0.538483598624161
team1,103,13,-0.5224800363293434,-0.8882197682479304
team1,103,14,-1.2566987056863659,-0.5989379298542389
team1,103,15,-1.7957522476596535,-0.983998435898668
team1,103,16,-3.9598672426335435,-0.3430111210791106
team1,103,17,-0.40243165741791054,0.20986772588246894
team1,103,18,-0.3198650069708714,-0.15427286733108467
team1,103,19,1.8307132700895274,0.0379617912485441
team1,103,20,1.1072619724337307,0.7567021470881627
team1,103,21,-4.498145299072175,-0.8982284903503515
team1,103,22,1.1433153846108102,-0.501250697662346
team1,103,23,-0.361813259398013,-0.21612351531045274
team1,103,24,-3.696029324031434,-0.8235675772656965
team1,104,0,1.7604674885374423,0.49249325951988054
team1,104,1,0.578485734342681,0.07766996756235225
team1,104,2,-0.7638707561221646,0.4692617382210772
team1,104,3,0.38445180950206215,0.3717708527537642
team1,104,4,0.6307182055442992,0.006419482737359632
team1,104,5,-1.7509739215480293,-0.5681887075384839
team1,104,6,-2.3581177185732134,-0.7584312861906508
team1,104,7,-1.2408274858506865,-0.26277480548574583
team1,104,8,0.43565710695389115,0.30362825326376786
team1,104,9,-2.9474865001197457,-0.4962970918342591
team1,104,10,0.43570280544413675,-0.32780350135336656
team1,104,11,1.9566110091214095,-0.2276865133833099
team1,104,12,-2.5085605775901008,0.19214513924448579
team1,104,13,6.504341901138755,0.6656125291359107
team1,104,14,0.49222346257712934,-0.4688957824235717
team1,104,15,-2.3227467920054217,-0.5248137191781286
team1,104,16,4.318113921857151,0.7722813475632884
team1,104,17,0.17715976103494835,0.17744720973374323
team1,104,18,-4.808584473321046,-1.2327549661082078
team1,104,19,0.17195716041177878,-0.10710285527669156
team1,104,20,-1.2458500887604915,-0.18422279902104022
team1,104,21,-1.1895883660806725,-0.3489285290036408
team1,104,22,-1.8979605827438708,0.04420527142425493
team1,104,23,-1.2235091500442137,-0.9615822939047021
team1,104,24,-2.7436533427303975,-0.3477796164790795
team1,105,0,2.5559997837863553,0.2845144427543316
team1,105,1,-1.7849809739803084,-0.07777451982228636
team1,105,2,-0.30030617114145297,0.2534875124198818
team1,105,3,-0.6233855694336016,-1.3667148277893368
team1,105,4,4.465567114725415,0.23491787530031172
team1,105,5,-0.12104937621642375,0.16774246363772352
team1,105,6,-0.7887130918010908,0.1452839064002242
team1,105,7,3.202144436560469,0.8879943637125282
team1,105,8,1.970307927382212,0.038113631772899684
team1,105,9,0.3861564296235469,-0.05165032836913533
team1,105,10,1.0212032027512585,-0.1555310737231997
team1,105,11,-1.4760970744665722,0.22971389730195085
team1,105,12,-3.8325571614605143,-1.1515220366187473
team1,105,13,-2.1848703979529165,-2.1455424728822803
team1,105,14,-4.314043564783514,-0.5538471498811725
team1,105,15,-1.880005227553889,-0.42425321747463784
team1,105,16,0.6875325440853648,0.25423391153539204
team1,105,17,-2.30839797953801,-0.2866207263403443
team1,105,18,-1.9544927716634535,-1.0379290963836525
team1,105,19,3.9140626813696997,0.9446211724386989
team1,105,20,0.7849356074679137,0.6354972637563729
team1,105,21,-1.101950208826631,-0.6830142221988332
team1,105,22,-0.03594466110389094,0.6532596513597315
team1,105,23,-0.5524089032946541,0.19137269344633506
team1,105,24,0.44668995148988366,-0.13856472647413645
team1,106,0,-1.9398929089349295,-0.7364288888875528
team1,106,1,-0.12137461355877521,0.25968371123616624
team1,106,2,1.4598806132930817,1.124318807187916
team1,106,3,3.2445333004246137,0.5486004281713346
team1,106,4,0.9838609421315581,-0.20316610295546628
team1,106,5,-1.5185458971730537,-0.5443517556854371
team1,106,6,4.671372376937958,0.8848677027418457
team1,106,7,-3.425003334223704,-0.861357767572197
team1,106,8,-2.578959366133727,0.5627829722161803
team1,106,9,-1.7151065268434853,-0.07319964580855723
team1,106,10,-1.2582004668175086,-0.24096798182025497
team1,106,11,5.809534992615561,1.1730556031372659
team1,106,12,-0.28235125611463346,0.22532365722418146
team1,106,13,-4.074115441229723,-0.9321614387470334
team1,106,14,0.957535125389507,0.6794830826671759
team1,106,15,4.085994242307967,0.7509323835552922
team1,106,16,4.481122102358567,1.1190106023172566
team1,106,17,0.033969881991713136,0.9215616817090921
team1,106,18,3.4789261009025365,0.09860890307022162
team1,106,19,-2.589105670511665,-0.45562785111244375
team1,106,20,-0.4405465343353404,-0.36363244052422306
team1,106,21,-3.3587831803180803,-0.6431317320748249
team1,106,22,-1.2054661742211419,-0.9645975416776178
team1,106,23,-0.9944438817556422,-0.03555232710656692
team1,106,24,-0.02333692397099707,0.6079536839827242
team1,107,0,0.7378378040539139,0.3370074353868014
team1,107,1,2.7605373827822968,1.0405174044373697
team1,107,2,3.9382113172356483,0.9070431046504538
team1,107,3,-0.4428674628460568,0.38089217666040764
team1,107,4,-4.647750698714818,-1.949731121916972
team1,107,5,-1.470950974124952,-0.9084627342907964
team1,107,6,-1.5490666108429703,0.043783338449680416
team1,107,7,-1.0656196320592204,-0.3734271954529186
team1,107,8,-0.46355141406846,0.2779099375983823
team1,107,9,1.1737296317761177,0.43709983980419603
team1,107,10,0.937112336976202,0.4158716968407356
team1,107,11,1.2510396206715089,0.5972702305711552
team1,107,12,-0.47861091161232117,-0.6002708250336181
team1,107,13,0.4620641921880826,0.6836481173596741
team1,107,14,1.993662209920152,1.470899145052988
team1,107,15,0.5813501542264641,-0.15733445287776945
team1,107,16,-2.7941471023021123,-0.5782275374774488
team1,107,17,1.7586471739714482,0.5448245035108444
team1,107,18,-3.4650519456566378,-1.2171531472893797
team1,107,19,3.391425277679962,0.9615519592787377
team1,107,20,0.19921650950620073,-0.4030653050617039
team1,107,21,3.051812283329803,-0.08859653041060998
team1,107,22,3.5691282433918508,0.3451165621626637
team1,107,23,-3.5749448410758373,-0.037993355554153126
team1,107,24,-2.2133984799535384,-0.1919961088192414
team1,108,0,-0.4197496255922236,-0.42420250292266215
team1,108,1,2.0188266662379175,-0.0839976169686481
team1,108,2,0.23324800600755635,0.2608569701114687
team1,108,3,-2.6884624143597167,-0.8051311570374801
team1,108,4,-2.6276526145319252,-0.5100900085358243
team1,108,5,3.56010106310979,0.6917074627694894
team1,108,6,-0.5025494580330481,-0.1735413492634567
team1,108,7,-2.2358438677592183,0.22076342420702888
team1,108,8,0.08532315857277817,-0.4905835401055885
team1,108,9,-1.0558982348090118,-0.1887173076473212
team1,108,10,-2.345843194421124,-0.6659986010744111
team1,108,11,1.7997540001324284,-0.22343902498188267
team1,108,12,0.5829019069092898,0.5352493617567682
team1,108,13,1.6591623407214835,-0.3128001712566081
team1,108,14,-0.6875771826528319,0.3011969370669735
team1,108,15,1.2150455134232494,-0.2876409409786686
team1,108,16,-0.5063496632217616,-0.0580151564555817
team1,108,17,-0.6744376672031906,-0.5486497504173948
team1,108,18,4.364601242561592,1.0274627422003817
team1,108,19,-1.7965346339087613,-0.8282738052013864
team1,108,20,3.2970129411702866,1.1429426613654408
team1,108,21,-3.0362614834504793,-0.7865923074152179
team1,108,22,1.1177342963295978,-0.1646330239902151
team1,108,23,1.4193095448589286,0.052304856711018526
team1,108,24,-0.06142481934475885,-0.07836458130763659
team1,109,0,-0.8898711280103115,-0.63319302084051
team1,109,1,-0.640017286661416,-0.16362749583040823
team1,109,2,-0.30431957694224543,-1.0318035488141795
team1,109,3,2.0303237246009966,-0.17884817387004576
team1,109,4,4.257104088048029,0.457689402111527
team1,109,5,0.27180720554661986,0.42357215988294117
team1,109,6,8.328667407806163,1.2481015030467468
team1,109,7,0.8172951239233567,0.17818395236585363
team1,109,8,-1.2744518210346971,-0.6739278650168612
team1,109,9,-2.945855089791274,-0.35025606937273784
team1,109,10,-0.68701157298407,-0.41724731515129093
team1,109,11,-0.7620530719090652,0.2326548477090452
team1,109,12,-2.1200404314247536,0.10969952421175817
team1,109,13,0.6959277182461903,0.047749252588176666
team1,109,14,1.1450997630139956,0.29183548719201335
team1,109,15,-0.03705580986224288,-0.10280765348468725
team1,109,16,-1.1854292213753481,0.05672777498222399
team1,109,17,-0.14338491470815118,-0.4616555494093012
team1,109,18,0.4577640996042779,0.5278644154611507
team1,109,19,0.21943266660705296,-0.37124377315065415
team1,109,20,-1.6834474169341003,-0.09350282674890946
team1,109,21,-2.659511516764383,-0.33787196661246327
team1,109,22,1.5262200184866306,0.09218485738805249
team1,109,23,0.9853390083735789,0.11225828914363577
team1,109,24,-1.3759833802539294,0.025251598367427797
team1,110,0,-1.6097589513373731,0.1960768285552849
team1,110,1,-2.1780052050691925,0.02953176927810791
team1,110,2,0.3363278368341365,0.16396109822047214
team1,110,3,0.697895895863956,0.7919490299969939
team1,110,4,-1.711594171874669,-0.2204748884715128
team1,110,5,-4.23035421595337,-0.6900697279811331
team1,110,6,-1.2837475479780238,-0.7944741771697539
team1,110,7,-1.531777811167871,-0.4256345377758031
team1,110,8,5.898852598525057,0.15571989803319086
team1,110,9,3.031977451721766,0.6434455238039787
team1,110,10,0.5197427373461159,0.08530386938222334
team1,110,11,3.721953948240525,0.5550028169488208
team1,110,12,2.258563264494286,-0.011840610655515456
team1,110,13,-1.816019738305867,-0.2691730859451459
team1,110,14,-1.860683815975151,-0.4335355988187701
team1,110,15,1.4591772584265201,0.25425743041778454
team1,110,16,-5.70571972989056,-1.2682408664420872
team1,110,17,2.717354615900204,1.0309533047170663
team1,110,18,-0.9175452746082231,0.23453923501695448
team1,110,19,-1.4641819458063559,0.3078099238093936
team1,110,20,-2.7643279768186098,-0.14121415991196615
team1,110,21,-2.572868454134744,0.007671940680726623
team1,110,22,-0.7536783276265441,-0.6646703367517472
team1,110,23,-2.2071382968844,-0.25262830259304314
team1,110,24,-2.2351022585390012,-0.4955877121044411
team1,111,0,1.8586316915547825,0.1818242064312527
team1,111,1,1.3662005584930927,0.014343100197388249
team1,111,2,0.4598676096525325,-0.7736445512425991
team1,111,3,2.576236702243473,0.4710448965960601
team1,111,4,2.9090602753734456,0.6442109003734925
team1,111,5,-2.035456460092225,-0.5764102764604957
team1,111,6,1.3037844538339354,0.678823595920275
team1,111,7,-1.7208403291996033,-0.6181076574454134
team1,111,8,1.7338337549340075,-0.0382833447255704
team1,111,9,0.15558406745080378,-0.24278990814722895
team1,111,10,0.9584207100706552,1.1933109163149482
team1,111,11,2.5820424592135005,0.6928899840211946
team1,111,12,1.4555202778168561,-0.10908102679617036
team1,111,13,0.8150559464350731,0.029676213432405965
team1,111,14,0.8585549777631519,0.11776830496688233
team1,111,15,1.4857654189113063,-0.037866512826817286
team1,111,16,-0.5157222402120927,-0.7526073561035422
team1,111,17,-0.29829904991809975,0.819943497114399
team1,111,18,0.9610867127610829,0.36601241289757697
team1,111,19,1.7252946152645388,0.07050465782661394
team1,111,20,-0.8484409983119459,-0.14785502116388352
team1,111,21,0.8704375047498104,0.4085354619422331
team1,111,22,-0.6145265458232299,0.3656606395184402
team1,111,23,-2.2749163253545737,0.16258500309612037
team1,111,24,-2.1787382830106936,-0.8524395356071772
team1,112,0,0.6694707574217134,0.32739479547243144
team1,112,1,0.966634961676009,-0.01791534044855303
team1,112,2,5.601691349235432,0.6247343893681927
team1,112,3,0.8004510538784713,1.1716627101652013
team1,112,4,-1.524297990055246,-0.6535792562209941
team1,112,5,-0.6281824461949894,0.3695677974952771
team1,112,6,-2.4175982442889365,-0.6182530265989962
team1,112,7,-0.9940690582109374,-0.7463338597823572
team1,112,8,2.950391502539232,0.9460652563459894
team1,112,9,1.158192394630688,0.26819734983898685
team1,112,10,1.331099887895953,-0.1457836056901743
team1,112,11,2.3530569367413805,0.3941611014507033
team1,112,12,-0.3692639969566444,-0.3222339048167216
