# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,iteration,build_EUR,build_CHF,build_JPY,build_GBP,build_NZD,build_CAD,build_USD,build_AUD,trade_NZD,trade_CHF,trade_CAD,trade_GBP,trade_AUD,trade_JPY,trade_USD,trade_EUR
team1,0,0.1861342107460877,0.17704770061984304,0.1240292828500002,0.10981089485233017,0.10496622492168174,0.10343699003040392,0.10209836425434372,0.09247633172530957,0.1361470177102114,0.13269732572745135,0.12417884234964074,0.12397184680585693,0.12348661991792267,0.12193815556898456,0.12138093315304131,0.1161992587668909
team1,1,0.15520082253608675,0.14935442300800764,0.1283762027126495,0.11962146238830151,0.1149808369971296,0.1123449768684283,0.11239704305687964,0.10772423243251694,0.1396836374474076,0.11805590031219548,0.1293452891677261,0.1280439388326251,0.13355553523205144,0.1219950779156538,0.12846403665033945,0.10085658444200121
team1,2,0.14072491943853255,0.13676196155476397,0.12877261123329492,0.12357670662473534,0.11964198713751485,0.11718772525736561,0.11770734018175201,0.11562674857204065,0.14131404119706986,0.1112997896485808,0.13273681462640707,0.12919610526150183,0.13874409407319405,0.12080998626842773,0.13248750287585193,0.09341166604896675
team1,3,0.13349511017208987,0.1307122842607588,0.1281678224982597,0.12511544744851003,0.12199200207482212,0.1200362401377013,0.12064774161421657,0.11983335179364173,0.14216136036037663,0.10807952653593472,0.13499135533838802,0.12926246808159075,0.14151580899373165,0.11954677189078998,0.1348715540086451,0.08957115479054321
team2,0,0.1861342086348623,0.1770476985647996,0.12402928324338092,0.10981089551336776,0.10496622553110793,0.10343699078812772,0.10209836527948365,0.09247633244487008,0.13614701783037017,0.13269732553011235,0.12417884223722477,0.1239718462704059,0.12348662070077303,0.12193815592292188,0.12138093267960405,0.11619925882858805
team2,1,0.15520082238171112,0.1493544230582181,0.12837620233936073,0.11962146236705966,0.11498083709058345,0.11234497713100147,0.11239704297037673,0.10772423266168878,0.13968363726262992,0.1180559011776598,0.12934528913484933,0.12804393851030973,0.13355553536693263,0.12199507739011253,0.12846403636536882,0.1008565847921372
team2,2,0.14072492170853398,0.13676196644121968,0.12877261326450287,0.1235767018881284,0.11964198740868254,0.11718772071882705,0.11770733930629643,0.11562674926380909,0.1413140425534072,0.11129979398556812,0.13273680950506195,0.12919609875341675,0.13874409747842406,0.1208099878404353,0.13248750300901552,0.09341166687467105
team2,3,0.13349510548850022,0.1307122783264689,0.12816782486468672,0.12511544990221607,0.12199200165279442,0.12003624412749433,0.12064774184687975,0.11983335379095979,0.14216135770257507,0.10807952342131562,0.13499135838104892,0.12926246966870783,0.14151580995841226,0.11954677271332616,0.13487155386955763,0.08957115428505653
