sid,c1,c2,vol,base,slice,mode,ip1,risk1
B|trend|hieken_ashi_smoothed_signals|halftrend_signals|variance_volume_signals|t3_baseline,hieken_ashi_smoothed_signals,halftrend_signals,variance_volume_signals,t3_baseline,trend,B,"{""base"": {""length"": 12, ""volume_factor"": 0.373569}, ""c1"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 10, ""ma_len2"": 8, ""vol_factor1"": 2.335389, ""vol_factor2"": 0.665127}, ""c2"": {""amplitude"": 18}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 200}}","{""atr_len"": 32, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.4, ""trail_arm"": 1.0, ""trail_mult"": 1.65}"
B|trend|qqe_mod_signals|fisher_transform_signals|variance_volume_signals|tma_baseline,qqe_mod_signals,fisher_transform_signals,variance_volume_signals,tma_baseline,trend,B,"{""base"": {""length"": 11}, ""c1"": {""fast_factor"": 0.565302, ""rsi_len"": 5, ""rsi_period"": 6}, ""c2"": {""length"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 16}}","{""atr_len"": 37, ""atr_mult"": 1.48, ""be_pct"": 0.05, ""tp_mult"": 2.05, ""trail_arm"": 1.0, ""trail_mult"": 1.4}"
B|trend|j_tpo_signals|coral_signals|variance_volume_signals|mcginley_dynamic_index,j_tpo_signals,coral_signals,variance_volume_signals,mcginley_dynamic_index,trend,B,"{""base"": {""mci_length"": 14}, ""c1"": {""ema_len"": 200, ""len"": 75}, ""c2"": {""const_d"": 5, ""smooth_period"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 2, ""filter_lookback"": 5, ""hline"": 0, ""lookback"": 20}}","{""atr_len"": 2, ""atr_mult"": 1.47, ""be_pct"": 0.02, ""tp_mult"": 3.0, ""trail_arm"": 2.0, ""trail_mult"": 0.7}"
B|trend|rex_oscillator_signals|center_of_gravity_signals|variance_volume_signals|mcginley_dynamic_index,rex_oscillator_signals,center_of_gravity_signals,variance_volume_signals,mcginley_dynamic_index,trend,B,"{""base"": {""mci_length"": 40}, ""c1"": {""almaOffset"": 0.85, ""almaSigma"": 6, ""framaFast"": 34, ""framaSlow"": 89, ""jurikPhase"": 1, ""jurikPower"": 1, ""lsOffset"": 0, ""modFBW"": 0.5, ""modFilter"": 0.8, ""sigAlmaOff"": 0.85, ""sigAlmaSig"": 6, ""sigFramaFast"": 34, ""sigFramaSlow"": 89, ""sigJurikPhase"": 1, ""sigJurikPower"": 1, ""sigLsOff"": 0, ""sigModFBW"": 0.5, ""sigModFilter"": 0.8, ""sigSmooth"": 27, ""sigVolAdj"": 10, ""smooth"": 14, ""volAdj"": 10}, ""c2"": {""length"": 4, ""signal_length"": 9}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 5, ""hline"": 0, ""lookback"": 132}}","{""atr_len"": 38, ""atr_mult"": 1.4, ""be_pct"": 0.05, ""tp_mult"": 2.95, ""trail_arm"": 2.0, ""trail_mult"": 0.5}"
B|trend|coppock_curve_signals|volatility_quality_signals|variance_volume_signals|tma_baseline,coppock_curve_signals,volatility_quality_signals,variance_volume_signals,tma_baseline,trend,B,"{""base"": {""length"": 25}, ""c1"": {""long_roc"": 61, ""short_roc"": 11, ""smooth_len"": 8}, ""c2"": {""atr_pct"": 0.075, ""smooth"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 20}}","{""atr_len"": 2, ""atr_mult"": 1.31, ""be_pct"": 0.01, ""tp_mult"": 2.5, ""trail_arm"": 1.0, ""trail_mult"": 1.5}"
B|trend|hieken_ashi_smoothed_signals|fisher_transform_signals|variance_volume_signals|rma_baseline,hieken_ashi_smoothed_signals,fisher_transform_signals,variance_volume_signals,rma_baseline,trend,B,"{""base"": {""ma_length"": 37}, ""c1"": {""alma_offset1"": 0.85, ""alma_offset2"": 0.85, ""alma_sigma1"": 6, ""alma_sigma2"": 6, ""ama_smooth1"": 0.181, ""ama_smooth2"": 0.181, ""frama_t1_a"": 1, ""frama_t1_b"": 168, ""frama_t2_a"": 1, ""frama_t2_b"": 168, ""lsma_offset1"": 0, ""lsma_offset2"": 0, ""ma_len1"": 8, ""ma_len2"": 8, ""vol_factor1"": 0.665127, ""vol_factor2"": 0.82}, ""c2"": {""length"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 3, ""hline"": 0, ""lookback"": 200}}","{""atr_len"": 12, ""atr_mult"": 1.27, ""be_pct"": 0.05, ""tp_mult"": 2.35, ""trail_arm"": 1.0, ""trail_mult"": 0.85}"
B|trend|relative_vigor_index_signals|ssl_channel_signals|damiani_volatmeter_volume_signals|mcginley_dynamic_index,relative_vigor_index_signals,ssl_channel_signals,damiani_volatmeter_volume_signals,mcginley_dynamic_index,trend,B,"{""base"": {""mci_length"": 17}, ""c1"": {""len"": 10}, ""c2"": {""len"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""lag"": 1.4, ""sedimentation"": 94, ""threshold"": 1.4, ""viscosity"": 6}}","{""atr_len"": 49, ""atr_mult"": 1.39, ""be_pct"": 0.05, ""tp_mult"": 2.8, ""trail_arm"": 1.6, ""trail_mult"": 1.2}"
B|trend|center_of_gravity_signals|price_momentum_oscillator_signals|chaikin_volatility_volume_signals|wma_baseline,center_of_gravity_signals,price_momentum_oscillator_signals,chaikin_volatility_volume_signals,wma_baseline,trend,B,"{""base"": {""ma_length"": 200}, ""c1"": {""length"": 28, ""signal_length"": 2}, ""c2"": {""s1"": 43, ""s2"": 20, ""sig"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 10}}","{""atr_len"": 50, ""atr_mult"": 1.43, ""be_pct"": 0.03, ""tp_mult"": 2.0, ""trail_arm"": 2.0, ""trail_mult"": 0.95}"
B|trend|kalman_filter_signals|mama_fama_signals|variance_volume_signals|ema_baseline,kalman_filter_signals,mama_fama_signals,variance_volume_signals,ema_baseline,trend,B,"{""base"": {""ma_length"": 20}, ""c1"": {""k"": 4, ""sharpness"": 1}, ""c2"": {""fast_limit"": 0.115506, ""slow_limit"": 0.040557}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}","{""atr_len"": 49, ""atr_mult"": 1.15, ""be_pct"": 0.05, ""tp_mult"": 2.65, ""trail_arm"": 1.0, ""trail_mult"": 1.2}"
B|trend|schaff_trend_cycle_signals|mama_fama_signals|chaikin_volatility_volume_signals|wma_baseline,schaff_trend_cycle_signals,mama_fama_signals,chaikin_volatility_volume_signals,wma_baseline,trend,B,"{""base"": {""ma_length"": 25}, ""c1"": {""cycleLen"": 10, ""d1"": 3, ""d2"": 3, ""lowerBand"": 20, ""macdFast"": 3, ""macdSlow"": 50, ""stc_midline"": 50, ""upperBand"": 75}, ""c2"": {""fast_limit"": 0.405565, ""slow_limit"": 0.05}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 8, ""roc_len"": 10}}","{""atr_len"": 28, ""atr_mult"": 1.3, ""be_pct"": 0.01, ""tp_mult"": 3.0, ""trail_arm"": 1.2, ""trail_mult"": 0.5}"
