budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,1.3307857434105368,25,0.1511610621852545,1.6591870358038507,1.775244702657918,92.0,0.08,0.04
team1,NO_CUT_SLICE_BALANCED,1.3307857434105368,25,0.1511610621852545,1.6591870358038507,1.775244702657918,92.0,0.08,0.04
team2,NO_CUT,1.996178615115805,25,0.22674159327788182,2.488780553705776,2.662867053986877,92.0,0.08,0.04
team2,NO_CUT_SLICE_BALANCED,1.996178615115805,25,0.22674159327788182,2.488780553705776,2.662867053986877,92.0,0.08,0.04
