budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-0.44052381629458576,25,-0.0003257404497315808,0.0,0.0,0.0,1.0,0.04
team1,NO_CUT_SLICE_BALANCED,-0.4689751753209749,25,-0.0003556338546498619,0.0,0.0,0.0,1.0,0.04
team2,NO_CUT,-0.6607857244418787,25,-0.00048861067459737,0.0,0.0,0.0,1.0,0.04
team2,NO_CUT_SLICE_BALANCED,-0.7034627629814623,25,-0.000533450781974795,0.0,0.0,0.0,1.0,0.04
