sid,slice,mode,window,build_end,grade_year,trade_start,tune_evals,tune_seconds,tune_stage,ip,risk,routed_build_n,routed_build_expectancy_R,routed_build_total_R,routed_build_profit_factor,routed_build_sharpe,routed_build_sortino,routed_build_calmar,routed_build_max_dd_R,routed_build_win_rate,routed_build_avg_win_R,routed_build_avg_loss_R,routed_build_g3,routed_build_pass2,routed_grade_n,routed_grade_expectancy_R,routed_grade_total_R,routed_grade_profit_factor,routed_grade_sharpe,routed_grade_sortino,routed_grade_calmar,routed_grade_max_dd_R,routed_grade_win_rate,routed_grade_avg_win_R,routed_grade_avg_loss_R,routed_grade_g3,routed_grade_pass2,routed_trade_n,routed_trade_expectancy_R,routed_trade_total_R,routed_trade_profit_factor,routed_trade_sharpe,routed_trade_sortino,routed_trade_calmar,routed_trade_max_dd_R,routed_trade_win_rate,routed_trade_avg_win_R,routed_trade_avg_loss_R,routed_trade_g3,routed_trade_pass2,routed_Y2006_expectancy_R,routed_Y2006_n,routed_Y2007_expectancy_R,routed_Y2007_n,routed_Y2008_expectancy_R,routed_Y2008_n,routed_Y2009_expectancy_R,routed_Y2009_n,routed_Y2010_expectancy_R,routed_Y2010_n,routed_Y2011_expectancy_R,routed_Y2011_n,routed_Y2012_expectancy_R,routed_Y2012_n,routed_Y2013_expectancy_R,routed_Y2013_n,routed_Y2014_expectancy_R,routed_Y2014_n,routed_Y2015_expectancy_R,routed_Y2015_n,routed_Y2016_expectancy_R,routed_Y2016_n,routed_Y2017_expectancy_R,routed_Y2017_n,routed_Y2018_expectancy_R,routed_Y2018_n,routed_Y2019_expectancy_R,routed_Y2019_n,routed_Y2020_expectancy_R,routed_Y2020_n,allon_build_n,allon_build_expectancy_R,allon_build_total_R,allon_build_profit_factor,allon_build_sharpe,allon_build_sortino,allon_build_calmar,allon_build_max_dd_R,allon_build_win_rate,allon_build_avg_win_R,allon_build_avg_loss_R,allon_build_g3,allon_build_pass2,allon_grade_n,allon_grade_expectancy_R,allon_grade_total_R,allon_grade_profit_factor,allon_grade_sharpe,allon_grade_sortino,allon_grade_calmar,allon_grade_max_dd_R,allon_grade_win_rate,allon_grade_avg_win_R,allon_grade_avg_loss_R,allon_grade_g3,allon_grade_pass2,allon_trade_n,allon_trade_expectancy_R,allon_trade_total_R,allon_trade_profit_factor,allon_trade_sharpe,allon_trade_sortino,allon_trade_calmar,allon_trade_max_dd_R,allon_trade_win_rate,allon_trade_avg_win_R,allon_trade_avg_loss_R,allon_trade_g3,allon_trade_pass2,allon_Y2006_expectancy_R,allon_Y2006_n,allon_Y2007_expectancy_R,allon_Y2007_n,allon_Y2008_expectancy_R,allon_Y2008_n,allon_Y2009_expectancy_R,allon_Y2009_n,allon_Y2010_expectancy_R,allon_Y2010_n,allon_Y2011_expectancy_R,allon_Y2011_n,allon_Y2012_expectancy_R,allon_Y2012_n,allon_Y2013_expectancy_R,allon_Y2013_n,allon_Y2014_expectancy_R,allon_Y2014_n,allon_Y2015_expectancy_R,allon_Y2015_n,allon_Y2016_expectancy_R,allon_Y2016_n,allon_Y2017_expectancy_R,allon_Y2017_n,allon_Y2018_expectancy_R,allon_Y2018_n,allon_Y2019_expectancy_R,allon_Y2019_n,allon_Y2020_expectancy_R,allon_Y2020_n,label_basis,graded_pass_routed,graded_pass_allon,passes_gate2_on_window,regime_dependent_on_window
C|trend|waddah_attar_explosion_signals|supertrend_signals|volatility_ratio_volume_signals|hma_baseline|ehlers_reverse_ema_exit,C-trend,C,2011-2014,2014,2015,2016,586,109.9,full,"{""base"": {""ma_length"": 57}, ""c1"": {""bbLen"": 132, ""bbStd"": 2, ""fastEma"": 2, ""sensitivity"": 150, ""slowEma"": 40}, ""c2"": {""atr_period"": 8, ""factor"": 4}, ""exit_ind"": {""alpha"": 0.432876}, ""vol"": {""length"": 11}}","{""atr_len"": 20, ""atr_mult"": 1.0, ""be_pct"": 0.06, ""tp_mult"": 3.0, ""trail_arm"": 1.0, ""trail_mult"": 1.3}",102,0.35367088808960995,36.07443058514021,2.55603403641693,5.2657009302743765,34.445047683514964,2.578236836446004,13.991899454383471,0.47058823529411764,1.234541766948105,-0.4293254486734965,4,True,30,0.23008660013274443,6.902598003982333,1.7739134822358096,2.9002884010830727,19.89537364045371,1.2271411210209415,5.62494230348959,0.26666666666666666,1.9777100319960819,-0.4054128296357417,4,True,30,0.07731579183335091,2.3194737550005273,1.2618334333156207,1.5361762789326265,20.606763751391004,0.4846360368075824,4.786011725994368,0.4,0.931504905840197,-0.4921436175045463,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.23008660013274443,30,0.07731579183335091,30,-0.24014511830062768,36,0.02854397074005625,30,0.46520318370290464,32,-0.34854600768479144,36,502,0.14650994244830057,73.54799110904689,1.506470650936397,2.431403440174458,17.638760305906388,4.279272569749119,17.18703118585381,0.37250996015936255,1.1698646006158104,-0.4610053625590785,4,True,106,0.03311600373913847,3.5102963963486777,1.1072853187487233,0.5683013863904307,3.1208452644468623,0.19865118262438072,17.670654410279127,0.2830188679245283,1.2076519289767487,-0.43051659832833933,1,False,118,0.017779958666713922,2.098035122672243,1.0591331048614379,0.3786842312226026,2.7795468541706296,0.13041711183540233,16.087115357378444,0.3559322033898305,0.8947121271864917,-0.46684045025211074,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.03311600373913847,106,0.017779958666713922,118,0.08718416988221353,126,0.10327177765073302,124,-0.0619124549229386,174,-0.2067837222043468,130,G2015_blind,True,False,True,True
C|trend|waddah_attar_explosion_signals|supertrend_signals|volatility_ratio_volume_signals|hma_baseline|ehlers_reverse_ema_exit,C-trend,C,2012-2015,2015,2016,2017,586,102.4,full,"{""base"": {""ma_length"": 132}, ""c1"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 7, ""sensitivity"": 35, ""slowEma"": 32}, ""c2"": {""atr_period"": 10, ""factor"": 3}, ""exit_ind"": {""alpha"": 0.01}, ""vol"": {""length"": 11}}","{""atr_len"": 36, ""atr_mult"": 1.29, ""be_pct"": 0.01, ""tp_mult"": 2.15, ""trail_arm"": 1.0, ""trail_mult"": 1.75}",110,0.47384089566417403,52.12249852305914,2.7258793842292324,6.220618855202012,42.61875462722831,13.22134947473907,3.942297919183307,0.5454545454545454,1.3720507303583243,-0.6040109059688058,5,True,28,-0.45273083700999184,-12.676463436279771,0.19088144247765948,-13.929490835351805,-1838.0671537308206,-1.0544397691661624,12.021989123479436,0.14285714285714285,0.7476350664981444,-0.6527918209280145,0,False,22,-0.17219396984143504,-3.788267336511571,0.5972864079740908,-3.798473246812812,-65.90002501407598,-0.4027135920259091,9.406852441841217,0.36363636363636365,0.7023231381662057,-0.6719180315600869,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.45273083700999184,28,-0.17219396984143504,22,0.6509179727576392,24,0.30505195092280724,8,0.8195276380887716,16,434,0.1965603028043349,85.30717141708135,1.527553057862043,2.6212407783157747,22.17910658448428,3.620866675899347,23.559876419888575,0.4032258064516129,1.4114895024839207,-0.6243378050872772,5,True,114,-0.2897084953269316,-33.0267684672702,0.3991333164673777,-7.102813897656764,-38.85761062816404,-0.8750050335237392,37.74466111842564,0.23684210526315788,0.8125351813139571,-0.6317841191120351,0,False,82,0.06010251719197451,4.92840640974191,1.1617169004201966,1.047684348130027,9.794636856765187,0.35231624307845455,13.988586977082523,0.4268292682926829,1.0115407151032454,-0.6484152897632272,1,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.2897084953269316,114,0.06010251719197451,82,0.3376622920478437,104,-0.11895322290802465,124,0.29324254033538744,112,G2016_blind,False,False,True,True
C|trend|waddah_attar_explosion_signals|supertrend_signals|volatility_ratio_volume_signals|hma_baseline|ehlers_reverse_ema_exit,C-trend,C,2013-2016,2016,2017,2018,586,116.4,full,"{""base"": {""ma_length"": 3}, ""c1"": {""bbLen"": 37, ""bbStd"": 2, ""fastEma"": 7, ""sensitivity"": 35, ""slowEma"": 40}, ""c2"": {""atr_period"": 43, ""factor"": 4}, ""exit_ind"": {""alpha"": 0.01}, ""vol"": {""length"": 5}}","{""atr_len"": 24, ""atr_mult"": 1.43, ""be_pct"": 0.01, ""tp_mult"": 2.1, ""trail_arm"": 1.75, ""trail_mult"": 1.9}",196,0.4733515484670881,92.77690349954926,2.7958904601471013,6.186145545448588,28.759400566266994,19.423980837805978,4.776410369957347,0.5714285714285714,1.2896211873949857,-0.6150079701034422,5,True,44,-0.49837810025256907,-21.92863641111304,0.23579435180352554,-11.340725201172543,-53.50075059490493,-1.046762844692376,20.949001507172767,0.11363636363636363,1.3532086868754027,-0.735761021679232,0,False,38,0.24753160235789215,9.406200889599901,1.804397612062886,3.8545659504805028,12.052328019348975,1.4773759929816763,6.366829388242648,0.42105263157894735,1.3187295506332093,-0.5315214509332475,4,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.49837810025256907,44,0.24753160235789215,38,0.42507934922940477,28,-0.20490735759694428,64,714,0.11819845877200641,84.39369956321258,1.309260727733399,1.7726148695233144,8.769853597541488,4.355084440752952,19.378200517421362,0.4173669467787115,1.1989335931588152,-0.6559819980723902,3,True,168,-0.20177954862693392,-33.8989641693249,0.5996302929018744,-3.7196090103869954,-18.8252935594891,-0.9546305299568486,35.51003566883327,0.27380952380952384,1.1036997670961988,-0.6940094545553281,0,False,146,-0.03513419078925047,-5.129591855230569,0.9184998332461382,-0.5938365834490162,-2.5180118638976317,-0.2003479585080881,25.603414646341335,0.3424657534246575,1.1562011346257195,-0.6556213394428806,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.20177954862693392,168,-0.03513419078925047,146,0.015280621881097823,182,-0.017187220213549036,218,G2017_blind,False,False,True,True
C|trend|waddah_attar_explosion_signals|supertrend_signals|volatility_ratio_volume_signals|hma_baseline|ehlers_reverse_ema_exit,C-trend,C,2014-2017,2017,2018,2019,586,126.5,full,"{""base"": {""ma_length"": 57}, ""c1"": {""bbLen"": 2, ""bbStd"": 2, ""fastEma"": 200, ""sensitivity"": 150, ""slowEma"": 49}, ""c2"": {""atr_period"": 10, ""factor"": 3}, ""exit_ind"": {""alpha"": 0.023101}, ""vol"": {""length"": 2}}","{""atr_len"": 4, ""atr_mult"": 1.4, ""be_pct"": 0.13, ""tp_mult"": 2.95, ""trail_arm"": 1.95, ""trail_mult"": 1.8}",182,0.6674663333243337,121.47887266502873,2.6358738129594235,1.7854943851625382,73.58910092306097,6.522717795133403,18.623965727240886,0.38461538461538464,2.7962598577410986,-0.6630296194361449,5,True,46,0.0652352579202118,3.000821864329743,1.1762725319854463,1.0930647238422524,3.971274462727157,0.39017853989862744,7.690894186823777,0.34782608695652173,1.2515365740179045,-0.5674587773318911,1,False,46,-0.2731412406346294,-12.564497069192953,0.5358112066504755,-4.118965377769344,-1051.6577217610147,-0.6247412893211429,20.111520214784907,0.17391304347826086,1.812893383051644,-0.7123064245685816,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0652352579202118,46,-0.2731412406346294,46,-0.17505227834439954,38,740,0.07626634443770362,56.437094883900684,1.1668659535065542,0.3939039250023514,7.08040498765541,0.6290057422064711,89.72429200077988,0.2972972972972973,1.7938874982900015,-0.6504195283459608,1,False,208,-0.08448237406386158,-17.572333805283208,0.814770783991148,-1.4135438264644395,-7.369962062552063,-0.6202082668903115,28.33295643315088,0.28846153846153844,1.2882618717485457,-0.6410003115553782,0,False,212,-0.19217908222710348,-40.74196543214594,0.6264048311259475,-3.254084703425396,-20.026206117321028,-0.8829727635036515,46.14181446603302,0.2358490566037736,1.3662362954627099,-0.6731714827486507,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.08448237406386158,208,-0.19217908222710348,212,0.0033137304001947207,228,G2018_blind,False,False,True,True
C|trend|waddah_attar_explosion_signals|supertrend_signals|volatility_ratio_volume_signals|hma_baseline|ehlers_reverse_ema_exit,C-trend,C,2015-2018,2018,2019,2020,586,103.0,full,"{""base"": {""ma_length"": 20}, ""c1"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 122, ""slowEma"": 40}, ""c2"": {""atr_period"": 4, ""factor"": 3}, ""exit_ind"": {""alpha"": 0.081113}, ""vol"": {""length"": 92}}","{""atr_len"": 10, ""atr_mult"": 1.3, ""be_pct"": 0.05, ""tp_mult"": 2.6, ""trail_arm"": 1.75, ""trail_mult"": 1.45}",108,0.5384958940454998,58.15755655691398,3.053230686996916,6.9759719140587935,44.17459975656091,10.14160739562905,5.734550184025011,0.5277777777777778,1.5172361027665069,-0.5553902215838608,5,True,16,0.18647395727744454,2.9835833164391126,1.561663807212217,3.155732134538145,13.615071181745607,1.112590571101019,2.6816543245432682,0.4375,1.1850897334606032,-0.5902272019761232,4,True,18,0.007728552528509421,0.13911394551316958,1.0188889188849843,0.1267522902308927,1.0845483929682,0.034926378621586096,3.9830624016424885,0.3333333333333333,1.2506596981437486,-0.6137370202791103,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.18647395727744454,16,0.007728552528509421,18,386,0.2206802236954122,85.18256634642911,1.6709070118410456,3.3067468270100657,17.579754236069455,4.945134633253327,17.225530276490943,0.4170984455958549,1.3176946869449229,-0.564294570007571,5,True,90,-0.09869450753906062,-8.882505678515455,0.7630623680318418,-1.8153237330379697,-10.196445053290669,-0.6144611837012455,14.455763706685467,0.3111111111111111,1.0216530944696585,-0.6046579407042888,0,False,82,-0.057830182122281054,-4.7420749340270465,0.8636605426491336,-0.9913779986947993,-6.404775640554522,-0.3060030097126319,15.496824487054358,0.2926829268292683,1.2516378513304198,-0.5996790235509848,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.09869450753906062,90,-0.057830182122281054,82,G2019_blind,True,False,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|tma_baseline|bears_bulls_impulse_exit,C-trend,C,2011-2014,2014,2015,2016,598,75.9,full,"{""base"": {""length"": 20}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""length"": 13}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}}","{""atr_len"": 31, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.5, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",68,0.26950398726154057,18.326271133784758,1.9355534133954917,3.0191759868361023,25.600259654709355,1.8739558629009836,9.77945718818303,0.35294117647058826,1.579790285083261,-0.44519762973212507,4,True,20,0.1918002889244608,3.836005778489216,1.898134574440383,3.8564073163608548,13.061961251970732,1.8716746114762721,2.0495046280846805,0.4,1.013385883797027,-0.35592344099058354,4,True,12,-0.09001543494197285,-1.0801852193036743,0.7362710721450005,-2.289472699981043,-748.9729131205465,-0.42204603902400883,2.559401390904242,0.3333333333333333,0.7539077491426793,-0.5119770269842989,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.1918002889244608,20,-0.09001543494197285,12,0.0533831161497629,22,0.7693512792845573,12,-0.06407324862835809,10,-0.06477926880469137,18,198,0.053679932044668165,10.628626544844296,1.1784810098851122,0.8522036806098702,5.28195400977876,0.6543844340247542,16.242175076619006,0.30808080808080807,1.1504768566109627,-0.43467490298120015,1,False,60,0.38588858083975985,23.15331485038559,2.978558286995632,5.778048238153616,30.17207375828343,7.706269890185295,3.004477546247589,0.48333333333333334,1.2019113435082198,-0.3774875519791222,5,True,40,-0.17057251491798475,-6.82290059671939,0.5269662293903554,-4.623074625702016,-18.325659905606535,-0.8602097401656272,7.931670938073416,0.225,0.8445340655593349,-0.46528087699204534,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.38588858083975985,60,-0.17057251491798475,40,-0.06356595892605361,64,0.2403146037350778,40,-0.0691964459714239,54,0.079181764429548,60,G2015_blind,True,True,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|tma_baseline|bears_bulls_impulse_exit,C-trend,C,2012-2015,2015,2016,2017,598,76.8,full,"{""base"": {""length"": 20}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""length"": 56}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 200, ""sensitivity"": 150, ""slowEma"": 263}}","{""atr_len"": 39, ""atr_mult"": 1.2, ""be_pct"": 0.01, ""tp_mult"": 1.75, ""trail_arm"": 1.0, ""trail_mult"": 1.8}",102,0.48539061633929675,49.50984286660827,3.2120580517091746,5.527400553867591,33.40105036178134,7.888293725292647,6.276369084465285,0.5392156862745098,1.307120795542904,-0.4762085295372656,5,True,12,-0.280842839662544,-3.3701140759505277,0.17590140900642068,-11.714259911378736,-17.143482449354014,-1.0193668720266975,3.3060855403806606,0.16666666666666666,0.35967044535129405,-0.40894549666531155,0,False,12,-0.4164675796333606,-4.997610955600328,0.17954152899709358,-14.068210347493332,-2344.883111126881,-0.9109554854443151,5.486119832916711,0.16666666666666666,0.5468154355236892,-0.6091241826647706,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.280842839662544,12,-0.4164675796333606,12,-0.09702957463860548,10,0.3480267156791616,12,0.06971161103886346,18,240,0.2529101900582034,60.698445613968815,2.0099669642837954,3.717017912509028,17.844325560045338,7.820669390332092,7.761285202645723,0.4791666666666667,1.0504163677314795,-0.4807954934012107,5,True,42,-0.07258220830614286,-3.048452748858,0.7669438311281437,-1.7516675254054908,-5.088401140608723,-0.4001309088010637,7.618638505063911,0.3333333333333333,0.716563013708449,-0.4671548193134388,0,False,36,0.013578412009488427,0.48882283234158336,1.0459487700396282,0.29306695328754845,0.9583466004938166,0.07255706312419939,6.737081288762226,0.3888888888888889,0.7948038649721296,-0.48356505805764677,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.07258220830614286,42,0.013578412009488427,36,-0.026372850772524555,40,0.08878700376811371,60,0.03454609626749957,60,G2016_blind,False,False,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|tma_baseline|bears_bulls_impulse_exit,C-trend,C,2013-2016,2016,2017,2018,598,76.1,full,"{""base"": {""length"": 20}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""length"": 13}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}}","{""atr_len"": 31, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.5, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",72,0.3218676173568785,23.174468449695254,2.206084678195496,3.6873938248371316,28.563910413012636,4.523556187557622,5.12306413114495,0.3888888888888889,1.5138963024164906,-0.43669609131742,4,True,22,0.0533831161497629,1.1744285552947837,1.1847290762966807,0.9052951903650958,8.814158980634572,0.20076626814435622,5.8497304659283635,0.36363636363636365,0.9415001724310541,-0.4541123445824035,1,False,12,0.7693512792845573,9.232215351414688,17.671422707397525,12.612690423578593,42.00612309588191,17.743635858947766,0.5203113626094318,0.75,1.0873322495491466,-0.18459163150921168,5,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.0533831161497629,22,0.7693512792845573,12,-0.06407324862835809,10,-0.06477926880469137,18,222,0.1109355607516138,24.627694486858264,1.3866102409739613,1.6966070002127416,10.694026370126457,1.5162805702242679,16.24217507661901,0.34234234234234234,1.1622276802133462,-0.43631239184490445,2,True,64,-0.06356595892605361,-4.068221371267431,0.8136556503845876,-1.2371757378154837,-3.1746135727475457,-0.3212757992565834,12.662707183924523,0.3125,0.8881759260687826,-0.49617590665097905,0,False,40,0.2403146037350778,9.612584149403112,2.2304661604930467,4.760671960995856,16.438542651574267,2.3192642054875963,4.14466973045108,0.475,0.9170911826382538,-0.3720070628916054,4,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.06356595892605361,64,0.2403146037350778,40,-0.0691964459714239,54,0.079181764429548,60,G2017_blind,False,False,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|tma_baseline|bears_bulls_impulse_exit,C-trend,C,2014-2017,2017,2018,2019,598,78.8,full,"{""base"": {""length"": 20}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""length"": 13}, ""vol"": {""bbLen"": 20, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 150, ""slowEma"": 40}}","{""atr_len"": 31, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 1.5, ""trail_arm"": 2.0, ""trail_mult"": 1.5}",74,0.24834701802675108,18.37767933397958,1.9723337171245783,3.10423204933026,22.012317167541234,1.9370897560478924,9.487262671542005,0.3918918918918919,1.2854575066201241,-0.4200130746223116,4,True,12,0.7693512792845573,9.232215351414688,17.671422707397525,12.612690423578593,42.00612309588191,17.743635858947766,0.5203113626094318,0.75,1.0873322495491466,-0.18459163150921168,5,True,10,-0.06407324862835809,-0.6407324862835809,0.7016302648024088,-2.0945488309657376,-3.834678552435842,-0.39671993282538803,1.615075102781872,0.3,0.5022373819973638,-0.30677780461081033,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.7693512792845573,12,-0.06407324862835809,10,-0.06477926880469137,18,222,0.042582315053261606,9.453273941824076,1.1348283637574612,0.6655372400304664,3.068549563337819,0.47606384118217915,19.857155961161343,0.3063063063063063,1.1700980308443978,-0.45528176724412317,1,False,40,0.2403146037350778,9.612584149403112,2.2304661604930467,4.760671960995856,16.438542651574267,2.3192642054875963,4.14466973045108,0.475,0.9170911826382538,-0.3720070628916054,4,True,54,-0.0691964459714239,-3.73660808245689,0.7258998186476171,-2.208887407974987,-5.574024504073479,-0.6288883710715323,5.941607850198065,0.37037037037037035,0.4947831694291388,-0.40094916091293126,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.2403146037350778,40,-0.0691964459714239,54,0.079181764429548,60,G2018_blind,True,True,True,True
C|trend|aroon_signals|linreg_slope_signals|waddah_attar_explosion_volume_signals|tma_baseline|bears_bulls_impulse_exit,C-trend,C,2015-2018,2018,2019,2020,598,82.0,full,"{""base"": {""length"": 37}, ""c1"": {""length"": 25}, ""c2"": {""length"": 14, ""r2_floor"": 0.2}, ""exit_ind"": {""length"": 37}, ""vol"": {""bbLen"": 57, ""bbStd"": 9, ""fastEma"": 20, ""sensitivity"": 15, ""slowEma"": 173}}","{""atr_len"": 9, ""atr_mult"": 1.15, ""be_pct"": 0.01, ""tp_mult"": 2.0, ""trail_arm"": 1.0, ""trail_mult"": 1.4}",110,0.4185492965164775,46.04042261681252,3.3012853401424738,7.301390496600153,28.8901281967278,10.199281263415836,4.514085005377442,0.5454545454545454,1.1007802870535328,-0.40012789212798905,5,True,16,-0.314523329425187,-5.032373270802992,0.1634865196528371,-11.974964837572694,-20.75219613787505,-1.062920629893885,4.734476995996768,0.0625,0.9835169557531875,-0.4010593484370787,0,False,10,-0.1678793621813921,-1.678793621813921,0.5324161924452055,-4.197164554923969,-10.28246861305202,-0.5594334431768903,3.0008817711727227,0.2,0.955782571579664,-0.4487948456216561,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,-0.314523329425187,16,-0.1678793621813921,10,206,0.2878915116502311,59.30565139994761,2.2900705471539653,5.207057092827018,20.09617864024099,7.923360906340654,7.484911024624459,0.4854368932038835,1.0527651053690121,-0.43368735034861894,5,True,54,0.01509030097230579,0.8148762525045127,1.0603401508688175,0.37335024444552667,1.0702013403315405,0.17629701205493037,4.622178464661753,0.3148148148148148,0.8423286164099226,-0.3649921682828155,0,False,42,-0.20810505237906782,-8.740412199920849,0.49354912744351576,-4.685116208499487,-18.400173276420194,-1.0066512667141208,8.68266150247943,0.19047619047619047,1.064718970912247,-0.5075930578593773,0,False,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0.01509030097230579,54,-0.20810505237906782,42,G2019_blind,False,False,True,True
