# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,model,iteration,budget,within_budget,jpy_share_build,jpy_share_trade,max_share_build
5.091258669796249,5.586772363623309,3.9266497830348186,8.516274286224892,27.933861818116547,1.8580732248721965,3.0407998878806497,0.6385527721948022,0.6326705800628972,3.9239188870044854,2.31127776639644,15.033778779110234,1.4934861695363433,53.70370370370371,1296,5,NO_CUT,8235,8235,as_run,0,team1,True,0.1240292828500002,0.12193815556898456,0.1861342107460877
5.147621874668637,5.632091719868298,3.9403821904297467,8.571571582840956,28.16045859934149,1.8606853219535076,3.0518101910790896,0.6754719526722055,0.6246085455157432,3.9481388207354318,2.3255648856126565,15.134455174707465,1.4988780626905946,54.089506172839506,1296,5,NO_CUT,8235,8235,parity_iter1,1,team1,True,0.1283762027126495,0.1219950779156538,0.15520082253608675
5.178641939481788,5.655509497073393,3.952733094104324,8.591332128050825,28.277547485366963,1.8640542552955495,3.0503586106366063,0.6931893080793277,0.6205979251342814,3.950854561025585,2.3309641228045095,15.169916543487894,1.5014541022293777,53.93518518518518,1296,5,NO_CUT,8235,8235,parity_iter2,2,team1,True,0.12877261123329492,0.12080998626842773,0.14072491943853255
5.196368568068963,5.668216388431602,3.961513492213534,8.598504334996862,28.341081942158006,1.867805602190458,3.041631525459405,0.7018063873298295,0.6192936559920594,3.9529099774299756,2.33338163713907,15.173464470243138,1.5026843324400903,54.01234567901234,1296,5,NO_CUT,8235,8235,parity_iter3,3,team1,True,0.1281678224982597,0.11954677189078998,0.13349511017208987
7.636888004694375,8.380158545434965,5.889974674552228,12.774411429337338,41.90079272717482,2.787109837308293,4.561199831820977,0.9578291582922033,0.9490058700943462,3.923918887004485,2.31127776639644,15.033778779110243,1.4934861695363433,53.70370370370371,1296,5,NO_CUT,8235,8235,as_run,0,team2,True,0.12402928324338092,0.12193815592292188,0.1861342086348623
7.721432812002956,8.448137579802449,5.91057328564462,12.857357374261435,42.24068789901224,2.791027982930281,4.577715286618648,1.0132079290083083,0.9369128182736147,3.9481388207354327,2.325564885612657,15.13445517470736,1.4988780626905946,54.089506172839506,1296,5,NO_CUT,8235,8235,parity_iter1,1,team2,True,0.12837620233936073,0.12199507739011253,0.15520082238171112
7.767962882408065,8.483264214736568,5.929099558811116,12.886998163811,42.41632107368285,2.796081352125455,4.575537871374019,1.0397839547327996,0.9308968616189317,3.9508545517126885,2.330964118802744,15.16991665547924,1.5014541007023023,53.93518518518518,1296,5,NO_CUT,8235,8235,parity_iter2,2,team2,True,0.12877261326450287,0.1208099878404353,0.14072492170853398
7.794552783903791,8.502324536554742,5.942270171332722,12.897756420771138,42.511622682773705,2.8017083990155243,4.562447220124242,1.052709586534388,0.9289404752169862,3.952909987558327,2.3333816388357542,15.173464411111311,1.5026843319744445,54.01234567901234,1296,5,NO_CUT,8235,8235,parity_iter3,3,team2,True,0.12816782486468672,0.11954677271332616,0.13349510548850022
