budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-1.830000913598306,-8.389593402993754
team1,NO_CUT_SLICE_BALANCED,0,-3.2766128010319564,-13.861888239399981
team1,NO_CUT,1,-2.9629519834274967,-8.247996598881741
team1,NO_CUT_SLICE_BALANCED,1,-2.961550033413602,-8.800761348246013
team1,NO_CUT,2,-3.1050838270371,-10.827018150468183
team1,NO_CUT_SLICE_BALANCED,2,-0.8163811047648052,-8.201153074275632
team1,NO_CUT,3,-4.283962933718588,-12.774798535780464
team1,NO_CUT_SLICE_BALANCED,3,-1.407337898226372,-10.364354758037216
team1,NO_CUT,4,-2.229123102809686,-12.441954939585884
team1,NO_CUT_SLICE_BALANCED,4,-3.3684720725870707,-10.446820069920427
team1,NO_CUT,5,0.48579402271962474,-0.9756105529803654
team1,NO_CUT_SLICE_BALANCED,5,-1.2731148006275192,-7.653988878933554
team1,NO_CUT,6,-0.8322342318171112,-2.225072673946644
team1,NO_CUT_SLICE_BALANCED,6,-0.6591425545032145,-4.525665955353524
team1,NO_CUT,7,-1.4463858967940078,-1.9925987010192872
team1,NO_CUT_SLICE_BALANCED,7,-2.1001930905382196,-8.09591189126381
team1,NO_CUT,8,-2.9380261105045795,-12.611970727731451
team1,NO_CUT_SLICE_BALANCED,8,-4.052656636068481,-15.40468160091722
team1,NO_CUT,9,-3.1768607690277366,-7.602652885933301
team1,NO_CUT_SLICE_BALANCED,9,-2.422929144615173,-10.269180235147237
team1,NO_CUT,10,-2.9108205170901167,-12.242874567397472
team1,NO_CUT_SLICE_BALANCED,10,-2.872438233206649,-11.748946303963272
team1,NO_CUT,11,-2.8836160663487034,-8.562462472860497
team1,NO_CUT_SLICE_BALANCED,11,-0.6135347459129663,-10.046253495347194
team1,NO_CUT,12,-2.747207447213287,-8.865696028644827
team1,NO_CUT_SLICE_BALANCED,12,-1.855704932679508,-9.216499871282036
team1,NO_CUT,13,-1.6167535230745478,-6.55712310345577
team1,NO_CUT_SLICE_BALANCED,13,-1.6181386919201817,-9.20092265006593
team1,NO_CUT,14,-1.5055659054912383,-5.650791464754326
team1,NO_CUT_SLICE_BALANCED,14,-2.1530046589944716,-8.707673216162666
team1,NO_CUT,15,-2.5107573234122804,-10.543416665764138
team1,NO_CUT_SLICE_BALANCED,15,-1.7847911724698866,-13.551206662383155
team1,NO_CUT,16,-2.5896032136294265,-6.861620867341189
team1,NO_CUT_SLICE_BALANCED,16,-0.9854584454254802,-4.730051482889163
team1,NO_CUT,17,-2.806247739186582,-7.634494316159477
team1,NO_CUT_SLICE_BALANCED,17,-1.240960901218822,-8.319251693001249
team1,NO_CUT,18,-1.9423511316353945,-4.543557945938141
team1,NO_CUT_SLICE_BALANCED,18,-2.2298931385457403,-7.89612046383725
team1,NO_CUT,19,-2.678109940018129,-9.123865736809886
team1,NO_CUT_SLICE_BALANCED,19,-2.322444459490387,-9.02832931910445
team1,NO_CUT,20,-1.0994463764196756,-4.261599284373616
team1,NO_CUT_SLICE_BALANCED,20,-2.3630206227093034,-7.677794856082491
team1,NO_CUT,21,-1.9879242329378974,-7.335697748607079
team1,NO_CUT_SLICE_BALANCED,21,-4.003357433077222,-12.309683614062028
