budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-1.503521723223147,25,-0.2665776102290661,0.5475651337510618,0.6589999398060127,0.0,1.0,0.04
team2,NO_CUT,-2.2552825848347204,25,-0.39986641534359924,0.8213477006265927,0.9884999097090188,0.0,1.0,0.04
