structure,step,build,trade,cut_applied,passers,members,curve_bins,size_scale,scale_binds,cap_pct,cap_bound_days,net_min_votes,curve_mode,opposition,vote_on_entry_day,dip_budget,day_budget,build_median_year_pct
ALLPASS,1,2011-2015,2016-2016,False,28,28,4,0.7634044874942956,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,20.807156467512854
ALLPASS,2,2012-2016,2017-2017,False,28,28,4,0.341283113154583,actual maxDD,2.0,0,0.5,fitted,net,False,5.4,3.6,8.478977177596441
ALLPASS,3,2013-2017,2018-2018,False,28,28,4,0.8023147208474501,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,18.048436769864914
ALLPASS,4,2014-2018,2019-2019,False,28,28,4,0.7467926260361856,DIP95,2.0,0,0.5,fitted,net,False,5.4,3.6,15.883885011736842
ALLPASS,5,2015-2019,2020-2020,False,28,28,4,0.5359219818525108,actual maxDD,2.0,0,0.5,fitted,net,False,5.4,3.6,9.294337483503673
