,team1|NO_CUT,team2|NO_CUT
2016-01-04,0.19268420404776826,0.2890263060716524
2016-01-05,0.24706609402951318,0.37059914104426983
2016-01-06,0.1252398414528641,0.18785976217929615
2016-01-07,0.16711300179252914,0.25066950268879373
2016-01-08,0.09076465423864755,0.13614698135797132
2016-01-11,-0.06564414368255894,-0.09846621552383843
2016-01-12,0.05106590611589636,0.07659885917384454
2016-01-13,0.08293523095827858,0.12440284643741788
2016-01-14,0.04043017229470104,0.06064525844205157
2016-01-15,0.2306893798120109,0.34603406971801637
2016-01-18,-0.03452691200567593,-0.051790368008513894
2016-01-19,-0.0985548486017131,-0.14783227290256964
2016-01-20,-0.05896140932267466,-0.08844211398401199
2016-01-21,-0.19992435966536765,-0.2998865394980515
2016-01-22,-0.00530553086995051,-0.007958296304925765
2016-01-25,-0.0505790849333606,-0.0758686274000409
2016-01-26,-0.06498215485588485,-0.09747323228382727
2016-01-27,0.0691781352773669,0.10376720291605035
2016-01-28,-0.05966141431473274,-0.08949212147209912
2016-01-29,0.1371659928957602,0.20574898934364033
2016-02-01,-0.08952987169583417,-0.13429480754375125
2016-02-02,-0.13334005133206644,-0.20001007699809967
2016-02-03,-0.08648707235034139,-0.1297306085255121
2016-02-04,0.051170511578318104,0.07675576736747716
2016-02-05,-0.2604790169002306,-0.39071852535034596
2016-02-08,0.11661304816200128,0.17491957224300192
2016-02-09,0.09473192467017663,0.14209788700526496
2016-02-10,0.11766474012621142,0.17649711018931713
2016-02-11,0.2514923224558303,0.37723848368374546
2016-02-12,-0.3700220241544776,-0.5550330362317164
2016-02-15,-0.18064266494859127,-0.2709639974228869
2016-02-16,0.08546121745510778,0.12819182618266167
2016-02-17,0.03506282379863808,0.052594235697957126
2016-02-18,0.03339254709616768,0.05008882064425152
2016-02-19,0.0005341362833801198,0.0008012044250701797
2016-02-22,0.3808516491148647,0.5712774736722971
2016-02-23,0.04477357529964377,0.06716036294946566
2016-02-24,0.07039674843903454,0.10559512265855181
2016-02-25,-0.10962701645966409,-0.16444052468949613
2016-02-26,-0.03586965521496195,-0.053804482822442934
2016-02-29,0.14121948693730582,0.21182923040595872
2016-03-01,-0.10070789069934989,-0.15106183604902484
2016-03-02,0.07091801168585954,0.10637701752878932
2016-03-03,-0.132196398141949,-0.19829459721292353
2016-03-04,0.0359960597725702,0.0539940896588553
2016-03-07,0.09429817951186298,0.14144726926779447
2016-03-08,0.012002029707952775,0.018003044561929166
2016-03-09,0.11459125896056725,0.1718868884408509
2016-03-10,-0.1860597094052961,-0.27908956410794417
2016-03-11,0.12606024901314425,0.1890903735197164
2016-03-14,-0.11983663788416782,-0.17975495682625173
2016-03-15,-0.04341215802436199,-0.065118237036543
2016-03-16,0.09225166752729484,0.13837750129094226
2016-03-17,0.15127609028442499,0.2269141354266375
2016-03-18,-0.13669523078658607,-0.2050428461798791
2016-03-21,-0.030588202633166774,-0.04588230394975016
2016-03-22,0.03474598541308952,0.05211897811963428
2016-03-23,-0.05617377799267644,-0.08426066698901467
2016-03-24,-0.03874079852219771,-0.05811119778329657
2016-03-25,-0.03280977003081867,-0.049214655046228004
2016-03-28,-0.00925949738789745,-0.013889246081846177
2016-03-29,0.1591112159294532,0.23866682389417984
2016-03-30,0.11168417083613244,0.16752625625419867
2016-03-31,0.06607468858327678,0.09911203287491517
2016-04-01,0.09961326585000178,0.14941989877500267
2016-04-04,-0.16667489957340983,-0.25001234936011474
2016-04-05,0.010592231352630684,0.015888347028946027
2016-04-06,0.07799763212114356,0.11699644818171535
2016-04-07,0.05170789097499596,0.07756183646249394
2016-04-08,-0.03460067559425153,-0.051901013391377294
2016-04-11,-0.09755864843441957,-0.14633797265162934
2016-04-12,-0.09505998238311424,-0.14258997357467137
2016-04-13,-0.06169614890796898,-0.09254422336195346
2016-04-14,-0.04924637909872343,-0.07386956864808515
2016-04-15,0.06079053944338374,0.09118580916507561
2016-04-18,-0.04109285018520984,-0.061639275277814765
2016-04-19,0.17053938738133492,0.2558090810720024
2016-04-20,0.023473473775762293,0.03521021066364344
2016-04-21,-0.1332640516532618,-0.19989607747989271
2016-04-22,0.1968818895891475,0.29532283438372126
2016-04-25,-0.10088153736347914,-0.1513223060452187
2016-04-26,0.09204164563079294,0.1380624684461894
2016-04-27,-0.2514533641953771,-0.3771800462930657
2016-04-28,-0.2458698911347489,-0.3688048367021234
2016-04-29,0.0617716433406037,0.09265746501090555
2016-05-02,-0.15237211818004612,-0.2285581772700692
2016-05-03,-0.05394099269011723,-0.08091148903517585
2016-05-04,-0.0524502917918394,-0.07867543768775911
2016-05-05,-0.13844035916671837,-0.20766053875007756
2016-05-06,0.24974848680344608,0.3746227302051691
2016-05-09,-0.1751501296251898,-0.26272519443778475
2016-05-10,-0.24230114990274945,-0.3634517248541242
2016-05-11,-0.032242682686319905,-0.04836402402947987
2016-05-12,-0.15301964429214363,-0.22952946643821545
2016-05-13,0.1238899388494985,0.18583490827424776
2016-05-16,-0.11726588382704618,-0.17589882574056928
2016-05-17,-0.07798047177439137,-0.11697070766158706
2016-05-18,0.07107071954811064,0.10660607932216597
2016-05-19,0.06049540350213605,0.09074310525320409
2016-05-20,-0.08438171991667998,-0.12657257987501996
2016-05-23,0.09844605027812053,0.1476690754171808
2016-05-24,-0.009718354913453466,-0.0145775323701802
2016-05-25,-0.025120387296269517,-0.037680580944404275
2016-05-26,-0.005655496898355019,-0.00848324534753253
2016-05-27,0.015025946487478492,0.02253891973121774
2016-05-30,-0.14474101527769884,-0.21711152291654828
2016-05-31,-0.20772469391306178,-0.31158704086959266
2016-06-01,0.019321154872276928,0.02898173230841539
2016-06-02,0.05562037845795512,0.08343056768693269
2016-06-03,0.14819317013969407,0.2222897552095411
2016-06-06,-0.27568609553592044,-0.41352914330388063
2016-06-07,-0.005890555667859979,-0.008835833501789968
2016-06-08,0.12141439017343726,0.1821215852601559
2016-06-09,0.2483484110642905,0.3725226165964358
2016-06-10,0.08391891277096901,0.1258783691564535
2016-06-13,0.10237089351642381,0.15355634027463572
2016-06-14,0.0656550780517526,0.0984826170776289
2016-06-15,-0.0713896927115052,-0.10708453906725782
2016-06-16,0.3838778572351785,0.5758167858527677
2016-06-17,-0.19842811079036524,-0.29764216618554784
2016-06-20,-0.15466701021285326,-0.23200051531927987
2016-06-21,-0.11516981212456999,-0.172754718186855
2016-06-22,0.009393204170443417,0.014089806255665126
2016-06-23,0.20516347270405116,0.3077452090560768
2016-06-24,-0.5818519177819605,-0.8727778766729408
2016-06-27,0.3549750817456666,0.5324626226185
2016-06-28,-0.20380942804876234,-0.3057141420731435
2016-06-29,-0.053767823260210366,-0.08065173489031556
2016-06-30,0.013255495194014446,0.019883242791021667
2016-07-01,0.07572087567619692,0.1135813135142954
2016-07-04,0.009971447241489007,0.01495717086223351
2016-07-05,0.20905421417274586,0.3135813212591188
2016-07-06,0.1299401379251469,0.19491020688772034
2016-07-07,0.07315396408923468,0.10973094613385204
2016-07-08,0.09304751092961222,0.13957126639441833
2016-07-11,-0.41332573162550873,-0.6199885974382632
2016-07-12,-0.26423658542449874,-0.39635487813674813
2016-07-13,0.005987790250294722,0.008981685375442083
2016-07-14,-0.18120972710663824,-0.2718145906599574
2016-07-15,0.04307500856556049,0.06461251284834074
2016-07-18,-0.0918706808958227,-0.13780602134373407
2016-07-19,-0.05459581547954092,-0.08189372321931139
2016-07-20,-0.10139822966839769,-0.15209734450259654
2016-07-21,-0.05887166270544158,-0.08830749405816236
2016-07-22,0.04995094259486772,0.07492641389230159
2016-07-25,-0.10074452274371071,-0.15111678411556606
2016-07-26,0.029228205933106755,0.043842308899660135
2016-07-27,-0.14086233956872826,-0.2112935093530924
2016-07-28,0.02802278057721733,0.042034170865826
2016-07-29,0.054166678571224085,0.08125001785683612
2016-08-01,0.04766631996972409,0.07149947995458614
2016-08-02,0.20901137039309736,0.31351705558964604
2016-08-03,-0.41297709234895,-0.6194656385234251
2016-08-04,-0.0017516241123157698,-0.0026274361684736547
2016-08-05,-0.028144139504260986,-0.04221620925639148
2016-08-08,-0.13883969152936124,-0.20825953729404187
2016-08-09,0.10742872251082171,0.16114308376623257
2016-08-10,0.06015805347005698,0.09023708020508547
2016-08-11,-0.14647757723265012,-0.2197163658489752
2016-08-12,0.005343618740764571,0.008015428111146857
2016-08-15,0.07454085548114237,0.11181128322171355
2016-08-16,0.10689818292713203,0.16034727439069804
2016-08-17,-0.033117761343399096,-0.04967664201509865
2016-08-18,0.02326036901836178,0.03489055352754267
2016-08-19,-0.0540301175130046,-0.0810451762695069
2016-08-22,-0.05555433763133212,-0.08333150644699817
2016-08-23,-0.05313897136447949,-0.07970845704671924
2016-08-24,-0.05662544627553243,-0.08493816941329865
2016-08-25,-0.012881106187110794,-0.019321659280666193
2016-08-26,-0.1789459018058526,-0.2684188527087789
2016-08-29,0.008259659662996167,0.012389489494494251
2016-08-30,-0.0726575775569954,-0.10898636633549309
2016-08-31,0.023968336062796147,0.035952504094194225
2016-09-01,0.005091337556239895,0.007637006334359843
2016-09-02,-0.0340362926264653,-0.051054438939697945
2016-09-05,0.07498058404729728,0.11247087607094593
2016-09-06,0.09456075921155795,0.14184113881733693
2016-09-07,-0.00037766549716721805,-0.000566498245750827
2016-09-08,-0.2529074157459017,-0.3793611236188526
2016-09-09,-0.22951240767236572,-0.3442686115085486
2016-09-12,-0.06801271396846506,-0.1020190709526976
2016-09-13,0.15647335870427964,0.2347100380564195
2016-09-14,0.07380273040802132,0.11070409561203198
2016-09-15,-0.1909597357141177,-0.2864396035711766
2016-09-16,-0.0848193277807777,-0.12722899167116655
2016-09-19,-0.03671579578756698,-0.05507369368135047
2016-09-20,0.0052966396329195125,0.00794495944937927
2016-09-21,0.0973310226722434,0.14599653400836513
2016-09-22,-0.44746128351391584,-0.6711919252708738
2016-09-23,0.09461349892055744,0.14192024838083617
2016-09-26,0.3932233923639392,0.5898350885459088
2016-09-27,-0.10799432299943254,-0.16199148449914882
2016-09-28,-0.276037900420327,-0.4140568506304905
2016-09-29,-0.1634598972531626,-0.2451898458797439
2016-09-30,-0.24779649647427007,-0.3716947447114051
2016-10-03,0.26290509455438116,0.39435764183157174
2016-10-04,-0.06650739775064504,-0.09976109662596756
2016-10-05,-0.15203771451506617,-0.22805657177259928
2016-10-06,0.10966593096219006,0.16449889644328508
2016-10-07,0.27485292483871976,0.4122793872580796
2016-10-10,-0.09321455437859834,-0.13982183156789751
2016-10-11,0.053076168921855654,0.07961425338278348
2016-10-12,-0.022398002138490684,-0.03359700320773603
2016-10-13,-0.14469667347108262,-0.21704501020662395
2016-10-14,0.23018143521511467,0.345272152822672
2016-10-17,-0.061953953515801054,-0.09293093027370158
2016-10-18,0.09566175952860477,0.14349263929290715
2016-10-19,0.18646701201552843,0.27970051802329265
2016-10-20,-0.207765180489475,-0.3116477707342125
2016-10-21,0.07861884332855863,0.11792826499283794
2016-10-24,-0.09377520254177804,-0.14066280381266708
2016-10-25,0.07436365540265569,0.11154548310398353
2016-10-26,-0.06151517552992949,-0.09227276329489424
2016-10-27,-0.157547293733711,-0.23632094060056655
2016-10-28,-0.031196087430441378,-0.04679413114566207
2016-10-31,-0.020468875860638065,-0.030703313790957098
2016-11-01,0.2074867160714583,0.31123007410718745
2016-11-02,0.1075300279767885,0.16129504196518274
2016-11-03,0.08595706086919597,0.12893559130379395
2016-11-04,0.002157364385175551,0.003236046577763326
2016-11-07,0.00999283264489235,0.014989248967338524
2016-11-08,0.025347226902010887,0.03802084035301633
2016-11-09,-0.7165071864174578,-1.0747607796261869
2016-11-10,-0.05380597845421731,-0.08070896768132596
2016-11-11,0.042288160435444214,0.06343224065316631
2016-11-14,0.03867893046813526,0.05801839570220289
2016-11-15,0.07081902446632829,0.10622853669949245
2016-11-16,-0.04177275847382117,-0.06265913771073175
2016-11-17,0.18109298061312423,0.2716394709196864
2016-11-18,0.0929764901381813,0.13946473520727196
2016-11-21,-0.053737147428042385,-0.08060572114206359
2016-11-22,-0.002482440528116019,-0.003723660792174029
2016-11-23,0.11718243657910377,0.17577365486865565
2016-11-24,0.0127363571335212,0.0191045357002818
2016-11-25,-0.027120396138460647,-0.040680594207690976
2016-11-28,-0.04984015072391147,-0.0747602260858672
2016-11-29,-0.038363993431117,-0.0575459901466755
2016-11-30,0.03618243735128772,0.05427365602693158
2016-12-01,-0.0906959969552882,-0.1360439954329323
2016-12-02,0.025695287041221437,0.03854293056183216
