median_year_pct,mean_year_pct,worst_year_pct,best_year_pct,total_return_pct,max_dd_pct,dip95_pct,worst_day_pct,worst_month_pct,sortino,sharpe,calmar,profit_factor,win_rate_pct,trading_days,n_years,structure,members_step1,members_step2,owner,budget,within_budget,positions,build_dip95_step1,build_max_dd_step1,scale_step1
5.124201785166525,5.807680795717351,3.617810389743873,10.55873762481867,29.038403978586757,1.770361711277399,3.3463454584804664,0.6713447529361529,0.6456656364544492,3.615193636490826,2.2732507781307576,16.4025259886773,1.4896800188372323,55.941358024691354,1296,5,ALLPASS,8235.0,8235.0,"(a) netted, as now",team1,True,,,,
7.686302677749787,8.711521193576027,5.42671558461581,15.838106437228006,43.557605967880136,2.6555425669161004,5.019518187720694,1.0070171294042294,0.968498454681674,3.615193636490826,2.2732507781307576,16.40252598867729,1.4896800188372323,55.941358024691354,1296,5,ALLPASS,8235.0,8235.0,"(a) netted, as now",team2,True,,,,
0.5130670268941687,0.6904521182603434,-1.3141767113059868,3.8254201182836085,3.452260591301717,2.291009193935468,4.256414266825973,0.45440581736570684,0.8521042925663184,0.660621516289577,0.44034514287078785,1.5068733030143215,1.0776055598161425,51.157407407407405,1296,5,,,,(b) best member by sortino,team1,False,8072.0,3.6,1.8292583946386427,0.10614978414313118
0.7696005403412534,1.035678177390515,-1.9712650669589802,5.738130177425413,5.178390886952575,3.4365137909031995,6.384621400238957,0.6816087260485603,1.2781564388494775,0.660621516289577,0.44034514287078785,1.5068733030143224,1.0776055598161427,51.157407407407405,1296,5,,,,(b) best member by sortino,team2,False,8072.0,5.4,2.743887591957964,0.15922467621469677
0.9143991613375452,1.5340407597514034,-0.09519371847887756,4.661761663242818,7.670203798757018,2.2759142652797655,3.8923095661000886,0.5152717557086759,1.2092045844429264,1.3138007467733477,0.8482007403117295,3.3701637692464494,1.1571934175622733,52.083333333333336,1296,5,,,,(b) best member by expectancy_R,team1,False,8875.0,3.6,1.8454141657799352,0.11701384869181196
1.3715987420063178,2.3010611396271052,-0.14279057771831613,6.992642494864229,11.505305698135526,3.413871397919653,5.83846434915008,0.7729076335630138,1.8138068766643898,1.3138007467733472,0.8482007403117293,3.3701637692464446,1.1571934175622733,52.083333333333336,1296,5,,,,(b) best member by expectancy_R,team2,False,8875.0,5.4,2.768121248669903,0.17552077303771796
0.7797659709077049,1.5721423177500982,-1.1893519557690577,5.071886182714654,7.86071158875049,2.5462492374236696,4.109156171106813,0.46520787256994595,1.2983771602718046,1.3018624217250856,0.8302740183454188,3.087172878922123,1.1534300071130994,51.157407407407405,1296,5,,,,(b) best member by profit_factor,team1,False,9613.0,3.6,1.9434668205479422,0.125291574154169
1.1696489563615575,2.3582134766251475,-1.7840279336535865,7.607829274071982,11.791067383125736,3.819373856135506,6.163734256660222,0.6978118088549189,1.947565740407707,1.3018624217250858,0.8302740183454189,3.0871728789221216,1.1534300071130994,51.157407407407405,1296,5,,,,(b) best member by profit_factor,team2,False,9613.0,5.4,2.9152002308219136,0.1879373612312535
0.4608534190249715,1.1151730572545888,-0.6536606403778304,5.262210626008487,5.575865286272944,2.759090847577169,4.922862984618359,0.5251110069665463,1.171670400243704,0.8943994487980175,0.5728422774427752,2.0209067385980637,1.1024052286669312,50.69444444444444,1296,5,,,,(b) best member by calmar,team1,False,9481.0,3.5999999999999996,1.9982081579998792,0.12638262068785203
0.6912801285374572,1.6727595858818833,-0.9804909605667456,7.893315939012732,8.363797929409419,4.138636271365752,7.384294476927543,0.7876665104498196,1.757505600365556,0.8943994487980177,0.5728422774427754,2.020906738598065,1.1024052286669312,50.69444444444444,1296,5,,,,(b) best member by calmar,team2,False,9481.0,5.4,2.997312236999819,0.18957393103177805
0.32333176804957686,0.6575327059185122,-0.8470645699215101,3.448160239871294,3.287663529592561,2.645715449479359,4.884086924963934,0.48806227399130986,1.1997035460848955,0.572058926837192,0.3746825808529592,1.2426368565975334,1.0655061275784379,50.69444444444444,1296,5,,,,(b) best member by gate3_composite,team1,False,8317.0,3.6,1.9049369575405712,0.11431810607294206
0.48499765207436557,0.9862990588777683,-1.2705968548822655,5.172240359806941,4.931495294388841,3.9685731742190438,7.326130387445905,0.7320934109869648,1.7995553191273435,0.5720589268371918,0.37468258085295914,1.2426368565975316,1.065506127578438,50.69444444444444,1296,5,,,,(b) best member by gate3_composite,team2,False,8317.0,5.4,2.8574054363108568,0.17147715910941308
