X,Y,kind,is_lift,is_surr,is_excess,is_z,smooth,n_neighbours,interior,fire_rate
0.97,0.5,shape only,0.849119349673605,1.1066544059109156,-0.25753505623731054,-2.6563302779971427,-0.21219366100219839,5,False,0.014951505517543253
0.97,0.5,activity only,1.0103402098037857,0.9827665927582131,0.027573617045572596,0.23783224078465742,-0.03045779133916913,5,False,0.014951505517543253
0.97,0.5,both,0.8060625901972314,0.6552994850059027,0.15076310519132863,1.1704841309588045,0.06488714807329497,5,False,0.014951505517543253
0.97,0.5,combined (shipped),0.898424533373594,0.9890486860916609,-0.0906241527180669,-1.3358522386439298,-0.10896292670238933,5,False,0.014951505517543253
0.97,0.75,shape only,0.8954118907685813,1.101820170391113,-0.20640827962253172,-2.238126669773744,-0.1818165900059721,8,True,0.014116386757896192
0.97,0.75,activity only,1.0073082974354424,0.9948440580924527,0.01246423934298968,0.10014052177517814,-0.03185308685508743,8,True,0.014116386757896192
0.97,0.75,both,0.8160074400777826,0.6448211190091521,0.17118632106863052,1.3374470501803444,0.07956924721116937,8,True,0.014116386757896192
0.97,0.75,combined (shipped),0.908470652589297,0.9873998900285664,-0.07892923743926938,-1.0901543216264846,-0.09877466821508858,8,True,0.014116386757896192
0.97,1.0,shape only,0.9425573567651032,1.0957273379611037,-0.15316998119600045,-1.6353520326495072,-0.1611477064747447,8,True,0.01314880088464994
0.97,1.0,activity only,1.0241508817801528,1.0102824989429204,0.013868382837232351,0.10964266620972332,-0.021760484745953504,8,True,0.01314880088464994
0.97,1.0,both,0.8437611177838931,0.6457748623637432,0.19798625542014991,1.3763682485821482,0.13042162215767408,8,True,0.01314880088464994
0.97,1.0,combined (shipped),0.9312007200855885,0.9868776791365008,-0.0556769590509123,-0.8240568512892378,-0.08631453542804028,8,True,0.01314880088464994
0.97,1.5,shape only,0.8446085992480478,1.067544575852038,-0.22293597660399034,-2.3327716256135806,-0.16564572131108296,8,True,0.01127122353537448
0.97,1.5,activity only,1.0316325034814686,1.0229178971767585,0.008714606304710104,0.05466468981177935,-0.023957256819458705,8,True,0.01127122353537448
0.97,1.5,both,0.9484669811320754,0.6287534144352033,0.3197135666968721,2.0364755102895997,0.1403504892709191,8,True,0.01127122353537448
0.97,1.5,combined (shipped),0.9050909254591285,0.9727710859977429,-0.06768016053861436,-0.8902378894814407,-0.09061378752597546,8,True,0.01127122353537448
0.97,2.0,shape only,0.8303925065008373,1.0774909564258903,-0.24709844992505303,-2.193818203736485,-0.2152223362352881,8,True,0.009543391618863317
0.97,2.0,activity only,1.0109539009617958,1.019301066565663,-0.008347165603867168,-0.045871068408738856,0.025007238488626786,8,True,0.009543391618863317
0.97,2.0,both,0.8111610707232004,0.6288639108265623,0.18229715989663808,1.070069358576404,0.11127673272281463,8,True,0.009543391618863317
0.97,2.0,combined (shipped),0.8804982544332903,0.9819505069926625,-0.10145225255937218,-1.1181623861381038,-0.10890325440423272,8,True,0.009543391618863317
0.97,3.0,shape only,0.7010270340940455,1.0521103601870443,-0.35108332609299875,-2.085100214229924,-0.23744727542839777,8,True,0.006116524984449513
0.97,3.0,activity only,1.1103676651953187,0.9702512358422304,0.14011642935308832,0.7027200493339164,0.13216137083755855,8,True,0.006116524984449513
0.97,3.0,both,0.7016057120703024,0.6060450599545093,0.09556065211579312,0.4643692505617466,0.07472604892252437,8,True,0.006116524984449513
0.97,3.0,combined (shipped),0.8034231776678292,0.9510218117250437,-0.14759863405721452,-1.322320387998528,-0.09753557624218978,8,True,0.006116524984449513
0.97,4.0,shape only,0.67418655893112,0.9977548136709663,-0.3235682547398463,-1.7438099537090248,-0.254933782505131,5,False,0.0036918008616121825
