# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,draw,median_year_pct,total_return_pct,max_dd_pct,trades
team1,0,3.161387855557203,17.009832072440215,1.5521452880112925,2387808
team2,0,4.742081783335804,25.514748108660328,2.3282179320169227,2387808
team1,1,2.8867847447061643,17.795365728410605,2.101941627988044,2411724
team2,1,4.330177117059248,26.693048592615913,3.152912441982057,2411724
team1,2,2.8782387858286493,18.50345615692062,2.2098476119280654,2334316
team2,2,4.317358178742974,27.755184235380934,3.314771417892093,2334316
team1,3,2.642350173054379,17.725247914095714,1.8691747145056006,2417718
team2,3,3.9635252595815675,26.58787187114357,2.803762071758406,2417718
team1,4,2.99896269223512,17.70397020963389,2.151033021166697,2380052
team2,4,4.49844403835268,26.555955314450838,3.2265495317500346,2380052
team1,5,2.649410772395113,17.77398842548895,2.062037441219548,2338472
team2,5,3.9741161585926688,26.660982638233424,3.0930561618293226,2338472
team1,6,2.968010293994241,15.692574617859641,1.804222814054807,2373679
team2,6,4.452015440991362,23.53886192678946,2.7063342210822157,2373679
team1,7,3.32417159264509,19.383779730968612,2.1333272214062653,2328025
team2,7,4.986257388967635,29.075669596452922,3.1999908321093997,2328025
team1,8,3.4625450431497433,17.9052953328054,2.4940149751881044,2325744
team2,8,5.193817564724615,26.857942999208106,3.741022462782169,2325744
team1,9,3.587789770058972,18.415933063330552,2.052409581908094,2383077
team2,9,5.381684655088459,27.623899594995827,3.078614372862142,2383077
team1,10,3.3862712535367643,18.919725045222407,1.991574730494456,2337629
team2,10,5.079406880305146,28.379587567833614,2.987362095741677,2337629
team1,11,2.632768276340731,15.12423205759204,2.1821906865826346,2391821
team2,11,3.9491524145110963,22.68634808638806,3.2732860298739546,2391821
team1,12,2.7539114314103075,16.42074094727235,1.7254851329429766,2394241
team2,12,4.130867147115461,24.631111420908525,2.58822769941448,2394241
team1,13,3.237176571611838,16.555039525476197,2.9179376851644303,2413558
team2,13,4.855764857417758,24.832559288214302,4.37690652774663,2413558
team1,14,2.797906663254101,16.4514309555429,2.5510631900201375,2313881
team2,14,4.196859994881152,24.67714643331435,3.826594785030199,2313881
team1,15,2.361647452758588,15.369822839231741,1.7572693538486188,2362941
team2,15,3.5424711791378822,23.054734258847613,2.6359040307729273,2362941
team1,16,2.2157928655922916,14.995848168091577,2.34663927159842,2425835
team2,16,3.323689298388438,22.49377225213737,3.5199589073976227,2425835
team1,17,3.014277101983833,18.09015900980053,2.3899888586364035,2378324
team2,17,4.52141565297575,27.135238514700795,3.584983287954593,2378324
team1,18,2.662501599835687,14.627013440524458,2.037649642493724,2450824
team2,18,3.9937523997535305,21.940520160786686,3.0564744637405887,2450824
team1,19,3.1093037829818817,17.235528149180755,1.8195541686868637,2432777
team2,19,4.663955674472822,25.853292223771135,2.729331253030306,2432777
team1,20,3.3595515640297737,21.229375036171305,1.8562146629455683,2383734
team2,20,5.039327346044661,31.84406255425695,2.7843219944183453,2383734
team1,21,3.2093973734550487,19.49122448634936,2.2819469432009534,2433047
team2,21,4.814096060182574,29.236836729524043,3.422920414801421,2433047
team1,22,2.466923190446252,16.29358838652771,2.1432535280873743,2344441
team2,22,3.700384785669379,24.44038257979157,3.214880292131056,2344441
team1,23,2.4923041637524825,15.4049278261919,2.464028975474413,2428091
team2,23,3.7384562456287243,23.107391739287852,3.6960434632116126,2428091
team1,24,2.1046093917013846,14.4920884944728,1.9941711504743385,2501492
team2,24,3.156914087552077,21.738132741709208,2.991256725711505,2501492
