budget,structure,draw,median_year_pct,total_return_pct
team1,NO_CUT,0,-0.9466992356447741,-5.741542397153276
team1,NO_CUT_SLICE_BALANCED,0,-1.9839640771688682,-7.994008203576086
team1,NO_CUT,1,-0.8648202086738014,-2.1645165823159997
team1,NO_CUT_SLICE_BALANCED,1,-1.6516084215560343,-8.038564531009474
team1,NO_CUT,2,-1.3399173345155164,-4.634252337073447
team1,NO_CUT_SLICE_BALANCED,2,-2.2993674971280016,-9.07883423754554
team1,NO_CUT,3,-0.86572569338014,-2.729153268456006
team1,NO_CUT_SLICE_BALANCED,3,-1.3269582862656921,-8.688185103161103
team1,NO_CUT,4,-1.118581312189721,-2.7882153369105582
team1,NO_CUT_SLICE_BALANCED,4,-1.2853987506597728,-7.667123416118627
team1,NO_CUT,5,-0.34618967871778084,-1.0126232936741564
team1,NO_CUT_SLICE_BALANCED,5,-1.780151907433081,-8.383722540310867
team1,NO_CUT,6,-0.7282285361447491,-0.3161251492584968
team1,NO_CUT_SLICE_BALANCED,6,-2.150335114253304,-10.515604740299088
team1,NO_CUT,7,-1.188102493669441,-4.680384011724639
team1,NO_CUT_SLICE_BALANCED,7,-2.199199729752625,-8.306489981468308
team1,NO_CUT,8,-1.2544532841321487,-3.5409218679914725
team1,NO_CUT_SLICE_BALANCED,8,-2.6054890015061516,-8.316270366335093
team1,NO_CUT,9,-1.138092657753044,-4.1515534492208515
team1,NO_CUT_SLICE_BALANCED,9,-2.2388873633606234,-9.638903042406874
team1,NO_CUT,10,-1.0926383720882467,-4.216745213391119
team1,NO_CUT_SLICE_BALANCED,10,-2.5532590468992082,-8.223254623276214
team1,NO_CUT,11,-1.2448822127252699,-3.8777540600162808
team1,NO_CUT_SLICE_BALANCED,11,-3.0226653015341203,-10.213641364855794
team1,NO_CUT,12,-1.0229552482511992,-4.34414764254881
team1,NO_CUT_SLICE_BALANCED,12,-1.4302108208929416,-8.760881163430758
team1,NO_CUT,13,-1.1581635576706857,-2.972420435529762
team1,NO_CUT_SLICE_BALANCED,13,-1.9276397554350984,-7.503208185422185
team1,NO_CUT,14,-1.0767881901702454,-1.8784090132109834
team1,NO_CUT_SLICE_BALANCED,14,-2.595733696929512,-10.612084769680939
team1,NO_CUT,15,-0.6812139472042618,-3.3030424206493048
team1,NO_CUT_SLICE_BALANCED,15,-1.419458295963939,-9.08508230247077
team1,NO_CUT,16,-0.8055501214804255,-4.003692261612195
team1,NO_CUT_SLICE_BALANCED,16,-1.1433037963630024,-9.122139281553462
team1,NO_CUT,17,-1.1572461275901804,-3.8903520974145245
team1,NO_CUT_SLICE_BALANCED,17,-1.6313314525012514,-10.060708266600844
team1,NO_CUT,18,-1.0746538693267833,-4.536154448223158
team1,NO_CUT_SLICE_BALANCED,18,-1.4745705888321945,-6.734295869182128
team1,NO_CUT,19,-0.9421482101725008,-0.9159081366726679
team1,NO_CUT_SLICE_BALANCED,19,-2.3000424143817386,-8.41579439830651
team1,NO_CUT,20,-0.7970083057962409,-0.4402656281858538
team1,NO_CUT_SLICE_BALANCED,20,-1.928379245072571,-8.013463386561249
team1,NO_CUT,21,-0.9446762382584342,-1.1617825802913606
team1,NO_CUT_SLICE_BALANCED,21,-1.5682101897045992,-8.788294653401588
team1,NO_CUT,22,-0.8876250603978213,-3.448469658767441
team1,NO_CUT_SLICE_BALANCED,22,-2.575927720427691,-9.06961525913443
