slice,inside,trades,mean_R,sum_R,win_rate,R_per_year
C-trend,False,122746,0.009741950866762026,1195.7855010915716,0.34967330910986916,239.15710021831433
C-trend,True,30872,0.16550485595228376,5109.4659129589045,0.4275719098211972,1021.8931825917809
C-trend,neither,33304,0.010088980243029764,336.00339801386326,0.3525402354071583,67.20067960277265
C-trend,ranging,53866,-0.014487059000166369,-780.3599201029616,0.33676159358407903,-156.0719840205923
C-trend,trend-in-range,26604,-0.006605548450719945,-175.7340109829534,0.34062546985415726,-35.146802196590684
C-trend,trending,39844,0.17381141318950225,6925.341947122528,0.4311314125087843,1385.0683894245055
