c1,c2,vol,base,exit_ind,slice,mode,crosses_label,expectancy_R,total_R,profit_factor,win_rate,sharpe,sortino,max_dd_R,ulcer_R,calmar,n_blind,n_w2,n_w3,risk_atr_len,risk_atr_mult,risk_be_pct,risk_tp_mult,risk_trail_arm,risk_trail_mult,ip2,ip1,risk1,stage,stage_w1,cheap_gain_R,base_R_w1w2,final_R_w1w2,cheap_ip,cheap_risk,cheap_ip_w1,cheap_risk_w1,cheap_gain_R_w1,resumed,src_file,floor_p5,W1_exp,W1_n,W1_pf,W2_exp,W2_n,W2_pf,W3_exp,W3_n,W3_pf,scored
volatility_quality_signals,dspo_signals,efficiency_ratio_volume_signals,tma_baseline,adx_dmi_exit,trend,B,False,-0.0981766251517449,-20.028031530955964,0.5609037884328852,,-4.155058485640845,-19.04165036600823,14.046097109312525,,-1.4258787601345453,204,160,44,5,1.0,0.01,1.05,1.0,1.7,"{""base"": {""length"": 37}, ""c1"": {""atr_pct"": 0.026334, ""smooth"": 10}, ""c2"": {""len"": 14}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.3, ""length"": 10}}",,,,,,,,,,,,,,gate2_tuned_modeB.csv,-0.06797264295943374,0.0792655267607817,72,1.3563580339329746,1.5893620001813815,54,8.611489163349365,-0.23024168483469817,44,0.33414566396413425,True
laguerre_filter_signals,relative_vigor_index_signals,variance_volume_signals,fantail_vma,adx_dmi_exit,trend,A,False,-0.1264111005960432,-29.8330197406662,0.6807052627687336,0.1779661016949152,-2.3936719460893134,-24.53953649731993,30.86275701585131,18.740244931016846,-0.966634955047722,236,182,54,36,1.0,0.05,2.9,1.0,1.25,"{""base"": {""fma_adx_length"": 2, ""fma_ma_length"": 17, ""fma_weighting"": 5}, ""c1"": {""alpha"": 0.106734}, ""c2"": {""len"": 5}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 28, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 16}}","{""base"": {""fma_adx_length"": 13, ""fma_ma_length"": 11, ""fma_weighting"": 12}, ""c1"": {""alpha"": 0.2}, ""c2"": {""len"": 4}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 10, ""filter_lookback"": 11, ""hline"": 0, ""lookback"": 25}}","{""atr_len"": 44, ""atr_mult"": 1.05, ""be_pct"": 0.12, ""tp_mult"": 3.0, ""trail_arm"": 1.0, ""trail_mult"": 1.6}",full,full,,0.1532588515405316,1.298951796378229,,,,,,False,gate2_tuned_modeA_trend.csv,-0.07979176992843401,0.8304570846326121,58,5.013875909057623,1.916513007315633,44,8.666052029262538,-0.2187641040106324,54,0.48637992971416627,True
mama_fama_signals,center_of_gravity_signals,fractal_dimension_volume_signals,sma_baseline,adx_dmi_exit,trend,B,False,-0.0776869834701578,-13.362161156867156,0.7480271741886029,,-1.729871796446511,-7.792133532031045,14.46283757537651,,-0.9238962331718852,172,132,40,4,1.0,0.05,2.3,1.15,0.55,"{""base"": {""length"": 20}, ""c1"": {""fast_limit"": 0.616423, ""slow_limit"": 0.142402}, ""c2"": {""length"": 10, ""signal_length"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""fd_threshold"": 1.5, ""length"": 16}}",,,,,,,,,,,,,,gate2_tuned_modeB.csv,-0.06797264295943374,0.29246096286961487,62,2.373165754195826,1.2967127860305818,70,6.18940278772523,-0.06486186664816672,40,0.7515214618764448,True
chandelier_exit_signals,dspo_signals,chaikin_volatility_volume_signals,rma_baseline,adx_dmi_exit,trend,A,False,-0.0892694698655456,-15.711426696336034,0.7337046322654907,0.2784090909090909,-2.1676658202166417,,15.918747396982942,10.452592779091525,-0.9869763182066572,176,94,82,20,1.0,0.01,1.25,1.15,1.3,"{""base"": {""ma_length"": 25}, ""c1"": {""atr_mult"": 13, ""atr_period"": 95}, ""c2"": {""len"": 11}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 28, ""roc_len"": 22}}","{""base"": {""ma_length"": 132}, ""c1"": {""atr_mult"": 6, ""atr_period"": 22}, ""c2"": {""len"": 3}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 8, ""roc_len"": 15}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.55, ""trail_arm"": 1.8, ""trail_mult"": 1.35}",full,full,,0.0633331966667382,0.3682350149418952,,,,,,False,gate2_tuned_modeA_trend.csv,-0.07979176992843401,0.034318031338511135,134,1.1277393388711243,0.9139042320498645,82,4.843084462978914,-0.04079221662950014,82,0.8479562834718628,True
chandelier_exit_signals,waddah_attar_explosion_signals,variance_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.1941062097737713,-35.71554259837392,0.4855396910627129,0.125,-4.6667714474949324,-22.93802563523716,40.90026562855456,27.809848418436843,-0.8732349790275955,184,120,64,50,1.0,0.01,2.35,1.55,2.0,"{""base"": {""length"": 20}, ""c1"": {""atr_mult"": 3, ""atr_period"": 41}, ""c2"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 20, ""sensitivity"": 80, ""slowEma"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 132}}","{""base"": {""length"": 25}, ""c1"": {""atr_mult"": 3, ""atr_period"": 220}, ""c2"": {""bbLen"": 200, ""bbStd"": 2, ""fastEma"": 25, ""sensitivity"": 150, ""slowEma"": 40}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 8, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 132}}","{""atr_len"": 9, ""atr_mult"": 1.0, ""be_pct"": 0.01, ""tp_mult"": 2.8, ""trail_arm"": 1.15, ""trail_mult"": 0.6}",full,full,,-0.0044884510607608,0.4149931410813686,,,,,,False,gate2_tuned_modeA_trend.csv,-0.07979176992843401,0.8128421888992475,48,6.541920208480857,0.04774786617255738,52,1.163909182013476,-0.06139401578056709,64,0.8210656015198659,True
volatility_quality_signals,kuskus_starlight_signals,chaikin_volatility_volume_signals,sma_baseline,adx_dmi_exit,trend,A,False,-0.2102669589097826,-48.36140054925001,0.4944651758083028,0.1521739130434782,-4.766532378810759,-67.74293969788687,50.671058198870874,29.29406982170285,-0.9544186024188392,230,82,148,7,1.0,0.01,3.0,1.2,1.85,"{""base"": {""length"": 25}, ""c1"": {""atr_pct"": 0.040025, ""smooth"": 43}, ""c2"": {""index_smooth"": 0.7, ""price_smooth"": 0.373569, ""range_periods"": 24}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 10, ""roc_len"": 12}}","{""base"": {""length"": 200}, ""c1"": {""atr_pct"": 0.040025, ""smooth"": 12}, ""c2"": {""index_smooth"": 0.567792, ""price_smooth"": 0.161709, ""range_periods"": 56}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""cvi_len"": 19, ""roc_len"": 12}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 3.0, ""trail_arm"": 1.0, ""trail_mult"": 1.25}",full,full,,0.1673919692221549,0.4843387546886536,,,,,,False,gate2_tuned_modeA_trend.csv,-0.07979176992843401,0.246771967064741,258,1.8008448742478393,0.8580718718043211,164,3.812229718606494,-0.23739965455316345,148,0.4510132988458095,True
volatility_quality_signals,dpo_signals,efficiency_ratio_volume_signals,sma_baseline,adx_dmi_exit,trend,B,False,-0.1481246539228435,-27.847434937494594,0.4906877988731102,,-4.844052360652223,-14.477498912086377,26.81861919763229,,-1.0383619951601808,188,130,58,5,1.0,0.07,1.15,1.45,1.05,"{""base"": {""length"": 16}, ""c1"": {""atr_pct"": 0.075, ""smooth"": 10}, ""c2"": {""len"": 142}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""er_threshold"": 0.369854, ""length"": 10}}",,,,,,,,,,,,,,gate2_tuned_modeB.csv,-0.06797264295943374,0.1964602980554407,56,1.978888677727462,1.4413980666103912,62,9.05571507201193,-0.1381819411720515,58,0.4739872699880222,True
ichimoku_signals,fx_sniper_ergodic_cci_signals,choppiness_index_volume_signals,ema_baseline,adx_dmi_exit,trend,B,False,-0.0755084320119055,-10.26914675361915,0.7391901171790929,,-2.127268806191064,-10.923649051699838,13.691096674723063,,-0.7500602031814131,136,92,44,4,1.0,0.01,1.25,1.0,0.5,"{""base"": {""ma_length"": 20}, ""c1"": {""base_len"": 26, ""conversion_len"": 9, ""displacement"": 32, ""span_b_len"": 225}, ""c2"": {""cci_length"": 14, ""ema1_length"": 5, ""ema2_length"": 4, ""trigger_length"": 6}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ci_threshold"": 50.127885, ""length"": 61}}",,,,,,,,,,,,,,gate2_tuned_modeB.csv,-0.06797264295943374,0.3620188875473403,48,3.235189365144424,2.1191088341973794,52,18.89706646977681,-0.09938198879274665,44,0.666683707087345,True
dspo_signals,coral_signals,variance_volume_signals,mcginley_dynamic_index,adx_dmi_exit,trend,A,False,-0.0996381432736145,-20.32618122781737,0.6903812899711829,0.2598039215686274,-2.4887723309566527,-15.225920039674005,20.69846763001279,14.92668783397038,-0.9820138181796798,204,88,116,3,1.0,0.01,1.25,1.2,2.0,"{""base"": {""mci_length"": 14}, ""c1"": {""len"": 17}, ""c2"": {""const_d"": 11, ""smooth_period"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 19, ""filter_lookback"": 200, ""hline"": 0, ""lookback"": 20}}","{""base"": {""mci_length"": 61}, ""c1"": {""len"": 11}, ""c2"": {""const_d"": 11, ""smooth_period"": 10}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 4, ""filter_lookback"": 2, ""hline"": 0, ""lookback"": 87}}","{""atr_len"": 50, ""atr_mult"": 1.0, ""be_pct"": 0.05, ""tp_mult"": 2.9, ""trail_arm"": 1.7, ""trail_mult"": 1.45}",full,full,,0.1253899080287456,0.482323910878654,,,,,,False,gate2_tuned_modeA_trend.csv,-0.07979176992843401,0.07365223034450973,134,1.29907269291407,0.9464087006377669,118,5.171616597949359,-0.009098976644698165,116,0.9647375663625797,True
dpo_signals,coppock_curve_signals,variance_volume_signals,rma_baseline,adx_dmi_exit,trend,B,False,-0.100536778502242,-11.863339863264567,0.6526114440720393,,-2.6153557494374327,-9.333177098079169,11.213905444069166,,-1.0579133132907657,118,76,42,23,1.0,0.05,1.95,1.5,1.85,"{""base"": {""ma_length"": 20}, ""c1"": {""len"": 142}, ""c2"": {""long_roc"": 11, ""short_roc"": 9, ""smooth_len"": 8}, ""exit_ind"": {""adx_smoothing"": 14, ""adx_threshold"": 25, ""di_length"": 14}, ""vol"": {""ema_len"": 100, ""filter_lookback"": 20, ""hline"": 0, ""lookback"": 20}}",,,,,,,,,,,,,,gate2_tuned_modeB.csv,-0.06797264295943374,0.34529200312401725,44,2.5468191829097724,1.5223354812176244,58,8.232372844944036,-0.08830301638064147,42,0.6902819918773822,True
