budget,structure,real_median_year,n,null_mean,null_p95,null_max,pctile_of_real,p_value,p_resolution
team1,NO_CUT,-1.533974571412926,25,-0.31997585694749225,0.4761267187650021,0.5784446993028451,0.0,1.0,0.04
team2,NO_CUT,-2.3009618571193897,25,-0.4799637854212384,0.7141900781475029,0.8676670489542684,0.0,1.0,0.04
