# VOTE-TIMING LEAK (HANDOFF 0d, 15 Sep 2026): built with entry-day votes -- every number in this file is contaminated and may not be quoted. Readers pass comment='#'.
budget,draw,median_year_pct,total_return_pct,max_dd_pct,trades
team1,0,2.9814628122985516,16.351035139573654,1.513391259116803,3449542
team2,0,4.472194218447827,24.52655270936048,2.2700868886751984,3449542
team1,1,2.550626372603487,17.158815116467604,1.8152628172252978,3520074
team2,1,3.82593955890523,25.738222674701404,2.7228942258379476,3520074
team1,2,3.0411452754421857,18.91933413393955,2.1930572407992486,3406630
team2,2,4.561717913163279,28.379001200909325,3.2895858611988693,3406630
team1,3,2.03424962069568,14.685406169021704,1.6572517088872054,3535632
team2,3,3.05137443104352,22.028109253532556,2.48587756333081,3535632
team1,4,1.9748036932673994,15.08624962214656,2.050076808974204,3440860
team2,4,2.962205539901099,22.629374433219844,3.0751152134612987,3440860
team1,5,2.512602918914028,16.524940983475112,1.8605135688710241,3400248
team2,5,3.7689043783710425,24.787411475212664,2.7907703533065327,3400248
team1,6,2.2434416726883404,15.306198592229842,1.931618376528533,3453475
team2,6,3.36516250903251,22.959297888344764,2.897427564792798,3453475
team1,7,2.3263631931374085,16.46539889633772,1.809273509007184,3425425
team2,7,3.4895447897061134,24.698098344506583,2.7139102635107797,3425425
team1,8,3.4390810000186525,17.924034536027555,2.056248137484726,3373620
team2,8,5.158621500027979,26.886051804041333,3.0843722062270835,3373620
team1,9,2.8916300894593268,16.60757495437418,1.7707427263395576,3500467
team2,9,4.33744513418899,24.911362431561273,2.656114089509348,3500467
team1,10,3.372348626073871,17.509207761010913,1.8180671143840446,3407259
team2,10,5.058522939110807,26.263811641516376,2.7271006715760677,3407259
team1,11,2.6086063931116796,15.602436125479507,2.066869234294141,3478749
team2,11,3.9129095896675197,23.403654188219264,3.100303851441206,3478749
team1,12,2.341562808758553,16.187225234110187,1.9391134123855238,3515163
team2,12,3.51234421313783,24.28083785116528,2.9086701185782857,3515163
team1,13,2.4068449567278436,15.668932450461426,2.0609717881166727,3500976
team2,13,3.6102674350917656,23.50339867569214,3.0914576821750117,3500976
team1,14,2.711257257000155,15.823988655118754,1.9781085028029022,3378719
team2,14,4.066885885500233,23.73598298267813,2.967162754204356,3378719
team1,15,2.674299954607056,15.548265694302959,1.545214802428557,3426695
team2,15,4.011449931910584,23.32239854145444,2.3178222036428373,3426695
team1,16,2.466146142084322,15.825005160055538,1.7120403490969949,3526905
team2,16,3.699219213126483,23.73750774008331,2.5680605236454888,3526905
team1,17,3.659976308193822,18.205429260861152,2.02498778232939,3416904
team2,17,5.489964462290732,27.308143891291728,3.0374816734940975,3416904
team1,18,3.258006877876192,17.656783168962342,1.9178980226259483,3569384
team2,18,4.887010316814289,26.48517475344352,2.876847033938894,3569384
team1,19,2.366857898064866,13.804966473226926,1.9104111547606708,3541325
team2,19,3.5502868470972992,20.707449709840386,2.865616732141003,3541325
team1,20,3.2179378488921113,21.080651825923738,2.1192993246838654,3466206
team2,20,4.826906773338167,31.62097773888561,3.1789489870257945,3466206
team1,21,3.133232554516349,18.6527814782225,1.906922409261508,3517401
team2,21,4.699848831774523,27.979172217333755,2.860383613892296,3517401
team1,22,2.46619672827364,16.466157961629207,1.8225760978399101,3449453
team2,22,3.6992950924104604,24.69923694244381,2.73386414675986,3449453
team1,23,2.8808003752744833,16.676186547779874,1.7915191677471007,3588751
team2,23,4.3212005629117245,25.014279821669813,2.687278751620651,3588751
team1,24,2.6868764861445773,14.339117459929854,2.049223451923929,3651810
team2,24,4.030314729216866,21.508676189894782,3.073835177885888,3651810
