budget,draw,median_year_pct,total_return_pct,max_dd_pct,trades
team1,0,-0.44446121789269105,-0.940893949641918,4.467812819495485,714835
team2,0,-0.6666918268390369,-1.4113409244628758,6.701719229243224,714835
team1,1,-0.541925917206206,-0.49977395342271635,4.051293342278782,715600
team2,1,-0.8128888758093092,-0.7496609301340731,6.07694001341817,715600
team1,2,-0.37977879090013034,-1.5377647278726325,4.7557402165297775,715140
team2,2,-0.5696681863501953,-2.3066470918089506,7.133610324794662,715140
team1,3,-0.4993804010531829,-1.273819234511088,4.430400243159878,713925
team2,3,-0.7490706015797743,-1.910728851766632,6.645600364739817,713925
team1,4,-0.34492421044292115,-1.282591906831231,4.514625978277853,710922
team2,4,-0.5173863156643819,-1.9238878602468446,6.771938967416782,710922
team1,5,-0.3440237585437643,-0.7998780730277066,3.7739126812964336,711199
team2,5,-0.5160356378156463,-1.1998171095415588,5.66086902194465,711199
team1,6,-0.015479917529874543,-0.4710690316387916,3.8827053677370427,712970
team2,6,-0.023219876294812106,-0.7066035474581874,5.824058051605568,712970
team1,7,-0.2365902830228187,0.26763681713673004,4.239385134580687,711056
team2,7,-0.3548854245342284,0.4014552257050943,6.35907770187103,711056
team1,8,-0.30389791769717367,-1.2952531140749577,4.051182473221095,715587
team2,8,-0.4558468765457603,-1.942879671112435,6.07677370983164,715587
team1,9,-0.35375488165100744,-0.8113424710131857,4.392486949362839,712270
team2,9,-0.5306323224765107,-1.2170137065197792,6.588730424044255,712270
team1,10,-0.37833132924039187,-0.9014651708427355,4.011994521963151,714465
team2,10,-0.5674969938605878,-1.3521977562641,6.017991782944726,714465
team1,11,-0.05410651362308237,-0.3852673465669377,3.667332838257386,711945
team2,11,-0.08115977043462307,-0.577901019850408,5.5009992573860815,711945
team1,12,-0.2500270012520749,-0.4095196167786898,3.8957712717138473,712393
team2,12,-0.3750405018781127,-0.6142794251680331,5.843656907570772,712393
team1,13,-0.6759848400322397,-0.919661066477033,4.434625578119273,712541
team2,13,-1.013977260048359,-1.3794915997155504,6.651938367178911,712541
team1,14,-0.5465285009115658,-1.1955725871034049,4.274531672300286,712900
team2,14,-0.8197927513673483,-1.7933588806551088,6.411797508450427,712900
team1,15,-0.48421416262950967,-1.5464850417797233,4.302059260030809,716630
team2,15,-0.7263212439442648,-2.319727562669586,6.453088890046212,716630
team1,16,-0.4167250018098859,-1.2646257786542079,4.099200598576657,714779
team2,16,-0.6250875027148293,-1.8969386679813125,6.148800897864987,714779
team1,17,-0.531250091685428,0.6533999224448945,3.919267127370865,712609
team2,17,-0.7968751375281415,0.9800998836673427,5.878900691056296,712609
team1,18,-0.5051126477038163,-0.9433953098576745,4.155311750493879,712824
team2,18,-0.7576689715557249,-1.4150929647865107,6.232967625740819,712824
team1,19,-0.3176027336426215,0.13019421080249505,4.402426710842171,712804
team2,19,-0.47640410046393217,0.1952913162037424,6.603640066263262,712804
team1,20,-0.4528339066471977,-0.43250462313421234,3.6368013539424995,713164
team2,20,-0.6792508599707965,-0.6487569347013202,5.455202030913749,713164
team1,21,-0.4163464109410924,-0.3437815628751508,4.5593280452569305,712480
team2,21,-0.6245196164116391,-0.5156723443127285,6.838992067885396,712480
team1,22,-0.5946705118745746,-0.39576875242733,3.835219626405631,712092
team2,22,-0.892005767811862,-0.5936531286409958,5.752829439608447,712092
team1,23,0.22852614145333383,0.14252563737837853,4.430213665814633,711369
team2,23,0.34278921218000075,0.21378845606756913,6.645320498721947,711369
team1,24,-0.5309846923764354,0.055771812228556705,3.7999669339008557,711765
team2,24,-0.796477038564653,0.08365771834283531,5.699950400851286,711765
